"gene" "peak" "beta" "se" "z" "p" "boot_basic_p"
"LINC01409" "chr1-777539-779314" 0.0531641670138752 0.140644492130272 0.378003903378114 0.705427694272784 0.84
"LINC01409" "chr1-816801-817422" 0.0152665342999271 0.190085365999965 0.0803140958253984 0.935987447582303 0.94
"LINC01409" "chr1-826688-827799" 0.364951684541854 0.142763454280464 2.55633828966405 0.0105780225216478 0.0168
"LINC01409" "chr1-869362-870246" -0.201782347448175 0.223271911152941 -0.903751602278148 0.366127130035156 0.56
"LINC01409" "chr1-904015-905600" 0.26848579548229 0.168233744659998 1.59590928695609 0.110509047783083 0.12
"LINC01409" "chr1-958767-961294" 0.0159783937959801 0.141679596974559 0.112778368496131 0.910206268353165 0.96
"LINC01409" "chr1-975877-976619" 0.063793171823381 0.297663067929587 0.214313358614148 0.830302701377967 0.86
"LINC01409" "chr1-983867-984449" 0.469486038930428 0.231629557947065 2.02688311065085 0.0426743681626975 0.0544
"LINC01409" "chr1-1001670-1002051" -0.0550294967197421 0.20996432805989 -0.262089742711179 0.793252254585838 0.94
"LINC01409" "chr1-1012822-1013976" -0.311749062239651 0.145524826354331 -2.14223971297234 0.0321741973290738 0.0768
"LINC01409" "chr1-1019134-1020928" 0.0728955771708951 0.138658349088354 0.525720792510269 0.599082214948242 0.66
"LINC01409" "chr1-1032442-1034259" 0.290075208809019 0.173905623581554 1.66800361503541 0.0953150091554014 0.156
"LINC01409" "chr1-1040054-1041304" 0.0117732270880475 0.221563609124612 0.053137007176237 0.957622745627535 0.84
"LINC01409" "chr1-1058811-1059846" -0.402423228485504 0.231067080044767 -1.74158615934186 0.0815808849477593 0.14
"LINC01409" "chr1-1063842-1064493" 0.333898425901113 0.177165580390339 1.88466871028477 0.0594745793241582 0.072
"LINC01409" "chr1-1068439-1070346" 0.15752228315317 0.1512794744496 1.04126672654227 0.297751774738416 0.28
"LINC01409" "chr1-1079381-1080395" 0.307300555117071 0.241402506000156 1.27297997112289 0.203025149225467 0.24
"LINC01409" "chr1-1115433-1117003" -0.228106400625486 0.139133749868147 -1.63947569041772 0.101114229423073 0.22
"LINC01409" "chr1-1121753-1122808" 0.198112686840351 0.203836809587804 0.971918110575671 0.331091289206292 0.36
"LINC01409" "chr1-1156840-1158759" 0.068013909842781 0.148692016854325 0.457414670146112 0.647373021883502 0.66
"LINC01409" "chr1-1200710-1201741" 0.1325835022728 0.233709053425103 0.56730152439426 0.570509341536311 0.58
"LINC01409" "chr1-1212617-1214146" -0.0347950926269913 0.269391183099274 -0.12916195781422 0.897229497273366 1
"LINC01409" "chr1-1231132-1232706" 0.148937696060408 0.153899368781576 0.96776027893779 0.333164105622801 0.46
"LINC01409" "chr1-1272786-1274599" 0.084141358115052 0.140679550584142 0.598106531942082 0.549768852110741 0.68
"LINC01409" "chr1-1305326-1305857" -0.0244872084682159 0.197659253562543 -0.123885970562303 0.901405561239161 0.92
"LINC01409" "chr1-1307312-1308984" 0.0206588087353248 0.152005438111926 0.135908352963748 0.891893732040229 0.88
"LINC01409" "chr1-966008-967180" 0.0394263756167795 0.203929881738656 0.193332998973176 0.846698184369961 0.84
"LINC01409" "chr1-999035-1001204" 0.0322813294026536 0.139322219813113 0.23170266340829 0.816768962575483 0.78
"NOC2L" "chr1-777539-779314" -0.123144305936763 0.083317031280624 -1.47802080851866 0.139402208695821 0.22
"NOC2L" "chr1-816801-817422" -0.21546647287221 0.122582187645664 -1.7577306867376 0.0787933438903428 0.18
"NOC2L" "chr1-826688-827799" -0.0202816664395628 0.0905450863584054 -0.223995218904334 0.822761023484119 0.96
"NOC2L" "chr1-869362-870246" -0.0308797986197579 0.123915676636317 -0.249200096856087 0.80320600450878 0.94
"NOC2L" "chr1-904015-905600" -0.0390365000262091 0.10935817208896 -0.356960063253927 0.721121703631547 0.7
"NOC2L" "chr1-958767-961294" 0.13127459739391 0.0839558772623287 1.56361414679439 0.11790821057286 0.14
"NOC2L" "chr1-975877-976619" -0.186434111386558 0.197292360778807 -0.944963660278654 0.344677428899799 0.54
"NOC2L" "chr1-983867-984449" -0.197626097617277 0.180068982572663 -1.09750216163702 0.272421936324322 0.38
"NOC2L" "chr1-1001670-1002051" -0.0368169015292482 0.123943624849531 -0.297045544488024 0.766431738021939 0.74
"NOC2L" "chr1-1012822-1013976" 0.0371497098203356 0.0838826702323131 0.442877053358571 0.657854665798649 0.7
"NOC2L" "chr1-1019134-1020928" -0.0575178966420153 0.0831023673819187 -0.69213306977979 0.488853765705071 0.46
"NOC2L" "chr1-1032442-1034259" 0.0727361631754604 0.110262759523682 0.659662097064045 0.509470695162586 0.44
"NOC2L" "chr1-1040054-1041304" -0.0311692236449543 0.131888703180975 -0.236329745408024 0.813176807061851 0.78
"NOC2L" "chr1-1058811-1059846" -0.265287499789394 0.12973381270039 -2.04486011986755 0.0408686506060262 0.1
"NOC2L" "chr1-1063842-1064493" 0.0918848856277197 0.113442423536964 0.809969346236506 0.417957793838332 0.4
"NOC2L" "chr1-1068439-1070346" -0.214891989032123 0.0976214909961507 -2.20127747322151 0.0277163866106815 0.0368
"NOC2L" "chr1-1079381-1080395" 0.0261959833324126 0.16063374920123 0.163078951108812 0.870456272508326 0.88
"NOC2L" "chr1-1115433-1117003" -0.129137875872746 0.0834613281606451 -1.54727798752716 0.121796227371461 0.1288
"NOC2L" "chr1-1121753-1122808" -0.0732706627752179 0.133790946370156 -0.547650381158841 0.583931988538765 0.64
"NOC2L" "chr1-1156840-1158759" -0.00158432870895068 0.0898612913998404 -0.0176308250668374 0.985933365648216 1
"NOC2L" "chr1-1200710-1201741" -0.0783403031585811 0.146693112236377 -0.534042137113743 0.59331238134617 0.66
"NOC2L" "chr1-1212617-1214146" 0.101118931307642 0.150255697200735 0.672979016380001 0.500960640614315 0.44
"NOC2L" "chr1-1231132-1232706" -0.0920085678750819 0.0881400235216134 -1.04389089313687 0.296535872064053 0.28
"NOC2L" "chr1-1272786-1274599" -0.168098890859612 0.08631919545884 -1.94741030620202 0.0514855634537349 0.0504
"NOC2L" "chr1-1305326-1305857" 0.158780072693194 0.110532701873076 1.43649861084116 0.150860511351665 0.18
"NOC2L" "chr1-1307312-1308984" -0.227022718015064 0.0874642352410695 -2.59560627711821 0.00944241963199704 0.0088
"NOC2L" "chr1-1324183-1325301" -0.0684032198944977 0.0828765970844645 -0.82536231337761 0.409165924138685 0.28
"NOC2L" "chr1-1348410-1349933" -0.0742749878432593 0.0834962245527729 -0.889561033940098 0.373701637049826 0.44
"NOC2L" "chr1-1354448-1355634" -0.073499447991885 0.172298190304893 -0.426582820526571 0.66968321280556 0.82
"NOC2L" "chr1-1371041-1372299" 0.0457588983288933 0.102625818786637 0.445880957344932 0.655683238338799 0.74
"NOC2L" "chr1-1374487-1375870" -0.0166083488972018 0.0887052487962319 -0.187230734624886 0.851479728167172 0.96
"NOC2L" "chr1-1398575-1400263" -0.0352720307061593 0.0853312811519977 -0.413354050589378 0.679347234604255 0.88
"NOC2L" "chr1-1406441-1408001" 0.0561522806967914 0.0848309162777129 0.661931795160203 0.508014933781394 0.54
"NOC2L" "chr1-966008-967180" -0.0364170456177564 0.124247377588691 -0.29310112071992 0.769444860161842 0.86
"NOC2L" "chr1-999035-1001204" 0.0737207881929845 0.0833474449420688 0.884499677755265 0.376426536318536 0.48
"HES4" "chr1-777539-779314" -0.211414905009824 0.129625028451904 -1.63097287255961 0.102896043671415 0.18
"HES4" "chr1-816801-817422" -0.142507036676759 0.187843846150947 -0.75864628837638 0.448064175117595 0.56
"HES4" "chr1-826688-827799" -0.217244319844977 0.148911459754245 -1.45888248092863 0.144597455765079 0.2
"HES4" "chr1-869362-870246" -0.245081246273293 0.21672982494036 -1.13081458142983 0.258133141366316 0.26
"HES4" "chr1-904015-905600" 0.244728350358237 0.160211808052704 1.52753004496229 0.126629262018516 0.1472
"HES4" "chr1-958767-961294" -0.231716055571252 0.136903125009437 -1.69255490373415 0.090540221085488 0.12
"HES4" "chr1-975877-976619" 0.070771637259255 0.275830043891271 0.256576971314816 0.797505354223741 0.78
"HES4" "chr1-983867-984449" 0.188688729353197 0.246201641005914 0.766399153889739 0.443438836107972 0.5
"HES4" "chr1-1001670-1002051" 0.271130451424843 0.17530397874711 1.5466303352759 0.121952410463501 0.14
"HES4" "chr1-1012822-1013976" 0.0143774160343351 0.131730570739991 0.109142592744954 0.913089392527756 0.9
"HES4" "chr1-1019134-1020928" -0.00601862324122566 0.129799553304671 -0.0463685974873774 0.963016465155365 0.78
"HES4" "chr1-1032442-1034259" -0.108539343676675 0.185971433626432 -0.583634494611154 0.559466247310218 0.68
"HES4" "chr1-1040054-1041304" 0.129850979685059 0.20173824258632 0.64366070617225 0.519795475537001 0.7
"HES4" "chr1-1058811-1059846" 0.0171743408975653 0.1860584211461 0.0923061734683824 0.926454783594723 0.96
"HES4" "chr1-1063842-1064493" 0.135397263140955 0.177783861358742 0.761583543670161 0.446308599615563 0.34
"HES4" "chr1-1068439-1070346" -0.0579481469090955 0.148924438472477 -0.389111065339388 0.697193988304034 0.76
"HES4" "chr1-1079381-1080395" -0.386402223322122 0.30910852878591 -1.25005358098594 0.211279974953018 0.36
"HES4" "chr1-1115433-1117003" 0.121653398568211 0.13145813887546 0.925415494307753 0.354749822225134 0.48
"HES4" "chr1-1121753-1122808" 0.289676747373879 0.185857807212837 1.55859337693656 0.119092651603452 0.12
"HES4" "chr1-1156840-1158759" -0.0979089467136302 0.143709094476302 -0.681299586991522 0.495681944580028 0.6
"HES4" "chr1-1200710-1201741" -0.426165608969347 0.280899625311284 -1.5171455230568 0.129229946889258 0.24
"HES4" "chr1-1212617-1214146" -0.209824140400653 0.276292355338019 -0.759427962253793 0.447596591789498 0.48
"HES4" "chr1-1231132-1232706" -0.0435649788410123 0.138109905750333 -0.31543703258886 0.75242985297843 0.84
"HES4" "chr1-1272786-1274599" -0.194446733478547 0.13594781725246 -1.43030419618619 0.152629730987434 0.28
"HES4" "chr1-1305326-1305857" -0.349186108914902 0.211582370500753 -1.65035540573858 0.0988702662963015 0.14
"HES4" "chr1-1307312-1308984" -0.0416343835546397 0.139862986234934 -0.297679784161798 0.765947574225261 0.9
"HES4" "chr1-1324183-1325301" -0.0443377470281575 0.12974184420966 -0.341738220989896 0.732547905723442 0.84
"HES4" "chr1-1348410-1349933" -0.182312260942997 0.129930197000821 -1.40315542615428 0.160570496149294 0.18
"HES4" "chr1-1354448-1355634" -0.228230331139648 0.296486511749263 -0.769783184378591 0.441428516172933 0.56
"HES4" "chr1-1371041-1372299" 0.0140603628350918 0.166302613019857 0.0845468545549129 0.932621651619918 0.86
"HES4" "chr1-1374487-1375870" 0.0157112481126417 0.138577109580946 0.113375492966711 0.909732868199512 0.92
"HES4" "chr1-1398575-1400263" -0.197815528903321 0.130994803203771 -1.51010211142198 0.131017370833483 0.22
"HES4" "chr1-1406441-1408001" 0.124486506262301 0.132341380826741 0.940646874655754 0.346885851999772 0.46
"HES4" "chr1-1470659-1471884" 0.0849665160394628 0.135187016992146 0.62851091717187 0.529669297196846 0.44
"HES4" "chr1-966008-967180" 0.00970159480614302 0.193064705708872 0.0502504834869835 0.959922782333355 0.82
"HES4" "chr1-999035-1001204" 0.550088135902978 0.132732330583451 4.14434172507148 3.40791235009301e-05 0.0024
"ISG15" "chr1-777539-779314" -0.197124212846231 0.0404205484309796 -4.87683172292508 1.07803325437783e-06 0.0016
"ISG15" "chr1-816801-817422" 0.0390668137266122 0.0546472695296133 0.714890497967916 0.474676708911688 0.66
"ISG15" "chr1-826688-827799" -0.111407664765602 0.0449888257715905 -2.47634079918471 0.0132736807847845 0.1
"ISG15" "chr1-869362-870246" -0.1289573488861 0.0631808140902351 -2.04108400220868 0.0412424782320942 0.14
"ISG15" "chr1-904015-905600" -0.118474910860224 0.0550024631710097 -2.15399282195546 0.0312407348391786 0.1
"ISG15" "chr1-958767-961294" -0.110849387587363 0.0418052938361448 -2.65156341256289 0.00801200665058703 0.08
"ISG15" "chr1-975877-976619" -0.211016165736263 0.097227904919789 -2.17032513361618 0.0299822239043059 0.2
"ISG15" "chr1-983867-984449" -0.216080451714381 0.089203464189065 -2.42233251453556 0.0154212325861323 0.1
"ISG15" "chr1-1001670-1002051" -0.0111691510464945 0.0599535671568938 -0.18629668885699 0.852212103922583 0.8
"ISG15" "chr1-1012822-1013976" 0.127287228228804 0.0406772034508668 3.12920302848626 0.00175281151330772 0.036
"ISG15" "chr1-1019134-1020928" 0.043600412659647 0.0404048208066498 1.07908937075329 0.280547889167726 0.4
"ISG15" "chr1-1032442-1034259" -0.228724241952481 0.0597113445619429 -3.8304989383585 0.000127883685158831 0.0096
"ISG15" "chr1-1040054-1041304" -0.0507706038913958 0.0653466043424935 -0.776943261279466 0.437192246139913 0.64
"ISG15" "chr1-1058811-1059846" -0.0749821702840189 0.0591833208762989 -1.26694766656879 0.205174003157331 0.44
"ISG15" "chr1-1063842-1064493" -0.0917924135929074 0.0591950093341323 -1.55067825185694 0.120978808902643 0.26
"ISG15" "chr1-1068439-1070346" -0.195904336918832 0.0475363778048786 -4.12114565655288 3.76992970855604e-05 0.0064
"ISG15" "chr1-1079381-1080395" -0.124295680690988 0.084172943227787 -1.4766702449102 0.139764051945691 0.36
"ISG15" "chr1-1115433-1117003" -0.0467626368778308 0.04068037190512 -1.14951350461831 0.25034430141577 0.4
"ISG15" "chr1-1121753-1122808" -0.101960797420332 0.0662146134784361 -1.53985339586007 0.123596092960794 0.48
"ISG15" "chr1-1156840-1158759" -0.0355859296533274 0.0440575334786283 -0.807714977294169 0.419254679620564 0.56
"ISG15" "chr1-1200710-1201741" -0.13104153243935 0.0743922366242609 -1.76149472560171 0.0781547049393054 0.2
"ISG15" "chr1-1212617-1214146" -0.000139801944783051 0.077043114369863 -0.00181459363275348 0.998552164550855 0.74
"ISG15" "chr1-1231132-1232706" -0.0951724813471189 0.0427941365147824 -2.22396078290407 0.0261510829189758 0.16
"ISG15" "chr1-1272786-1274599" 0.00851316513689793 0.0412100340258729 0.206579910406119 0.836337951006639 0.88
"ISG15" "chr1-1305326-1305857" -0.0974249457387414 0.059184199245423 -1.64613101099405 0.0997367890435345 0.32
"ISG15" "chr1-1307312-1308984" -0.138320595574066 0.0430680867269385 -3.21167263479918 0.00131964656630096 0.1
"ISG15" "chr1-1324183-1325301" -0.12873521618043 0.0404102618265741 -3.18570606478408 0.0014440122668275 0.032
"ISG15" "chr1-1348410-1349933" -0.0333288048369477 0.0406752926649494 -0.819386970647854 0.412565666309644 0.64
"ISG15" "chr1-1354448-1355634" -0.199101689274003 0.0895711001515912 -2.22283402723692 0.0262269936863309 0.1
"ISG15" "chr1-1371041-1372299" -0.122966309908521 0.052917720053822 -2.3237265283435 0.0201401557080812 0.2
"ISG15" "chr1-1374487-1375870" -0.108863529378179 0.0424372948294265 -2.5652796629886 0.0103092674833331 0.14
"ISG15" "chr1-1398575-1400263" -0.130455638570074 0.0411270652473269 -3.17201428756342 0.00151385558945099 0.0288
"ISG15" "chr1-1406441-1408001" -0.0929930962837298 0.041916685020114 -2.21852220038647 0.0265192476043869 0.22
"ISG15" "chr1-1470659-1471884" 0.0372999010470743 0.042223839373789 0.883384874522535 0.377028360206556 0.76
"ISG15" "chr1-1504591-1505814" -0.0493912188958541 0.0584501874232712 -0.845013866904893 0.398103096770029 0.58
"ISG15" "chr1-1511012-1512644" 0.0253736639882086 0.0407986640161462 0.621923893835517 0.533991912859719 0.68
"ISG15" "chr1-966008-967180" -0.0773466255448124 0.0615744486585984 -1.25614808138459 0.209062286371755 0.32
"ISG15" "chr1-999035-1001204" -0.0358795913551632 0.0406731256858671 -0.882144923708935 0.377698441267146 0.56
"C1orf159" "chr1-777539-779314" -0.223664870139093 0.101937682609411 -2.19413336083082 0.0282258235608657 0.0656
"C1orf159" "chr1-816801-817422" -0.0492443807576896 0.142702095365596 -0.345085197463483 0.730030321430811 0.72
"C1orf159" "chr1-826688-827799" -0.0994245662474692 0.113364525798739 -0.87703420048686 0.380468062099241 0.48
"C1orf159" "chr1-869362-870246" 0.0756950667050028 0.147482609053156 0.513247407209353 0.607778267974289 0.72
"C1orf159" "chr1-904015-905600" 0.174781568467301 0.126455452190815 1.38215921448421 0.166922820100772 0.2
"C1orf159" "chr1-958767-961294" -0.0854778035662527 0.105164324199488 -0.812802290291033 0.416331422219408 0.52
"C1orf159" "chr1-975877-976619" -0.162313512727965 0.241622007647216 -0.671766261312392 0.501732510579355 0.52
"C1orf159" "chr1-983867-984449" -0.37887723310301 0.242283206273227 -1.56377835232931 0.117869629779417 0.1648
"C1orf159" "chr1-1001670-1002051" -0.328429328463025 0.171107860975605 -1.91942863752968 0.0549301095822771 0.14
"C1orf159" "chr1-1012822-1013976" 0.00868656770892688 0.103220274192208 0.0841556348973801 0.932932691227921 0.8
"C1orf159" "chr1-1019134-1020928" 0.0125889735083212 0.10190394017587 0.123537652092692 0.901681360570274 0.9
"C1orf159" "chr1-1032442-1034259" -0.0981508662272605 0.144402469229243 -0.679703517198471 0.496692208533939 0.72
"C1orf159" "chr1-1040054-1041304" 0.0833510985127976 0.157884839913885 0.527923381106506 0.597552515848746 0.68
"C1orf159" "chr1-1058811-1059846" -0.101520082823127 0.151108486321883 -0.671835747245021 0.501688268574387 0.34
"C1orf159" "chr1-1063842-1064493" -0.129787548375869 0.15121825852424 -0.858279612809222 0.39073808413561 0.5
"C1orf159" "chr1-1068439-1070346" 0.0105062938731926 0.114173216814389 0.0920206521838892 0.926681631137611 0.98
"C1orf159" "chr1-1079381-1080395" 0.287699760776442 0.17787925542952 1.61738793026618 0.105794569432096 0.1
"C1orf159" "chr1-1115433-1117003" 0.0410045423809078 0.103184119124783 0.397391989471947 0.691078421702725 0.8
"C1orf159" "chr1-1121753-1122808" -0.0795272940161873 0.165677031752865 -0.480013995752988 0.631217441174977 0.56
"C1orf159" "chr1-1156840-1158759" -0.147659963088991 0.114046489691513 -1.29473483566569 0.19541171837745 0.28
"C1orf159" "chr1-1200710-1201741" -0.191544626967673 0.190340631686786 -1.00632547696316 0.314259028961096 0.44
"C1orf159" "chr1-1212617-1214146" -0.351777858628494 0.22538784016955 -1.56076680252078 0.118578782921488 0.14
"C1orf159" "chr1-1231132-1232706" 0.0465054072483303 0.110855964382403 0.419511999263367 0.67484198712531 0.62
"C1orf159" "chr1-1272786-1274599" -0.264878218088551 0.107711654567084 -2.45914166998132 0.0139269648250837 0.0432
"C1orf159" "chr1-1305326-1305857" -0.356293007988764 0.163664635694604 -2.1769700367867 0.0294828031242742 0.1032
"C1orf159" "chr1-1307312-1308984" -0.0252253352348696 0.110869213558076 -0.227523353195393 0.820016812134661 0.66
"C1orf159" "chr1-1324183-1325301" -0.055106845487784 0.101692086531155 -0.541899053973102 0.587888048516237 0.74
"C1orf159" "chr1-1348410-1349933" -0.0778893865717376 0.102381862864316 -0.760773289258885 0.446792491078457 0.48
"C1orf159" "chr1-1354448-1355634" -0.262843307144565 0.229870854149193 -1.14343903283177 0.252856354172075 0.38
"C1orf159" "chr1-1371041-1372299" -0.358628349373245 0.142689267947934 -2.51335194672178 0.0119589962663158 0.056
"C1orf159" "chr1-1374487-1375870" 0.0205811435730064 0.10952903856313 0.187905817881748 0.850950481968942 0.88
"C1orf159" "chr1-1398575-1400263" -0.0219126342011272 0.104579210636099 -0.209531455323143 0.834033382522164 0.82
"C1orf159" "chr1-1406441-1408001" -0.122566085743615 0.106110397995721 -1.15508082203742 0.248057330906697 0.32
"C1orf159" "chr1-1470659-1471884" -0.140634833889878 0.109485001801623 -1.28451232201371 0.198962754959771 0.26
