"gene" "peak" "beta" "se" "z" "p" "boot_basic_p"
"PSMB6" "chr17-5096728-5097866" 0.00899413772292315 0.192474379119922 0.0467290127862645 0.962729206737619 0.88
"PSMB6" "chr17-5191224-5192316" -0.135968477849003 0.0990372525176008 -1.37290236141031 0.169782702389727 0.14
"PSMB6" "chr17-5196663-5197272" -0.469184548894905 0.200328371760281 -2.34207738410785 0.0191767383626987 0.1
"PSMB6" "chr17-5232440-5233302" 0.145117269982439 0.097886837124711 1.48250034677854 0.138207211392747 0.1464
"PSMB6" "chr17-5234491-5235402" 0.180822728857724 0.107445629364345 1.68292307400015 0.0923899841479967 0.1096
"PSMB6" "chr17-5237422-5237988" -0.16422070224468 0.186341982966482 -0.881286651726889 0.37816268900151 0.46
"PSMB6" "chr17-5281437-5283009" -0.0777219579546623 0.0984607902267131 -0.789369634102081 0.42989599843192 0.48
"PSMB6" "chr17-4554623-4556019" 0.049682562573289 0.0976047361313555 0.509017948744072 0.610739643165163 0.5
"PSMB6" "chr17-4832696-4834462" -0.053068988762929 0.0966643504735201 -0.549002693371085 0.583003601461918 0.52
"PSMB6" "chr17-4947197-4950344" -0.0292584064747466 0.100964137932826 -0.289790088577917 0.771976830844009 0.88
"PSMB6" "chr17-4996886-4998894" -0.235823289032135 0.101149723025912 -2.3314279266165 0.0197308063879707 0.0304
"PSMB6" "chr17-5110818-5112306" 0.120564952067476 0.10922572016603 1.10381466823207 0.269673540610641 0.24
"MINK1" "chr17-4364926-4367007" 0.166803334705951 0.0700272033058492 2.38197909999952 0.0172198747345231 0.0496
"MINK1" "chr17-4412775-4413540" 0.169106389957825 0.0869961392087463 1.94383787023073 0.0519150054011934 0.0808
"MINK1" "chr17-4433351-4434137" 0.167188412668555 0.103217154470312 1.61977351077474 0.105280938472293 0.1
"MINK1" "chr17-4480482-4481667" 0.0893465340934093 0.135933455280946 0.657281416916452 0.510999983073522 0.58
"MINK1" "chr17-4498155-4500108" 0.148146885178354 0.0912095508274507 1.62424750296838 0.10432299634847 0.1576
"MINK1" "chr17-4696017-4697252" 0.0601317325544357 0.139327683695639 0.431584958275725 0.66604309270572 0.62
"MINK1" "chr17-4703077-4704527" 0.102252195701839 0.0784055699486462 1.30414453678242 0.192184306210918 0.28
"MINK1" "chr17-4709736-4711940" 0.19460334158319 0.0762648156877422 2.55167916985432 0.0107205186990538 0.0216
"MINK1" "chr17-4725458-4726255" 0.119792938812168 0.075677986721476 1.58292977921112 0.113437470397178 0.16
"MINK1" "chr17-4730851-4732002" 0.122604799467811 0.0667115280261801 1.83783527518207 0.0660866819442449 0.12
"MINK1" "chr17-4733034-4733574" 0.00757965620462724 0.0774529084734026 0.097861479368849 0.922042288126479 0.8
"MINK1" "chr17-4735908-4736529" 0.0247342857454535 0.0683800476937833 0.36171787794325 0.71756286579203 0.72
"MINK1" "chr17-4738428-4740116" 0.0530809261187592 0.0678123770273983 0.782761620305876 0.433767109219377 0.44
"MINK1" "chr17-4747283-4748341" 0.0995770232670039 0.0800108779703274 1.24454356448798 0.213299576227295 0.32
"MINK1" "chr17-4759703-4760256" 0.175108781114513 0.10416513649026 1.68106899308759 0.0927495142721537 0.2
"MINK1" "chr17-4764336-4764962" 0.272122751029443 0.0796389367433663 3.41695610410206 0.000633254892310435 0.0016
"MINK1" "chr17-4765831-4767040" 0.138751824523849 0.0666659249724439 2.08130052318634 0.0374064073126102 0.08
"MINK1" "chr17-4789161-4790752" 0.0116385116675472 0.0667686343955196 0.174311063464377 0.861621004961341 0.86
"MINK1" "chr17-4795552-4796498" 0.198578664756582 0.0771256211347832 2.57474315065223 0.0100314549583175 0.0288
"MINK1" "chr17-4806536-4807992" 0.272860123738182 0.0687374783765976 3.9695975206312 7.19941369698572e-05 0.0016
"MINK1" "chr17-4842981-4843919" 0.0183694768308898 0.0827284891986861 0.222045355944703 0.82427857556798 0.98
"MINK1" "chr17-4844859-4845592" 0.13089142661696 0.07138566782367 1.83358131411302 0.0667161680660151 0.14
"MINK1" "chr17-4888895-4889357" -0.217795971016672 0.138314101372566 -1.57464762345534 0.115337803756387 0.2
"MINK1" "chr17-4899115-4899887" 0.108750611458419 0.0669007899907508 1.62555048263936 0.104045316348824 0.1
"MINK1" "chr17-4900522-4901278" 0.079937424765714 0.0697554219024948 1.145967189152 0.251808728400688 0.26
"MINK1" "chr17-4901557-4902070" -0.0623064838751074 0.0747981413585564 -0.832995081741827 0.404847503086139 0.6
"MINK1" "chr17-4903037-4903802" 0.0363012444663667 0.101823879161652 0.356510130680999 0.721458566661656 0.62
"MINK1" "chr17-4908340-4909451" 0.0728572088898891 0.0850959872088771 0.856176786703859 0.391900000534229 0.42
"MINK1" "chr17-4920155-4920845" 0.0250357082672673 0.0848595764851436 0.295025138048506 0.767974676543888 0.92
"MINK1" "chr17-4939313-4940964" 0.127581477861195 0.0711271962245621 1.79370880103858 0.0728596598256527 0.14
"MINK1" "chr17-4966221-4968570" 0.0956665020678013 0.080987730896183 1.18124685071662 0.237504674422759 0.34
"MINK1" "chr17-4986312-4988483" 0.0482851602518155 0.0704393567077208 0.685485536901886 0.493037584185286 0.56
"MINK1" "chr17-5016539-5017335" -0.00321126769176064 0.0841549291199446 -0.0381589970467882 0.969560912684965 0.78
"MINK1" "chr17-5030844-5032037" 0.0154420456712748 0.0773141392675058 0.199731198168624 0.84169081275485 0.74
"MINK1" "chr17-5077692-5079027" -0.0406386877806629 0.0808192956390311 -0.502833976209968 0.615081003724345 0.74
"MINK1" "chr17-5096728-5097866" 0.360034012650594 0.119298682986718 3.01792110052612 0.00254515159633928 0.0096
"MINK1" "chr17-5191224-5192316" 0.0185596600702556 0.0681537702596341 0.27232037199926 0.785375693340943 0.7
"MINK1" "chr17-5196663-5197272" -0.103429641742465 0.126676430484569 -0.8164868661583 0.41422173228829 0.44
"MINK1" "chr17-5232440-5233302" -0.00802685852465876 0.0700428505153903 -0.114599255535653 0.90876276981891 0.96
"MINK1" "chr17-5234491-5235402" 0.0120796955208134 0.0789439199363394 0.153016160466246 0.878385531159865 0.96
"MINK1" "chr17-5237422-5237988" -0.441381849826096 0.148346053680469 -2.97535282453022 0.00292651740065244 0.0184
"MINK1" "chr17-5281437-5283009" 0.110549940940451 0.0675238867111743 1.6371975359374 0.101589201747623 0.22
"MINK1" "chr17-4554623-4556019" 0.160554225306642 0.0675359076592537 2.3773164657341 0.0174391191031448 0.0448
"MINK1" "chr17-4832696-4834462" 0.160384425859695 0.066685218449233 2.40509710531719 0.0161681689629214 0.0544
"MINK1" "chr17-4947197-4950344" 0.0704690663414897 0.07085836952725 0.994505896927101 0.319976635955503 0.36
"MINK1" "chr17-4996886-4998894" 0.165270493903495 0.0675122832982536 2.44800628610601 0.014364914936956 0.0416
"MINK1" "chr17-5110818-5112306" 0.0747226016108644 0.0785872760032054 0.950823153710235 0.341694156850205 0.4
"SLC25A11" "chr17-4480482-4481667" 0.0793026364682393 0.277380000874503 0.285898897606964 0.774955558104841 0.68
"SLC25A11" "chr17-4498155-4500108" 0.0201683305263552 0.191935721979538 0.10507856650314 0.916313466589327 0.8
"SLC25A11" "chr17-4696017-4697252" -0.0886057109599574 0.310203508000851 -0.285637359586902 0.77515588622003 0.8
"SLC25A11" "chr17-4703077-4704527" -0.331167668978069 0.180997687793257 -1.82967900317237 0.0672979524053046 0.0896
"SLC25A11" "chr17-4709736-4711940" -0.26294538788531 0.147299508347209 -1.7851070301301 0.0742439578829873 0.0776
"SLC25A11" "chr17-4725458-4726255" -0.0534430196162014 0.164428050850179 -0.325023737372504 0.745163106377705 0.84
"SLC25A11" "chr17-4730851-4732002" 0.116126584333745 0.138679984493011 0.837370906539127 0.402384113908326 0.36
