"gene" "peak" "beta" "se" "z" "p" "boot_basic_p"
"POLE3" "chr9-113875700-113876801" -0.108694621692709 0.223706042404156 -0.48588147429803 0.627051203958695 0.64
"POLE3" "chr9-113409861-113411534" -0.0387951926375213 0.12454156719158 -0.311503970219383 0.755417525130852 0.84
"POLE3" "chr9-113523054-113524787" 0.154958229745424 0.156992330122281 0.987043313674797 0.32362140528812 0.32
"POLE3" "chr9-113376235-113377508" -0.102255752574812 0.172940700540892 -0.591276386963831 0.554335248351556 0.52
"ZNF618" "chr9-113400628-113401661" -0.0533106443733445 0.0929263060919115 -0.573687329405046 0.566179404001994 0.6
"ZNF618" "chr9-113511749-113512763" 0.0180723377481713 0.186526656132968 0.0968887671223155 0.922814729374112 0.72
"ZNF618" "chr9-113578597-113579768" -0.0204153660285342 0.113334005836998 -0.180134513712472 0.857046967742833 0.9
"ZNF618" "chr9-113580433-113581119" -0.0929886483978027 0.101680997223207 -0.91451353681826 0.360447068171198 0.46
"ZNF618" "chr9-113581634-113582225" -0.33650277484579 0.119995550393499 -2.80429377374664 0.00504269353170359 0.0176
"ZNF618" "chr9-113875700-113876801" 0.0445864748570097 0.155637190235721 0.286476996850695 0.774512809369674 0.78
"ZNF618" "chr9-114340184-114340735" -0.149505119260653 0.154854269122721 -0.965456878312931 0.334316024481034 0.34
"ZNF618" "chr9-114348368-114349326" -0.360985274570697 0.205573712263448 -1.75598947256488 0.0790902061296493 0.1
"ZNF618" "chr9-114364159-114364893" -0.151686657616256 0.122166542521613 -1.24163829543936 0.214370045698906 0.36
"ZNF618" "chr9-114366303-114367043" -0.242065376888118 0.173535319743341 -1.39490552843152 0.163044329785656 0.24
"ZNF618" "chr9-114371768-114373486" -0.0684288772199664 0.09356308961598 -0.731366156256977 0.464555531530914 0.58
"ZNF618" "chr9-114382977-114383294" 0.055603263253181 0.153778005739693 0.361581378206343 0.717664882449363 0.78
"ZNF618" "chr9-114385152-114386117" -0.000658623297280144 0.0935715934120217 -0.00703870986122939 0.99438396844671 0.98
"ZNF618" "chr9-114386963-114387384" -0.0602932425153643 0.161474274542483 -0.373392248927561 0.708856527511569 0.72
"ZNF618" "chr9-114387751-114388220" -0.228454913887779 0.150568307002951 -1.51728420432662 0.129194944495427 0.16
"ZNF618" "chr9-114397397-114398765" 0.0479253856881122 0.0927841171748926 0.516525749744169 0.605487259290543 0.8
"ZNF618" "chr9-114405394-114405956" -0.30605616600104 0.163800993415746 -1.86846343003692 0.0616975029095923 0.16
"ZNF618" "chr9-114487318-114487926" 0.104685239708915 0.194621613618401 0.537891130191598 0.590652212313016 0.6
"ZNF618" "chr9-114504164-114505825" -0.0745302119739479 0.0939857833471772 -0.792994528743122 0.427781010465307 0.64
"ZNF618" "chr9-113409861-113411534" -0.0399461190425588 0.0912581653741758 -0.437726518813655 0.661584543440452 0.7
"ZNF618" "chr9-113523054-113524787" 0.0745625435055001 0.118732776374484 0.62798618698454 0.530012988788861 0.7
"ZNF618" "chr9-113376235-113377508" -0.156548239380394 0.131146164669034 -1.19369285236412 0.232598137467796 0.34
"AKNA" "chr9-113875700-113876801" 0.14664882354569 0.0644697603061209 2.27469162052658 0.0229244355178347 0.0184
"AKNA" "chr9-114340184-114340735" 0.145657427629075 0.058957781743411 2.47053778690297 0.013491006513229 0.0152
"AKNA" "chr9-114348368-114349326" 0.13475640263071 0.0705994163536556 1.90874669495384 0.0562947762789795 0.14
"AKNA" "chr9-114364159-114364893" 0.0436066128178083 0.0489131115139858 0.89151173311352 0.372654699850932 0.42
"AKNA" "chr9-114366303-114367043" 0.0280186121549104 0.0669701419647715 0.418374686582703 0.675673191166423 0.8
"AKNA" "chr9-114371768-114373486" 0.089525517883611 0.0391207426629053 2.28844116419344 0.0221118427467255 0.0392
"AKNA" "chr9-114382977-114383294" 0.100906918608553 0.0643449314384635 1.56821860483379 0.116830123916747 0.24
"AKNA" "chr9-114385152-114386117" -0.0332840798330682 0.0399729636271378 -0.832664801727922 0.405033800912791 0.34
"AKNA" "chr9-114386963-114387384" 0.0303925167498451 0.0660547193227344 0.460111208729106 0.645436399076242 0.78
"AKNA" "chr9-114387751-114388220" 0.0577203867060192 0.0581279893525976 0.992987841982528 0.320715879464785 0.32
"AKNA" "chr9-114397397-114398765" 0.0621945820029578 0.0393294879831632 1.58137278648486 0.113792825990144 0.2
"AKNA" "chr9-114405394-114405956" -0.0198977282840297 0.0624700077466278 -0.318516500986088 0.750093179937348 0.76
"AKNA" "chr9-114487318-114487926" 0.152683335862825 0.0803147533860714 1.90106212651714 0.0572938756118491 0.0536
"AKNA" "chr9-114504164-114505825" 0.00670028643987496 0.0395619671997253 0.16936181171298 0.865512059381405 0.9
"AKNA" "chr9-114587034-114588566" 0.0708770414585472 0.0395121028954068 1.79380585351701 0.0728441623396008 0.1
"AKNA" "chr9-114592052-114592749" 0.077703534795349 0.0616549353987324 1.26029707585983 0.207562214462162 0.12
"AKNA" "chr9-114610889-114612521" 0.0645319031117446 0.0418778296048755 1.54095624631492 0.123327435109915 0.1
"AKNA" "chr9-114616700-114617405" 0.0187872042426798 0.0482052990653007 0.389733174712388 0.696733862583335 0.72
"AKNA" "chr9-114619059-114619771" -0.217523867133441 0.0777667804708465 -2.79713093195348 0.00515586346415386 0.0128
"AKNA" "chr9-114738315-114739225" 0.0815473640491006 0.0471350472854347 1.73007918195724 0.0836161291321805 0.1
"AKNA" "chr9-114805622-114806777" -0.0657414122135862 0.0511237653348757 -1.28592664845714 0.198468662421487 0.28
"AKNA" "chr9-114556919-114557510" 0.0799432222170237 0.0457274088109454 1.74825611806564 0.0804196881225817 0.0824
"ATP6V1G1" "chr9-114340184-114340735" -0.0768083157870933 0.0962521007989063 -0.797991058372474 0.424875679043674 0.36
"ATP6V1G1" "chr9-114348368-114349326" -0.0827594270137886 0.114645541680027 -0.721872179249395 0.4703730673044 0.4
"ATP6V1G1" "chr9-114364159-114364893" 0.140251289740582 0.0713347704268963 1.96609996641555 0.0492870642924106 0.1
"ATP6V1G1" "chr9-114366303-114367043" -0.0483127555162256 0.101120829729582 -0.477772538510849 0.632812108776546 0.74
"ATP6V1G1" "chr9-114371768-114373486" 0.102111063265935 0.0590326817440837 1.72973783756942 0.0836771251654415 0.16
"ATP6V1G1" "chr9-114382977-114383294" 0.00812086371834358 0.0988408603935314 0.0821609978505919 0.934518687753125 0.88
"ATP6V1G1" "chr9-114385152-114386117" -0.0882388968611231 0.060434883925942 -1.46006562979839 0.144272037556396 0.2
"ATP6V1G1" "chr9-114386963-114387384" -0.136706091267082 0.105615916861589 -1.29437016057189 0.195537592498601 0.24
"ATP6V1G1" "chr9-114387751-114388220" -0.0214993444560886 0.0871883677435601 -0.246585009130149 0.805229407342299 0.72
"ATP6V1G1" "chr9-114397397-114398765" -0.0802961810833059 0.0590442604667252 -1.35993203147252 0.173851433500308 0.2
"ATP6V1G1" "chr9-114405394-114405956" -0.276888715066609 0.101520235162142 -2.72742389361469 0.00638309804693531 0.0104
"ATP6V1G1" "chr9-114487318-114487926" 0.110707154513616 0.124893687938385 0.88641112566259 0.375396026136677 0.5
"ATP6V1G1" "chr9-114504164-114505825" -0.0926584392093407 0.0602440700778318 -1.53805078391336 0.124036198270594 0.24
"ATP6V1G1" "chr9-114587034-114588566" -0.0653572026645343 0.0592272851964194 -1.1034982010029 0.269810872367351 0.24
"ATP6V1G1" "chr9-114592052-114592749" -0.182697324350497 0.0990257782360417 -1.84494711988037 0.0650452313162944 0.14
"ATP6V1G1" "chr9-114610889-114612521" -0.087477116944662 0.0644477658690357 -1.35733358270982 0.174675241299503 0.24
"ATP6V1G1" "chr9-114616700-114617405" 0.0734511754954992 0.0710188651322 1.03424879232823 0.301019869341332 0.36
"ATP6V1G1" "chr9-114619059-114619771" -0.0291371409100865 0.106984888866874 -0.272348190652824 0.78535430528882 0.68
"ATP6V1G1" "chr9-114738315-114739225" -0.0402381228963275 0.072654921886013 -0.55382514841123 0.57969851557567 0.66
"ATP6V1G1" "chr9-114805622-114806777" -0.0975278430334776 0.0764740826219448 -1.27530582505466 0.2022010167744 0.3
"ATP6V1G1" "chr9-114898456-114899132" 0.0900683992240154 0.0877699033892182 1.02618774484238 0.304803096844321 0.38
"ATP6V1G1" "chr9-114928938-114929758" -0.175639113970947 0.0877410163441035 -2.00179028337356 0.0453072914217709 0.0616
"ATP6V1G1" "chr9-114929955-114930862" 0.0474629087155751 0.0692484479749693 0.685400324534799 0.493091339321422 0.36
"ATP6V1G1" "chr9-114953536-114954290" 0.0749319980814211 0.0727808638070498 1.02955631689223 0.30321833023215 0.46
"ATP6V1G1" "chr9-114957746-114959015" 0.0196201272495714 0.0582621458596051 0.33675600100364 0.736300843735213 0.62
"ATP6V1G1" "chr9-114968076-114969283" -0.0624380730255673 0.082727008208828 -0.754748350961208 0.45039998927362 0.42
"ATP6V1G1" "chr9-114988816-114990298" -0.0432269708381154 0.0797058176501332 -0.542331439693137 0.587590200831214 0.48
"ATP6V1G1" "chr9-114995480-114996315" -0.0728733917037439 0.0616304613893203 -1.18242489283671 0.237037150847625 0.46
"ATP6V1G1" "chr9-114556919-114557510" -0.0247641246956129 0.0707420101051803 -0.350062496934893 0.726291795418701 0.76
"TMEM268" "chr9-114340184-114340735" -0.0372065372104734 0.120301293392922 -0.309277948400365 0.757110103860786 0.88
"TMEM268" "chr9-114348368-114349326" 0.0152453973034867 0.141510986849561 0.107732958711495 0.914207524387042 0.72
"TMEM268" "chr9-114364159-114364893" -0.0308164125861757 0.0952821845465169 -0.323422607624315 0.746375210376645 0.72
"TMEM268" "chr9-114366303-114367043" -0.050473394784546 0.131119132006862 -0.384943020991816 0.700279631139706 0.72
"TMEM268" "chr9-114371768-114373486" -0.0573951717417359 0.0756347469370843 -0.75884661568947 0.447944316465214 0.46
"TMEM268" "chr9-114382977-114383294" -0.0957909321985072 0.132835225162545 -0.721125982067569 0.470832006650895 0.48
"TMEM268" "chr9-114385152-114386117" -0.11640547529216 0.0769074739025262 -1.51357819188932 0.130132855713283 0.12
