"gene" "peak" "beta" "se" "z" "p" "boot_basic_p"
"TSPAN32" "chr11-1832283-1832909" 0.149499062140436 0.101371959425193 1.47475754624984 0.140277738627475 0.18
"TSPAN32" "chr11-1837719-1838321" -0.0609918855041202 0.115919813549723 -0.526155828209282 0.598779941766767 0.64
"TSPAN32" "chr11-1839606-1840312" 0.100425390779782 0.0696637389549012 1.44157336781472 0.149422766021046 0.2
"TSPAN32" "chr11-1844131-1844838" -0.0450529192739725 0.0744979884528551 -0.604753500189922 0.545342794365593 0.62
"TSPAN32" "chr11-1849986-1851215" 0.042954926104213 0.0669403876334819 0.641689234597859 0.521074980492345 0.58
"TSPAN32" "chr11-1852556-1853219" 0.066875361855299 0.0759381022399002 0.880656217138918 0.378503921040886 0.26
"TSPAN32" "chr11-1863162-1863925" 0.157531853506682 0.0848397053354002 1.85681754650024 0.0633371164714033 0.0816
"TSPAN32" "chr11-1881706-1882762" 0.0278943870167706 0.100812828013072 0.276694817182926 0.782014451850359 0.66
"TSPAN32" "chr11-1888513-1891814" 0.190433866557074 0.0769956246623272 2.47330763783323 0.0133868850519102 0.0144
"TSPAN32" "chr11-1917168-1917910" 0.0905858454482353 0.124623624646613 0.726875387432386 0.467302295887465 0.5
"TSPAN32" "chr11-2151254-2152279" 0.240230751158689 0.113575736702676 2.11515908356004 0.0344163909317583 0.028
"TSPAN32" "chr11-2190765-2191554" 0.0329844931739567 0.083945856966311 0.392925802010622 0.694374283884301 0.9
"TSPAN32" "chr11-2197063-2197573" 0.080573825596537 0.134569138359082 0.598754116872884 0.54933686352682 0.54
"TSPAN32" "chr11-2265398-2265931" 0.148022582628914 0.0695525955720176 2.12821076498353 0.0333196126897236 0.0536
"TSPAN32" "chr11-2268908-2270265" -0.102292386949123 0.0678009391235721 -1.50871637283206 0.13137127960556 0.12
"TSPAN32" "chr11-2270481-2271400" 0.0723393690508137 0.070537702657728 1.02554189213998 0.305107569352602 0.32
"TSPAN32" "chr11-2300784-2302686" 0.0743180023892933 0.068458777961408 1.08558762809334 0.277661475821276 0.3
"TSPAN32" "chr11-2305403-2305633" 0.13434134270794 0.112739509271021 1.19160836850007 0.233414842131623 0.18
