gene,enhancer_1,enhancer_2
CD74,chr5-149959327-149961288,chr5-150081686-150082285
CD74,chr5-149959327-149961288,chr5-150398530-150399374
CD74,chr5-149959327-149961288,chr5-150399870-150400093
CD74,chr5-149959327-149961288,chr5-150429310-150429937
CD74,chr5-149959327-149961288,chr5-150488408-150488871
CD74,chr5-150081686-150082285,chr5-150398530-150399374
CD74,chr5-150081686-150082285,chr5-150399870-150400093
CD74,chr5-150081686-150082285,chr5-150429310-150429937
CD74,chr5-150081686-150082285,chr5-150488408-150488871
CD74,chr5-150398530-150399374,chr5-150399870-150400093
CD74,chr5-150398530-150399374,chr5-150429310-150429937
CD74,chr5-150398530-150399374,chr5-150488408-150488871
CD74,chr5-150399870-150400093,chr5-150429310-150429937
CD74,chr5-150399870-150400093,chr5-150488408-150488871
CD74,chr5-150429310-150429937,chr5-150488408-150488871
RPS14,chr5-150656091-150657550,chr5-150783233-150784057
ANXA6,chr5-150846036-150847418,chr5-151195381-151196997
ITK,chr5-157265282-157266824,chr5-157271527-157272681
ITK,chr5-157265282-157266824,chr5-157743142-157744733
ITK,chr5-157265282-157266824,chr5-157252607-157253720
ITK,chr5-157271527-157272681,chr5-157743142-157744733
ITK,chr5-157271527-157272681,chr5-157252607-157253720
ITK,chr5-157743142-157744733,chr5-157252607-157253720
CYFIP2,chr5-157265282-157266824,chr5-157271527-157272681
CYFIP2,chr5-157265282-157266824,chr5-157252607-157253720
CYFIP2,chr5-157271527-157272681,chr5-157252607-157253720
PRELID1,chr5-177311773-177312966,chr5-177494017-177494929
GNL1,chr6-30453458-30453937,chr6-30541483-30542705
GNL1,chr6-30453458-30453937,chr6-30682125-30683008
GNL1,chr6-30541483-30542705,chr6-30682125-30683008
HLA-C,chr6-31598238-31598905,chr6-31571862-31572932
LTB,chr6-31157418-31159159,chr6-31203321-31204552
LTB,chr6-31157418-31159159,chr6-31307563-31308915
LTB,chr6-31157418-31159159,chr6-31739481-31740657
LTB,chr6-31157418-31159159,chr6-31896618-31898623
LTB,chr6-31157418-31159159,chr6-31901533-31902567
LTB,chr6-31157418-31159159,chr6-31571862-31572932
LTB,chr6-31203321-31204552,chr6-31307563-31308915
LTB,chr6-31203321-31204552,chr6-31739481-31740657
LTB,chr6-31203321-31204552,chr6-31896618-31898623
LTB,chr6-31203321-31204552,chr6-31901533-31902567
LTB,chr6-31203321-31204552,chr6-31571862-31572932
LTB,chr6-31307563-31308915,chr6-31739481-31740657
LTB,chr6-31307563-31308915,chr6-31896618-31898623
LTB,chr6-31307563-31308915,chr6-31901533-31902567
LTB,chr6-31307563-31308915,chr6-31571862-31572932
LTB,chr6-31739481-31740657,chr6-31896618-31898623
LTB,chr6-31739481-31740657,chr6-31901533-31902567
LTB,chr6-31739481-31740657,chr6-31571862-31572932
LTB,chr6-31896618-31898623,chr6-31901533-31902567
LTB,chr6-31896618-31898623,chr6-31571862-31572932
LTB,chr6-31901533-31902567,chr6-31571862-31572932
LST1,chr6-31196802-31198340,chr6-31203321-31204552
LST1,chr6-31196802-31198340,chr6-31366530-31367419
LST1,chr6-31196802-31198340,chr6-31541066-31542615
LST1,chr6-31196802-31198340,chr6-31546574-31547801
LST1,chr6-31196802-31198340,chr6-31651651-31653359
LST1,chr6-31196802-31198340,chr6-31571862-31572932
LST1,chr6-31203321-31204552,chr6-31366530-31367419
LST1,chr6-31203321-31204552,chr6-31541066-31542615
LST1,chr6-31203321-31204552,chr6-31546574-31547801
LST1,chr6-31203321-31204552,chr6-31651651-31653359
LST1,chr6-31203321-31204552,chr6-31571862-31572932
LST1,chr6-31366530-31367419,chr6-31541066-31542615
LST1,chr6-31366530-31367419,chr6-31546574-31547801
LST1,chr6-31366530-31367419,chr6-31651651-31653359
LST1,chr6-31366530-31367419,chr6-31571862-31572932
LST1,chr6-31541066-31542615,chr6-31546574-31547801
LST1,chr6-31541066-31542615,chr6-31651651-31653359
LST1,chr6-31541066-31542615,chr6-31571862-31572932
LST1,chr6-31546574-31547801,chr6-31651651-31653359
LST1,chr6-31546574-31547801,chr6-31571862-31572932
LST1,chr6-31651651-31653359,chr6-31571862-31572932
AIF1,chr6-31157418-31159159,chr6-31351281-31351867
AIF1,chr6-31157418-31159159,chr6-31541066-31542615
AIF1,chr6-31157418-31159159,chr6-31664390-31666283
AIF1,chr6-31157418-31159159,chr6-31821276-31822790
AIF1,chr6-31157418-31159159,chr6-31896618-31898623
AIF1,chr6-31157418-31159159,chr6-31571862-31572932
AIF1,chr6-31351281-31351867,chr6-31541066-31542615
AIF1,chr6-31351281-31351867,chr6-31664390-31666283
AIF1,chr6-31351281-31351867,chr6-31821276-31822790
AIF1,chr6-31351281-31351867,chr6-31896618-31898623
AIF1,chr6-31351281-31351867,chr6-31571862-31572932
AIF1,chr6-31541066-31542615,chr6-31664390-31666283
AIF1,chr6-31541066-31542615,chr6-31821276-31822790
