gene,enhancer_1,enhancer_2
CD3E,chr11-118315474-118317275,chr11-118435316-118436919
CD3E,chr11-118315474-118317275,chr11-118530303-118531929
CD3E,chr11-118315474-118317275,chr11-118571633-118573470
CD3E,chr11-118315474-118317275,chr11-118607325-118611234
CD3E,chr11-118315474-118317275,chr11-118699183-118700548
CD3E,chr11-118435316-118436919,chr11-118530303-118531929
CD3E,chr11-118435316-118436919,chr11-118571633-118573470
CD3E,chr11-118435316-118436919,chr11-118607325-118611234
CD3E,chr11-118435316-118436919,chr11-118699183-118700548
CD3E,chr11-118530303-118531929,chr11-118571633-118573470
CD3E,chr11-118530303-118531929,chr11-118607325-118611234
CD3E,chr11-118530303-118531929,chr11-118699183-118700548
CD3E,chr11-118571633-118573470,chr11-118607325-118611234
CD3E,chr11-118571633-118573470,chr11-118699183-118700548
CD3E,chr11-118607325-118611234,chr11-118699183-118700548
CD3D,chr11-118251625-118253014,chr11-118263665-118264563
CD3D,chr11-118251625-118253014,chr11-118315474-118317275
CD3D,chr11-118251625-118253014,chr11-118358899-118360268
CD3D,chr11-118251625-118253014,chr11-118435316-118436919
CD3D,chr11-118251625-118253014,chr11-118530303-118531929
CD3D,chr11-118251625-118253014,chr11-118607325-118611234
CD3D,chr11-118263665-118264563,chr11-118315474-118317275
CD3D,chr11-118263665-118264563,chr11-118358899-118360268
CD3D,chr11-118263665-118264563,chr11-118435316-118436919
CD3D,chr11-118263665-118264563,chr11-118530303-118531929
CD3D,chr11-118263665-118264563,chr11-118607325-118611234
CD3D,chr11-118315474-118317275,chr11-118358899-118360268
CD3D,chr11-118315474-118317275,chr11-118435316-118436919
CD3D,chr11-118315474-118317275,chr11-118530303-118531929
CD3D,chr11-118315474-118317275,chr11-118607325-118611234
CD3D,chr11-118358899-118360268,chr11-118435316-118436919
CD3D,chr11-118358899-118360268,chr11-118530303-118531929
CD3D,chr11-118358899-118360268,chr11-118607325-118611234
CD3D,chr11-118435316-118436919,chr11-118530303-118531929
CD3D,chr11-118435316-118436919,chr11-118607325-118611234
CD3D,chr11-118530303-118531929,chr11-118607325-118611234
CD3G,chr11-118251625-118253014,chr11-118315474-118317275
CD3G,chr11-118251625-118253014,chr11-118435316-118436919
CD3G,chr11-118251625-118253014,chr11-118530303-118531929
CD3G,chr11-118251625-118253014,chr11-118607325-118611234
CD3G,chr11-118315474-118317275,chr11-118435316-118436919
CD3G,chr11-118315474-118317275,chr11-118530303-118531929
CD3G,chr11-118315474-118317275,chr11-118607325-118611234
CD3G,chr11-118435316-118436919,chr11-118530303-118531929
CD3G,chr11-118435316-118436919,chr11-118607325-118611234
CD3G,chr11-118530303-118531929,chr11-118607325-118611234
RPS25,chr11-118530303-118531929,chr11-118571633-118573470
RPS25,chr11-118530303-118531929,chr11-118607325-118611234
RPS25,chr11-118530303-118531929,chr11-118699183-118700548
RPS25,chr11-118530303-118531929,chr11-118869725-118871071
RPS25,chr11-118530303-118531929,chr11-118876230-118877329
RPS25,chr11-118530303-118531929,chr11-118925828-118926610
RPS25,chr11-118530303-118531929,chr11-118928042-118930503
RPS25,chr11-118530303-118531929,chr11-119017499-119019432
RPS25,chr11-118530303-118531929,chr11-119205032-119207457
RPS25,chr11-118571633-118573470,chr11-118607325-118611234
RPS25,chr11-118571633-118573470,chr11-118699183-118700548
RPS25,chr11-118571633-118573470,chr11-118869725-118871071
RPS25,chr11-118571633-118573470,chr11-118876230-118877329
RPS25,chr11-118571633-118573470,chr11-118925828-118926610
RPS25,chr11-118571633-118573470,chr11-118928042-118930503
RPS25,chr11-118571633-118573470,chr11-119017499-119019432
RPS25,chr11-118571633-118573470,chr11-119205032-119207457
RPS25,chr11-118607325-118611234,chr11-118699183-118700548
RPS25,chr11-118607325-118611234,chr11-118869725-118871071
RPS25,chr11-118607325-118611234,chr11-118876230-118877329
RPS25,chr11-118607325-118611234,chr11-118925828-118926610
RPS25,chr11-118607325-118611234,chr11-118928042-118930503
RPS25,chr11-118607325-118611234,chr11-119017499-119019432
RPS25,chr11-118607325-118611234,chr11-119205032-119207457
RPS25,chr11-118699183-118700548,chr11-118869725-118871071
RPS25,chr11-118699183-118700548,chr11-118876230-118877329
RPS25,chr11-118699183-118700548,chr11-118925828-118926610
RPS25,chr11-118699183-118700548,chr11-118928042-118930503
RPS25,chr11-118699183-118700548,chr11-119017499-119019432
RPS25,chr11-118699183-118700548,chr11-119205032-119207457
RPS25,chr11-118869725-118871071,chr11-118876230-118877329
RPS25,chr11-118869725-118871071,chr11-118925828-118926610
RPS25,chr11-118869725-118871071,chr11-118928042-118930503
RPS25,chr11-118869725-118871071,chr11-119017499-119019432
RPS25,chr11-118869725-118871071,chr11-119205032-119207457
RPS25,chr11-118876230-118877329,chr11-118925828-118926610
RPS25,chr11-118876230-118877329,chr11-118928042-118930503
RPS25,chr11-118876230-118877329,chr11-119017499-119019432
RPS25,chr11-118876230-118877329,chr11-119205032-119207457
RPS25,chr11-118925828-118926610,chr11-118928042-118930503
