gene,enhancer_1,enhancer_2
RPL23,chr17-38898234-38899490,chr17-39238135-39239067
RPL19,chr17-38727680-38728793,chr17-39096396-39097162
RPL19,chr17-38727680-38728793,chr17-39151240-39151899
RPL19,chr17-38727680-38728793,chr17-39161116-39161655
RPL19,chr17-38727680-38728793,chr17-39238135-39239067
RPL19,chr17-38727680-38728793,chr17-39687369-39688721
RPL19,chr17-39096396-39097162,chr17-39151240-39151899
RPL19,chr17-39096396-39097162,chr17-39161116-39161655
RPL19,chr17-39096396-39097162,chr17-39238135-39239067
RPL19,chr17-39096396-39097162,chr17-39687369-39688721
RPL19,chr17-39151240-39151899,chr17-39161116-39161655
RPL19,chr17-39151240-39151899,chr17-39238135-39239067
RPL19,chr17-39151240-39151899,chr17-39687369-39688721
RPL19,chr17-39161116-39161655,chr17-39238135-39239067
RPL19,chr17-39161116-39161655,chr17-39687369-39688721
RPL19,chr17-39238135-39239067,chr17-39687369-39688721
IKZF3,chr17-39400695-39402762,chr17-39621901-39622291
IKZF3,chr17-39400695-39402762,chr17-39636539-39637782
IKZF3,chr17-39400695-39402762,chr17-39687369-39688721
IKZF3,chr17-39400695-39402762,chr17-40053767-40054853
IKZF3,chr17-39400695-39402762,chr17-40068602-40070299
IKZF3,chr17-39400695-39402762,chr17-40112928-40113720
IKZF3,chr17-39400695-39402762,chr17-40176760-40178597
IKZF3,chr17-39400695-39402762,chr17-40139538-40141085
IKZF3,chr17-39621901-39622291,chr17-39636539-39637782
IKZF3,chr17-39621901-39622291,chr17-39687369-39688721
IKZF3,chr17-39621901-39622291,chr17-40053767-40054853
IKZF3,chr17-39621901-39622291,chr17-40068602-40070299
IKZF3,chr17-39621901-39622291,chr17-40112928-40113720
IKZF3,chr17-39621901-39622291,chr17-40176760-40178597
IKZF3,chr17-39621901-39622291,chr17-40139538-40141085
IKZF3,chr17-39636539-39637782,chr17-39687369-39688721
IKZF3,chr17-39636539-39637782,chr17-40053767-40054853
IKZF3,chr17-39636539-39637782,chr17-40068602-40070299
IKZF3,chr17-39636539-39637782,chr17-40112928-40113720
IKZF3,chr17-39636539-39637782,chr17-40176760-40178597
IKZF3,chr17-39636539-39637782,chr17-40139538-40141085
IKZF3,chr17-39687369-39688721,chr17-40053767-40054853
IKZF3,chr17-39687369-39688721,chr17-40068602-40070299
IKZF3,chr17-39687369-39688721,chr17-40112928-40113720
IKZF3,chr17-39687369-39688721,chr17-40176760-40178597
IKZF3,chr17-39687369-39688721,chr17-40139538-40141085
IKZF3,chr17-40053767-40054853,chr17-40068602-40070299
IKZF3,chr17-40053767-40054853,chr17-40112928-40113720
IKZF3,chr17-40053767-40054853,chr17-40176760-40178597
IKZF3,chr17-40053767-40054853,chr17-40139538-40141085
IKZF3,chr17-40068602-40070299,chr17-40112928-40113720
IKZF3,chr17-40068602-40070299,chr17-40176760-40178597
IKZF3,chr17-40068602-40070299,chr17-40139538-40141085
IKZF3,chr17-40112928-40113720,chr17-40176760-40178597
IKZF3,chr17-40112928-40113720,chr17-40139538-40141085
IKZF3,chr17-40176760-40178597,chr17-40139538-40141085
CCR7,chr17-40053767-40054853,chr17-40062297-40063739
CCR7,chr17-40053767-40054853,chr17-40068602-40070299
CCR7,chr17-40053767-40054853,chr17-40098744-40099563
CCR7,chr17-40053767-40054853,chr17-40111346-40111943
CCR7,chr17-40053767-40054853,chr17-40121322-40123804
CCR7,chr17-40053767-40054853,chr17-40362397-40363585
CCR7,chr17-40053767-40054853,chr17-40479883-40481194
CCR7,chr17-40053767-40054853,chr17-40533137-40533876
CCR7,chr17-40053767-40054853,chr17-40598441-40599496
CCR7,chr17-40053767-40054853,chr17-40818252-40819307
CCR7,chr17-40062297-40063739,chr17-40068602-40070299
CCR7,chr17-40062297-40063739,chr17-40098744-40099563
CCR7,chr17-40062297-40063739,chr17-40111346-40111943
CCR7,chr17-40062297-40063739,chr17-40121322-40123804
CCR7,chr17-40062297-40063739,chr17-40362397-40363585
CCR7,chr17-40062297-40063739,chr17-40479883-40481194
CCR7,chr17-40062297-40063739,chr17-40533137-40533876
CCR7,chr17-40062297-40063739,chr17-40598441-40599496
CCR7,chr17-40062297-40063739,chr17-40818252-40819307
CCR7,chr17-40068602-40070299,chr17-40098744-40099563
CCR7,chr17-40068602-40070299,chr17-40111346-40111943
CCR7,chr17-40068602-40070299,chr17-40121322-40123804
CCR7,chr17-40068602-40070299,chr17-40362397-40363585
CCR7,chr17-40068602-40070299,chr17-40479883-40481194
CCR7,chr17-40068602-40070299,chr17-40533137-40533876
CCR7,chr17-40068602-40070299,chr17-40598441-40599496
CCR7,chr17-40068602-40070299,chr17-40818252-40819307
CCR7,chr17-40098744-40099563,chr17-40111346-40111943
CCR7,chr17-40098744-40099563,chr17-40121322-40123804
CCR7,chr17-40098744-40099563,chr17-40362397-40363585
CCR7,chr17-40098744-40099563,chr17-40479883-40481194
CCR7,chr17-40098744-40099563,chr17-40533137-40533876
CCR7,chr17-40098744-40099563,chr17-40598441-40599496
CCR7,chr17-40098744-40099563,chr17-40818252-40819307
