gene,enhancer_1,enhancer_2
RPS29,chr14-50001030-50003832,chr14-49970433-49972155
RPS29,chr14-50082013-50083976,chr14-49970433-49972155
GRAP2,chr22-39532166-39533157,chr22-39993795-39995678
GRAP2,chr22-39532166-39533157,chr22-40176908-40178060
GRAP2,chr22-39532166-39533157,chr22-40289415-40290745
GRAP2,chr22-39532166-39533157,chr22-40385061-40386019
GRAP2,chr22-39993795-39995678,chr22-40176908-40178060
GRAP2,chr22-39993795-39995678,chr22-40289415-40290745
GRAP2,chr22-39993795-39995678,chr22-40385061-40386019
GRAP2,chr22-40176908-40178060,chr22-40289415-40290745
GRAP2,chr22-40176908-40178060,chr22-40385061-40386019
GRAP2,chr22-40289415-40290745,chr22-40385061-40386019
TRABD2A,chr2-84845775-84846722,chr2-84880298-84882464
TRABD2A,chr2-84845775-84846722,chr2-84894074-84895293
TRABD2A,chr2-84845775-84846722,chr2-84924685-84927268
TRABD2A,chr2-84845775-84846722,chr2-85353861-85355280
TRABD2A,chr2-84880298-84882464,chr2-84894074-84895293
TRABD2A,chr2-84880298-84882464,chr2-84924685-84927268
TRABD2A,chr2-84880298-84882464,chr2-85353861-85355280
TRABD2A,chr2-84894074-84895293,chr2-84924685-84927268
TRABD2A,chr2-84894074-84895293,chr2-85353861-85355280
TRABD2A,chr2-84924685-84927268,chr2-85353861-85355280
TMC6,chr17-77957292-77960198,chr17-78128557-78128914
TMC6,chr17-77957292-77960198,chr17-78174220-78174847
TMC6,chr17-77957292-77960198,chr17-78250740-78253065
TMC6,chr17-77957292-77960198,chr17-78356199-78356727
TMC6,chr17-78128557-78128914,chr17-78174220-78174847
TMC6,chr17-78128557-78128914,chr17-78250740-78253065
TMC6,chr17-78128557-78128914,chr17-78356199-78356727
TMC6,chr17-78174220-78174847,chr17-78250740-78253065
TMC6,chr17-78174220-78174847,chr17-78356199-78356727
TMC6,chr17-78250740-78253065,chr17-78356199-78356727
TSTD1,chr1-160558611-160560728,chr1-160795463-160796464
TSTD1,chr1-160558611-160560728,chr1-160837118-160838241
TSTD1,chr1-160558611-160560728,chr1-161176619-161177883
TSTD1,chr1-160558611-160560728,chr1-160578924-160579594
TSTD1,chr1-160795463-160796464,chr1-160837118-160838241
TSTD1,chr1-160795463-160796464,chr1-161176619-161177883
TSTD1,chr1-160795463-160796464,chr1-160578924-160579594
TSTD1,chr1-160837118-160838241,chr1-161176619-161177883
TSTD1,chr1-160837118-160838241,chr1-160578924-160579594
TSTD1,chr1-161176619-161177883,chr1-160578924-160579594
CCND3,chr6-41545676-41547869,chr6-41560154-41562020
CCND3,chr6-41545676-41547869,chr6-41786120-41788032
CCND3,chr6-41545676-41547869,chr6-42045530-42046163
CCND3,chr6-41545676-41547869,chr6-42048259-42049112
CCND3,chr6-41560154-41562020,chr6-41786120-41788032
CCND3,chr6-41560154-41562020,chr6-42045530-42046163
CCND3,chr6-41560154-41562020,chr6-42048259-42049112
CCND3,chr6-41786120-41788032,chr6-42045530-42046163
CCND3,chr6-41786120-41788032,chr6-42048259-42049112
CCND3,chr6-42045530-42046163,chr6-42048259-42049112
CD3G,chr11-118251625-118253014,chr11-118315474-118317275
CD3G,chr11-118251625-118253014,chr11-118435316-118436919
CD3G,chr11-118251625-118253014,chr11-118530303-118531929
CD3G,chr11-118251625-118253014,chr11-118607325-118611234
CD3G,chr11-118315474-118317275,chr11-118435316-118436919
CD3G,chr11-118315474-118317275,chr11-118530303-118531929
CD3G,chr11-118315474-118317275,chr11-118607325-118611234
CD3G,chr11-118435316-118436919,chr11-118530303-118531929
CD3G,chr11-118435316-118436919,chr11-118607325-118611234
CD3G,chr11-118530303-118531929,chr11-118607325-118611234
MTSS1,chr8-124629552-124630486,chr8-124709022-124710156
MTSS1,chr8-124629552-124630486,chr8-124750797-124752307
MTSS1,chr8-124629552-124630486,chr8-124789605-124790582
MTSS1,chr8-124629552-124630486,chr8-125219074-125220814
MTSS1,chr8-124709022-124710156,chr8-124750797-124752307
MTSS1,chr8-124709022-124710156,chr8-124789605-124790582
MTSS1,chr8-124709022-124710156,chr8-125219074-125220814
MTSS1,chr8-124750797-124752307,chr8-124789605-124790582
MTSS1,chr8-124750797-124752307,chr8-125219074-125220814
MTSS1,chr8-124789605-124790582,chr8-125219074-125220814
ANXA1,chr9-73131820-73132858,chr9-73149342-73149751
ANXA1,chr9-73131820-73132858,chr9-73151591-73152299
ANXA1,chr9-73131820-73132858,chr9-73171901-73172899
ANXA1,chr9-73131820-73132858,chr9-73154486-73155122
ANXA1,chr9-73149342-73149751,chr9-73151591-73152299
ANXA1,chr9-73149342-73149751,chr9-73171901-73172899
ANXA1,chr9-73149342-73149751,chr9-73154486-73155122
ANXA1,chr9-73151591-73152299,chr9-73171901-73172899
ANXA1,chr9-73151591-73152299,chr9-73154486-73155122
ANXA1,chr9-73171901-73172899,chr9-73154486-73155122
TNFAIP3,chr6-137707572-137708859,chr6-137789942-137790899
TNFAIP3,chr6-137707572-137708859,chr6-137823690-137824687
TNFAIP3,chr6-137707572-137708859,chr6-137866249-137868286
TNFAIP3,chr6-137707572-137708859,chr6-137873214-137873644
