gene,enhancer_1,enhancer_2
HLA-DRB1,chr6-32439184-32440116,chr6-32529518-32530725
HLA-DRB1,chr6-32439184-32440116,chr6-32589000-32590112
HLA-DRB1,chr6-32439184-32440116,chr6-32668092-32668702
HLA-DRB1,chr6-32439184-32440116,chr6-33027601-33028840
HLA-DRB1,chr6-32439184-32440116,chr6-33029051-33030140
HLA-DRB1,chr6-32439184-32440116,chr6-33073311-33073903
HLA-DRB1,chr6-32439184-32440116,chr6-33075303-33076229
HLA-DRB1,chr6-32439184-32440116,chr6-32472659-32474242
HLA-DRB1,chr6-32439184-32440116,chr6-32636861-32637580
HLA-DRB1,chr6-32529518-32530725,chr6-32589000-32590112
HLA-DRB1,chr6-32529518-32530725,chr6-32668092-32668702
HLA-DRB1,chr6-32529518-32530725,chr6-33027601-33028840
HLA-DRB1,chr6-32529518-32530725,chr6-33029051-33030140
HLA-DRB1,chr6-32529518-32530725,chr6-33073311-33073903
HLA-DRB1,chr6-32529518-32530725,chr6-33075303-33076229
HLA-DRB1,chr6-32529518-32530725,chr6-32472659-32474242
HLA-DRB1,chr6-32529518-32530725,chr6-32636861-32637580
HLA-DRB1,chr6-32589000-32590112,chr6-32668092-32668702
HLA-DRB1,chr6-32589000-32590112,chr6-33027601-33028840
HLA-DRB1,chr6-32589000-32590112,chr6-33029051-33030140
HLA-DRB1,chr6-32589000-32590112,chr6-33073311-33073903
HLA-DRB1,chr6-32589000-32590112,chr6-33075303-33076229
HLA-DRB1,chr6-32589000-32590112,chr6-32472659-32474242
HLA-DRB1,chr6-32589000-32590112,chr6-32636861-32637580
HLA-DRB1,chr6-32668092-32668702,chr6-33027601-33028840
HLA-DRB1,chr6-32668092-32668702,chr6-33029051-33030140
HLA-DRB1,chr6-32668092-32668702,chr6-33073311-33073903
HLA-DRB1,chr6-32668092-32668702,chr6-33075303-33076229
HLA-DRB1,chr6-32668092-32668702,chr6-32472659-32474242
HLA-DRB1,chr6-32668092-32668702,chr6-32636861-32637580
HLA-DRB1,chr6-33027601-33028840,chr6-33029051-33030140
HLA-DRB1,chr6-33027601-33028840,chr6-33073311-33073903
HLA-DRB1,chr6-33027601-33028840,chr6-33075303-33076229
HLA-DRB1,chr6-33027601-33028840,chr6-32472659-32474242
HLA-DRB1,chr6-33027601-33028840,chr6-32636861-32637580
HLA-DRB1,chr6-33029051-33030140,chr6-33073311-33073903
HLA-DRB1,chr6-33029051-33030140,chr6-33075303-33076229
HLA-DRB1,chr6-33029051-33030140,chr6-32472659-32474242
HLA-DRB1,chr6-33029051-33030140,chr6-32636861-32637580
HLA-DRB1,chr6-33073311-33073903,chr6-33075303-33076229
HLA-DRB1,chr6-33073311-33073903,chr6-32472659-32474242
HLA-DRB1,chr6-33073311-33073903,chr6-32636861-32637580
HLA-DRB1,chr6-33075303-33076229,chr6-32472659-32474242
HLA-DRB1,chr6-33075303-33076229,chr6-32636861-32637580
HLA-DRB1,chr6-32472659-32474242,chr6-32636861-32637580
CTSS,chr1-150281079-150282823,chr1-150514839-150516440
CTSS,chr1-150281079-150282823,chr1-150548569-150549514
CTSS,chr1-150281079-150282823,chr1-150696198-150697796
CTSS,chr1-150281079-150282823,chr1-150973513-150975267
CTSS,chr1-150281079-150282823,chr1-151069980-151071590
CTSS,chr1-150281079-150282823,chr1-151130923-151132155
CTSS,chr1-150281079-150282823,chr1-151145609-151147259
CTSS,chr1-150281079-150282823,chr1-151189514-151190574
CTSS,chr1-150281079-150282823,chr1-151197881-151199680
CTSS,chr1-150514839-150516440,chr1-150548569-150549514
CTSS,chr1-150514839-150516440,chr1-150696198-150697796
CTSS,chr1-150514839-150516440,chr1-150973513-150975267
CTSS,chr1-150514839-150516440,chr1-151069980-151071590
CTSS,chr1-150514839-150516440,chr1-151130923-151132155
CTSS,chr1-150514839-150516440,chr1-151145609-151147259
CTSS,chr1-150514839-150516440,chr1-151189514-151190574
CTSS,chr1-150514839-150516440,chr1-151197881-151199680
CTSS,chr1-150548569-150549514,chr1-150696198-150697796
CTSS,chr1-150548569-150549514,chr1-150973513-150975267
CTSS,chr1-150548569-150549514,chr1-151069980-151071590
CTSS,chr1-150548569-150549514,chr1-151130923-151132155
CTSS,chr1-150548569-150549514,chr1-151145609-151147259
CTSS,chr1-150548569-150549514,chr1-151189514-151190574
CTSS,chr1-150548569-150549514,chr1-151197881-151199680
CTSS,chr1-150696198-150697796,chr1-150973513-150975267
CTSS,chr1-150696198-150697796,chr1-151069980-151071590
CTSS,chr1-150696198-150697796,chr1-151130923-151132155
CTSS,chr1-150696198-150697796,chr1-151145609-151147259
CTSS,chr1-150696198-150697796,chr1-151189514-151190574
CTSS,chr1-150696198-150697796,chr1-151197881-151199680
CTSS,chr1-150973513-150975267,chr1-151069980-151071590
CTSS,chr1-150973513-150975267,chr1-151130923-151132155
CTSS,chr1-150973513-150975267,chr1-151145609-151147259
CTSS,chr1-150973513-150975267,chr1-151189514-151190574
CTSS,chr1-150973513-150975267,chr1-151197881-151199680
CTSS,chr1-151069980-151071590,chr1-151130923-151132155
CTSS,chr1-151069980-151071590,chr1-151145609-151147259
CTSS,chr1-151069980-151071590,chr1-151189514-151190574
CTSS,chr1-151069980-151071590,chr1-151197881-151199680
CTSS,chr1-151130923-151132155,chr1-151145609-151147259
CTSS,chr1-151130923-151132155,chr1-151189514-151190574
