gene,enhancer_1,enhancer_2
FTL,chr19-48636788-48638536,chr19-48954004-48955395
FTL,chr19-48636788-48638536,chr19-49118475-49120354
FTL,chr19-48644602-48646895,chr19-48738414-48739696
FTL,chr19-48644602-48646895,chr19-48872065-48873367
FTL,chr19-48644602-48646895,chr19-48899720-48901330
FTL,chr19-48644602-48646895,chr19-49084633-49085925
FTL,chr19-48644602-48646895,chr19-49113772-49115131
FTL,chr19-48644602-48646895,chr19-49127544-49128612
FTL,chr19-48644602-48646895,chr19-49142677-49143200
FTL,chr19-48644602-48646895,chr19-49442557-49444013
FTL,chr19-48644602-48646895,chr19-49452580-49454103
FTL,chr19-48644602-48646895,chr19-48954004-48955395
FTL,chr19-48644602-48646895,chr19-49118475-49120354
FTL,chr19-48738414-48739696,chr19-48872065-48873367
FTL,chr19-48738414-48739696,chr19-48899720-48901330
FTL,chr19-48738414-48739696,chr19-49084633-49085925
FTL,chr19-48738414-48739696,chr19-49113772-49115131
FTL,chr19-48738414-48739696,chr19-49127544-49128612
FTL,chr19-48738414-48739696,chr19-49142677-49143200
FTL,chr19-48738414-48739696,chr19-49442557-49444013
FTL,chr19-48738414-48739696,chr19-49452580-49454103
FTL,chr19-48738414-48739696,chr19-48954004-48955395
FTL,chr19-48738414-48739696,chr19-49118475-49120354
FTL,chr19-48872065-48873367,chr19-48899720-48901330
FTL,chr19-48872065-48873367,chr19-49084633-49085925
FTL,chr19-48872065-48873367,chr19-49113772-49115131
FTL,chr19-48872065-48873367,chr19-49127544-49128612
FTL,chr19-48872065-48873367,chr19-49142677-49143200
FTL,chr19-48872065-48873367,chr19-49442557-49444013
FTL,chr19-48872065-48873367,chr19-49452580-49454103
FTL,chr19-48872065-48873367,chr19-48954004-48955395
FTL,chr19-48872065-48873367,chr19-49118475-49120354
FTL,chr19-48899720-48901330,chr19-49084633-49085925
FTL,chr19-48899720-48901330,chr19-49113772-49115131
FTL,chr19-48899720-48901330,chr19-49127544-49128612
FTL,chr19-48899720-48901330,chr19-49142677-49143200
FTL,chr19-48899720-48901330,chr19-49442557-49444013
FTL,chr19-48899720-48901330,chr19-49452580-49454103
FTL,chr19-48899720-48901330,chr19-48954004-48955395
FTL,chr19-48899720-48901330,chr19-49118475-49120354
FTL,chr19-49084633-49085925,chr19-49113772-49115131
FTL,chr19-49084633-49085925,chr19-49127544-49128612
FTL,chr19-49084633-49085925,chr19-49142677-49143200
FTL,chr19-49084633-49085925,chr19-49442557-49444013
FTL,chr19-49084633-49085925,chr19-49452580-49454103
FTL,chr19-49084633-49085925,chr19-48954004-48955395
FTL,chr19-49084633-49085925,chr19-49118475-49120354
FTL,chr19-49113772-49115131,chr19-49127544-49128612
FTL,chr19-49113772-49115131,chr19-49142677-49143200
FTL,chr19-49113772-49115131,chr19-49442557-49444013
FTL,chr19-49113772-49115131,chr19-49452580-49454103
FTL,chr19-49113772-49115131,chr19-48954004-48955395
FTL,chr19-49113772-49115131,chr19-49118475-49120354
FTL,chr19-49127544-49128612,chr19-49142677-49143200
FTL,chr19-49127544-49128612,chr19-49442557-49444013
FTL,chr19-49127544-49128612,chr19-49452580-49454103
FTL,chr19-49127544-49128612,chr19-48954004-48955395
FTL,chr19-49127544-49128612,chr19-49118475-49120354
FTL,chr19-49142677-49143200,chr19-49442557-49444013
FTL,chr19-49142677-49143200,chr19-49452580-49454103
FTL,chr19-49142677-49143200,chr19-48954004-48955395
FTL,chr19-49142677-49143200,chr19-49118475-49120354
FTL,chr19-49442557-49444013,chr19-49452580-49454103
FTL,chr19-49442557-49444013,chr19-48954004-48955395
FTL,chr19-49442557-49444013,chr19-49118475-49120354
FTL,chr19-49452580-49454103,chr19-48954004-48955395
FTL,chr19-49452580-49454103,chr19-49118475-49120354
FTL,chr19-48954004-48955395,chr19-49118475-49120354
FOSB,chr19-45078855-45079995,chr19-45091207-45092113
FOSB,chr19-45078855-45079995,chr19-45250407-45252147
FOSB,chr19-45078855-45079995,chr19-45468855-45469893
FOSB,chr19-45078855-45079995,chr19-45478017-45479232
FOSB,chr19-45078855-45079995,chr19-45484967-45486113
FOSB,chr19-45078855-45079995,chr19-45496364-45497288
FOSB,chr19-45078855-45079995,chr19-45498375-45499608
FOSB,chr19-45078855-45079995,chr19-45506114-45507826
FOSB,chr19-45078855-45079995,chr19-45716684-45718233
FOSB,chr19-45078855-45079995,chr19-45729704-45731241
FOSB,chr19-45078855-45079995,chr19-45768254-45771017
FOSB,chr19-45078855-45079995,chr19-45790710-45791359
FOSB,chr19-45078855-45079995,chr19-45816640-45817489
FOSB,chr19-45078855-45079995,chr19-45901253-45903565
FOSB,chr19-45078855-45079995,chr19-45514515-45516517
FOSB,chr19-45091207-45092113,chr19-45250407-45252147
FOSB,chr19-45091207-45092113,chr19-45468855-45469893
FOSB,chr19-45091207-45092113,chr19-45478017-45479232
