gene,enhancer_1,enhancer_2
KLF2,chr19-16110755-16112175,chr19-16197235-16198545
KLF2,chr19-16110755-16112175,chr19-16330379-16330734
KLF2,chr19-16110755-16112175,chr19-16368878-16369447
KLF2,chr19-16110755-16112175,chr19-16495665-16496854
KLF2,chr19-16110755-16112175,chr19-16571221-16572816
KLF2,chr19-16110755-16112175,chr19-16594046-16595458
KLF2,chr19-16110755-16112175,chr19-16659403-16661786
KLF2,chr19-16184778-16186116,chr19-16197235-16198545
KLF2,chr19-16184778-16186116,chr19-16330379-16330734
KLF2,chr19-16184778-16186116,chr19-16368878-16369447
KLF2,chr19-16184778-16186116,chr19-16495665-16496854
KLF2,chr19-16184778-16186116,chr19-16571221-16572816
KLF2,chr19-16184778-16186116,chr19-16594046-16595458
KLF2,chr19-16184778-16186116,chr19-16659403-16661786
KLF2,chr19-16197235-16198545,chr19-16330379-16330734
KLF2,chr19-16197235-16198545,chr19-16368878-16369447
KLF2,chr19-16197235-16198545,chr19-16495665-16496854
KLF2,chr19-16197235-16198545,chr19-16571221-16572816
KLF2,chr19-16197235-16198545,chr19-16594046-16595458
KLF2,chr19-16197235-16198545,chr19-16659403-16661786
KLF2,chr19-16330379-16330734,chr19-16368878-16369447
KLF2,chr19-16330379-16330734,chr19-16495665-16496854
KLF2,chr19-16330379-16330734,chr19-16571221-16572816
KLF2,chr19-16330379-16330734,chr19-16594046-16595458
KLF2,chr19-16330379-16330734,chr19-16659403-16661786
KLF2,chr19-16368878-16369447,chr19-16495665-16496854
KLF2,chr19-16368878-16369447,chr19-16571221-16572816
KLF2,chr19-16368878-16369447,chr19-16594046-16595458
KLF2,chr19-16368878-16369447,chr19-16659403-16661786
KLF2,chr19-16495665-16496854,chr19-16571221-16572816
KLF2,chr19-16495665-16496854,chr19-16594046-16595458
KLF2,chr19-16495665-16496854,chr19-16659403-16661786
KLF2,chr19-16571221-16572816,chr19-16594046-16595458
KLF2,chr19-16571221-16572816,chr19-16659403-16661786
KLF2,chr19-16594046-16595458,chr19-16659403-16661786
IKZF3,chr17-39400695-39402762,chr17-39621901-39622291
IKZF3,chr17-39400695-39402762,chr17-39636539-39637782
IKZF3,chr17-39400695-39402762,chr17-39687369-39688721
IKZF3,chr17-39400695-39402762,chr17-40053767-40054853
IKZF3,chr17-39400695-39402762,chr17-40068602-40070299
IKZF3,chr17-39400695-39402762,chr17-40112928-40113720
IKZF3,chr17-39400695-39402762,chr17-40176760-40178597
IKZF3,chr17-39400695-39402762,chr17-40139538-40141085
IKZF3,chr17-39621901-39622291,chr17-39636539-39637782
IKZF3,chr17-39621901-39622291,chr17-39687369-39688721
IKZF3,chr17-39621901-39622291,chr17-40053767-40054853
IKZF3,chr17-39621901-39622291,chr17-40068602-40070299
IKZF3,chr17-39621901-39622291,chr17-40112928-40113720
IKZF3,chr17-39621901-39622291,chr17-40176760-40178597
IKZF3,chr17-39621901-39622291,chr17-40139538-40141085
IKZF3,chr17-39636539-39637782,chr17-39687369-39688721
IKZF3,chr17-39636539-39637782,chr17-40053767-40054853
IKZF3,chr17-39636539-39637782,chr17-40068602-40070299
IKZF3,chr17-39636539-39637782,chr17-40112928-40113720
IKZF3,chr17-39636539-39637782,chr17-40176760-40178597
IKZF3,chr17-39636539-39637782,chr17-40139538-40141085
IKZF3,chr17-39687369-39688721,chr17-40053767-40054853
IKZF3,chr17-39687369-39688721,chr17-40068602-40070299
IKZF3,chr17-39687369-39688721,chr17-40112928-40113720
IKZF3,chr17-39687369-39688721,chr17-40176760-40178597
IKZF3,chr17-39687369-39688721,chr17-40139538-40141085
IKZF3,chr17-40053767-40054853,chr17-40068602-40070299
IKZF3,chr17-40053767-40054853,chr17-40112928-40113720
IKZF3,chr17-40053767-40054853,chr17-40176760-40178597
IKZF3,chr17-40053767-40054853,chr17-40139538-40141085
IKZF3,chr17-40068602-40070299,chr17-40112928-40113720
IKZF3,chr17-40068602-40070299,chr17-40176760-40178597
IKZF3,chr17-40068602-40070299,chr17-40139538-40141085
IKZF3,chr17-40112928-40113720,chr17-40176760-40178597
IKZF3,chr17-40112928-40113720,chr17-40139538-40141085
IKZF3,chr17-40176760-40178597,chr17-40139538-40141085
CD7,chr17-81910411-81911838,chr17-82022295-82023875
CD7,chr17-81910411-81911838,chr17-82126418-82128174
CD7,chr17-81910411-81911838,chr17-82292156-82293753
CD7,chr17-81910411-81911838,chr17-82316846-82317779
CD7,chr17-81910411-81911838,chr17-82321059-82321740
CD7,chr17-81910411-81911838,chr17-82551658-82552127
CD7,chr17-81910411-81911838,chr17-82697130-82699321
CD7,chr17-81910411-81911838,chr17-82751014-82752756
CD7,chr17-82022295-82023875,chr17-82126418-82128174
CD7,chr17-82022295-82023875,chr17-82292156-82293753
CD7,chr17-82022295-82023875,chr17-82316846-82317779
CD7,chr17-82022295-82023875,chr17-82321059-82321740
CD7,chr17-82022295-82023875,chr17-82551658-82552127
CD7,chr17-82022295-82023875,chr17-82697130-82699321
CD7,chr17-82022295-82023875,chr17-82751014-82752756
