gene,enhancer_1,enhancer_2
AIF1,chr6-31157418-31159159,chr6-31351281-31351867
AIF1,chr6-31157418-31159159,chr6-31541066-31542615
AIF1,chr6-31157418-31159159,chr6-31664390-31666283
AIF1,chr6-31157418-31159159,chr6-31821276-31822790
AIF1,chr6-31157418-31159159,chr6-31896618-31898623
AIF1,chr6-31157418-31159159,chr6-31571862-31572932
AIF1,chr6-31351281-31351867,chr6-31541066-31542615
AIF1,chr6-31351281-31351867,chr6-31664390-31666283
AIF1,chr6-31351281-31351867,chr6-31821276-31822790
AIF1,chr6-31351281-31351867,chr6-31896618-31898623
AIF1,chr6-31351281-31351867,chr6-31571862-31572932
AIF1,chr6-31541066-31542615,chr6-31664390-31666283
AIF1,chr6-31541066-31542615,chr6-31821276-31822790
AIF1,chr6-31541066-31542615,chr6-31896618-31898623
AIF1,chr6-31541066-31542615,chr6-31571862-31572932
AIF1,chr6-31664390-31666283,chr6-31821276-31822790
AIF1,chr6-31664390-31666283,chr6-31896618-31898623
AIF1,chr6-31664390-31666283,chr6-31571862-31572932
AIF1,chr6-31821276-31822790,chr6-31896618-31898623
AIF1,chr6-31821276-31822790,chr6-31571862-31572932
AIF1,chr6-31896618-31898623,chr6-31571862-31572932
EVL,chr14-99603351-99605612,chr14-99970936-99972725
EVL,chr14-99603351-99605612,chr14-100108150-100108603
EVL,chr14-99603351-99605612,chr14-100146407-100147649
EVL,chr14-99603351-99605612,chr14-100213570-100214945
EVL,chr14-99603351-99605612,chr14-100221121-100222596
EVL,chr14-99970936-99972725,chr14-100108150-100108603
EVL,chr14-99970936-99972725,chr14-100146407-100147649
EVL,chr14-99970936-99972725,chr14-100213570-100214945
EVL,chr14-99970936-99972725,chr14-100221121-100222596
EVL,chr14-100108150-100108603,chr14-100146407-100147649
EVL,chr14-100108150-100108603,chr14-100213570-100214945
EVL,chr14-100108150-100108603,chr14-100221121-100222596
EVL,chr14-100146407-100147649,chr14-100213570-100214945
EVL,chr14-100146407-100147649,chr14-100221121-100222596
EVL,chr14-100213570-100214945,chr14-100221121-100222596
ARL4C,chr2-234290324-234291100,chr2-234291748-234293025
ARL4C,chr2-234290324-234291100,chr2-234425546-234426475
ARL4C,chr2-234290324-234291100,chr2-234446196-234447021
ARL4C,chr2-234290324-234291100,chr2-234483055-234484380
ARL4C,chr2-234290324-234291100,chr2-234496326-234497678
ARL4C,chr2-234291748-234293025,chr2-234425546-234426475
ARL4C,chr2-234291748-234293025,chr2-234446196-234447021
ARL4C,chr2-234291748-234293025,chr2-234483055-234484380
ARL4C,chr2-234291748-234293025,chr2-234496326-234497678
ARL4C,chr2-234425546-234426475,chr2-234446196-234447021
ARL4C,chr2-234425546-234426475,chr2-234483055-234484380
ARL4C,chr2-234425546-234426475,chr2-234496326-234497678
ARL4C,chr2-234446196-234447021,chr2-234483055-234484380
ARL4C,chr2-234446196-234447021,chr2-234496326-234497678
ARL4C,chr2-234483055-234484380,chr2-234496326-234497678
RPS19,chr19-41875242-41875853,chr19-41944953-41945855
RPS19,chr19-41875242-41875853,chr19-42074938-42076606
RPS19,chr19-41875242-41875853,chr19-42131966-42133561
RPS19,chr19-41875242-41875853,chr19-41957803-41959769
RPS19,chr19-41875242-41875853,chr19-42253461-42255436
RPS19,chr19-41944953-41945855,chr19-42074938-42076606
RPS19,chr19-41944953-41945855,chr19-42131966-42133561
RPS19,chr19-41944953-41945855,chr19-41957803-41959769
RPS19,chr19-41944953-41945855,chr19-42253461-42255436
RPS19,chr19-42074938-42076606,chr19-42131966-42133561
RPS19,chr19-42074938-42076606,chr19-41957803-41959769
RPS19,chr19-42074938-42076606,chr19-42253461-42255436
RPS19,chr19-42131966-42133561,chr19-41957803-41959769
RPS19,chr19-42131966-42133561,chr19-42253461-42255436
RPS19,chr19-41957803-41959769,chr19-42253461-42255436
RPL19,chr17-38727680-38728793,chr17-39096396-39097162
RPL19,chr17-38727680-38728793,chr17-39151240-39151899
RPL19,chr17-38727680-38728793,chr17-39161116-39161655
RPL19,chr17-38727680-38728793,chr17-39238135-39239067
RPL19,chr17-38727680-38728793,chr17-39687369-39688721
RPL19,chr17-39096396-39097162,chr17-39151240-39151899
RPL19,chr17-39096396-39097162,chr17-39161116-39161655
RPL19,chr17-39096396-39097162,chr17-39238135-39239067
RPL19,chr17-39096396-39097162,chr17-39687369-39688721
RPL19,chr17-39151240-39151899,chr17-39161116-39161655
RPL19,chr17-39151240-39151899,chr17-39238135-39239067
RPL19,chr17-39151240-39151899,chr17-39687369-39688721
RPL19,chr17-39161116-39161655,chr17-39238135-39239067
RPL19,chr17-39161116-39161655,chr17-39687369-39688721
RPL19,chr17-39238135-39239067,chr17-39687369-39688721
LMNA,chr1-156096315-156097577,chr1-156103724-156104493
LMNA,chr1-156096315-156097577,chr1-156114084-156115455
LMNA,chr1-156096315-156097577,chr1-156126136-156126635
LMNA,chr1-156096315-156097577,chr1-156145914-156146479
LMNA,chr1-156096315-156097577,chr1-156105921-156106835
