gene,enhancer_1,enhancer_2
LST1,chr6-31541066-31542615,chr6-31571862-31572932
LST1,chr6-31546574-31547801,chr6-31651651-31653359
LST1,chr6-31546574-31547801,chr6-31571862-31572932
LST1,chr6-31651651-31653359,chr6-31571862-31572932
LTB,chr6-31157418-31159159,chr6-31203321-31204552
LTB,chr6-31157418-31159159,chr6-31307563-31308915
LTB,chr6-31157418-31159159,chr6-31739481-31740657
LTB,chr6-31157418-31159159,chr6-31896618-31898623
LTB,chr6-31157418-31159159,chr6-31901533-31902567
LTB,chr6-31157418-31159159,chr6-31571862-31572932
LTB,chr6-31203321-31204552,chr6-31307563-31308915
LTB,chr6-31203321-31204552,chr6-31739481-31740657
LTB,chr6-31203321-31204552,chr6-31896618-31898623
LTB,chr6-31203321-31204552,chr6-31901533-31902567
LTB,chr6-31203321-31204552,chr6-31571862-31572932
LTB,chr6-31307563-31308915,chr6-31739481-31740657
LTB,chr6-31307563-31308915,chr6-31896618-31898623
LTB,chr6-31307563-31308915,chr6-31901533-31902567
LTB,chr6-31307563-31308915,chr6-31571862-31572932
LTB,chr6-31739481-31740657,chr6-31896618-31898623
LTB,chr6-31739481-31740657,chr6-31901533-31902567
LTB,chr6-31739481-31740657,chr6-31571862-31572932
LTB,chr6-31896618-31898623,chr6-31901533-31902567
LTB,chr6-31896618-31898623,chr6-31571862-31572932
LTB,chr6-31901533-31902567,chr6-31571862-31572932
CD74,chr5-149938930-149940429,chr5-149959327-149961288
CD74,chr5-149938930-149940429,chr5-150081686-150082285
CD74,chr5-149938930-149940429,chr5-150398530-150399374
CD74,chr5-149938930-149940429,chr5-150399870-150400093
CD74,chr5-149938930-149940429,chr5-150429310-150429937
CD74,chr5-149938930-149940429,chr5-150488408-150488871
CD74,chr5-149959327-149961288,chr5-150081686-150082285
CD74,chr5-149959327-149961288,chr5-150398530-150399374
CD74,chr5-149959327-149961288,chr5-150399870-150400093
CD74,chr5-149959327-149961288,chr5-150429310-150429937
CD74,chr5-149959327-149961288,chr5-150488408-150488871
CD74,chr5-150081686-150082285,chr5-150398530-150399374
CD74,chr5-150081686-150082285,chr5-150399870-150400093
CD74,chr5-150081686-150082285,chr5-150429310-150429937
CD74,chr5-150081686-150082285,chr5-150488408-150488871
CD74,chr5-150398530-150399374,chr5-150399870-150400093
CD74,chr5-150398530-150399374,chr5-150429310-150429937
CD74,chr5-150398530-150399374,chr5-150488408-150488871
CD74,chr5-150399870-150400093,chr5-150429310-150429937
CD74,chr5-150399870-150400093,chr5-150488408-150488871
CD74,chr5-150429310-150429937,chr5-150488408-150488871
TRAC,chr14-22555825-22557444,chr14-22569903-22570700
TRAC,chr14-22555825-22557444,chr14-22588490-22590016
TRAC,chr14-22555825-22557444,chr14-22765930-22767425
TRAC,chr14-22555825-22557444,chr14-22829285-22830541
TRAC,chr14-22555825-22557444,chr14-22886311-22887592
TRAC,chr14-22555825-22557444,chr14-23006493-23007460
TRAC,chr14-22569903-22570700,chr14-22588490-22590016
TRAC,chr14-22569903-22570700,chr14-22765930-22767425
TRAC,chr14-22569903-22570700,chr14-22829285-22830541
TRAC,chr14-22569903-22570700,chr14-22886311-22887592
TRAC,chr14-22569903-22570700,chr14-23006493-23007460
TRAC,chr14-22588490-22590016,chr14-22765930-22767425
TRAC,chr14-22588490-22590016,chr14-22829285-22830541
TRAC,chr14-22588490-22590016,chr14-22886311-22887592
TRAC,chr14-22588490-22590016,chr14-23006493-23007460
TRAC,chr14-22765930-22767425,chr14-22829285-22830541
TRAC,chr14-22765930-22767425,chr14-22886311-22887592
TRAC,chr14-22765930-22767425,chr14-23006493-23007460
TRAC,chr14-22829285-22830541,chr14-22886311-22887592
TRAC,chr14-22829285-22830541,chr14-23006493-23007460
TRAC,chr14-22886311-22887592,chr14-23006493-23007460
RPL3,chr22-39090080-39091379,chr22-39144094-39146263
RPL3,chr22-39090080-39091379,chr22-39152052-39153604
RPL3,chr22-39090080-39091379,chr22-39240783-39243477
RPL3,chr22-39090080-39091379,chr22-39398900-39400270
RPL3,chr22-39090080-39091379,chr22-39532166-39533157
RPL3,chr22-39090080-39091379,chr22-39173766-39174963
RPL3,chr22-39144094-39146263,chr22-39152052-39153604
RPL3,chr22-39144094-39146263,chr22-39240783-39243477
RPL3,chr22-39144094-39146263,chr22-39398900-39400270
RPL3,chr22-39144094-39146263,chr22-39532166-39533157
RPL3,chr22-39144094-39146263,chr22-39173766-39174963
RPL3,chr22-39152052-39153604,chr22-39240783-39243477
RPL3,chr22-39152052-39153604,chr22-39398900-39400270
RPL3,chr22-39152052-39153604,chr22-39532166-39533157
RPL3,chr22-39152052-39153604,chr22-39173766-39174963
RPL3,chr22-39240783-39243477,chr22-39398900-39400270
RPL3,chr22-39240783-39243477,chr22-39532166-39533157
RPL3,chr22-39240783-39243477,chr22-39173766-39174963
RPL3,chr22-39398900-39400270,chr22-39532166-39533157
