gene,enhancer_1,enhancer_2
CTSS,chr1-151130923-151132155,chr1-151197881-151199680
CTSS,chr1-151145609-151147259,chr1-151189514-151190574
CTSS,chr1-151145609-151147259,chr1-151197881-151199680
CTSS,chr1-151189514-151190574,chr1-151197881-151199680
RPS25,chr11-118530303-118531929,chr11-118571633-118573470
RPS25,chr11-118530303-118531929,chr11-118607325-118611234
RPS25,chr11-118530303-118531929,chr11-118699183-118700548
RPS25,chr11-118530303-118531929,chr11-118869725-118871071
RPS25,chr11-118530303-118531929,chr11-118876230-118877329
RPS25,chr11-118530303-118531929,chr11-118925828-118926610
RPS25,chr11-118530303-118531929,chr11-118928042-118930503
RPS25,chr11-118530303-118531929,chr11-119017499-119019432
RPS25,chr11-118530303-118531929,chr11-119205032-119207457
RPS25,chr11-118571633-118573470,chr11-118607325-118611234
RPS25,chr11-118571633-118573470,chr11-118699183-118700548
RPS25,chr11-118571633-118573470,chr11-118869725-118871071
RPS25,chr11-118571633-118573470,chr11-118876230-118877329
RPS25,chr11-118571633-118573470,chr11-118925828-118926610
RPS25,chr11-118571633-118573470,chr11-118928042-118930503
RPS25,chr11-118571633-118573470,chr11-119017499-119019432
RPS25,chr11-118571633-118573470,chr11-119205032-119207457
RPS25,chr11-118607325-118611234,chr11-118699183-118700548
RPS25,chr11-118607325-118611234,chr11-118869725-118871071
RPS25,chr11-118607325-118611234,chr11-118876230-118877329
RPS25,chr11-118607325-118611234,chr11-118925828-118926610
RPS25,chr11-118607325-118611234,chr11-118928042-118930503
RPS25,chr11-118607325-118611234,chr11-119017499-119019432
RPS25,chr11-118607325-118611234,chr11-119205032-119207457
RPS25,chr11-118699183-118700548,chr11-118869725-118871071
RPS25,chr11-118699183-118700548,chr11-118876230-118877329
RPS25,chr11-118699183-118700548,chr11-118925828-118926610
RPS25,chr11-118699183-118700548,chr11-118928042-118930503
RPS25,chr11-118699183-118700548,chr11-119017499-119019432
RPS25,chr11-118699183-118700548,chr11-119205032-119207457
RPS25,chr11-118869725-118871071,chr11-118876230-118877329
RPS25,chr11-118869725-118871071,chr11-118925828-118926610
RPS25,chr11-118869725-118871071,chr11-118928042-118930503
RPS25,chr11-118869725-118871071,chr11-119017499-119019432
RPS25,chr11-118869725-118871071,chr11-119205032-119207457
RPS25,chr11-118876230-118877329,chr11-118925828-118926610
RPS25,chr11-118876230-118877329,chr11-118928042-118930503
RPS25,chr11-118876230-118877329,chr11-119017499-119019432
RPS25,chr11-118876230-118877329,chr11-119205032-119207457
RPS25,chr11-118925828-118926610,chr11-118928042-118930503
RPS25,chr11-118925828-118926610,chr11-119017499-119019432
RPS25,chr11-118925828-118926610,chr11-119205032-119207457
RPS25,chr11-118928042-118930503,chr11-119017499-119019432
RPS25,chr11-118928042-118930503,chr11-119205032-119207457
RPS25,chr11-119017499-119019432,chr11-119205032-119207457
CD247,chr1-166974642-166976091,chr1-167219792-167222604
CD247,chr1-166974642-166976091,chr1-167446879-167448222
CD247,chr1-166974642-166976091,chr1-167454346-167456309
CD247,chr1-166974642-166976091,chr1-167552997-167554176
CD247,chr1-166974642-166976091,chr1-167627491-167628583
CD247,chr1-166974642-166976091,chr1-167636955-167638043
CD247,chr1-166974642-166976091,chr1-167713300-167715715
CD247,chr1-166974642-166976091,chr1-167935045-167937615
CD247,chr1-167219792-167222604,chr1-167446879-167448222
CD247,chr1-167219792-167222604,chr1-167454346-167456309
CD247,chr1-167219792-167222604,chr1-167552997-167554176
CD247,chr1-167219792-167222604,chr1-167627491-167628583
CD247,chr1-167219792-167222604,chr1-167636955-167638043
CD247,chr1-167219792-167222604,chr1-167713300-167715715
CD247,chr1-167219792-167222604,chr1-167935045-167937615
CD247,chr1-167446879-167448222,chr1-167454346-167456309
CD247,chr1-167446879-167448222,chr1-167552997-167554176
CD247,chr1-167446879-167448222,chr1-167627491-167628583
CD247,chr1-167446879-167448222,chr1-167636955-167638043
CD247,chr1-167446879-167448222,chr1-167713300-167715715
CD247,chr1-167446879-167448222,chr1-167935045-167937615
CD247,chr1-167454346-167456309,chr1-167552997-167554176
CD247,chr1-167454346-167456309,chr1-167627491-167628583
CD247,chr1-167454346-167456309,chr1-167636955-167638043
CD247,chr1-167454346-167456309,chr1-167713300-167715715
CD247,chr1-167454346-167456309,chr1-167935045-167937615
CD247,chr1-167552997-167554176,chr1-167627491-167628583
CD247,chr1-167552997-167554176,chr1-167636955-167638043
CD247,chr1-167552997-167554176,chr1-167713300-167715715
CD247,chr1-167552997-167554176,chr1-167935045-167937615
CD247,chr1-167627491-167628583,chr1-167636955-167638043
CD247,chr1-167627491-167628583,chr1-167713300-167715715
CD247,chr1-167627491-167628583,chr1-167935045-167937615
CD247,chr1-167636955-167638043,chr1-167713300-167715715
CD247,chr1-167636955-167638043,chr1-167935045-167937615
CD247,chr1-167713300-167715715,chr1-167935045-167937615
KLF2,chr19-16110755-16112175,chr19-16184778-16186116
