gene,enhancer_1,enhancer_2
LMNA,chr1-156103724-156104493,chr1-156114084-156115455
LMNA,chr1-156103724-156104493,chr1-156126136-156126635
LMNA,chr1-156103724-156104493,chr1-156145914-156146479
LMNA,chr1-156103724-156104493,chr1-156105921-156106835
LMNA,chr1-156114084-156115455,chr1-156126136-156126635
LMNA,chr1-156114084-156115455,chr1-156145914-156146479
LMNA,chr1-156114084-156115455,chr1-156105921-156106835
LMNA,chr1-156126136-156126635,chr1-156145914-156146479
LMNA,chr1-156126136-156126635,chr1-156105921-156106835
LMNA,chr1-156145914-156146479,chr1-156105921-156106835
CCL5,chr17-35586630-35587959,chr17-35808517-35810084
CCL5,chr17-35586630-35587959,chr17-35879810-35880670
CCL5,chr17-35586630-35587959,chr17-36103043-36103923
CCL5,chr17-35586630-35587959,chr17-36148804-36149260
CCL5,chr17-35586630-35587959,chr17-36182312-36184092
CCL5,chr17-35808517-35810084,chr17-35879810-35880670
CCL5,chr17-35808517-35810084,chr17-36103043-36103923
CCL5,chr17-35808517-35810084,chr17-36148804-36149260
CCL5,chr17-35808517-35810084,chr17-36182312-36184092
CCL5,chr17-35879810-35880670,chr17-36103043-36103923
CCL5,chr17-35879810-35880670,chr17-36148804-36149260
CCL5,chr17-35879810-35880670,chr17-36182312-36184092
CCL5,chr17-36103043-36103923,chr17-36148804-36149260
CCL5,chr17-36103043-36103923,chr17-36182312-36184092
CCL5,chr17-36148804-36149260,chr17-36182312-36184092
TMC8,chr17-78128557-78128914,chr17-78168083-78169322
TMC8,chr17-78128557-78128914,chr17-78250740-78253065
TMC8,chr17-78128557-78128914,chr17-78257791-78258957
TMC8,chr17-78128557-78128914,chr17-78313727-78314578
TMC8,chr17-78128557-78128914,chr17-78414513-78415155
TMC8,chr17-78168083-78169322,chr17-78250740-78253065
TMC8,chr17-78168083-78169322,chr17-78257791-78258957
TMC8,chr17-78168083-78169322,chr17-78313727-78314578
TMC8,chr17-78168083-78169322,chr17-78414513-78415155
TMC8,chr17-78250740-78253065,chr17-78257791-78258957
TMC8,chr17-78250740-78253065,chr17-78313727-78314578
TMC8,chr17-78250740-78253065,chr17-78414513-78415155
TMC8,chr17-78257791-78258957,chr17-78313727-78314578
TMC8,chr17-78257791-78258957,chr17-78414513-78415155
TMC8,chr17-78313727-78314578,chr17-78414513-78415155
SLFN12L,chr17-35050837-35052129,chr17-35141423-35142537
SLFN12L,chr17-35050837-35052129,chr17-35312527-35314812
SLFN12L,chr17-35050837-35052129,chr17-35577793-35579323
SLFN12L,chr17-35050837-35052129,chr17-35586630-35587959
SLFN12L,chr17-35050837-35052129,chr17-35763781-35765007
SLFN12L,chr17-35141423-35142537,chr17-35312527-35314812
SLFN12L,chr17-35141423-35142537,chr17-35577793-35579323
SLFN12L,chr17-35141423-35142537,chr17-35586630-35587959
SLFN12L,chr17-35141423-35142537,chr17-35763781-35765007
SLFN12L,chr17-35312527-35314812,chr17-35577793-35579323
SLFN12L,chr17-35312527-35314812,chr17-35586630-35587959
SLFN12L,chr17-35312527-35314812,chr17-35763781-35765007
SLFN12L,chr17-35577793-35579323,chr17-35586630-35587959
SLFN12L,chr17-35577793-35579323,chr17-35763781-35765007
SLFN12L,chr17-35586630-35587959,chr17-35763781-35765007
LIME1,chr20-63641164-63642480,chr20-63706816-63708556
LIME1,chr20-63641164-63642480,chr20-63968698-63970396
LIME1,chr20-63641164-63642480,chr20-63552556-63554593
LIME1,chr20-63641164-63642480,chr20-63635078-63636130
LIME1,chr20-63641164-63642480,chr20-64077081-64078328
LIME1,chr20-63706816-63708556,chr20-63968698-63970396
LIME1,chr20-63706816-63708556,chr20-63552556-63554593
LIME1,chr20-63706816-63708556,chr20-63635078-63636130
LIME1,chr20-63706816-63708556,chr20-64077081-64078328
LIME1,chr20-63968698-63970396,chr20-63552556-63554593
LIME1,chr20-63968698-63970396,chr20-63635078-63636130
LIME1,chr20-63968698-63970396,chr20-64077081-64078328
LIME1,chr20-63552556-63554593,chr20-63635078-63636130
LIME1,chr20-63552556-63554593,chr20-64077081-64078328
LIME1,chr20-63635078-63636130,chr20-64077081-64078328
TNRC6C,chr17-77494646-77495224,chr17-78130291-78130816
TNRC6C,chr17-77494646-77495224,chr17-78168083-78169322
TNRC6C,chr17-77494646-77495224,chr17-78250740-78253065
TNRC6C,chr17-77494646-77495224,chr17-78313727-78314578
TNRC6C,chr17-77494646-77495224,chr17-78342926-78344128
TNRC6C,chr17-78130291-78130816,chr17-78168083-78169322
TNRC6C,chr17-78130291-78130816,chr17-78250740-78253065
TNRC6C,chr17-78130291-78130816,chr17-78313727-78314578
TNRC6C,chr17-78130291-78130816,chr17-78342926-78344128
TNRC6C,chr17-78168083-78169322,chr17-78250740-78253065
TNRC6C,chr17-78168083-78169322,chr17-78313727-78314578
TNRC6C,chr17-78168083-78169322,chr17-78342926-78344128
TNRC6C,chr17-78250740-78253065,chr17-78313727-78314578
TNRC6C,chr17-78250740-78253065,chr17-78342926-78344128
TNRC6C,chr17-78313727-78314578,chr17-78342926-78344128
PSAP,chr10-71726090-71728300,chr10-71773126-71774233
