gene,enhancer_1,enhancer_2
RPL3,chr22-39398900-39400270,chr22-39173766-39174963
RPL3,chr22-39532166-39533157,chr22-39173766-39174963
RPS15,chr19-996017-996841,chr19-1026180-1028844
RPS15,chr19-996017-996841,chr19-1066801-1067830
RPS15,chr19-996017-996841,chr19-1076894-1077318
RPS15,chr19-996017-996841,chr19-1094817-1096084
RPS15,chr19-996017-996841,chr19-1400683-1401802
RPS15,chr19-996017-996841,chr19-1881905-1882897
RPS15,chr19-1026180-1028844,chr19-1066801-1067830
RPS15,chr19-1026180-1028844,chr19-1076894-1077318
RPS15,chr19-1026180-1028844,chr19-1094817-1096084
RPS15,chr19-1026180-1028844,chr19-1400683-1401802
RPS15,chr19-1026180-1028844,chr19-1881905-1882897
RPS15,chr19-1066801-1067830,chr19-1076894-1077318
RPS15,chr19-1066801-1067830,chr19-1094817-1096084
RPS15,chr19-1066801-1067830,chr19-1400683-1401802
RPS15,chr19-1066801-1067830,chr19-1881905-1882897
RPS15,chr19-1076894-1077318,chr19-1094817-1096084
RPS15,chr19-1076894-1077318,chr19-1400683-1401802
RPS15,chr19-1076894-1077318,chr19-1881905-1882897
RPS15,chr19-1094817-1096084,chr19-1400683-1401802
RPS15,chr19-1094817-1096084,chr19-1881905-1882897
RPS15,chr19-1400683-1401802,chr19-1881905-1882897
HLA-DPB1,chr6-32589000-32590112,chr6-32668092-32668702
HLA-DPB1,chr6-32589000-32590112,chr6-33027601-33028840
HLA-DPB1,chr6-32589000-32590112,chr6-33029051-33030140
HLA-DPB1,chr6-32589000-32590112,chr6-33073311-33073903
HLA-DPB1,chr6-32589000-32590112,chr6-33075303-33076229
HLA-DPB1,chr6-32589000-32590112,chr6-32636861-32637580
HLA-DPB1,chr6-32668092-32668702,chr6-33027601-33028840
HLA-DPB1,chr6-32668092-32668702,chr6-33029051-33030140
HLA-DPB1,chr6-32668092-32668702,chr6-33073311-33073903
HLA-DPB1,chr6-32668092-32668702,chr6-33075303-33076229
HLA-DPB1,chr6-32668092-32668702,chr6-32636861-32637580
HLA-DPB1,chr6-33027601-33028840,chr6-33029051-33030140
HLA-DPB1,chr6-33027601-33028840,chr6-33073311-33073903
HLA-DPB1,chr6-33027601-33028840,chr6-33075303-33076229
HLA-DPB1,chr6-33027601-33028840,chr6-32636861-32637580
HLA-DPB1,chr6-33029051-33030140,chr6-33073311-33073903
HLA-DPB1,chr6-33029051-33030140,chr6-33075303-33076229
HLA-DPB1,chr6-33029051-33030140,chr6-32636861-32637580
HLA-DPB1,chr6-33073311-33073903,chr6-33075303-33076229
HLA-DPB1,chr6-33073311-33073903,chr6-32636861-32637580
HLA-DPB1,chr6-33075303-33076229,chr6-32636861-32637580
ARHGEF40,chr14-20609169-20610324,chr14-20714616-20716300
ARHGEF40,chr14-20609169-20610324,chr14-21072167-21072445
ARHGEF40,chr14-20609169-20610324,chr14-21085156-21085703
ARHGEF40,chr14-20609169-20610324,chr14-21087015-21088036
ARHGEF40,chr14-20609169-20610324,chr14-21092096-21092869
ARHGEF40,chr14-20609169-20610324,chr14-21068465-21071829
ARHGEF40,chr14-20714616-20716300,chr14-21072167-21072445
ARHGEF40,chr14-20714616-20716300,chr14-21085156-21085703
ARHGEF40,chr14-20714616-20716300,chr14-21087015-21088036
ARHGEF40,chr14-20714616-20716300,chr14-21092096-21092869
ARHGEF40,chr14-20714616-20716300,chr14-21068465-21071829
ARHGEF40,chr14-21072167-21072445,chr14-21085156-21085703
ARHGEF40,chr14-21072167-21072445,chr14-21087015-21088036
ARHGEF40,chr14-21072167-21072445,chr14-21092096-21092869
ARHGEF40,chr14-21072167-21072445,chr14-21068465-21071829
ARHGEF40,chr14-21085156-21085703,chr14-21087015-21088036
ARHGEF40,chr14-21085156-21085703,chr14-21092096-21092869
ARHGEF40,chr14-21085156-21085703,chr14-21068465-21071829
ARHGEF40,chr14-21087015-21088036,chr14-21092096-21092869
ARHGEF40,chr14-21087015-21088036,chr14-21068465-21071829
ARHGEF40,chr14-21092096-21092869,chr14-21068465-21071829
CD3D,chr11-118251625-118253014,chr11-118263665-118264563
CD3D,chr11-118251625-118253014,chr11-118315474-118317275
CD3D,chr11-118251625-118253014,chr11-118358899-118360268
CD3D,chr11-118251625-118253014,chr11-118435316-118436919
CD3D,chr11-118251625-118253014,chr11-118530303-118531929
CD3D,chr11-118251625-118253014,chr11-118607325-118611234
CD3D,chr11-118263665-118264563,chr11-118315474-118317275
CD3D,chr11-118263665-118264563,chr11-118358899-118360268
CD3D,chr11-118263665-118264563,chr11-118435316-118436919
CD3D,chr11-118263665-118264563,chr11-118530303-118531929
CD3D,chr11-118263665-118264563,chr11-118607325-118611234
CD3D,chr11-118315474-118317275,chr11-118358899-118360268
CD3D,chr11-118315474-118317275,chr11-118435316-118436919
CD3D,chr11-118315474-118317275,chr11-118530303-118531929
CD3D,chr11-118315474-118317275,chr11-118607325-118611234
CD3D,chr11-118358899-118360268,chr11-118435316-118436919
CD3D,chr11-118358899-118360268,chr11-118530303-118531929
CD3D,chr11-118358899-118360268,chr11-118607325-118611234
CD3D,chr11-118435316-118436919,chr11-118530303-118531929
CD3D,chr11-118435316-118436919,chr11-118607325-118611234
CD3D,chr11-118530303-118531929,chr11-118607325-118611234
