gene,enhancer_1,enhancer_2
HLA-DRA,chr6-32622245-32623990,chr6-32472659-32474242
HLA-DRA,chr6-32622245-32623990,chr6-32636861-32637580
HLA-DRA,chr6-32627719-32628215,chr6-32666204-32666875
HLA-DRA,chr6-32627719-32628215,chr6-32668092-32668702
HLA-DRA,chr6-32627719-32628215,chr6-32796682-32797757
HLA-DRA,chr6-32627719-32628215,chr6-32472659-32474242
HLA-DRA,chr6-32627719-32628215,chr6-32636861-32637580
HLA-DRA,chr6-32666204-32666875,chr6-32668092-32668702
HLA-DRA,chr6-32666204-32666875,chr6-32796682-32797757
HLA-DRA,chr6-32666204-32666875,chr6-32472659-32474242
HLA-DRA,chr6-32666204-32666875,chr6-32636861-32637580
HLA-DRA,chr6-32668092-32668702,chr6-32796682-32797757
HLA-DRA,chr6-32668092-32668702,chr6-32472659-32474242
HLA-DRA,chr6-32668092-32668702,chr6-32636861-32637580
HLA-DRA,chr6-32796682-32797757,chr6-32472659-32474242
HLA-DRA,chr6-32796682-32797757,chr6-32636861-32637580
HLA-DRA,chr6-32472659-32474242,chr6-32636861-32637580
SKAP1,chr17-47732773-47735067,chr17-47889611-47890260
SKAP1,chr17-47732773-47735067,chr17-47940877-47942049
SKAP1,chr17-47732773-47735067,chr17-48100635-48101903
SKAP1,chr17-47732773-47735067,chr17-48107119-48108044
SKAP1,chr17-47732773-47735067,chr17-48541145-48542518
SKAP1,chr17-47732773-47735067,chr17-48542973-48544741
SKAP1,chr17-47732773-47735067,chr17-48585019-48586155
SKAP1,chr17-47732773-47735067,chr17-48816543-48817555
SKAP1,chr17-47732773-47735067,chr17-48830478-48831684
SKAP1,chr17-47732773-47735067,chr17-48577576-48578963
SKAP1,chr17-47889611-47890260,chr17-47940877-47942049
SKAP1,chr17-47889611-47890260,chr17-48100635-48101903
SKAP1,chr17-47889611-47890260,chr17-48107119-48108044
SKAP1,chr17-47889611-47890260,chr17-48541145-48542518
SKAP1,chr17-47889611-47890260,chr17-48542973-48544741
SKAP1,chr17-47889611-47890260,chr17-48585019-48586155
SKAP1,chr17-47889611-47890260,chr17-48816543-48817555
SKAP1,chr17-47889611-47890260,chr17-48830478-48831684
SKAP1,chr17-47889611-47890260,chr17-48577576-48578963
SKAP1,chr17-47940877-47942049,chr17-48100635-48101903
SKAP1,chr17-47940877-47942049,chr17-48107119-48108044
SKAP1,chr17-47940877-47942049,chr17-48541145-48542518
SKAP1,chr17-47940877-47942049,chr17-48542973-48544741
SKAP1,chr17-47940877-47942049,chr17-48585019-48586155
SKAP1,chr17-47940877-47942049,chr17-48816543-48817555
SKAP1,chr17-47940877-47942049,chr17-48830478-48831684
SKAP1,chr17-47940877-47942049,chr17-48577576-48578963
SKAP1,chr17-48100635-48101903,chr17-48107119-48108044
SKAP1,chr17-48100635-48101903,chr17-48541145-48542518
SKAP1,chr17-48100635-48101903,chr17-48542973-48544741
SKAP1,chr17-48100635-48101903,chr17-48585019-48586155
SKAP1,chr17-48100635-48101903,chr17-48816543-48817555
SKAP1,chr17-48100635-48101903,chr17-48830478-48831684
SKAP1,chr17-48100635-48101903,chr17-48577576-48578963
SKAP1,chr17-48107119-48108044,chr17-48541145-48542518
SKAP1,chr17-48107119-48108044,chr17-48542973-48544741
SKAP1,chr17-48107119-48108044,chr17-48585019-48586155
SKAP1,chr17-48107119-48108044,chr17-48816543-48817555
SKAP1,chr17-48107119-48108044,chr17-48830478-48831684
SKAP1,chr17-48107119-48108044,chr17-48577576-48578963
SKAP1,chr17-48541145-48542518,chr17-48542973-48544741
SKAP1,chr17-48541145-48542518,chr17-48585019-48586155
SKAP1,chr17-48541145-48542518,chr17-48816543-48817555
SKAP1,chr17-48541145-48542518,chr17-48830478-48831684
SKAP1,chr17-48541145-48542518,chr17-48577576-48578963
SKAP1,chr17-48542973-48544741,chr17-48585019-48586155
SKAP1,chr17-48542973-48544741,chr17-48816543-48817555
SKAP1,chr17-48542973-48544741,chr17-48830478-48831684
SKAP1,chr17-48542973-48544741,chr17-48577576-48578963
SKAP1,chr17-48585019-48586155,chr17-48816543-48817555
SKAP1,chr17-48585019-48586155,chr17-48830478-48831684
SKAP1,chr17-48585019-48586155,chr17-48577576-48578963
SKAP1,chr17-48816543-48817555,chr17-48830478-48831684
SKAP1,chr17-48816543-48817555,chr17-48577576-48578963
SKAP1,chr17-48830478-48831684,chr17-48577576-48578963
CCR7,chr17-40053767-40054853,chr17-40062297-40063739
CCR7,chr17-40053767-40054853,chr17-40068602-40070299
CCR7,chr17-40053767-40054853,chr17-40098744-40099563
CCR7,chr17-40053767-40054853,chr17-40111346-40111943
CCR7,chr17-40053767-40054853,chr17-40121322-40123804
CCR7,chr17-40053767-40054853,chr17-40362397-40363585
CCR7,chr17-40053767-40054853,chr17-40479883-40481194
CCR7,chr17-40053767-40054853,chr17-40533137-40533876
CCR7,chr17-40053767-40054853,chr17-40598441-40599496
CCR7,chr17-40053767-40054853,chr17-40818252-40819307
CCR7,chr17-40062297-40063739,chr17-40068602-40070299
CCR7,chr17-40062297-40063739,chr17-40098744-40099563
CCR7,chr17-40062297-40063739,chr17-40111346-40111943
CCR7,chr17-40062297-40063739,chr17-40121322-40123804
