gene,enhancer_1,enhancer_2
HLA-DQA1,chr6-32685221-32686056,chr6-33075303-33076229
HLA-DQA1,chr6-32685221-32686056,chr6-32472659-32474242
HLA-DQA1,chr6-32685221-32686056,chr6-32636861-32637580
HLA-DQA1,chr6-33008639-33009835,chr6-33027601-33028840
HLA-DQA1,chr6-33008639-33009835,chr6-33029051-33030140
HLA-DQA1,chr6-33008639-33009835,chr6-33073311-33073903
HLA-DQA1,chr6-33008639-33009835,chr6-33075303-33076229
HLA-DQA1,chr6-33008639-33009835,chr6-32472659-32474242
HLA-DQA1,chr6-33008639-33009835,chr6-32636861-32637580
HLA-DQA1,chr6-33027601-33028840,chr6-33029051-33030140
HLA-DQA1,chr6-33027601-33028840,chr6-33073311-33073903
HLA-DQA1,chr6-33027601-33028840,chr6-33075303-33076229
HLA-DQA1,chr6-33027601-33028840,chr6-32472659-32474242
HLA-DQA1,chr6-33027601-33028840,chr6-32636861-32637580
HLA-DQA1,chr6-33029051-33030140,chr6-33073311-33073903
HLA-DQA1,chr6-33029051-33030140,chr6-33075303-33076229
HLA-DQA1,chr6-33029051-33030140,chr6-32472659-32474242
HLA-DQA1,chr6-33029051-33030140,chr6-32636861-32637580
HLA-DQA1,chr6-33073311-33073903,chr6-33075303-33076229
HLA-DQA1,chr6-33073311-33073903,chr6-32472659-32474242
HLA-DQA1,chr6-33073311-33073903,chr6-32636861-32637580
HLA-DQA1,chr6-33075303-33076229,chr6-32472659-32474242
HLA-DQA1,chr6-33075303-33076229,chr6-32636861-32637580
HLA-DQA1,chr6-32472659-32474242,chr6-32636861-32637580
LCK,chr1-31763762-31764704,chr1-31826588-31827742
LCK,chr1-31763762-31764704,chr1-31888771-31889785
LCK,chr1-31763762-31764704,chr1-32072261-32073621
LCK,chr1-31763762-31764704,chr1-32107405-32108804
LCK,chr1-31763762-31764704,chr1-32200179-32201787
LCK,chr1-31763762-31764704,chr1-32239897-32241659
LCK,chr1-31763762-31764704,chr1-32334992-32336553
LCK,chr1-31763762-31764704,chr1-32350751-32352122
LCK,chr1-31763762-31764704,chr1-32649852-32651753
LCK,chr1-31763762-31764704,chr1-32753526-32754711
LCK,chr1-31826588-31827742,chr1-31888771-31889785
LCK,chr1-31826588-31827742,chr1-32072261-32073621
LCK,chr1-31826588-31827742,chr1-32107405-32108804
LCK,chr1-31826588-31827742,chr1-32200179-32201787
LCK,chr1-31826588-31827742,chr1-32239897-32241659
LCK,chr1-31826588-31827742,chr1-32334992-32336553
LCK,chr1-31826588-31827742,chr1-32350751-32352122
LCK,chr1-31826588-31827742,chr1-32649852-32651753
LCK,chr1-31826588-31827742,chr1-32753526-32754711
LCK,chr1-31888771-31889785,chr1-32072261-32073621
LCK,chr1-31888771-31889785,chr1-32107405-32108804
LCK,chr1-31888771-31889785,chr1-32200179-32201787
LCK,chr1-31888771-31889785,chr1-32239897-32241659
LCK,chr1-31888771-31889785,chr1-32334992-32336553
LCK,chr1-31888771-31889785,chr1-32350751-32352122
LCK,chr1-31888771-31889785,chr1-32649852-32651753
LCK,chr1-31888771-31889785,chr1-32753526-32754711
LCK,chr1-32072261-32073621,chr1-32107405-32108804
LCK,chr1-32072261-32073621,chr1-32200179-32201787
LCK,chr1-32072261-32073621,chr1-32239897-32241659
LCK,chr1-32072261-32073621,chr1-32334992-32336553
LCK,chr1-32072261-32073621,chr1-32350751-32352122
LCK,chr1-32072261-32073621,chr1-32649852-32651753
LCK,chr1-32072261-32073621,chr1-32753526-32754711
LCK,chr1-32107405-32108804,chr1-32200179-32201787
LCK,chr1-32107405-32108804,chr1-32239897-32241659
LCK,chr1-32107405-32108804,chr1-32334992-32336553
LCK,chr1-32107405-32108804,chr1-32350751-32352122
LCK,chr1-32107405-32108804,chr1-32649852-32651753
LCK,chr1-32107405-32108804,chr1-32753526-32754711
LCK,chr1-32200179-32201787,chr1-32239897-32241659
LCK,chr1-32200179-32201787,chr1-32334992-32336553
LCK,chr1-32200179-32201787,chr1-32350751-32352122
LCK,chr1-32200179-32201787,chr1-32649852-32651753
LCK,chr1-32200179-32201787,chr1-32753526-32754711
LCK,chr1-32239897-32241659,chr1-32334992-32336553
LCK,chr1-32239897-32241659,chr1-32350751-32352122
LCK,chr1-32239897-32241659,chr1-32649852-32651753
LCK,chr1-32239897-32241659,chr1-32753526-32754711
LCK,chr1-32334992-32336553,chr1-32350751-32352122
LCK,chr1-32334992-32336553,chr1-32649852-32651753
LCK,chr1-32334992-32336553,chr1-32753526-32754711
LCK,chr1-32350751-32352122,chr1-32649852-32651753
LCK,chr1-32350751-32352122,chr1-32753526-32754711
LCK,chr1-32649852-32651753,chr1-32753526-32754711
TYROBP,chr19-35495028-35495737,chr19-35612010-35613247
TYROBP,chr19-35495028-35495737,chr19-35739998-35741141
TYROBP,chr19-35495028-35495737,chr19-35774655-35776053
TYROBP,chr19-35495028-35495737,chr19-35931004-35931948
TYROBP,chr19-35495028-35495737,chr19-36013579-36014838
TYROBP,chr19-35495028-35495737,chr19-36127316-36128580
TYROBP,chr19-35495028-35495737,chr19-36139313-36141497
