gene,enhancer_1,enhancer_2
RPS27,chr1-153678402-153679988,chr1-154324586-154326454
RPS27,chr1-153678402-153679988,chr1-154328210-154328942
RPS27,chr1-153678402-153679988,chr1-154334798-154335395
RPS27,chr1-153678402-153679988,chr1-154342513-154343557
RPS27,chr1-153782979-153784163,chr1-153921782-153923783
RPS27,chr1-153782979-153784163,chr1-153963169-153963947
RPS27,chr1-153782979-153784163,chr1-154157449-154158661
RPS27,chr1-153782979-153784163,chr1-154324586-154326454
RPS27,chr1-153782979-153784163,chr1-154328210-154328942
RPS27,chr1-153782979-153784163,chr1-154334798-154335395
RPS27,chr1-153782979-153784163,chr1-154342513-154343557
RPS27,chr1-153921782-153923783,chr1-153963169-153963947
RPS27,chr1-153921782-153923783,chr1-154157449-154158661
RPS27,chr1-153921782-153923783,chr1-154324586-154326454
RPS27,chr1-153921782-153923783,chr1-154328210-154328942
RPS27,chr1-153921782-153923783,chr1-154334798-154335395
RPS27,chr1-153921782-153923783,chr1-154342513-154343557
RPS27,chr1-153963169-153963947,chr1-154157449-154158661
RPS27,chr1-153963169-153963947,chr1-154324586-154326454
RPS27,chr1-153963169-153963947,chr1-154328210-154328942
RPS27,chr1-153963169-153963947,chr1-154334798-154335395
RPS27,chr1-153963169-153963947,chr1-154342513-154343557
RPS27,chr1-154157449-154158661,chr1-154324586-154326454
RPS27,chr1-154157449-154158661,chr1-154328210-154328942
RPS27,chr1-154157449-154158661,chr1-154334798-154335395
RPS27,chr1-154157449-154158661,chr1-154342513-154343557
RPS27,chr1-154324586-154326454,chr1-154328210-154328942
RPS27,chr1-154324586-154326454,chr1-154334798-154335395
RPS27,chr1-154324586-154326454,chr1-154342513-154343557
RPS27,chr1-154328210-154328942,chr1-154334798-154335395
RPS27,chr1-154328210-154328942,chr1-154342513-154343557
RPS27,chr1-154334798-154335395,chr1-154342513-154343557
HLA-DQA1,chr6-32439184-32440116,chr6-32589000-32590112
HLA-DQA1,chr6-32439184-32440116,chr6-32622245-32623990
HLA-DQA1,chr6-32439184-32440116,chr6-32627719-32628215
HLA-DQA1,chr6-32439184-32440116,chr6-32668092-32668702
HLA-DQA1,chr6-32439184-32440116,chr6-32685221-32686056
HLA-DQA1,chr6-32439184-32440116,chr6-33008639-33009835
HLA-DQA1,chr6-32439184-32440116,chr6-33027601-33028840
HLA-DQA1,chr6-32439184-32440116,chr6-33029051-33030140
HLA-DQA1,chr6-32439184-32440116,chr6-33073311-33073903
HLA-DQA1,chr6-32439184-32440116,chr6-33075303-33076229
HLA-DQA1,chr6-32439184-32440116,chr6-32472659-32474242
HLA-DQA1,chr6-32439184-32440116,chr6-32636861-32637580
HLA-DQA1,chr6-32589000-32590112,chr6-32622245-32623990
HLA-DQA1,chr6-32589000-32590112,chr6-32627719-32628215
HLA-DQA1,chr6-32589000-32590112,chr6-32668092-32668702
HLA-DQA1,chr6-32589000-32590112,chr6-32685221-32686056
HLA-DQA1,chr6-32589000-32590112,chr6-33008639-33009835
HLA-DQA1,chr6-32589000-32590112,chr6-33027601-33028840
HLA-DQA1,chr6-32589000-32590112,chr6-33029051-33030140
HLA-DQA1,chr6-32589000-32590112,chr6-33073311-33073903
HLA-DQA1,chr6-32589000-32590112,chr6-33075303-33076229
HLA-DQA1,chr6-32589000-32590112,chr6-32472659-32474242
HLA-DQA1,chr6-32589000-32590112,chr6-32636861-32637580
HLA-DQA1,chr6-32622245-32623990,chr6-32627719-32628215
HLA-DQA1,chr6-32622245-32623990,chr6-32668092-32668702
HLA-DQA1,chr6-32622245-32623990,chr6-32685221-32686056
HLA-DQA1,chr6-32622245-32623990,chr6-33008639-33009835
HLA-DQA1,chr6-32622245-32623990,chr6-33027601-33028840
HLA-DQA1,chr6-32622245-32623990,chr6-33029051-33030140
HLA-DQA1,chr6-32622245-32623990,chr6-33073311-33073903
HLA-DQA1,chr6-32622245-32623990,chr6-33075303-33076229
HLA-DQA1,chr6-32622245-32623990,chr6-32472659-32474242
HLA-DQA1,chr6-32622245-32623990,chr6-32636861-32637580
HLA-DQA1,chr6-32627719-32628215,chr6-32668092-32668702
HLA-DQA1,chr6-32627719-32628215,chr6-32685221-32686056
HLA-DQA1,chr6-32627719-32628215,chr6-33008639-33009835
HLA-DQA1,chr6-32627719-32628215,chr6-33027601-33028840
HLA-DQA1,chr6-32627719-32628215,chr6-33029051-33030140
HLA-DQA1,chr6-32627719-32628215,chr6-33073311-33073903
HLA-DQA1,chr6-32627719-32628215,chr6-33075303-33076229
HLA-DQA1,chr6-32627719-32628215,chr6-32472659-32474242
HLA-DQA1,chr6-32627719-32628215,chr6-32636861-32637580
HLA-DQA1,chr6-32668092-32668702,chr6-32685221-32686056
HLA-DQA1,chr6-32668092-32668702,chr6-33008639-33009835
HLA-DQA1,chr6-32668092-32668702,chr6-33027601-33028840
HLA-DQA1,chr6-32668092-32668702,chr6-33029051-33030140
HLA-DQA1,chr6-32668092-32668702,chr6-33073311-33073903
HLA-DQA1,chr6-32668092-32668702,chr6-33075303-33076229
HLA-DQA1,chr6-32668092-32668702,chr6-32472659-32474242
HLA-DQA1,chr6-32668092-32668702,chr6-32636861-32637580
HLA-DQA1,chr6-32685221-32686056,chr6-33008639-33009835
HLA-DQA1,chr6-32685221-32686056,chr6-33027601-33028840
HLA-DQA1,chr6-32685221-32686056,chr6-33029051-33030140
HLA-DQA1,chr6-32685221-32686056,chr6-33073311-33073903
