gene,enhancer_1,enhancer_2
LCK,chr1-32200179-32201787,chr1-32649852-32651753
LCK,chr1-32200179-32201787,chr1-32753526-32754711
LCK,chr1-32239897-32241659,chr1-32334992-32336553
LCK,chr1-32239897-32241659,chr1-32350751-32352122
LCK,chr1-32239897-32241659,chr1-32649852-32651753
LCK,chr1-32239897-32241659,chr1-32753526-32754711
LCK,chr1-32334992-32336553,chr1-32350751-32352122
LCK,chr1-32334992-32336553,chr1-32649852-32651753
LCK,chr1-32334992-32336553,chr1-32753526-32754711
LCK,chr1-32350751-32352122,chr1-32649852-32651753
LCK,chr1-32350751-32352122,chr1-32753526-32754711
LCK,chr1-32649852-32651753,chr1-32753526-32754711
SMAP2,chr1-40152861-40153902,chr1-40257250-40258543
PLK3,chr1-44720970-44722284,chr1-44799651-44801041
PLK3,chr1-44720970-44722284,chr1-44813385-44814046
PLK3,chr1-44720970-44722284,chr1-44818973-44820681
PLK3,chr1-44799651-44801041,chr1-44813385-44814046
PLK3,chr1-44799651-44801041,chr1-44818973-44820681
PLK3,chr1-44813385-44814046,chr1-44818973-44820681
TUT4,chr1-52632658-52633745,chr1-52920730-52921950
JUN,chr1-58545580-58547044,chr1-58779703-58780219
JUN,chr1-58545580-58547044,chr1-58782237-58782723
JUN,chr1-58545580-58547044,chr1-58783212-58785307
JUN,chr1-58545580-58547044,chr1-58815003-58816666
JUN,chr1-58545580-58547044,chr1-58903204-58904272
JUN,chr1-58779703-58780219,chr1-58782237-58782723
JUN,chr1-58779703-58780219,chr1-58783212-58785307
JUN,chr1-58779703-58780219,chr1-58815003-58816666
JUN,chr1-58779703-58780219,chr1-58903204-58904272
JUN,chr1-58782237-58782723,chr1-58783212-58785307
JUN,chr1-58782237-58782723,chr1-58815003-58816666
JUN,chr1-58782237-58782723,chr1-58903204-58904272
JUN,chr1-58783212-58785307,chr1-58815003-58816666
JUN,chr1-58783212-58785307,chr1-58903204-58904272
JUN,chr1-58815003-58816666,chr1-58903204-58904272
PDE4B,chr1-66331992-66332455,chr1-66374030-66375142
GBP1,chr1-89064169-89065719,chr1-89272246-89273541
GBP1,chr1-89064169-89065719,chr1-89309979-89311237
GBP1,chr1-89272246-89273541,chr1-89309979-89311237
GBP5,chr1-89272246-89273541,chr1-89274199-89274808
GBP5,chr1-89272246-89273541,chr1-89278633-89279495
GBP5,chr1-89272246-89273541,chr1-89309979-89311237
GBP5,chr1-89274199-89274808,chr1-89278633-89279495
GBP5,chr1-89274199-89274808,chr1-89309979-89311237
GBP5,chr1-89278633-89279495,chr1-89309979-89311237
RPL5,chr1-92484542-92487131,chr1-92858614-92859645
RPL5,chr1-92484542-92487131,chr1-92960168-92962796
RPL5,chr1-92484542-92487131,chr1-92980578-92981736
RPL5,chr1-92484542-92487131,chr1-93179195-93181524
RPL5,chr1-92858614-92859645,chr1-92960168-92962796
RPL5,chr1-92858614-92859645,chr1-92980578-92981736
RPL5,chr1-92858614-92859645,chr1-93179195-93181524
RPL5,chr1-92960168-92962796,chr1-92980578-92981736
RPL5,chr1-92960168-92962796,chr1-93179195-93181524
RPL5,chr1-92980578-92981736,chr1-93179195-93181524
DIPK1A,chr1-92484542-92487131,chr1-92980578-92981736
CD2,chr1-116737150-116739345,chr1-116769200-116770550
PLEKHO1,chr1-149899029-149900305,chr1-150281079-150282823
ADAMTSL4-AS1,chr1-150548569-150549514,chr1-150562806-150563048
ADAMTSL4-AS1,chr1-150548569-150549514,chr1-150578547-150580018
ADAMTSL4-AS1,chr1-150548569-150549514,chr1-150875576-150877286
ADAMTSL4-AS1,chr1-150548569-150549514,chr1-150925622-150926732
ADAMTSL4-AS1,chr1-150548569-150549514,chr1-150552000-150552798
ADAMTSL4-AS1,chr1-150562806-150563048,chr1-150578547-150580018
ADAMTSL4-AS1,chr1-150562806-150563048,chr1-150875576-150877286
ADAMTSL4-AS1,chr1-150562806-150563048,chr1-150925622-150926732
ADAMTSL4-AS1,chr1-150562806-150563048,chr1-150552000-150552798
ADAMTSL4-AS1,chr1-150578547-150580018,chr1-150875576-150877286
ADAMTSL4-AS1,chr1-150578547-150580018,chr1-150925622-150926732
ADAMTSL4-AS1,chr1-150578547-150580018,chr1-150552000-150552798
ADAMTSL4-AS1,chr1-150875576-150877286,chr1-150925622-150926732
ADAMTSL4-AS1,chr1-150875576-150877286,chr1-150552000-150552798
ADAMTSL4-AS1,chr1-150925622-150926732,chr1-150552000-150552798
GOLPH3L,chr1-150293065-150294503,chr1-150973513-150975267
CTSS,chr1-150281079-150282823,chr1-150514839-150516440
CTSS,chr1-150281079-150282823,chr1-150548569-150549514
CTSS,chr1-150281079-150282823,chr1-150696198-150697796
CTSS,chr1-150281079-150282823,chr1-150973513-150975267
CTSS,chr1-150281079-150282823,chr1-151069980-151071590
CTSS,chr1-150281079-150282823,chr1-151130923-151132155
CTSS,chr1-150281079-150282823,chr1-151145609-151147259
CTSS,chr1-150281079-150282823,chr1-151189514-151190574
CTSS,chr1-150281079-150282823,chr1-151197881-151199680
CTSS,chr1-150514839-150516440,chr1-150548569-150549514
CTSS,chr1-150514839-150516440,chr1-150696198-150697796
CTSS,chr1-150514839-150516440,chr1-150973513-150975267
