"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"RPS5","chr19-58149957-58150950","chr19-58475292-58476630","-8.68276740041015","0.129425875065175","0.00110442233057617","0.0176"
"RPS5","chr19-58149957-58150950","chr19-58513407-58514380","-8.68124757148983","0.271844237197956","4.69076007008115e-11","4e-04"
"RPS5","chr19-58149957-58150950","chr19-58580913-58581672","-8.65511813113037","0.242643246437821","4.94610363580192e-07","8e-04"
"RPS5","chr19-58149957-58150950","chr19-58097244-58098836","-8.68397063391443","0.308045948594854","3.54240382416267e-14","4e-04"
"RPS5","chr19-58154278-58155428","chr19-58181961-58184079","-8.6195930891429","0.118274240213412","0.00516663301000227","0.0272"
"RPS5","chr19-58154278-58155428","chr19-58278000-58279596","-8.63043635060086","0.142450998455938","0.000574728424775924","0.0128"
"RPS5","chr19-58154278-58155428","chr19-58475292-58476630","-8.61713507084501","0.103158505756731","0.0143130230346304","0.0632"
"RPS5","chr19-58154278-58155428","chr19-58513407-58514380","-8.60737491719759","0.2032956760148","7.54180667508695e-06","4e-04"
"RPS5","chr19-58154278-58155428","chr19-58580913-58581672","-8.60444116065816","0.221060832616816","3.29206838955072e-05","0.0016"
"RPS5","chr19-58154278-58155428","chr19-58097244-58098836","-8.63693755634022","0.315668757027159","1.0558335154422e-12","4e-04"
"RPS5","chr19-58181961-58184079","chr19-58278000-58279596","-8.86342952767267","0.0542476976068272","0.349196571658243","0.34"
"RPS5","chr19-58181961-58184079","chr19-58475292-58476630","-8.87196150114841","0.0619454951378097","0.285457463388073","0.46"
"RPS5","chr19-58181961-58184079","chr19-58513407-58514380","-8.86148912268711","0.104839247451987","0.137459548029196","0.26"
"RPS5","chr19-58181961-58184079","chr19-58580913-58581672","-8.83072305282287","-0.0655599534827862","0.450084200484517","0.74"
"RPS5","chr19-58181961-58184079","chr19-58097244-58098836","-8.85792264012854","0.0899975548504776","0.1816943709455","0.22"
"RPS5","chr19-58278000-58279596","chr19-58475292-58476630","-8.7509939819993","0.11824741046493","0.0247071347504249","0.12"
"RPS5","chr19-58278000-58279596","chr19-58513407-58514380","-8.73164745702218","0.19161636695587","0.00112227122175154","0.02"
"RPS5","chr19-58278000-58279596","chr19-58580913-58581672","-8.71312778643858","0.122829757993233","0.0908290077790163","0.2"
"RPS5","chr19-58278000-58279596","chr19-58097244-58098836","-8.71192400328277","0.102976541303893","0.0869837396125489","0.18"
"RPS5","chr19-58475292-58476630","chr19-58513407-58514380","-8.81527821745057","0.15526511412084","0.0225506189402448","0.0728"
"RPS5","chr19-58475292-58476630","chr19-58580913-58581672","-8.79666873150513","0.0681690777071446","0.400805939199121","0.44"
"RPS5","chr19-58475292-58476630","chr19-58097244-58098836","-8.80207572931688","0.100152394746254","0.130942209051887","0.28"
"RPS5","chr19-58513407-58514380","chr19-58580913-58581672","-8.63007982821494","0.191593995770188","0.000303687542507787","0.0084"
"RPS5","chr19-58513407-58514380","chr19-58097244-58098836","-8.64994762269822","0.225418573942379","3.378867654905e-07","4e-04"
"RPS5","chr19-58580913-58581672","chr19-58097244-58098836","-8.62597375748664","0.262929243423499","3.55686369507833e-11","4e-04"
"RPS25","chr11-118530303-118531929","chr11-118571633-118573470","-7.64267130330327","0.139332772750872","2.42697431256732e-07","4e-04"
"RPS25","chr11-118530303-118531929","chr11-118607325-118611234","-7.65285553203953","0.18455411607363","1.86660014824161e-12","4e-04"
"RPS25","chr11-118530303-118531929","chr11-118699183-118700548","-7.63099844258419","0.108439066109981","8.64658083886663e-05","0.0044"
"RPS25","chr11-118530303-118531929","chr11-118869725-118871071","-7.63249686035934","0.127803904215889","7.98811134844472e-06","0.0012"
"RPS25","chr11-118530303-118531929","chr11-118876230-118877329","-7.62872196819907","0.13905490458188","2.35443893160594e-05","0.0044"
"RPS25","chr11-118530303-118531929","chr11-118925828-118926610","-7.66077041418515","0.2232024433151","8.10900130316192e-18","4e-04"
"RPS25","chr11-118530303-118531929","chr11-118928042-118930503","-7.68290390086375","0.183427046491834","5.93589631259331e-14","4e-04"
"RPS25","chr11-118530303-118531929","chr11-119017499-119019432","-7.66974335238226","0.107408727368875","6.80899321145566e-06","0.0028"
"RPS25","chr11-118530303-118531929","chr11-119205032-119207457","-7.66445200605819","0.109912523632734","3.66437781443994e-06","4e-04"
"RPS25","chr11-118571633-118573470","chr11-118607325-118611234","-7.67484939556803","0.188573636758344","8.10306760431667e-11","4e-04"
"RPS25","chr11-118571633-118573470","chr11-118699183-118700548","-7.66484250943494","0.135120489082158","6.41655477553064e-06","0.0024"
"RPS25","chr11-118571633-118573470","chr11-118869725-118871071","-7.66671860820102","0.159165029069321","3.87928508924335e-07","8e-04"
"RPS25","chr11-118571633-118573470","chr11-118876230-118877329","-7.65030444641618","0.128720823017026","0.000474344266153305","0.0088"
