"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"HLA-DRA","chr6-32437055-32437823","chr6-32603912-32604907","-7.47628877507241","0.0780455777635813","0.0014731493578316","0.0732"
"HLA-DRA","chr6-32437055-32437823","chr6-32636861-32637580","-7.49457514244533","0.275773766367258","3.1938580276381e-25","4e-04"
"HLA-DRA","chr6-32439184-32440116","chr6-32529518-32530725","-7.63444761205354","0.137948540577757","1.08650417092983e-08","0.0024"
"HLA-DRA","chr6-32439184-32440116","chr6-32589000-32590112","-7.64596642057316","0.141156126337864","1.17625745958249e-10","4e-04"
"HLA-DRA","chr6-32439184-32440116","chr6-32622245-32623990","-7.64089047686595","0.093779671395181","7.26675396347133e-06","0.0188"
"HLA-DRA","chr6-32439184-32440116","chr6-32627719-32628215","-7.62145773015312","0.191169786659815","2.83802345248321e-09","0.0016"
"HLA-DRA","chr6-32439184-32440116","chr6-32666204-32666875","-7.64237285238294","0.13457699044372","1.0136458780696e-09","0.002"
"HLA-DRA","chr6-32439184-32440116","chr6-32668092-32668702","-7.6664358956371","0.213135111720977","1.66990045024979e-20","4e-04"
"HLA-DRA","chr6-32439184-32440116","chr6-32940696-32941744","-7.63984578365071","0.139693310473535","3.51968284209463e-09","0.0012"
"HLA-DRA","chr6-32439184-32440116","chr6-32472659-32474242","-7.65248932059023","0.151654871422274","4.3911615586526e-13","4e-04"
"HLA-DRA","chr6-32439184-32440116","chr6-32603912-32604907","-7.61658217630697","0.0609501740088638","0.0100735035410506","0.2"
"HLA-DRA","chr6-32439184-32440116","chr6-32636861-32637580","-7.64694791907813","0.384941141440911","6.43763695309418e-59","4e-04"
"HLA-DRA","chr6-32529518-32530725","chr6-32589000-32590112","-7.60640526063921","0.165442568000963","5.07984448378748e-18","4e-04"
"HLA-DRA","chr6-32529518-32530725","chr6-32622245-32623990","-7.61712335311264","0.1478720505877","1.10781985228903e-15","4e-04"
"HLA-DRA","chr6-32529518-32530725","chr6-32627719-32628215","-7.5702858563304","0.152219403449918","2.16309484534392e-08","0.0032"
"HLA-DRA","chr6-32529518-32530725","chr6-32666204-32666875","-7.59021606259218","0.118982751746259","1.28039756643919e-09","0.0016"
"HLA-DRA","chr6-32529518-32530725","chr6-32668092-32668702","-7.62512451763315","0.237802478350245","2.44448229196951e-32","4e-04"
"HLA-DRA","chr6-32529518-32530725","chr6-32940696-32941744","-7.58244116580842","0.102999923944941","7.38869609016985e-07","0.0072"
"HLA-DRA","chr6-32529518-32530725","chr6-32472659-32474242","-7.58095747571749","0.0798805674821769","1.72101802481309e-05","0.028"
"HLA-DRA","chr6-32529518-32530725","chr6-32603912-32604907","-7.57636466241646","0.0844971779508917","3.53498696018002e-05","0.036"
"HLA-DRA","chr6-32529518-32530725","chr6-32636861-32637580","-7.59399738545989","0.303282906824607","3.04116423692228e-45","4e-04"
"HLA-DRA","chr6-32589000-32590112","chr6-32622245-32623990","-7.60219905082741","0.151568291735232","3.17301231008281e-14","4e-04"
