"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"GABARAP","chr17-7233929-7234779","chr17-7571990-7574070","-8.16875523690381","-0.157337944257648","0.000212852145756619","0.004"
"GABARAP","chr17-7233929-7234779","chr17-7613887-7615577","-8.16906386261048","-0.17097006974291","1.20167074469617e-05","4e-04"
"GABARAP","chr17-7233929-7234779","chr17-7306567-7309294","-8.232348465006","-0.0723832413798462","0.0908819586649789","0.14"
"GABARAP","chr17-7239181-7239940","chr17-7262227-7263739","-8.2360907755399","-0.209061874379975","0.0102960646984995","0.0612"
"GABARAP","chr17-7239181-7239940","chr17-7328808-7330557","-8.20318021114029","-0.126291255660004","0.00256662065074779","0.0168"
"GABARAP","chr17-7239181-7239940","chr17-7336093-7337206","-8.2411566719898","-0.223165661910391","0.00801903838512135","0.052"
"GABARAP","chr17-7239181-7239940","chr17-7383545-7384678","-8.25553577506032","-0.000143243136870155","0.998523856802846","0.98"
"GABARAP","chr17-7239181-7239940","chr17-7434845-7437292","-8.24213368078157","-0.0360817734967311","0.391207530980274","0.68"
"GABARAP","chr17-7239181-7239940","chr17-7454979-7456633","-8.23272783102144","-0.0979822715575064","0.0688995228130468","0.16"
"GABARAP","chr17-7239181-7239940","chr17-7478339-7479799","-8.23795413089993","-0.0870860413466865","0.100774000014926","0.22"
"GABARAP","chr17-7239181-7239940","chr17-7483195-7485296","-8.19049275268495","-0.0871659998615422","0.0562671899038474","0.16"
"GABARAP","chr17-7239181-7239940","chr17-7571990-7574070","-8.15356076549263","-0.148005700923667","0.00136713730012574","0.0096"
"GABARAP","chr17-7239181-7239940","chr17-7613887-7615577","-8.14869395413658","-0.175321651297435","4.15878588815341e-05","8e-04"
"GABARAP","chr17-7239181-7239940","chr17-7306567-7309294","-8.24530293491592","-0.0148421595671364","0.747645226380607","0.8"
"GABARAP","chr17-7262227-7263739","chr17-7328808-7330557","-8.27406254260101","-0.0995439297451487","0.000969098418357839","0.01"
"GABARAP","chr17-7262227-7263739","chr17-7336093-7337206","-8.30507902210842","-0.157537176586299","0.00149673218498406","0.0092"
"GABARAP","chr17-7262227-7263739","chr17-7383545-7384678","-8.3037302086669","-0.153769722039986","0.0010005926794151","0.0176"
"GABARAP","chr17-7262227-7263739","chr17-7434845-7437292","-8.29460562192047","-0.0662188053149803","0.0275005264087117","0.1"
"GABARAP","chr17-7262227-7263739","chr17-7454979-7456633","-8.28484862548809","-0.152450829029231","2.45395733203059e-05","8e-04"
