"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"CTSS","chr1-150363055-150365026","chr1-151130923-151132155","-6.64255578984206","-0.19730960253987","2.84816125808719e-05","0.004"
"CTSS","chr1-150363055-150365026","chr1-151145609-151147259","-6.65632394274962","0.00718126185077741","0.796070111763111","0.94"
"CTSS","chr1-150363055-150365026","chr1-151189514-151190574","-6.64773529019222","-0.0548186000610923","0.123996225560966","0.38"
"CTSS","chr1-150363055-150365026","chr1-151197881-151199680","-6.62854133597247","-0.073881443408202","0.00176740855690923","0.0324"
"CTSS","chr1-150548569-150549514","chr1-150696198-150697796","-6.60853205959515","-0.139046714201133","1.48876285437048e-09","4e-04"
"CTSS","chr1-150548569-150549514","chr1-150973513-150975267","-6.60988552397043","-0.07118220401138","0.000148780724721897","0.0204"
"CTSS","chr1-150548569-150549514","chr1-151047391-151048798","-6.61846902653806","-0.0766551217962876","0.00155221515454714","0.0324"
"CTSS","chr1-150548569-150549514","chr1-151069980-151071590","-6.60137143661638","-0.106318024649674","9.33431141811665e-09","4e-04"
"CTSS","chr1-150548569-150549514","chr1-151130923-151132155","-6.61908309498932","-0.148591744909813","6.27455389050382e-07","4e-04"
"CTSS","chr1-150548569-150549514","chr1-151145609-151147259","-6.60809899040758","-0.0914271915574851","3.28225453293389e-06","0.0028"
"CTSS","chr1-150548569-150549514","chr1-151189514-151190574","-6.61780595758895","-0.0781217776094291","0.00066549020777088","0.028"
"CTSS","chr1-150548569-150549514","chr1-151197881-151199680","-6.6070464972401","-0.0541245348625327","0.00142511677326206","0.0328"
"CTSS","chr1-150696198-150697796","chr1-150973513-150975267","-6.62640755487884","-0.106409118207724","1.90471226316497e-09","4e-04"
"CTSS","chr1-150696198-150697796","chr1-151047391-151048798","-6.64599643012317","-0.0770333629757704","0.000792068066542406","0.0208"
"CTSS","chr1-150696198-150697796","chr1-151069980-151071590","-6.64221569975404","-0.0556612001892526","0.00116790800694529","0.0252"
"CTSS","chr1-150696198-150697796","chr1-151130923-151132155","-6.65256331310429","-0.100765630428132","0.000503753531901359","0.0116"
"CTSS","chr1-150696198-150697796","chr1-151145609-151147259","-6.63761681898882","-0.091815229665069","4.76522699453695e-07","0.0012"
"CTSS","chr1-150696198-150697796","chr1-151189514-151190574","-6.64535109486646","-0.0786123573735128","0.000341911546118938","0.0148"
"CTSS","chr1-150696198-150697796","chr1-151197881-151199680","-6.63057006101928","-0.0610135358967023","0.000111340065800469","0.0104"
"CTSS","chr1-150973513-150975267","chr1-151047391-151048798","-6.61506001392685","-0.0754973701056422","0.00399091090241624","0.0428"
"CTSS","chr1-150973513-150975267","chr1-151069980-151071590","-6.60666861457811","-0.0658373458719823","0.000537505464660208","0.0152"
"CTSS","chr1-150973513-150975267","chr1-151130923-151132155","-6.61873694801989","-0.0923957241718159","0.00386138833047118","0.026"
"CTSS","chr1-150973513-150975267","chr1-151145609-151147259","-6.60693366964072","-0.0849781483958539","3.06103917250527e-05","0.0044"
"CTSS","chr1-150973513-150975267","chr1-151189514-151190574","-6.61414737004164","-0.0677934012086226","0.00575562001885113","0.056"
"CTSS","chr1-150973513-150975267","chr1-151197881-151199680","-6.60397584304582","-0.0523298827062833","0.00243990197331028","0.0364"
"CTSS","chr1-151047391-151048798","chr1-151069980-151071590","-6.64441085753431","-0.0841032821568426","5.6590210556941e-07","8e-04"
"CTSS","chr1-151047391-151048798","chr1-151130923-151132155","-6.66223236597077","-0.128682138095024","6.23615294845755e-06","8e-04"
"CTSS","chr1-151047391-151048798","chr1-151145609-151147259","-6.65115463521932","-0.0860725525079023","1.58160105181973e-06","8e-04"
"CTSS","chr1-151047391-151048798","chr1-151189514-151190574","-6.6603040989077","-0.0683623449530321","0.00162321446006222","0.0432"
"CTSS","chr1-151047391-151048798","chr1-151197881-151199680","-6.64508299877071","-0.0607379775354793","9.91322404500687e-05","0.0088"
"CTSS","chr1-151069980-151071590","chr1-151130923-151132155","-6.67433941889234","-0.0815303975192934","0.01196695608998","0.14"
"CTSS","chr1-151069980-151071590","chr1-151145609-151147259","-6.66676544111673","-0.0564401487787957","0.00593841137754272","0.1"
"CTSS","chr1-151069980-151071590","chr1-151189514-151190574","-6.66848601071824","-0.0654674146841465","0.00764338065751698","0.082"
"CTSS","chr1-151069980-151071590","chr1-151197881-151199680","-6.65783312376625","-0.0498796409709287","0.00446138067437243","0.1"
"CTSS","chr1-151130923-151132155","chr1-151145609-151147259","-6.65869259533213","-0.0817040330406411","3.11390819804442e-06","0.0028"
"CTSS","chr1-151130923-151132155","chr1-151189514-151190574","-6.66634770141893","-0.0671232084595371","0.00111149258852697","0.0248"
"CTSS","chr1-151130923-151132155","chr1-151197881-151199680","-6.64777890239446","-0.0676788269097698","7.63012317732739e-06","0.0052"
"CTSS","chr1-151145609-151147259","chr1-151189514-151190574","-6.63309691639233","-0.0499080960647436","0.0309170122114388","0.1344"
"CTSS","chr1-151145609-151147259","chr1-151197881-151199680","-6.61767748492688","-0.0520415983671221","0.00195695407515102","0.0348"
