"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"FTL","chr19-48964844-48966066","chr19-49084633-49085925","-7.12033134287058","-0.176646165720238","3.69275104529305e-08","0.0028"
"FTL","chr19-48964844-48966066","chr19-49113772-49115131","-7.20595338278473","0.0172158942940629","0.673419112411436","0.74"
"FTL","chr19-48964844-48966066","chr19-49127544-49128612","-7.18110853101295","-0.0667093202142466","0.0397936314879407","0.36"
"FTL","chr19-48964844-48966066","chr19-49142677-49143200","-7.19110574646485","-0.196109521460707","0.0038797760449783","0.0588"
"FTL","chr19-48964844-48966066","chr19-49442557-49444013","-7.19507157052382","-0.0290405257838192","0.440301122582234","0.72"
"FTL","chr19-48964844-48966066","chr19-49452580-49454103","-7.16592439163269","-0.0612412066939502","0.0533246002730609","0.38"
"FTL","chr19-48964844-48966066","chr19-48954004-48955395","-7.16590853555835","-0.156606602305564","4.06033041566134e-05","0.0276"
"FTL","chr19-48964844-48966066","chr19-49118475-49120354","-7.16150032225364","-0.107331241093076","0.000853853559492074","0.1"
"FTL","chr19-49084633-49085925","chr19-49113772-49115131","-7.16016793925755","0.017312378257582","0.640291069905372","0.72"
"FTL","chr19-49084633-49085925","chr19-49127544-49128612","-7.13750881182765","-0.056456337241491","0.0611995608935521","0.4"
"FTL","chr19-49084633-49085925","chr19-49142677-49143200","-7.150009438429","-0.200530902819963","0.00401094520482644","0.0588"
"FTL","chr19-49084633-49085925","chr19-49442557-49444013","-7.14116986499137","-0.0875641920021075","0.0159882146936246","0.26"
"FTL","chr19-49084633-49085925","chr19-49452580-49454103","-7.12698567201764","-0.0563133896613695","0.055995158029747","0.34"
"FTL","chr19-49084633-49085925","chr19-48954004-48955395","-7.13261980225672","-0.0938927197101218","0.00648140575283566","0.14"
"FTL","chr19-49084633-49085925","chr19-49118475-49120354","-7.14695513398154","-0.0271076396350392","0.364402636498753","0.54"
"FTL","chr19-49113772-49115131","chr19-49127544-49128612","-7.28088862811682","-0.0643462058148591","0.00547631998048483","0.12"
"FTL","chr19-49113772-49115131","chr19-49142677-49143200","-7.30144549749437","-0.151325969747613","0.000839870580783389","0.0256"
"FTL","chr19-49113772-49115131","chr19-49442557-49444013","-7.30092553263037","-0.0174593939182438","0.497889463857346","0.68"
"FTL","chr19-49113772-49115131","chr19-49452580-49454103","-7.25946069320286","-0.0763021779110082","0.00115344933785705","0.0712"
"FTL","chr19-49113772-49115131","chr19-48954004-48955395","-7.27894086756512","-0.101311084231036","7.22357257753319e-05","0.0176"
"FTL","chr19-49113772-49115131","chr19-49118475-49120354","-7.25029802364857","-0.13056021890792","1.51896952843379e-08","4e-04"
"FTL","chr19-49127544-49128612","chr19-49142677-49143200","-7.28856429672117","-0.223934860415255","0.000266772639561523","0.0196"
"FTL","chr19-49127544-49128612","chr19-49442557-49444013","-7.28479096228655","-0.0467989064811856","0.146741097140513","0.32"
"FTL","chr19-49127544-49128612","chr19-49452580-49454103","-7.23309820552917","-0.116564430461832","2.49097701574148e-05","0.0188"
"FTL","chr19-49127544-49128612","chr19-48954004-48955395","-7.27601215669227","-0.0834570824825806","0.00772286256756841","0.16"
"FTL","chr19-49127544-49128612","chr19-49118475-49120354","-7.26563030772132","-0.074392925223011","0.00754394014485331","0.18"
"FTL","chr19-49142677-49143200","chr19-49442557-49444013","-7.31941968133655","-0.0505483773593663","0.0296691616843411","0.28"
"FTL","chr19-49142677-49143200","chr19-49452580-49454103","-7.27786187924301","-0.0901923619155491","3.52964518185237e-05","0.0312"
"FTL","chr19-49142677-49143200","chr19-48954004-48955395","-7.30232578633738","-0.105985197601508","4.62144505677008e-06","0.0148"
"FTL","chr19-49142677-49143200","chr19-49118475-49120354","-7.28245480736584","-0.111299708945208","1.2737730469883e-07","0.0036"
"FTL","chr19-49442557-49444013","chr19-49452580-49454103","-7.2627166342064","-0.0788910458517861","0.00135888610636689","0.18"
"FTL","chr19-49442557-49444013","chr19-48954004-48955395","-7.27255730679454","-0.141000878558112","3.66483118596755e-07","0.0048"
"FTL","chr19-49442557-49444013","chr19-49118475-49120354","-7.26767860587046","-0.103799467866202","2.1156394841142e-05","0.0244"
"FTL","chr19-49452580-49454103","chr19-48954004-48955395","-7.11801545479224","-0.104430097245599","0.00835771711581091","0.1"
"FTL","chr19-49452580-49454103","chr19-49118475-49120354","-7.10594438225021","-0.10252189790745","0.00302542126892332","0.12"
"FTL","chr19-48954004-48955395","chr19-49118475-49120354","-7.2532266894378","-0.0938780056415752","0.000111449085306069","0.0356"
"FOSB","chr19-45078855-45079995","chr19-45091207-45092113","-6.90206839205038","0.0689969160122804","0.000280050977706924","0.0304"
"FOSB","chr19-45078855-45079995","chr19-45468855-45469893","-6.7718810034864","-0.227479735777512","4.13678465560631e-32","4e-04"
"FOSB","chr19-45078855-45079995","chr19-45478017-45479232","-6.95642502978979","0.155784549477899","1.04700973615228e-17","4e-04"
"FOSB","chr19-45078855-45079995","chr19-45484967-45486113","-6.90179589266551","0.0599740720716449","0.00154915592155115","0.0632"
"FOSB","chr19-45078855-45079995","chr19-45496364-45497288","-6.90200212741082","0.0803432633844647","0.000129936861857155","0.0184"
"FOSB","chr19-45078855-45079995","chr19-45506114-45507826","-6.91089798465708","0.0601645282329377","0.00094529296671022","0.0552"
"FOSB","chr19-45078855-45079995","chr19-45667610-45669631","-6.8890031930294","0.0561598853443837","0.0349780302858905","0.28"
"FOSB","chr19-45078855-45079995","chr19-45716684-45718233","-6.92728883682279","0.0735436708454026","0.000113086176283978","0.0252"
"FOSB","chr19-45078855-45079995","chr19-45729704-45731241","-6.92118136753452","0.0970387679282458","1.3999418414644e-07","0.002"
"FOSB","chr19-45078855-45079995","chr19-45768254-45771017","-6.8964688899744","0.0388855606812727","0.0379846406392887","0.12"
"FOSB","chr19-45078855-45079995","chr19-45790710-45791359","-6.89650914283343","0.0921196840312627","1.82417341449735e-05","0.008"
"FOSB","chr19-45078855-45079995","chr19-45816640-45817489","-6.89932348751235","0.0820035404513901","8.24671181026545e-05","0.0228"
"FOSB","chr19-45078855-45079995","chr19-45883212-45883617","-6.88826951850267","0.0834358303025073","0.00305255239781333","0.066"
"FOSB","chr19-45078855-45079995","chr19-45901253-45903565","-6.95542866051996","0.122158875596664","2.49914174412515e-10","4e-04"
"FOSB","chr19-45078855-45079995","chr19-45514515-45516517","-6.92810228203077","0.101574921943055","2.3326171009932e-08","4e-04"
"FOSB","chr19-45091207-45092113","chr19-45468855-45469893","-6.74327291174715","-0.267660469819097","1.49506117697611e-34","4e-04"
"FOSB","chr19-45091207-45092113","chr19-45478017-45479232","-6.96766211555051","0.202529894316069","2.29099767597649e-23","4e-04"
"FOSB","chr19-45091207-45092113","chr19-45484967-45486113","-6.88784014948437","0.0667505709093469","0.00187977141651764","0.1"
"FOSB","chr19-45091207-45092113","chr19-45496364-45497288","-6.88975050374485","0.114313539969136","1.38362753239812e-06","0.0048"
"FOSB","chr19-45091207-45092113","chr19-45506114-45507826","-6.88954376144477","0.0477604695534926","0.0188572072673178","0.2"
"FOSB","chr19-45091207-45092113","chr19-45667610-45669631","-6.8725349329414","0.0646760990440573","0.0366695312322708","0.26"
"FOSB","chr19-45091207-45092113","chr19-45716684-45718233","-6.90841884454328","0.0741193883661703","0.000415706709035422","0.0416"
"FOSB","chr19-45091207-45092113","chr19-45729704-45731241","-6.91119225769062","0.118699748678186","7.79300953743749e-09","0.0012"
"FOSB","chr19-45091207-45092113","chr19-45768254-45771017","-6.88109667090325","0.0434736175094722","0.0408956783587558","0.18"
"FOSB","chr19-45091207-45092113","chr19-45790710-45791359","-6.8919935734248","0.124433793234981","1.6837170829134e-07","0.002"
"FOSB","chr19-45091207-45092113","chr19-45816640-45817489","-6.89292604177728","0.111287829935734","2.01539346320457e-06","0.0072"
"FOSB","chr19-45091207-45092113","chr19-45883212-45883617","-6.87168598587691","0.0928831856669137","0.0039020255414821","0.0888"
