"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"ADD3","chr10-110006911-110008988","chr10-110076473-110078137","-8.4768956189186","0.216504734551504","1.49899810034523e-06","4e-04"
"ADD3","chr10-110006911-110008988","chr10-110414223-110415076","-8.411053830472","0.0852252251710769","0.212146044420975","0.36"
"ADD3","chr10-110076473-110078137","chr10-110414223-110415076","-8.59449105916423","0.186041235104315","0.0090865352969787","0.0292"
"ACSL1","chr4-184792585-184793599","chr4-184825114-184827130","-6.87623470672385","0.102852504691868","2.00793370256654e-06","0.022"
"ACSL1","chr4-184792585-184793599","chr4-184896489-184897431","-6.89031024186201","0.236924942846919","5.85473987368086e-25","4e-04"
"ACSL1","chr4-184825114-184827130","chr4-184896489-184897431","-6.90123616815761","0.123174877368683","0.000553347148615843","0.066"
"LDLRAP1","chr1-25561510-25562892","chr1-25810353-25811139","-10.5326090046077","0.874866269090355","8.64469246336867e-05","4e-04"
"LDLRAP1","chr1-25561510-25562892","chr1-25970802-25971930","-10.5445064992231","1.11649650476638","2.19099583237758e-08","4e-04"
"LDLRAP1","chr1-25810353-25811139","chr1-25970802-25971930","-10.5129896390813","0.913521793595781","5.12308186616339e-06","4e-04"
"PTPN4","chr2-119677929-119679384","chr2-120012432-120013572","-9.61256574563697","0.572525019404096","1.94583027022871e-08","4e-04"
"PTPN4","chr2-119677929-119679384","chr2-120176493-120177620","-9.64244254965803","0.478738982946553","7.59911666453535e-08","4e-04"
"PTPN4","chr2-120012432-120013572","chr2-120176493-120177620","-9.70679891477901","0.508354458956507","8.36026883620582e-09","4e-04"
"SGK1","chr6-134177651-134178726","chr6-134412829-134413730","-9.3405275444721","0.241794496811326","0.000298083341369077","0.0036"
"SGK1","chr6-134177651-134178726","chr6-134435959-134437758","-9.36330761283934","0.316742361428359","1.79433797984541e-06","8e-04"
"SGK1","chr6-134412829-134413730","chr6-134435959-134437758","-9.34806271783075","0.256033695452448","0.000229019129602403","0.0044"
"S100A10","chr1-151941132-151941739","chr1-152000707-152002043","-8.63793498181941","0.241831136704042","3.14419096765024e-06","4e-04"
"S100A10","chr1-151941132-151941739","chr1-151992395-151994546","-8.73036489992279","0.267022431233092","2.81467371376113e-11","4e-04"
"S100A10","chr1-152000707-152002043","chr1-151992395-151994546","-8.59608845075635","0.29853245086056","3.61735205605264e-16","4e-04"
"RPL5","chr1-92484542-92487131","chr1-92858614-92859645","-8.05290746279341","0.297649016769917","4.03807760902928e-07","4e-04"
"RPL5","chr1-92484542-92487131","chr1-92960168-92962796","-8.11168469901202","0.22460946415652","3.44737637742832e-11","4e-04"
"RPL5","chr1-92858614-92859645","chr1-92960168-92962796","-8.07553254260841","0.23786374240762","1.8533758885878e-14","4e-04"
"GRN","chr17-44502647-44504254","chr17-44774653-44776223","-8.57306403340002","-0.113101709566227","0.0307588790827566","0.0644"
"GRN","chr17-44502647-44504254","chr17-44829152-44830728","-8.5862800907726","-0.187499865877053","0.0290486237360243","0.1"
"GRN","chr17-44774653-44776223","chr17-44829152-44830728","-8.57635783344324","-0.24295943534242","0.00185216808268186","0.0076"
"GBP1","chr1-89064169-89065719","chr1-89272246-89273541","-8.2532158360335","0.285471658279321","8.21191126308996e-16","4e-04"
"GBP1","chr1-89064169-89065719","chr1-89309979-89311237","-8.20843581348998","0.250872028515884","1.10686679061042e-06","0.0024"
"GBP1","chr1-89272246-89273541","chr1-89309979-89311237","-8.38739433418995","0.31327594633531","2.46808736980554e-08","4e-04"
"SH3BGRL3","chr1-26233480-26235299","chr1-26471382-26473341","-8.2158943785811","-0.15266792589867","0.00112940464533911","0.0164"
"SH3BGRL3","chr1-26233480-26235299","chr1-26545401-26546137","-8.28304802931233","-0.0234747060072393","0.648651018513372","0.7"
"SH3BGRL3","chr1-26471382-26473341","chr1-26545401-26546137","-8.39428946232312","-0.054871334775345","0.305386380479032","0.58"
"B2M","chr15-44719271-44720571","chr15-44662384-44664020","-5.93409456856475","0.0742080401909599","1.13440865366708e-13","4e-04"
"B2M","chr15-44719271-44720571","chr15-45186818-45188800","-5.91554657366147","0.162843871640035","3.43853158291529e-24","4e-04"
"B2M","chr15-44662384-44664020","chr15-45186818-45188800","-5.84893301830347","0.0310391685631366","0.232103812040821","0.48"
"RUNX3","chr1-24910747-24911735","chr1-24928575-24930729","-9.94576666529636","0.401001595260619","8.65867789751997e-11","4e-04"
"RUNX3","chr1-24910747-24911735","chr1-25021927-25023220","-9.88463144389653","0.241546397684901","0.000313093520395969","0.0024"
"RUNX3","chr1-24928575-24930729","chr1-25021927-25023220","-9.90103955824787","0.113331508339055","0.21746918432244","0.42"
"BACH2","chr6-90273982-90275046","chr6-90285624-90286436","-9.58980297992746","1.35946934836082","1.09879242126076e-41","4e-04"
"BACH2","chr6-90273982-90275046","chr6-90294613-90297274","-9.97929786269827","1.5877586777928","7.04616814272472e-74","4e-04"
"BACH2","chr6-90285624-90286436","chr6-90294613-90297274","-9.66090888141051","1.81697200487885","1.00703462443263e-139","4e-04"
"RPL10A","chr6-35451551-35453007","chr6-35731313-35732377","-8.61823393985684","0.322744763685124","9.17348769498243e-15","4e-04"
"SH3RF3","chr2-109127963-109130379","chr2-109213252-109214449","-9.94031671753719","0.541887218274761","1.09339225152699e-07","4e-04"
"MXD1","chr2-70029440-70030411","chr2-69926852-69927474","-8.33420346234923","0.279741322672147","2.28912126482342e-07","4e-04"
"RPS3A","chr4-151014427-151016400","chr4-151407604-151409995","-7.9453242895954","0.113934224818535","0.00430970188379959","0.0504"
"RBM38","chr20-57397549-57398813","chr20-57480487-57481742","-11.6887021982461","0.477482773276557","0.147133008901348","0.1"
"RPL32","chr3-12462155-12463213","chr3-12556337-12557552","-7.59135638101402","0.155515020030418","4.91180218643932e-11","4e-04"
"SCML4","chr6-107488677-107491345","chr6-107823877-107824946","-11.0668644810626","1.59709640028455","5.17632410863472e-35","4e-04"
"ANK3","chr10-59905042-59907136","chr10-60732207-60733670","-9.88567651323705","1.58073224036904","4.20007597830112e-26","4e-04"
"POLR2L","chr11-504038-504252","chr11-843890-844168","-10.1947214548825","0.371787583363116","3.66050540788694e-05","4e-04"
"RPS4X","chrX-72238372-72239483","chrX-72276316-72277491","-7.78745533832319","0.132074329329545","1.54899503498947e-06","0.002"
"CEBPD","chr8-47734624-47735547","chr8-47737214-47739071","-8.53944485790875","0.177299741207283","2.57908609851564e-06","4e-04"
"ISG20","chr15-88624356-88625058","chr15-88620858-88621788","-9.88950988550774","0.171061751104256","0.0265342337782952","0.0608"
"FCGRT","chr19-49468357-49469487","chr19-49499803-49501349","-9.46416124296223","-0.0416829904723065","0.595545039416155","0.44"
