"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"IL32","chr16-3058049-3059909","chr16-3151988-3153014","-9.2070807541679","0.457312731431721","1.0008187239351e-06","0.0044"
"IL32","chr16-3058049-3059909","chr16-3157408-3159340","-9.37187037312534","0.690378721977523","5.34126431791396e-22","4e-04"
"IL32","chr16-3058049-3059909","chr16-3170441-3172366","-9.19665031803443","0.822016767481142","7.6621422768334e-13","4e-04"
"IL32","chr16-3058049-3059909","chr16-3214747-3216543","-9.24686169073616","1.01487316501087","4.71627131888387e-24","4e-04"
"IL32","chr16-3058049-3059909","chr16-3364462-3365697","-9.20562708059824","0.894548354519534","3.24929869278947e-15","4e-04"
"IL32","chr16-3058049-3059909","chr16-3400256-3401669","-9.30504090572379","0.337720160596834","1.8027191477385e-06","0.0068"
"IL32","chr16-3058049-3059909","chr16-3499839-3501325","-9.25914629184452","0.332237432322862","3.96566606532507e-06","0.0112"
"IL32","chr16-3058049-3059909","chr16-3129113-3129892","-9.23585174683848","0.615628648201602","3.91680623453269e-12","4e-04"
"IL32","chr16-3074366-3075772","chr16-3105642-3106963","-9.16573422069992","0.659142074165073","4.24872558878706e-27","4e-04"
"IL32","chr16-3074366-3075772","chr16-3123437-3124992","-9.28736290054353","0.593543815878988","3.41767314931631e-23","4e-04"
"IL32","chr16-3074366-3075772","chr16-3151988-3153014","-9.09086754627366","0.718098118656188","6.62591079886979e-26","4e-04"
"IL32","chr16-3074366-3075772","chr16-3157408-3159340","-9.27354620992466","0.80267846789273","1.71459649736636e-42","4e-04"
"IL32","chr16-3074366-3075772","chr16-3170441-3172366","-9.03156000821948","0.911225556061044","1.1241135496158e-25","4e-04"
"IL32","chr16-3074366-3075772","chr16-3214747-3216543","-9.13253942518567","1.21497410135468","6.05936181954788e-63","4e-04"
"IL32","chr16-3074366-3075772","chr16-3364462-3365697","-9.04624640350107","1.03755313666191","5.03276686883293e-35","4e-04"
"IL32","chr16-3074366-3075772","chr16-3400256-3401669","-9.16966583618902","0.400414627807962","1.87994888584628e-11","4e-04"
"IL32","chr16-3074366-3075772","chr16-3499839-3501325","-9.21620581462591","0.629142930379848","6.69065663982897e-27","4e-04"
"IL32","chr16-3074366-3075772","chr16-3129113-3129892","-9.04293551385916","0.478795725725103","6.70987804893971e-11","4e-04"
"IL32","chr16-3105642-3106963","chr16-3123437-3124992","-9.26341213848132","0.509585216136432","3.32421372357973e-14","4e-04"
"IL32","chr16-3105642-3106963","chr16-3151988-3153014","-9.06174891367761","0.437647705160174","2.8914459169593e-07","0.0024"
"IL32","chr16-3105642-3106963","chr16-3157408-3159340","-9.28218333407932","0.779074652454965","3.11376830736866e-31","4e-04"
"IL32","chr16-3105642-3106963","chr16-3170441-3172366","-9.03631002436268","0.870702368280084","1.35742782329038e-15","4e-04"
"IL32","chr16-3105642-3106963","chr16-3214747-3216543","-9.14977968640656","1.12654539894066","8.60590965525419e-40","4e-04"
"IL32","chr16-3105642-3106963","chr16-3364462-3365697","-9.04763477512204","0.843848884281435","1.27482610385985e-14","4e-04"
"IL32","chr16-3105642-3106963","chr16-3400256-3401669","-9.12701850408187","0.291389969453522","1.32213465125277e-05","0.012"
"IL32","chr16-3105642-3106963","chr16-3499839-3501325","-9.15454008328551","0.422602307403118","3.23447979748852e-10","4e-04"
"IL32","chr16-3105642-3106963","chr16-3129113-3129892","-9.09225723204582","0.518947215306549","4.0111450537175e-10","4e-04"
"IL32","chr16-3123437-3124992","chr16-3151988-3153014","-9.35009669503138","0.578494695456917","4.46826056188548e-07","4e-04"
"IL32","chr16-3123437-3124992","chr16-3157408-3159340","-9.49632316689108","0.654913035091783","2.42428879797389e-13","4e-04"
"IL32","chr16-3123437-3124992","chr16-3170441-3172366","-9.31322907146981","0.728345272717525","2.94519246708577e-06","0.002"
"IL32","chr16-3123437-3124992","chr16-3214747-3216543","-9.42383626789486","1.10894667234564","3.14289921830228e-21","4e-04"
"IL32","chr16-3123437-3124992","chr16-3364462-3365697","-9.32244860410353","0.921980391119643","3.84886768408241e-10","4e-04"
"IL32","chr16-3123437-3124992","chr16-3400256-3401669","-9.35860210677086","0.184902829331451","0.0328081454054563","0.18"
"IL32","chr16-3123437-3124992","chr16-3499839-3501325","-9.37332543428893","0.272105041410648","0.00274410865172148","0.0616"
"IL32","chr16-3123437-3124992","chr16-3129113-3129892","-9.33404040229113","0.422328549944654","0.000313302480198309","0.016"
"IL32","chr16-3151988-3153014","chr16-3157408-3159340","-9.05082953229639","0.834559871753636","5.11939123250681e-46","4e-04"
"IL32","chr16-3151988-3153014","chr16-3170441-3172366","-8.7626813516959","0.751961890354405","1.95677661770954e-15","4e-04"
"IL32","chr16-3151988-3153014","chr16-3214747-3216543","-8.87254534329102","1.05640622959122","3.08228903702439e-45","4e-04"
"IL32","chr16-3151988-3153014","chr16-3364462-3365697","-8.77510313409183","0.932571951786466","3.00558155915498e-26","4e-04"
"IL32","chr16-3151988-3153014","chr16-3400256-3401669","-8.96081351675975","0.459787792228298","1.78710028290311e-14","4e-04"
"IL32","chr16-3151988-3153014","chr16-3499839-3501325","-8.91728565297789","0.506495002186946","5.93446264553615e-18","4e-04"
"IL32","chr16-3151988-3153014","chr16-3129113-3129892","-8.86697869147995","0.683279286934639","2.11194643514499e-23","4e-04"
"IL32","chr16-3157408-3159340","chr16-3170441-3172366","-9.35581853716709","0.596350182320528","2.93645281894951e-05","0.0084"
"IL32","chr16-3157408-3159340","chr16-3214747-3216543","-9.46233311975127","1.07607721225642","1.14281288584281e-24","4e-04"
"IL32","chr16-3157408-3159340","chr16-3364462-3365697","-9.38189920668427","1.13683590160134","3.15601846150296e-22","4e-04"
"IL32","chr16-3157408-3159340","chr16-3400256-3401669","-9.44823212956805","0.241387721554539","0.00102592647752805","0.0616"
"IL32","chr16-3157408-3159340","chr16-3499839-3501325","-9.45513500180317","0.328962208942788","1.32773893341164e-05","0.0204"
"IL32","chr16-3157408-3159340","chr16-3129113-3129892","-9.44899313079343","0.621164387129834","8.58133917028523e-12","4e-04"
"IL32","chr16-3170441-3172366","chr16-3214747-3216543","-8.8849814565644","1.11464175217276","3.34650433974477e-61","4e-04"
"IL32","chr16-3170441-3172366","chr16-3364462-3365697","-8.79846958925759","0.966913237890035","2.27964278798757e-35","4e-04"
"IL32","chr16-3170441-3172366","chr16-3400256-3401669","-8.97791813581293","0.50349280102005","8.01469403653596e-19","4e-04"
"IL32","chr16-3170441-3172366","chr16-3499839-3501325","-8.95704105346107","0.597828494126243","1.92222471408938e-27","4e-04"
"IL32","chr16-3170441-3172366","chr16-3129113-3129892","-8.82095993501447","0.562250569522123","1.62864386985299e-17","4e-04"
"IL32","chr16-3214747-3216543","chr16-3364462-3365697","-8.93702050649898","1.02217697604633","1.05808156535413e-32","4e-04"
"IL32","chr16-3214747-3216543","chr16-3400256-3401669","-9.1228570226185","0.460076271813314","1.46525197550365e-14","4e-04"
"IL32","chr16-3214747-3216543","chr16-3499839-3501325","-9.07940698991749","0.512628469566918","2.20084037699791e-18","4e-04"
"IL32","chr16-3214747-3216543","chr16-3129113-3129892","-8.98839278007819","0.585700475277174","1.07994410592475e-16","4e-04"
"IL32","chr16-3364462-3365697","chr16-3400256-3401669","-8.91866852945289","0.467867009499364","3.66525656594595e-16","4e-04"
"IL32","chr16-3364462-3365697","chr16-3499839-3501325","-8.8744781617503","0.522595825907534","1.012903050664e-20","4e-04"
"IL32","chr16-3364462-3365697","chr16-3129113-3129892","-8.8147573795847","0.662386483078806","1.06100704879391e-24","4e-04"
"IL32","chr16-3400256-3401669","chr16-3499839-3501325","-9.29440713224448","0.120852928457291","0.200829116130106","0.62"
"IL32","chr16-3400256-3401669","chr16-3129113-3129892","-9.31928845192316","0.444430187577717","0.000234123765760984","0.0376"
"IL32","chr16-3499839-3501325","chr16-3129113-3129892","-9.1287298442775","0.509939119382734","4.29490601364287e-08","0.0016"
"FTL","chr19-48511225-48512524","chr19-48618630-48619718","-7.28183063858671","-0.0962678596983712","4.86462213942822e-06","0.0112"
"FTL","chr19-48511225-48512524","chr19-48623943-48624531","-7.30034862788041","-0.0869160321166964","5.58012933324395e-05","0.0268"
"FTL","chr19-48511225-48512524","chr19-48636788-48638536","-7.25833550976429","-0.109193621932731","1.40807674326215e-06","0.01"
"FTL","chr19-48511225-48512524","chr19-48644602-48646895","-7.30125212980461","-0.110963433102252","2.05137448143374e-06","0.0088"
"FTL","chr19-48511225-48512524","chr19-48738414-48739696","-7.30269345613703","-0.153447145899467","5.98689997734017e-08","0.0016"
"FTL","chr19-48511225-48512524","chr19-48872065-48873367","-7.28674752803989","-0.0770903761904263","0.000287132659265641","0.0412"
"FTL","chr19-48511225-48512524","chr19-48899720-48901330","-7.30620243351684","-0.0848334923240856","0.000139286468631822","0.034"
"FTL","chr19-48511225-48512524","chr19-48933085-48933985","-7.32633287896612","-0.0936263758695502","0.0343432824032538","0.34"
"FTL","chr19-48511225-48512524","chr19-48964844-48966066","-7.2847507038248","-0.0787018196332693","0.000194191420306467","0.0424"
"FTL","chr19-48511225-48512524","chr19-49084633-49085925","-7.24880328011459","-0.162580455002521","7.37703037518793e-15","4e-04"
"FTL","chr19-48511225-48512524","chr19-49113772-49115131","-7.31338365683539","-0.0839270974064021","0.00109029802804277","0.0824"
"FTL","chr19-48511225-48512524","chr19-49127544-49128612","-7.30823305613307","-0.0608422999384033","0.00383032062477471","0.16"
"FTL","chr19-48511225-48512524","chr19-49142677-49143200","-7.32285247985607","-0.197733518811914","1.66171820892984e-06","0.0012"
"FTL","chr19-48511225-48512524","chr19-49442557-49444013","-7.31289704329092","-0.0629641275557777","0.00690502619551453","0.2"
"FTL","chr19-48511225-48512524","chr19-49452580-49454103","-7.27838687713663","-0.0864562960859036","6.12221868698303e-05","0.024"
"FTL","chr19-48511225-48512524","chr19-48954004-48955395","-7.29712518636516","-0.115292989181024","6.22874771221232e-07","0.0064"
"FTL","chr19-48511225-48512524","chr19-49118475-49120354","-7.2861901096292","-0.0977739027336082","3.01334616825045e-06","0.0076"
"FTL","chr19-48618630-48619718","chr19-48623943-48624531","-7.38009745859184","-0.0250563673686882","0.447886336790745","0.62"
"FTL","chr19-48618630-48619718","chr19-48636788-48638536","-7.3343910324297","-0.0927801285541657","0.00365152025131916","0.1"
"FTL","chr19-48618630-48619718","chr19-48644602-48646895","-7.37246817097756","-0.063676563447302","0.0798503945573791","0.32"
"FTL","chr19-48618630-48619718","chr19-48738414-48739696","-7.36149237744911","-0.201589629684616","2.47900137061194e-05","0.0156"
"FTL","chr19-48618630-48619718","chr19-48872065-48873367","-7.37343994865141","-0.0269431752462697","0.385710264062868","0.84"
"FTL","chr19-48618630-48619718","chr19-48899720-48901330","-7.36454104079396","-0.0916689725950244","0.00936495654942958","0.1836"
"FTL","chr19-48618630-48619718","chr19-48933085-48933985","-7.38898825647661","0.0098783504298312","0.888607917769546","0.96"
"FTL","chr19-48618630-48619718","chr19-48964844-48966066","-7.30332552800677","-0.144832861381822","3.44724368492025e-06","0.0136"
"FTL","chr19-48618630-48619718","chr19-49084633-49085925","-7.30773673040445","-0.19059227897866","1.51680654684525e-09","4e-04"
"FTL","chr19-48618630-48619718","chr19-49113772-49115131","-7.38780602969137","-0.00491136398151346","0.90215420150268","0.92"
