"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"TNFAIP3","chr6-137866249-137868286","chr6-137873214-137873644","-9.55256182639306","0.437978178941105","2.10344447833843e-05","8e-04"
"TNRC6C","chr17-78130291-78130816","chr17-78168083-78169322","-9.63737428539763","0.398640560666355","1.89445260949741e-05","8e-04"
"TNRC6C","chr17-78130291-78130816","chr17-78250740-78253065","-9.74607231151053","0.591917646515856","2.8415958430698e-12","4e-04"
"TNRC6C","chr17-78130291-78130816","chr17-78313727-78314578","-9.64800792685969","0.483188557017862","4.46365037186959e-06","8e-04"
"TNRC6C","chr17-78130291-78130816","chr17-78342926-78344128","-9.65351066705328","0.362045466332934","8.02728883030635e-05","0.0028"
"TNRC6C","chr17-78168083-78169322","chr17-78250740-78253065","-9.84115530505109","0.481255031037339","2.22904886508743e-07","4e-04"
"TNRC6C","chr17-78168083-78169322","chr17-78313727-78314578","-9.80008563312078","0.500977740615188","1.19204518647234e-05","0.0012"
"TNRC6C","chr17-78168083-78169322","chr17-78342926-78344128","-9.77338961721311","0.271574778834212","0.00733242538028452","0.048"
"TNRC6C","chr17-78250740-78253065","chr17-78313727-78314578","-10.1164130433237","0.46132809015522","0.00059628649123041","0.0112"
"TNRC6C","chr17-78250740-78253065","chr17-78342926-78344128","-10.1138220270311","0.287087819489814","0.010889517914921","0.05"
"TNRC6C","chr17-78313727-78314578","chr17-78342926-78344128","-9.77891276345026","0.263678418212497","0.00533682349512658","0.0304"
"ACAP1","chr17-7045845-7047225","chr17-7336093-7337206","-9.92775760590252","0.419728917694351","0.000161693748606819","0.002"
"ACAP1","chr17-7045845-7047225","chr17-7383545-7384678","-9.93072739683071","0.460922129385356","1.50542271681237e-05","4e-04"
"ACAP1","chr17-7045845-7047225","chr17-7478339-7479799","-9.92930562547976","0.265793566508236","0.00260718481500168","0.0048"
"ACAP1","chr17-7336093-7337206","chr17-7383545-7384678","-9.78471819422704","0.463639598049307","3.7570990964412e-06","4e-04"
"ACAP1","chr17-7336093-7337206","chr17-7478339-7479799","-9.82232464855339","0.342010042673239","3.49920031747326e-05","4e-04"
"ACAP1","chr17-7383545-7384678","chr17-7478339-7479799","-9.97614101128131","0.241923960960112","0.0060028176592671","0.0088"
"SAT1","chrX-23732521-23733170","chrX-23745666-23746185","-5.78459636304007","0.135433315369552","3.20020041207937e-18","0.004"
"SAT1","chrX-23732521-23733170","chrX-23786488-23787464","-5.85329470881589","0.417533395075209","3.69329668625302e-293","4e-04"
