"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"FTL","chr19-48618630-48619718","chr19-49127544-49128612","-7.37517465575966","-0.0399417411052365","0.215269086300676","0.42"
"FTL","chr19-48618630-48619718","chr19-49142677-49143200","-7.38020374739557","-0.167648775495536","0.0107709610322483","0.0972"
"FTL","chr19-48618630-48619718","chr19-49442557-49444013","-7.37791138441949","-0.0449791936745396","0.231098483677237","0.46"
"FTL","chr19-48618630-48619718","chr19-49452580-49454103","-7.32206111789234","-0.123769436649486","6.89743401762878e-05","0.0308"
"FTL","chr19-48618630-48619718","chr19-48954004-48955395","-7.35374695871601","-0.157844316330224","2.38141947465593e-05","0.0268"
"FTL","chr19-48618630-48619718","chr19-49118475-49120354","-7.36349873728232","-0.0584149843864296","0.0627093210928013","0.4"
"FTL","chr19-48623943-48624531","chr19-48636788-48638536","-7.20369937380097","-0.123873472773709","4.99907507514707e-06","0.0172"
"FTL","chr19-48623943-48624531","chr19-48644602-48646895","-7.24889220135688","-0.0983347901754198","0.000881040756485278","0.1"
"FTL","chr19-48623943-48624531","chr19-48738414-48739696","-7.24415618844554","-0.172227652440168","2.28548666774251e-06","0.0044"
"FTL","chr19-48623943-48624531","chr19-48872065-48873367","-7.22534476214701","-0.0940750092161196","0.000305672606097438","0.0508"
"FTL","chr19-48623943-48624531","chr19-48899720-48901330","-7.25710101612889","-0.0610638608406854","0.0302957808565572","0.2156"
"FTL","chr19-48623943-48624531","chr19-48933085-48933985","-7.27301784417575","-0.0730728045539396","0.201639867111099","0.64"
"FTL","chr19-48623943-48624531","chr19-48964844-48966066","-7.22803915577997","-0.0861963148355927","0.000925716166248206","0.0676"
"FTL","chr19-48623943-48624531","chr19-49084633-49085925","-7.21025799963384","-0.130435687251026","5.13853024376465e-07","0.0032"
"FTL","chr19-48623943-48624531","chr19-49113772-49115131","-7.27679314386618","-0.00547050522918586","0.866906769335726","0.94"
"FTL","chr19-48623943-48624531","chr19-49127544-49128612","-7.26331789012096","-0.038812243414495","0.140146090218746","0.4"
"FTL","chr19-48623943-48624531","chr19-49142677-49143200","-7.27406413975254","-0.0863525769088396","0.112382705013362","0.18"
