"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"IL32","chr16-2672893-2674214","chr16-2681760-2683027","-9.30554757802558","0.174001833000306","0.108202494320039","0.64"
"IL32","chr16-2672893-2674214","chr16-2715313-2715912","-9.26102140237466","0.0602333626232956","0.77109194767578","0.66"
"IL32","chr16-2672893-2674214","chr16-2911374-2912764","-9.29830381948151","0.111030763059544","0.285426667122551","0.52"
"IL32","chr16-2672893-2674214","chr16-2979658-2980950","-9.27296687579138","0.0464628260705647","0.672879601900081","0.82"
"IL32","chr16-2672893-2674214","chr16-3027897-3028544","-9.26388751824973","0.0378834344681751","0.831066257769299","0.88"
"IL32","chr16-2672893-2674214","chr16-3058049-3059909","-9.23446586299583","-0.104433794658763","0.404280238234973","0.5"
"IL32","chr16-2672893-2674214","chr16-3074366-3075772","-9.37904301047227","0.791976249921685","3.149251088329e-07","4e-04"
"IL32","chr16-2672893-2674214","chr16-3105642-3106963","-9.31095981830109","0.294465539875311","0.0181757475981618","0.1208"
"IL32","chr16-2672893-2674214","chr16-3123437-3124992","-9.36236055682496","0.273009757051299","0.00833013912904653","0.1116"
"IL32","chr16-2672893-2674214","chr16-3151988-3153014","-9.25698867299587","-0.0184611528986659","0.918179510830008","0.96"
"IL32","chr16-2672893-2674214","chr16-3157408-3159340","-9.43679009263747","0.585084798762433","8.31586890600994e-08","0.0036"
"IL32","chr16-2672893-2674214","chr16-3170441-3172366","-9.2795520219053","0.656650996340238","0.00151176347960435","0.0188"
"IL32","chr16-2672893-2674214","chr16-3214747-3216543","-9.34200608254298","0.93407175213388","1.43146351677844e-07","8e-04"
"IL32","chr16-2672893-2674214","chr16-3364462-3365697","-9.2639686956527","0.227157288497995","0.347098620910309","0.58"
"IL32","chr16-2672893-2674214","chr16-3400256-3401669","-9.29050775177255","0.0688124734949544","0.503678244628512","0.74"
"IL32","chr16-2672893-2674214","chr16-3499839-3501325","-9.29899923800845","0.152524725814381","0.173915402178033","0.32"
"IL32","chr16-2672893-2674214","chr16-3129113-3129892","-9.29066278720596","0.238810076573782","0.128946237047354","0.22"
"IL32","chr16-2681760-2683027","chr16-2715313-2715912","-9.30914047078394","0.492478687447649","8.62182892396004e-06","0.008"
"IL32","chr16-2681760-2683027","chr16-2911374-2912764","-9.40376611941624","0.28787496302385","0.000112186610833961","0.0356"
"IL32","chr16-2681760-2683027","chr16-2979658-2980950","-9.40183061160218","0.323958972210903","1.48293063675505e-05","0.0188"
"IL32","chr16-2681760-2683027","chr16-3027897-3028544","-9.2993789294369","0.152098927603047","0.186194458651246","0.34"
"IL32","chr16-2681760-2683027","chr16-3058049-3059909","-9.36616547470492","0.296913895484861","0.000169320272848852","0.0348"
"IL32","chr16-2681760-2683027","chr16-3074366-3075772","-9.45873126266423","0.975171320673615","4.06566605230336e-24","4e-04"
"IL32","chr16-2681760-2683027","chr16-3105642-3106963","-9.39459562014616","0.487482384990903","2.72791006012656e-09","0.002"
"IL32","chr16-2681760-2683027","chr16-3123437-3124992","-9.54310557761437","0.497736648656017","3.00273225045187e-11","4e-04"
"IL32","chr16-2681760-2683027","chr16-3151988-3153014","-9.31906252577916","0.3300976167416","0.00127168115807296","0.0848"
"IL32","chr16-2681760-2683027","chr16-3157408-3159340","-9.45279274205037","0.548114518411574","1.01640095213229e-12","4e-04"
"IL32","chr16-2681760-2683027","chr16-3170441-3172366","-9.31449479636797","0.532070071822223","7.01806630192121e-05","0.0092"
"IL32","chr16-2681760-2683027","chr16-3214747-3216543","-9.45563682457308","1.17153798756043","5.60467135951562e-34","4e-04"
"IL32","chr16-2681760-2683027","chr16-3364462-3365697","-9.33382232889561","0.843639420539317","1.97740506644266e-12","4e-04"
"IL32","chr16-2681760-2683027","chr16-3400256-3401669","-9.3991168481807","0.272229430126428","0.000266481194534593","0.046"
"IL32","chr16-2681760-2683027","chr16-3499839-3501325","-9.42640636721911","0.411049308353213","6.34874268937361e-08","0.0028"
"IL32","chr16-2681760-2683027","chr16-3129113-3129892","-9.38829232566611","0.582010330934448","1.68202259763616e-10","4e-04"
"IL32","chr16-2715313-2715912","chr16-2911374-2912764","-9.144634772403","0.48134576314907","5.58700802275759e-17","4e-04"
"IL32","chr16-2715313-2715912","chr16-2979658-2980950","-9.07467199308324","0.452779679208764","9.80539176428557e-16","4e-04"
"IL32","chr16-2715313-2715912","chr16-3027897-3028544","-8.93982117956036","0.3648784584038","2.2286945917161e-06","0.0088"
"IL32","chr16-2715313-2715912","chr16-3058049-3059909","-9.12906753520132","0.57447343310431","5.07563199635583e-24","4e-04"
"IL32","chr16-2715313-2715912","chr16-3074366-3075772","-9.11370282783338","1.02091934171761","5.14108031882037e-53","4e-04"
"IL32","chr16-2715313-2715912","chr16-3105642-3106963","-9.09527259363788","0.646403708200292","2.42507203134007e-28","4e-04"
"IL32","chr16-2715313-2715912","chr16-3123437-3124992","-9.24188854570069","0.642561939620584","1.87429677340888e-28","4e-04"
"IL32","chr16-2715313-2715912","chr16-3151988-3153014","-8.98991000117079","0.61563369018141","8.4595990158029e-20","4e-04"
"IL32","chr16-2715313-2715912","chr16-3157408-3159340","-9.18918285661402","0.724142786216957","1.68092165147343e-37","4e-04"
"IL32","chr16-2715313-2715912","chr16-3170441-3172366","-8.94936931581346","0.930538406983046","4.66504576926764e-30","4e-04"
"IL32","chr16-2715313-2715912","chr16-3214747-3216543","-9.12039343865716","1.22968424056917","1.58208190742471e-75","4e-04"
"IL32","chr16-2715313-2715912","chr16-3364462-3365697","-9.00698160209544","1.1383109075929","1.83494566953443e-53","4e-04"
"IL32","chr16-2715313-2715912","chr16-3400256-3401669","-9.1312686936855","0.464009103963921","1.25636175779347e-15","4e-04"
"IL32","chr16-2715313-2715912","chr16-3499839-3501325","-9.13412672191143","0.623421565569231","1.97284742842978e-28","4e-04"
"IL32","chr16-2715313-2715912","chr16-3129113-3129892","-9.05605985936362","0.768359961003791","2.74432726636696e-33","4e-04"
