"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"CD69","chr12-9761303-9761762","chr12-9764469-9765424","-10.1865825194914","0.986517680741264","3.10878542717414e-32","4e-04"
"CD69","chr12-9761303-9761762","chr12-9813598-9814704","-10.1015191389488","0.458580772497406","3.48368908420269e-08","4e-04"
"CD69","chr12-9764469-9765424","chr12-9813598-9814704","-10.0869662349936","0.524526489052621","8.31334303544256e-10","4e-04"
"HLA-DRB5","chr6-32127691-32128597","chr6-32195105-32196808","-9.08295998693014","-0.0150289218427401","0.788109994763131","0.82"
"HLA-DRB5","chr6-32127691-32128597","chr6-32529518-32530725","-9.14030841791613","0.240182294816547","1.06089381559907e-05","0.0016"
"HLA-DRB5","chr6-32127691-32128597","chr6-33027601-33028840","-9.12855372911526","0.314684604507166","4.74850858125969e-08","4e-04"
"HLA-DRB5","chr6-32127691-32128597","chr6-33029051-33030140","-9.12985158391458","0.192197804714426","0.000192882074370777","0.0036"
"HLA-DRB5","chr6-32127691-32128597","chr6-32636861-32637580","-9.13355048433092","0.37850246706483","1.71784786687652e-11","4e-04"
"HLA-DRB5","chr6-32195105-32196808","chr6-32529518-32530725","-9.1613313735901","0.351205545679847","0.000159896397634423","0.0028"
"HLA-DRB5","chr6-32195105-32196808","chr6-33027601-33028840","-9.13265090498862","0.415988099010694","3.50723748337019e-05","0.0024"
"HLA-DRB5","chr6-32195105-32196808","chr6-33029051-33030140","-9.13226601458465","0.258765289623654","0.00254840965515794","0.0236"
"HLA-DRB5","chr6-32195105-32196808","chr6-32636861-32637580","-9.10900556214403","0.307776228928811","0.00244592636406306","0.0176"
"HLA-DRB5","chr6-32529518-32530725","chr6-33027601-33028840","-9.27558409511327","0.260845556690465","2.19213739899439e-07","4e-04"
"HLA-DRB5","chr6-32529518-32530725","chr6-33029051-33030140","-9.28403354359099","0.187638438107121","4.15052377148061e-05","8e-04"
"HLA-DRB5","chr6-32529518-32530725","chr6-32636861-32637580","-9.28644535578972","0.296471870043596","3.11862789951532e-09","4e-04"
"HLA-DRB5","chr6-33027601-33028840","chr6-33029051-33030140","-9.28927800222687","0.276242215878735","4.53609661761179e-10","4e-04"
"HLA-DRB5","chr6-33027601-33028840","chr6-32636861-32637580","-9.26802427576929","0.345279831574219","1.15278448740524e-12","4e-04"
"HLA-DRB5","chr6-33029051-33030140","chr6-32636861-32637580","-9.25975840190014","0.349788339942369","6.43592778157526e-11","4e-04"
"ADAMTSL4-AS1","chr1-150548569-150549514","chr1-150562806-150563048","-7.00271036538796","0.157826166923741","8.49239879242502e-05","0.0096"
"ADAMTSL4-AS1","chr1-150548569-150549514","chr1-150567271-150567803","-7.02465424437289","0.147012588295122","6.01157006442466e-09","8e-04"
"ADAMTSL4-AS1","chr1-150548569-150549514","chr1-150578547-150580018","-7.03317601484491","0.0667402697367419","0.0056629361403786","0.0804"
"ADAMTSL4-AS1","chr1-150548569-150549514","chr1-150875576-150877286","-7.01214969256081","0.0398666426256601","0.088548397579623","0.32"
"ADAMTSL4-AS1","chr1-150548569-150549514","chr1-150552000-150552798","-7.02969595428663","0.094309097162123","2.68383165877904e-05","0.0084"
"ADAMTSL4-AS1","chr1-150562806-150563048","chr1-150567271-150567803","-6.94992532222364","0.106780104397874","5.34285086441394e-07","0.002"
"ADAMTSL4-AS1","chr1-150562806-150563048","chr1-150578547-150580018","-6.98764765463042","0.0960002158356772","5.63109721057156e-06","0.006"
"ADAMTSL4-AS1","chr1-150562806-150563048","chr1-150875576-150877286","-6.95253443914502","0.0496642266436558","0.0136528776002533","0.14"
"ADAMTSL4-AS1","chr1-150562806-150563048","chr1-150552000-150552798","-6.96901821326154","0.109413109301034","8.69525384989928e-09","8e-04"
"ADAMTSL4-AS1","chr1-150567271-150567803","chr1-150578547-150580018","-7.02351451686507","0.0854768492765414","0.000249639497735833","0.0224"
"ADAMTSL4-AS1","chr1-150567271-150567803","chr1-150875576-150877286","-7.00118194793292","0.0518779680329639","0.0209540419751077","0.2"
"ADAMTSL4-AS1","chr1-150567271-150567803","chr1-150552000-150552798","-7.01495013594305","0.103341554476796","1.52234096581275e-06","0.0016"
"ADAMTSL4-AS1","chr1-150578547-150580018","chr1-150875576-150877286","-6.97567059023796","0.0543754676800949","0.122548220525274","0.42"
"ADAMTSL4-AS1","chr1-150578547-150580018","chr1-150552000-150552798","-6.98719056636805","0.10481938188907","0.00387257144006329","0.0772"
"ADAMTSL4-AS1","chr1-150875576-150877286","chr1-150552000-150552798","-6.88538406769246","0.0906221140776816","0.00640546302121913","0.0828"
"SLFN12L","chr17-35050837-35052129","chr17-35141423-35142537","-9.96621295729883","1.13892795436535","5.66654682990016e-19","4e-04"
"SLFN12L","chr17-35050837-35052129","chr17-35312527-35314812","-10.242231049227","1.24440365963755","3.48361720644317e-28","4e-04"
"SLFN12L","chr17-35050837-35052129","chr17-35577793-35579323","-10.1472233749322","0.975350786516101","4.97756321036954e-18","4e-04"
"SLFN12L","chr17-35050837-35052129","chr17-35586630-35587959","-10.2999235951211","0.826853587563039","8.97384049597306e-12","4e-04"
"SLFN12L","chr17-35050837-35052129","chr17-35763781-35765007","-10.0097007611432","0.940182621219231","3.74077248874185e-15","4e-04"
"SLFN12L","chr17-35141423-35142537","chr17-35312527-35314812","-10.4732751269947","1.21404054508928","6.21144148479321e-28","4e-04"
"SLFN12L","chr17-35141423-35142537","chr17-35577793-35579323","-10.3681614174677","0.938248383438151","2.3241317477691e-17","4e-04"
"SLFN12L","chr17-35141423-35142537","chr17-35586630-35587959","-10.5032259795416","0.763319187068756","8.16156922274696e-11","4e-04"
"SLFN12L","chr17-35141423-35142537","chr17-35763781-35765007","-10.2555349536338","0.854204991952088","9.92749784649864e-13","4e-04"
"SLFN12L","chr17-35312527-35314812","chr17-35577793-35579323","-10.3193480275591","0.880069637901856","1.04276366622343e-11","4e-04"
"SLFN12L","chr17-35312527-35314812","chr17-35586630-35587959","-10.3824765494653","0.616561189823694","1.99311780174193e-06","0.0028"
"SLFN12L","chr17-35312527-35314812","chr17-35763781-35765007","-10.1680753828866","0.642360903053809","1.9457824023875e-05","0.0036"
"SLFN12L","chr17-35577793-35579323","chr17-35586630-35587959","-10.2649826824672","0.537355662992508","4.72539647329758e-05","0.0044"
"SLFN12L","chr17-35577793-35579323","chr17-35763781-35765007","-10.1112611682802","0.795063238717533","5.0301057525966e-08","4e-04"
"SLFN12L","chr17-35586630-35587959","chr17-35763781-35765007","-10.4193341799315","0.638638355689581","0.00366825203255966","0.0136"
"GRAP2","chr22-39532166-39533157","chr22-39993795-39995678","-10.6352825455749","0.607758920468655","0.0383216959343763","0.0744"
"GRAP2","chr22-39532166-39533157","chr22-40176908-40178060","-10.7367611380121","0.498249211815681","0.00919022026855482","0.0952"
"GRAP2","chr22-39532166-39533157","chr22-40289415-40290745","-10.6938133027153","1.24400039813265","1.92395176471135e-06","4e-04"
"GRAP2","chr22-39532166-39533157","chr22-40385061-40386019","-10.7511326684224","0.885628611092668","0.000402090670716728","0.0068"
"GRAP2","chr22-39993795-39995678","chr22-40176908-40178060","-9.97614460371427","1.01165683426536","5.1578260597484e-18","4e-04"
"GRAP2","chr22-39993795-39995678","chr22-40289415-40290745","-9.71468985159921","1.19853525610531","4.56970310996124e-15","4e-04"
"GRAP2","chr22-39993795-39995678","chr22-40385061-40386019","-9.84950393070307","1.17461184468444","1.9521433844608e-17","4e-04"
"GRAP2","chr22-40176908-40178060","chr22-40289415-40290745","-10.0703204290031","0.912003551177328","9.41265078747075e-05","4e-04"
"GRAP2","chr22-40176908-40178060","chr22-40385061-40386019","-10.1589015177404","0.977032515419979","1.89166347763894e-06","4e-04"
"GRAP2","chr22-40289415-40290745","chr22-40385061-40386019","-9.97706331385046","1.34702771627682","1.37080874073307e-24","4e-04"
"PRKCH","chr14-60753147-60754214","chr14-61320966-61323300","-8.85940529127334","0.521577914282194","4.20504843129713e-16","4e-04"
"PRKCH","chr14-60753147-60754214","chr14-61476389-61477262","-8.93894719905947","0.442718930993383","3.20208384131965e-14","4e-04"
"PRKCH","chr14-60753147-60754214","chr14-61567844-61569047","-8.84086452976593","0.589968518557968","2.25072979215096e-16","4e-04"
"PRKCH","chr14-60753147-60754214","chr14-61761597-61763326","-8.90490522831291","0.374007159059034","1.30658372457609e-10","4e-04"
"PRKCH","chr14-61320966-61323300","chr14-61476389-61477262","-9.05186466746024","0.368048063513008","2.13903357882685e-09","4e-04"
"PRKCH","chr14-61320966-61323300","chr14-61567844-61569047","-8.93893202377261","0.364441079431682","1.70046537631123e-05","0.0104"
