"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"HLA-DQB1","chr6-32589000-32590112","chr6-33073311-33073903","-8.52497541513308","0.222079059946875","6.59964699850025e-08","4e-04"
"HLA-DQB1","chr6-32589000-32590112","chr6-33075303-33076229","-8.50615302842483","0.112186178369193","0.00482644202634415","0.0284"
"HLA-DQB1","chr6-32589000-32590112","chr6-32472659-32474242","-8.53290221096471","0.144196251020537","7.03208884734601e-05","0.002"
"HLA-DQB1","chr6-32589000-32590112","chr6-32636861-32637580","-8.50764958875644","0.213591991634684","1.13368107482623e-06","4e-04"
"HLA-DQB1","chr6-32622245-32623990","chr6-32668092-32668702","-8.51247249389394","0.056826252248831","0.21962902060586","0.36"
"HLA-DQB1","chr6-32622245-32623990","chr6-33029051-33030140","-8.54231382064727","0.234561546613109","4.23225208634016e-08","4e-04"
"HLA-DQB1","chr6-32622245-32623990","chr6-33073311-33073903","-8.53972704381041","0.256305000282914","2.74854542220015e-08","4e-04"
"HLA-DQB1","chr6-32622245-32623990","chr6-33075303-33076229","-8.53655909792629","0.146848144570739","0.00118543408177754","0.018"
"HLA-DQB1","chr6-32622245-32623990","chr6-32472659-32474242","-8.52588854122926","0.0820749167251293","0.0418592661163682","0.12"
"HLA-DQB1","chr6-32622245-32623990","chr6-32636861-32637580","-8.53500385430918","0.226218747815766","2.93642254726906e-06","4e-04"
"HLA-DQB1","chr6-32668092-32668702","chr6-33029051-33030140","-8.57616982692378","0.244381088955233","7.91288493582823e-12","4e-04"
"HLA-DQB1","chr6-32668092-32668702","chr6-33073311-33073903","-8.55438558667318","0.121593416617284","0.00163360128168924","0.0212"
"HLA-DQB1","chr6-32668092-32668702","chr6-33075303-33076229","-8.56085004623537","0.111263343724648","0.00284331724702579","0.0208"
"HLA-DQB1","chr6-32668092-32668702","chr6-32472659-32474242","-8.57758183089822","0.135650373180083","6.48841017568393e-05","0.0028"
"HLA-DQB1","chr6-32668092-32668702","chr6-32636861-32637580","-8.55620500261841","0.209259322003964","3.36249589096752e-07","4e-04"
"HLA-DQB1","chr6-33029051-33030140","chr6-33073311-33073903","-8.60753074508122","0.142437059891335","0.00058582357203063","0.0128"
"HLA-DQB1","chr6-33029051-33030140","chr6-33075303-33076229","-8.61033581896123","0.108562279172711","0.00636952309838718","0.0332"
"HLA-DQB1","chr6-33029051-33030140","chr6-32472659-32474242","-8.64689835971217","0.173339806461821","1.15105907888873e-06","8e-04"
