"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"HLA-DQA1","chr6-33029051-33030140","chr6-33075303-33076229","-9.77502142863937","0.2677740297264","2.37851456009154e-08","0.0036"
"HLA-DQA1","chr6-33029051-33030140","chr6-32472659-32474242","-9.80393811172641","0.2820464774943","1.69494104234746e-10","0.0012"
"HLA-DQA1","chr6-33029051-33030140","chr6-32636861-32637580","-9.82589426158218","0.78230073898462","5.61820259200226e-62","4e-04"
"HLA-DQA1","chr6-33073311-33073903","chr6-33075303-33076229","-9.71277867299843","0.235952165197844","6.70781998601966e-08","0.0016"
"HLA-DQA1","chr6-33073311-33073903","chr6-32472659-32474242","-9.73781924442987","0.231306316519586","1.20187506951792e-08","0.002"
"HLA-DQA1","chr6-33073311-33073903","chr6-32636861-32637580","-9.79593462147456","0.7538552914167","3.01069632287259e-69","4e-04"
"HLA-DQA1","chr6-33075303-33076229","chr6-32472659-32474242","-9.69257751854697","0.289252412924907","9.07012187091097e-12","4e-04"
"HLA-DQA1","chr6-33075303-33076229","chr6-32636861-32637580","-9.71937718352905","0.747182329403784","1.01059010328669e-61","4e-04"
"HLA-DQA1","chr6-32472659-32474242","chr6-32636861-32637580","-9.78920377099587","0.679291048392405","1.14309772486089e-36","4e-04"
"HLA-DRB1","chr6-32437055-32437823","chr6-32439184-32440116","-8.35377783998567","0.198203500391505","3.55576452319151e-09","4e-04"
"HLA-DRB1","chr6-32437055-32437823","chr6-32529518-32530725","-8.32291800071185","0.20304408808794","4.73937184849874e-08","8e-04"
"HLA-DRB1","chr6-32437055-32437823","chr6-32589000-32590112","-8.3243806381497","0.15090890432278","1.31844211285633e-05","0.0072"
"HLA-DRB1","chr6-32437055-32437823","chr6-32668092-32668702","-8.34054269362863","0.252415236999802","6.42147967523385e-12","4e-04"
"HLA-DRB1","chr6-32437055-32437823","chr6-33027601-33028840","-8.3119828549452","0.282482646893843","5.3724464992356e-13","4e-04"
"HLA-DRB1","chr6-32437055-32437823","chr6-33029051-33030140","-8.35888573497041","0.333303731093281","3.6679862967266e-22","4e-04"
"HLA-DRB1","chr6-32437055-32437823","chr6-33073311-33073903","-8.31553703723013","0.180203478080733","2.04920553040246e-06","0.0048"
"HLA-DRB1","chr6-32437055-32437823","chr6-33075303-33076229","-8.30605891392062","0.111173409128328","0.00220183072595253","0.0492"
"HLA-DRB1","chr6-32437055-32437823","chr6-32177043-32178735","-8.22307312785067","-0.0782047489920394","0.0234484625041743","0.24"
