"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"FAU","chr11-64844129-64845149","chr11-65013166-65014933","-7.84316583383196","0.122118674744169","6.45154943988582e-07","4e-04"
"FAU","chr11-64844129-64845149","chr11-65424922-65425469","-7.80769318911449","0.144772870539488","4.54422185317531e-06","4e-04"
"FAU","chr11-64844129-64845149","chr11-65539626-65541210","-7.82621580068853","0.0998078143911732","4.56896838016329e-05","0.0032"
"FAU","chr11-64844129-64845149","chr11-65575502-65576144","-7.82890545334706","0.139535535157326","1.69750329003374e-07","4e-04"
"FAU","chr11-65013166-65014933","chr11-65424922-65425469","-7.85086561152424","0.208224411789374","4.06120961286102e-06","4e-04"
"FAU","chr11-65013166-65014933","chr11-65539626-65541210","-7.83538042312102","0.0462857411043184","0.167223281670936","0.2"
"FAU","chr11-65013166-65014933","chr11-65575502-65576144","-7.85037722373033","0.126666630116239","0.000857671068128199","0.0148"
"FAU","chr11-65424922-65425469","chr11-65539626-65541210","-7.8479282243859","0.116173970134955","2.4637611559576e-06","4e-04"
"FAU","chr11-65424922-65425469","chr11-65575502-65576144","-7.84014727034377","0.150911677822378","2.11102068426341e-08","4e-04"
"FAU","chr11-65539626-65541210","chr11-65575502-65576144","-7.8547830579121","0.0759520335022914","0.0393157155047694","0.106"
"CD3G","chr11-118251625-118253014","chr11-118315474-118317275","-10.7564991097733","1.17302201924227","2.3051440376595e-14","4e-04"
"CD3G","chr11-118251625-118253014","chr11-118435316-118436919","-10.7646687151873","0.629042883128456","2.84216573048291e-05","0.004"
"CD3G","chr11-118251625-118253014","chr11-118530303-118531929","-10.4652923013397","0.40275184078572","0.0655013099403227","0.0932"
"CD3G","chr11-118251625-118253014","chr11-118607325-118611234","-10.6527039566438","0.77495666486002","1.95273763507775e-07","4e-04"
"CD3G","chr11-118315474-118317275","chr11-118435316-118436919","-10.6413906013599","0.636547672818919","8.26501064007126e-05","0.0032"
"CD3G","chr11-118315474-118317275","chr11-118530303-118531929","-10.4161098444819","0.94992200221414","2.92018400755672e-06","4e-04"
"CD3G","chr11-118315474-118317275","chr11-118607325-118611234","-10.5109357188201","0.662954228207001","5.93097658737766e-05","0.0012"
"CD3G","chr11-118435316-118436919","chr11-118530303-118531929","-11.087511898093","0.445982018927748","0.206548239293133","0.18"
"CD3G","chr11-118435316-118436919","chr11-118607325-118611234","-11.1496906935429","0.478928770489812","0.0479295873993178","0.1168"
"CD3G","chr11-118530303-118531929","chr11-118607325-118611234","-10.6088003892798","0.769970046562165","4.13498381230418e-08","4e-04"
"CD3D","chr11-118263665-118264563","chr11-118315474-118317275","-9.76478913918698","0.955934759974655","1.00047648226253e-29","4e-04"
"CD3D","chr11-118263665-118264563","chr11-118435316-118436919","-9.73518673158505","0.45137603871526","1.97358203178735e-08","4e-04"
"CD3D","chr11-118263665-118264563","chr11-118530303-118531929","-9.63467276258744","0.922864522213701","4.35856026426966e-22","4e-04"
"CD3D","chr11-118263665-118264563","chr11-118607325-118611234","-9.66116341280177","0.535610893081627","5.93562196827949e-11","4e-04"
"CD3D","chr11-118315474-118317275","chr11-118435316-118436919","-10.0264103229188","0.227927706606484","0.0139192022769686","0.0544"
"CD3D","chr11-118315474-118317275","chr11-118530303-118531929","-9.98110159188062","0.626430377199047","1.58070834125843e-06","4e-04"
"CD3D","chr11-118315474-118317275","chr11-118607325-118611234","-10.0127257073744","0.353319402893409","0.000471926365742361","0.0104"
"CD3D","chr11-118435316-118436919","chr11-118530303-118531929","-10.0487639141214","0.0302586698381605","0.893869607425024","0.72"
"CD3D","chr11-118435316-118436919","chr11-118607325-118611234","-10.0907263442565","0.220233285325269","0.113269699121303","0.24"
"CD3D","chr11-118530303-118531929","chr11-118607325-118611234","-9.82904387635944","0.444480598437047","6.62609361693175e-07","8e-04"
"RPL41","chr12-55929167-55929806","chr12-56160107-56160751","-6.81072997898672","0.158031084346081","2.82020075934085e-09","0.0024"
"RPL41","chr12-55929167-55929806","chr12-56188334-56190574","-6.83134151863032","0.0792381847273094","2.44078065557284e-07","4e-04"
"RPL41","chr12-55929167-55929806","chr12-56266315-56267681","-6.82117155523155","0.0885952679686091","7.66262444798451e-08","0.0012"
"RPL41","chr12-55929167-55929806","chr12-55737864-55739077","-6.80319934959923","0.113484938551518","1.99810884770932e-06","0.0048"
"RPL41","chr12-56160107-56160751","chr12-56188334-56190574","-6.82633883186601","0.10027753449157","3.80401018951962e-11","4e-04"
"RPL41","chr12-56160107-56160751","chr12-56266315-56267681","-6.81429908372718","0.106663645584606","3.77747145537306e-11","4e-04"
"RPL41","chr12-56160107-56160751","chr12-55737864-55739077","-6.79015642560343","0.117291680457967","5.00642466845424e-07","0.0016"
"RPL41","chr12-56188334-56190574","chr12-56266315-56267681","-6.84548162859224","0.0775472835227829","0.000405233102840662","0.0276"
"RPL41","chr12-56188334-56190574","chr12-55737864-55739077","-6.83363673670579","0.100568763099833","0.00259392779317125","0.0352"
"RPL41","chr12-56266315-56267681","chr12-55737864-55739077","-6.83678733138133","0.0847292297097262","0.00382779990988007","0.08"
"RPS19","chr19-41875242-41875853","chr19-41944953-41945855","-7.64921601595894","0.509689018958538","5.50005991116172e-31","4e-04"
"RPS19","chr19-41875242-41875853","chr19-42074938-42076606","-7.68548077951797","0.105965286969998","1.40420191682386e-05","0.0036"
"RPS19","chr19-41875242-41875853","chr19-42131966-42133561","-7.654521000619","0.146923570092529","3.03347178386878e-08","4e-04"
"RPS19","chr19-41875242-41875853","chr19-41957803-41959769","-7.6722929607511","0.21877845892968","7.91627607586949e-17","4e-04"
"RPS19","chr19-41944953-41945855","chr19-42074938-42076606","-7.66326698124325","0.112604917243484","3.70009281510289e-06","0.0012"
"RPS19","chr19-41944953-41945855","chr19-42131966-42133561","-7.63857732768404","0.175416825438841","6.78640439355951e-12","4e-04"
"RPS19","chr19-41944953-41945855","chr19-41957803-41959769","-7.64321887758432","0.200231634391878","1.03379991185666e-14","4e-04"
"RPS19","chr19-42074938-42076606","chr19-42131966-42133561","-7.77112724542954","0.0897731621294245","0.0942531935271485","0.24"
"RPS19","chr19-42074938-42076606","chr19-41957803-41959769","-7.7846754151511","0.140007719109047","0.00745972287242821","0.0616"
"RPS19","chr19-42131966-42133561","chr19-41957803-41959769","-7.69070720096656","0.188180283751842","1.53286792406183e-10","4e-04"
"TMC6","chr17-77957292-77960198","chr17-78128557-78128914","-10.0997213951387","0.515851874219832","0.00545424845059241","0.0048"
"TMC6","chr17-77957292-77960198","chr17-78174220-78174847","-10.0629893277089","0.607801817000866","0.000437788827649239","4e-04"
"TMC6","chr17-77957292-77960198","chr17-78250740-78253065","-10.054839634046","0.500374026490687","0.0033824660992062","0.004"
"TMC6","chr17-77957292-77960198","chr17-78356199-78356727","-9.95769661467123","0.00906491080001965","0.961301864386759","0.92"
"TMC6","chr17-78128557-78128914","chr17-78174220-78174847","-10.4346982110813","0.284459053511555","0.00639909354952245","0.0104"
"TMC6","chr17-78128557-78128914","chr17-78250740-78253065","-10.4577098092762","0.274037713493135","0.00571436208985964","0.006"
"TMC6","chr17-78128557-78128914","chr17-78356199-78356727","-10.4528982848337","0.259785090143756","0.00682464274199292","0.0128"
