"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"SARAF","chr8-30090464-30091480","chr8-30099732-30100257","-8.15817743595506","0.157123000379496","0.00525658787273011","0.0324"
"SARAF","chr8-30090464-30091480","chr8-30133559-30134282","-8.1681013760325","0.134269093508178","0.000451037228005531","0.0028"
"SARAF","chr8-30090464-30091480","chr8-30141297-30142093","-8.15359557168309","0.179543910191344","0.00203150165530853","0.0052"
"SARAF","chr8-30099732-30100257","chr8-30133559-30134282","-8.18582556628811","0.143927198685915","5.84480675923852e-05","4e-04"
"SARAF","chr8-30099732-30100257","chr8-30141297-30142093","-8.17405668247871","0.242947128642675","2.91100708037533e-06","4e-04"
"SARAF","chr8-30133559-30134282","chr8-30141297-30142093","-8.13295767064896","0.235545648221871","6.88860612983183e-05","4e-04"
"ABHD5","chr3-43388935-43390602","chr3-43690053-43691710","-8.50736820671526","0.105643160870494","0.0401208946585904","0.1"
"ABHD5","chr3-43388935-43390602","chr3-43708886-43709431","-8.51242993426824","0.31382348968541","2.1163010469842e-06","0.0016"
"ABHD5","chr3-43388935-43390602","chr3-43769154-43770406","-8.47431142957939","0.142087225049848","0.044526731198061","0.28"
"ABHD5","chr3-43690053-43691710","chr3-43708886-43709431","-8.639243593439","0.100076964809594","0.300807569114157","0.36"
"ABHD5","chr3-43690053-43691710","chr3-43769154-43770406","-8.62568674957994","-0.00382111985122016","0.972035816638752","0.9"
"ABHD5","chr3-43708886-43709431","chr3-43769154-43770406","-8.58596859721054","0.208916181512951","0.000792654460187435","0.0256"
"UBA52","chr19-18274233-18274474","chr19-18274881-18275084","-7.74636360573012","-0.155584098529736","2.9979144653589e-06","4e-04"
"UBA52","chr19-18274233-18274474","chr19-18294400-18294921","-7.81554937557879","0.278336432406538","6.37468337082113e-12","4e-04"
"UBA52","chr19-18274233-18274474","chr19-18393791-18394148","-7.75851563144394","-0.172210080974811","3.74550011804531e-05","0.0028"
"UBA52","chr19-18274881-18275084","chr19-18294400-18294921","-7.7956494877841","0.270502395776428","1.11245650525057e-09","4e-04"
"UBA52","chr19-18274881-18275084","chr19-18393791-18394148","-7.74126750860063","-0.152333607163477","0.000462044812162381","0.0096"
"UBA52","chr19-18294400-18294921","chr19-18393791-18394148","-7.85563632746599","-0.196681727036027","2.70248002705194e-06","4e-04"
"RPL7A","chr9-133133237-133134495","chr9-133144005-133144675","-8.04263918758238","0.182973287844591","7.39820125611538e-07","4e-04"
"RPL7A","chr9-133133237-133134495","chr9-133147493-133147848","-8.01504261314024","0.116044400243971","0.0290810029148303","0.18"
"RPL7A","chr9-133133237-133134495","chr9-133700766-133703835","-8.04928802435209","0.551489948020073","1.18104647465023e-27","4e-04"
"RPL7A","chr9-133144005-133144675","chr9-133147493-133147848","-7.99991752938746","0.321105289247395","2.16484054946196e-10","4e-04"
"RPL7A","chr9-133144005-133144675","chr9-133700766-133703835","-8.02305246975603","0.599531597395094","2.76647061290338e-33","4e-04"
"RPL7A","chr9-133147493-133147848","chr9-133700766-133703835","-7.99790737576845","0.5218596160002","3.86087634963462e-30","4e-04"
"RPSA","chr3-39180324-39181261","chr3-39383132-39384595","-8.38480850286439","0.145456686465592","6.0257432289183e-05","0.0024"
"RPSA","chr3-39180324-39181261","chr3-39405869-39407212","-8.39914882759751","0.190769214014322","1.11194616860308e-07","4e-04"
"RPSA","chr3-39180324-39181261","chr3-39106610-39108718","-8.37861530783591","0.159924754579038","1.26130239965141e-05","8e-04"
"RPSA","chr3-39383132-39384595","chr3-39405869-39407212","-8.42975359542476","0.0919287494242861","0.0278857194809318","0.14"
"RPSA","chr3-39383132-39384595","chr3-39106610-39108718","-8.45859769121715","0.184565841007762","1.01497824713903e-05","0.0012"
"RPSA","chr3-39405869-39407212","chr3-39106610-39108718","-8.47134112281032","0.090642707708647","0.0337775090863523","0.18"
"PIK3IP1","chr22-31107057-31108003","chr22-31291956-31292646","-10.0575885429975","0.312743880543893","0.0428001444623824","0.066"
"PIK3IP1","chr22-31107057-31108003","chr22-31345181-31347785","-10.19612028075","0.412475684626336","6.04955180244476e-05","0.0012"
"PIK3IP1","chr22-31107057-31108003","chr22-31665411-31665961","-10.1030865804513","0.682410574285901","2.07924164631309e-05","4e-04"
"PIK3IP1","chr22-31291956-31292646","chr22-31345181-31347785","-10.0251288606244","0.352833399081035","7.33887754144726e-05","0.002"
"PIK3IP1","chr22-31291956-31292646","chr22-31665411-31665961","-9.93786598886829","0.602849073954147","3.82668590015601e-05","8e-04"
"PIK3IP1","chr22-31345181-31347785","chr22-31665411-31665961","-9.88029642726267","0.563949499663096","0.00694840021560257","0.0072"
"NFKBIZ","chr3-101819682-101820177","chr3-101861445-101862679","-7.89611644862581","0.376030543181397","1.11959820633573e-23","4e-04"
"NFKBIZ","chr3-101819682-101820177","chr3-101873218-101873953","-7.87802124748888","0.164978007636389","3.31334397594739e-05","0.0032"
"NFKBIZ","chr3-101819682-101820177","chr3-101901642-101902457","-7.89607398303031","0.155772888732299","1.09312196599598e-06","4e-04"
"NFKBIZ","chr3-101861445-101862679","chr3-101873218-101873953","-7.94068390329832","0.109622627536109","0.00558226370423586","0.0416"
"NFKBIZ","chr3-101861445-101862679","chr3-101901642-101902457","-7.94906682038029","0.0945727598846336","0.00335800461524129","0.03"
"NFKBIZ","chr3-101873218-101873953","chr3-101901642-101902457","-7.89619781054743","0.0954866881028057","0.00338107468574291","0.0296"
"EZR","chr6-158720229-158721174","chr6-158813911-158814274","-8.89449881934728","0.345138484264559","7.9615111579841e-06","4e-04"
"EZR","chr6-158720229-158721174","chr6-158817909-158819712","-8.9882294589272","0.222755387062231","4.36743820670274e-08","4e-04"
"EZR","chr6-158720229-158721174","chr6-158869016-158870547","-9.01590634660163","0.222916328178374","3.30270625418053e-07","4e-04"
"EZR","chr6-158813911-158814274","chr6-158817909-158819712","-8.99430362342238","0.214093264597691","5.30500904443287e-08","4e-04"
"EZR","chr6-158813911-158814274","chr6-158869016-158870547","-9.03411519798049","0.230099749684959","6.03080553139985e-08","4e-04"
"EZR","chr6-158817909-158819712","chr6-158869016-158870547","-9.23405134246772","0.204044069834021","0.000282126206909471","0.0068"
"RPS28","chr19-7862121-7863248","chr19-7868448-7870099","-7.44314886247539","0.208574666049595","1.26764820434285e-15","4e-04"
"RPS28","chr19-7862121-7863248","chr19-8208486-8210220","-7.43913856239226","0.298320367631925","1.60928966596191e-24","4e-04"
"RPS28","chr19-7862121-7863248","chr19-8320591-8322027","-7.46444057776616","0.120315568607765","1.02396492742231e-08","4e-04"
"RPS28","chr19-7868448-7870099","chr19-8208486-8210220","-7.49401082578433","0.221451599607216","6.15402331661149e-11","4e-04"
"RPS28","chr19-7868448-7870099","chr19-8320591-8322027","-7.51732194016477","0.0876961424060382","7.67587286472119e-05","0.0028"
"RPS28","chr19-8208486-8210220","chr19-8320591-8322027","-7.53353847695339","0.103675062790904","1.40313402049522e-06","4e-04"
"LRRC25","chr19-18109454-18110637","chr19-18223763-18224960","-9.80783701406682","-0.157237243485341","0.0320829930826362","0.1"
"LRRC25","chr19-18109454-18110637","chr19-18328035-18328927","-9.80114446703683","-0.218154004729354","0.00741451867901916","0.0116"
