"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"SRSF7","chr2-38740653-38741274","chr2-39119851-39121396","-8.45141239672218","0.100598363959887","0.00220798696592856","0.0348"
"KIAA0232","chr4-6639854-6641941","chr4-6941694-6942796","-8.40164070026386","0.176335229387589","0.00196486012346374","0.0068"
"CD44","chr11-35138547-35140084","chr11-35077522-35078474","-7.0502985406601","0.122554520572012","1.18945793273711e-05","0.014"
"DIPK1A","chr1-92484542-92487131","chr1-92980578-92981736","-10.4485022604579","0.821640238621316","2.34317134253613e-09","4e-04"
"GOLGA8A","chr15-34038004-34040015","chr15-34366201-34368185","-11.6163083395555","0.904377746532699","7.04023593593732e-07","4e-04"
"TNFRSF1B","chr1-12177548-12178532","chr1-12617039-12618665","-7.99695706809775","-0.155752473896555","0.00376746557756399","0.0368"
"FAM222B","chr17-28725763-28727407","chr17-29145340-29145640","-9.87601120115027","0.458645875192887","0.00380200439181123","0.0332"
"CUTA","chr6-33343472-33345615","chr6-33710799-33712193","-10.9189966451145","0.248436432076884","0.0193140567741686","0.0256"
"SPATA13","chr13-24274289-24274943","chr13-24274289-24274943","-8.55676748836668",NA,NA,"4e-04"
"GOLGA8B","chr15-34366201-34368185","chr15-34582400-34584340","-11.4446179253113","0.841801266167381","0.00363944993886455","0.002"
"PLEKHO1","chr1-149899029-149900305","chr1-150281079-150282823","-8.62816929956057","-0.103019087412206","0.0311705772698944","0.0752"
"UBC","chr12-124645939-124646933","chr12-124910006-124911105","-8.13094664699623","0.222409913385924","1.52123774953223e-10","4e-04"
"RPS21","chr20-62776144-62777695","chr20-62860490-62862309","-7.88416612962259","0.113356396669365","5.70467854989444e-06","8e-04"
"LINC00342","chr2-96163283-96165071","chr2-96304705-96306241","-10.3704005516701","0.354630424312543","0.000421239763947147","0.0024"
"RPS14","chr5-150656091-150657550","chr5-150783233-150784057","-7.36492691223357","0.208675933004133","6.41551695040049e-08","8e-04"
"DDX3X","chrX-41350504-41351644","chrX-41352060-41352998","-8.07437128651895","0.389548136722787","2.08457301310142e-15","4e-04"
"RASA3","chr13-114142183-114143460","chr13-114148225-114148973","-8.76915128335516","0.269405630279151","0.00756361760476119","0.0184"
"ZNF136","chr19-11987073-11989129","chr19-12672025-12672303","-11.259651274926","0.428921857259033","0.171466208576028","0.22"
"TRBC2","chr7-142782907-142783570","chr7-142808356-142809545","-9.97555588583724","1.65310990438136","4.19253594438854e-100","4e-04"
"SP1","chr12-53208780-53209333","chr12-52903213-52904206","-9.761471231736","0.234175811326255","0.0234521957751057","0.0196"
"FOSL1","chr11-65429927-65430318","chr11-65899102-65900837","-10.2717877458164","0.308745463027701","4.75932701552615e-05","0.004"
"MINK1","chr17-4764336-4764962","chr17-4806536-4807992","-9.60427193290739","0.287653121539907","0.00022737215958307","0.0032"
"LRRFIP1","chr2-237662217-237663137","chr2-237725525-237725981","-6.66843949056025","0.0947694155071586","5.97487499441313e-05","0.0092"
"HCG27","chr6-31180195-31180981","chr6-31272965-31273499","-10.7986743262539","0.352229562760077","0.0756397604768838","0.0432"
"GDI2","chr10-6088513-6090077","chr10-6188104-6188893","-8.87579172007884","0.323880492848146","2.4434316164707e-06","4e-04"
"RASGRP1","chr15-38453778-38455019","chr15-38563685-38565227","-11.176877667525","1.97528454830707","7.58088629096131e-42","4e-04"
"STAT4","chr2-190533630-190535119","chr2-191150222-191151664","-10.5071542514063","1.27184845462284","2.29341417343204e-17","4e-04"
"PCNX1","chr14-70817288-70818028","chr14-70882597-70883465","-8.00622019985908","0.190291381423097","4.75748021759654e-07","4e-04"
"RPL28","chr19-55275972-55277083","chr19-55640043-55642046","-7.23314310798126","0.141743533776936","2.21213004116839e-11","4e-04"
"ZNF394","chr7-99392226-99393529","chr7-99437977-99439622","-9.50935764476037","0.180386588256422","0.0175926951910839","0.0236"
"RPS11","chr19-49546619-49547317","chr19-49555606-49556839","-7.46635718221614","0.321853549230856","1.13787467492081e-22","4e-04"
"UTRN","chr6-144590361-144591068","chr6-144062889-144065055","-6.38594659964038","-0.099753951550643","4.57446047070769e-12","8e-04"
"TCF25","chr16-89476528-89477092","chr16-89909969-89910948","-8.28482127662222","0.136802834865299","0.00487528059481929","0.0044"
"UPF2","chr10-11757500-11758349","chr10-12068236-12069714","-8.81178173258916","0.141566386867264","0.00088366255690588","0.0052"
"CLEC12A","chr12-9647383-9648617","chr12-9760519-9761118","-7.67238167598077","-0.202933311200458","0.00367176696038664","0.028"
"CD2","chr1-116737150-116739345","chr1-116769200-116770550","-10.6214870591549","1.6190242193298","3.50903890020541e-30","4e-04"
"RPS16","chr19-39390432-39391773","chr19-39444682-39446088","-7.79394739155764","0.0344415079138534","0.376428818008553","0.58"
"ABLIM1","chr10-114173377-114175080","chr10-114525550-114527198","-10.8595383616934","1.16096026078638","0.000957467121234251","8e-04"
"BCL11B","chr14-99603351-99605612","chr14-99682727-99684681","-10.1356257369816","0.650358141637781","9.80414609929821e-08","0.0216"
"PTBP1","chr19-917562-917932","chr19-1001180-1001935","-10.0019555131186","0.301723690068322","0.00483967078041296","0.0024"
