"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"IFI30","chr19-17764864-17765501","chr19-18593962-18594660","-8.21025012605847","-0.176234309371552","7.08655619239114e-05","0.0112"
"IFI30","chr19-18109454-18110637","chr19-18117329-18118411","-8.11803772061225","-0.0956103282710502","0.00150308130747239","0.0248"
"IFI30","chr19-18109454-18110637","chr19-18274881-18275084","-8.13720632682497","-0.113339803394194","0.00217195158575583","0.14"
"IFI30","chr19-18109454-18110637","chr19-18294400-18294921","-8.12816821592811","-0.293386931862626","2.27092964232656e-06","0.0016"
"IFI30","chr19-18109454-18110637","chr19-18322407-18323536","-8.10908810164039","-0.0914586866107706","0.00160292866761832","0.0356"
"IFI30","chr19-18109454-18110637","chr19-18418548-18419754","-8.11474973692051","-0.134847144789889","5.31069513529253e-06","0.0028"
"IFI30","chr19-18109454-18110637","chr19-18428525-18429590","-8.12407282709926","-0.0744316096971868","0.0102683729905201","0.1"
"IFI30","chr19-18109454-18110637","chr19-18436940-18438333","-8.122763542924","-0.166874417071381","4.0209937428474e-05","0.0044"
"IFI30","chr19-18109454-18110637","chr19-18495890-18496749","-8.12626756739696","-0.155253832574392","8.15980111481788e-05","0.0052"
"IFI30","chr19-18109454-18110637","chr19-18571115-18572196","-8.10359391923955","-0.0926452579093075","0.00144536043015176","0.0228"
"IFI30","chr19-18109454-18110637","chr19-18587918-18589713","-8.12263718799133","-0.094772774113949","0.00297318948248289","0.0488"
"IFI30","chr19-18109454-18110637","chr19-18593962-18594660","-8.13315831210793","-0.124562475612754","0.0049694932108982","0.0604"
"IFI30","chr19-18117329-18118411","chr19-18274881-18275084","-8.06240924775278","-0.0728086511881315","0.0940014002345039","0.26"
"IFI30","chr19-18117329-18118411","chr19-18294400-18294921","-8.06233996393791","-0.149233388261782","0.0498789094312175","0.26"
"IFI30","chr19-18117329-18118411","chr19-18322407-18323536","-8.05336979867296","-0.0456370280322334","0.170597629145349","0.36"
"IFI30","chr19-18117329-18118411","chr19-18418548-18419754","-8.03492262117146","-0.147188354899116","2.19107481979002e-05","0.0028"
"IFI30","chr19-18117329-18118411","chr19-18428525-18429590","-8.05091093130918","-0.0552233373570858","0.0977437931298641","0.26"
"IFI30","chr19-18117329-18118411","chr19-18436940-18438333","-8.07561631150391","0.00944529715175589","0.84594802712261","0.92"
"IFI30","chr19-18117329-18118411","chr19-18495890-18496749","-8.05048577240934","-0.147161157924689","0.00174248640940935","0.0312"
"IFI30","chr19-18117329-18118411","chr19-18571115-18572196","-8.04591550314314","-0.0544336506182395","0.101039742942058","0.22"
"IFI30","chr19-18117329-18118411","chr19-18587918-18589713","-8.0599986038341","-0.0500415335947677","0.182707096868416","0.24"
"IFI30","chr19-18117329-18118411","chr19-18593962-18594660","-8.04979290276949","-0.19889144068635","0.000252200135015988","0.0216"
"IFI30","chr19-18274881-18275084","chr19-18294400-18294921","-8.11690070240511","-0.167813698536566","0.00324966815678094","0.0784"
"IFI30","chr19-18274881-18275084","chr19-18322407-18323536","-8.09367784357525","-0.0772757302098929","0.00744881635220965","0.0616"
"IFI30","chr19-18274881-18275084","chr19-18418548-18419754","-8.08227895313327","-0.15390820453972","2.01811004861404e-07","4e-04"
"IFI30","chr19-18274881-18275084","chr19-18428525-18429590","-8.10020693118675","-0.076639848218834","0.0079974363755176","0.0624"
"IFI30","chr19-18274881-18275084","chr19-18436940-18438333","-8.11322308665266","-0.118773731820217","0.00287706744127603","0.0384"
"IFI30","chr19-18274881-18275084","chr19-18495890-18496749","-8.08903499646325","-0.23681248373143","8.05881599513004e-09","4e-04"
"IFI30","chr19-18274881-18275084","chr19-18571115-18572196","-8.09993880768076","-0.0607365449843425","0.0364846379389441","0.16"
"IFI30","chr19-18274881-18275084","chr19-18587918-18589713","-8.10710463571234","-0.0844586614938835","0.00770109011850218","0.0832"
"IFI30","chr19-18274881-18275084","chr19-18593962-18594660","-8.10594330222784","-0.16749700607383","0.000178868880819175","0.0128"
"IFI30","chr19-18294400-18294921","chr19-18322407-18323536","-8.14393765635723","-0.0752428760441693","0.00511625183512708","0.0448"
"IFI30","chr19-18294400-18294921","chr19-18418548-18419754","-8.13699538398859","-0.128388683972263","2.55972883418661e-06","8e-04"
"IFI30","chr19-18294400-18294921","chr19-18428525-18429590","-8.15582088891366","-0.0578582339319374","0.0313369286200714","0.1364"
"IFI30","chr19-18294400-18294921","chr19-18436940-18438333","-8.16020846559843","-0.137510147483073","0.000254213258300744","0.01"
"IFI30","chr19-18294400-18294921","chr19-18495890-18496749","-8.15467043910683","-0.144637214659267","6.97908522646533e-05","0.0048"
"IFI30","chr19-18294400-18294921","chr19-18571115-18572196","-8.14467153979504","-0.0676919833911084","0.0122430087881432","0.18"
"IFI30","chr19-18294400-18294921","chr19-18587918-18589713","-8.1441716851813","-0.110314741990022","0.00020591098685439","0.012"
"IFI30","chr19-18294400-18294921","chr19-18593962-18594660","-8.16578243364361","-0.106910665817393","0.00885439023134247","0.0696"
"IFI30","chr19-18322407-18323536","chr19-18418548-18419754","-8.02280792379891","-0.145553712053476","0.000184934240716031","0.0064"
"IFI30","chr19-18322407-18323536","chr19-18428525-18429590","-8.04089601061507","-0.0738221472538658","0.0489282655410171","0.14"
"IFI30","chr19-18322407-18323536","chr19-18436940-18438333","-8.04980323007966","-0.114278669513767","0.0371545222449032","0.18"
"IFI30","chr19-18322407-18323536","chr19-18495890-18496749","-8.04920697281737","-0.132574257033778","0.0142982924105768","0.0748"
"IFI30","chr19-18322407-18323536","chr19-18571115-18572196","-8.03567258456106","-0.0698472250070252","0.0602324597613162","0.16"
"IFI30","chr19-18322407-18323536","chr19-18587918-18589713","-8.05650264018065","-0.0400456071372356","0.360979888073662","0.54"
"IFI30","chr19-18322407-18323536","chr19-18593962-18594660","-8.04756910998528","-0.185244884033061","0.00617992247063094","0.0508"
"IFI30","chr19-18418548-18419754","chr19-18428525-18429590","-8.06022499271285","-0.0916947706191205","0.00795496503582224","0.1"
"IFI30","chr19-18418548-18419754","chr19-18436940-18438333","-8.09032770050958","-0.0908662446912839","0.0707796100140661","0.14"
"IFI30","chr19-18418548-18419754","chr19-18495890-18496749","-8.07269207840662","-0.159899093316488","0.000981773216070319","0.036"
"IFI30","chr19-18418548-18419754","chr19-18571115-18572196","-8.07706179980917","-0.0485687775710183","0.154761311124937","0.36"
"IFI30","chr19-18418548-18419754","chr19-18587918-18589713","-8.07460008278786","-0.0909491255275588","0.018521092981654","0.14"
"IFI30","chr19-18418548-18419754","chr19-18593962-18594660","-8.06724179321497","-0.225865963823807","8.18167323818301e-05","0.008"
"IFI30","chr19-18428525-18429590","chr19-18436940-18438333","-8.06300475655388","-0.0910611128386077","0.0961460459785124","0.18"
"IFI30","chr19-18428525-18429590","chr19-18495890-18496749","-8.0497103304958","-0.182418923343671","0.000836339122222637","0.0124"
"IFI30","chr19-18428525-18429590","chr19-18571115-18572196","-8.02693603217404","-0.0889463843151645","0.01590229142563","0.0824"
"IFI30","chr19-18428525-18429590","chr19-18587918-18589713","-8.07255916539007","-0.00717438635583914","0.865089813380809","0.92"
"IFI30","chr19-18428525-18429590","chr19-18593962-18594660","-8.04952917695145","-0.206178085932702","0.00134551388694974","0.0244"
"IFI30","chr19-18436940-18438333","chr19-18495890-18496749","-8.15825056409674","-0.159922188146283","3.72600038835367e-05","0.0048"
"IFI30","chr19-18436940-18438333","chr19-18571115-18572196","-8.14504395312111","-0.0794643074738344","0.00510163924821281","0.0476"
"IFI30","chr19-18436940-18438333","chr19-18587918-18589713","-8.1554749421715","-0.107019372056381","0.000666171699022728","0.0264"
"IFI30","chr19-18436940-18438333","chr19-18593962-18594660","-8.16976016362768","-0.11512455433349","0.00698473905540505","0.0736"
"IFI30","chr19-18495890-18496749","chr19-18571115-18572196","-8.11844186400285","-0.082164518066895","0.00383284293045469","0.0396"
"IFI30","chr19-18495890-18496749","chr19-18587918-18589713","-8.12215376811523","-0.125066189259028","6.20410772455547e-05","0.0104"
"IFI30","chr19-18495890-18496749","chr19-18593962-18594660","-8.14266992796587","-0.128248557888798","0.00234065750532809","0.0392"
"IFI30","chr19-18571115-18572196","chr19-18587918-18589713","-8.01981195675561","-0.121632711253745","0.0120280268579309","0.16"
"IFI30","chr19-18571115-18572196","chr19-18593962-18594660","-8.03371099086289","-0.0958470014558926","0.147707372899531","0.24"
"IFI30","chr19-18587918-18589713","chr19-18593962-18594660","-8.09220922491692","-0.0670120199507215","0.175599627796305","0.34"
"RPS27","chr1-153544669-153546090","chr1-153633299-153634614","-7.19234509153406","0.10943082208654","2.34155135677559e-08","4e-04"
"RPS27","chr1-153544669-153546090","chr1-153670327-153672160","-7.19374432109106","0.105718863705156","1.04634428526963e-07","0.0012"
"RPS27","chr1-153544669-153546090","chr1-153678402-153679988","-7.15051626614441","0.151459838212628","7.10531511646824e-07","0.0184"
"RPS27","chr1-153544669-153546090","chr1-153782979-153784163","-7.16569399213615","0.0878466766159692","7.10716613974737e-06","0.008"
"RPS27","chr1-153544669-153546090","chr1-153921782-153923783","-7.21125109442315","0.121847207772099","1.3441968762413e-09","4e-04"
"RPS27","chr1-153544669-153546090","chr1-153957509-153958858","-7.15614536790053","0.057693176498333","0.00362519367418546","0.1"
"RPS27","chr1-153544669-153546090","chr1-153963169-153963947","-7.16515078279212","0.0997343346764575","1.23248944740355e-06","0.0064"
"RPS27","chr1-153544669-153546090","chr1-154157449-154158661","-7.15339244584812","0.177404030313779","1.76547604982416e-09","0.0016"
