gene,enhancer_1,enhancer_2
RPS15,chr19-996017-996841,chr19-1076894-1077318
RPS15,chr19-996017-996841,chr19-1094817-1096084
RPS15,chr19-996017-996841,chr19-1400683-1401802
RPS15,chr19-996017-996841,chr19-1881905-1882897
RPS15,chr19-1026180-1028844,chr19-1066801-1067830
RPS15,chr19-1026180-1028844,chr19-1076894-1077318
RPS15,chr19-1026180-1028844,chr19-1094817-1096084
RPS15,chr19-1026180-1028844,chr19-1400683-1401802
RPS15,chr19-1026180-1028844,chr19-1881905-1882897
RPS15,chr19-1066801-1067830,chr19-1076894-1077318
RPS15,chr19-1066801-1067830,chr19-1094817-1096084
RPS15,chr19-1066801-1067830,chr19-1400683-1401802
RPS15,chr19-1066801-1067830,chr19-1881905-1882897
RPS15,chr19-1076894-1077318,chr19-1094817-1096084
RPS15,chr19-1076894-1077318,chr19-1400683-1401802
RPS15,chr19-1076894-1077318,chr19-1881905-1882897
RPS15,chr19-1094817-1096084,chr19-1400683-1401802
RPS15,chr19-1094817-1096084,chr19-1881905-1882897
RPS15,chr19-1400683-1401802,chr19-1881905-1882897
UQCR11,chr19-1205218-1206693,chr19-1883593-1885673
SPPL2B,chr19-1881905-1882897,chr19-2266505-2266835
SPPL2B,chr19-1881905-1882897,chr19-2748971-2749547
SPPL2B,chr19-2266505-2266835,chr19-2748971-2749547
GADD45B,chr19-2487759-2489509,chr19-2543221-2544343
KDM4B,chr19-4811366-4811929,chr19-5621746-5624080
RFX2,chr19-6056457-6057822,chr19-6062225-6062621
RPS28,chr19-7862121-7863248,chr19-7868448-7870099
RPS28,chr19-7862121-7863248,chr19-8208486-8210220
RPS28,chr19-7862121-7863248,chr19-8591705-8592987
RPS28,chr19-7868448-7870099,chr19-8208486-8210220
RPS28,chr19-7868448-7870099,chr19-8591705-8592987
RPS28,chr19-8208486-8210220,chr19-8591705-8592987
KEAP1,chr19-10565251-10567117,chr19-10652535-10654933
ZNF136,chr19-11987073-11989129,chr19-12672025-12672303
ZNF136,chr19-11987073-11989129,chr19-12680939-12682221
ZNF136,chr19-12672025-12672303,chr19-12680939-12682221
JUNB,chr19-12723653-12724098,chr19-12782108-12783013
JUNB,chr19-12723653-12724098,chr19-12945106-12946360
JUNB,chr19-12723653-12724098,chr19-13155519-13156366
JUNB,chr19-12782108-12783013,chr19-12945106-12946360
JUNB,chr19-12782108-12783013,chr19-13155519-13156366
JUNB,chr19-12945106-12946360,chr19-13155519-13156366
IER2,chr19-13152752-13153310,chr19-13154988-13155221
IER2,chr19-13152752-13153310,chr19-13155519-13156366
IER2,chr19-13154988-13155221,chr19-13155519-13156366
TECR,chr19-14366458-14366958,chr19-14521986-14522800
ADGRE2,chr19-14775734-14777218,chr19-15209995-15210845
HSH2D,chr19-16001470-16003102,chr19-16142903-16144160
KLF2,chr19-16110755-16112175,chr19-16184778-16186116
KLF2,chr19-16110755-16112175,chr19-16197235-16198545
KLF2,chr19-16110755-16112175,chr19-16330379-16330734
KLF2,chr19-16110755-16112175,chr19-16368878-16369447
KLF2,chr19-16110755-16112175,chr19-16495665-16496854
KLF2,chr19-16110755-16112175,chr19-16571221-16572816
KLF2,chr19-16110755-16112175,chr19-16594046-16595458
KLF2,chr19-16110755-16112175,chr19-16659403-16661786
KLF2,chr19-16184778-16186116,chr19-16197235-16198545
KLF2,chr19-16184778-16186116,chr19-16330379-16330734
KLF2,chr19-16184778-16186116,chr19-16368878-16369447
KLF2,chr19-16184778-16186116,chr19-16495665-16496854
KLF2,chr19-16184778-16186116,chr19-16571221-16572816
KLF2,chr19-16184778-16186116,chr19-16594046-16595458
KLF2,chr19-16184778-16186116,chr19-16659403-16661786
KLF2,chr19-16197235-16198545,chr19-16330379-16330734
KLF2,chr19-16197235-16198545,chr19-16368878-16369447
KLF2,chr19-16197235-16198545,chr19-16495665-16496854
KLF2,chr19-16197235-16198545,chr19-16571221-16572816
KLF2,chr19-16197235-16198545,chr19-16594046-16595458
KLF2,chr19-16197235-16198545,chr19-16659403-16661786
KLF2,chr19-16330379-16330734,chr19-16368878-16369447
KLF2,chr19-16330379-16330734,chr19-16495665-16496854
KLF2,chr19-16330379-16330734,chr19-16571221-16572816
KLF2,chr19-16330379-16330734,chr19-16594046-16595458
KLF2,chr19-16330379-16330734,chr19-16659403-16661786
KLF2,chr19-16368878-16369447,chr19-16495665-16496854
KLF2,chr19-16368878-16369447,chr19-16571221-16572816
KLF2,chr19-16368878-16369447,chr19-16594046-16595458
KLF2,chr19-16368878-16369447,chr19-16659403-16661786
KLF2,chr19-16495665-16496854,chr19-16571221-16572816
KLF2,chr19-16495665-16496854,chr19-16594046-16595458
KLF2,chr19-16495665-16496854,chr19-16659403-16661786
KLF2,chr19-16571221-16572816,chr19-16594046-16595458
KLF2,chr19-16571221-16572816,chr19-16659403-16661786
KLF2,chr19-16594046-16595458,chr19-16659403-16661786
RPL18A,chr19-18279500-18279820,chr19-18290177-18290702
RPL18A,chr19-18279500-18279820,chr19-18294400-18294921
