gene,enhancer_1,enhancer_2
TNFRSF1B,chr1-12177548-12178532,chr1-12617039-12618665
PADI4,chr1-17281571-17282607,chr1-17307936-17308894
RPL11,chr1-23483354-23484969,chr1-23530563-23531556
RPL11,chr1-23483354-23484969,chr1-23553945-23555196
RPL11,chr1-23530563-23531556,chr1-23553945-23555196
RCAN3,chr1-24415132-24416326,chr1-24481661-24482300
RCAN3,chr1-24415132-24416326,chr1-24501323-24503397
RCAN3,chr1-24415132-24416326,chr1-24536005-24536921
RCAN3,chr1-24415132-24416326,chr1-24910747-24911735
RCAN3,chr1-24415132-24416326,chr1-24928575-24930729
RCAN3,chr1-24415132-24416326,chr1-24964804-24965693
RCAN3,chr1-24415132-24416326,chr1-25031997-25032616
RCAN3,chr1-24481661-24482300,chr1-24501323-24503397
RCAN3,chr1-24481661-24482300,chr1-24536005-24536921
RCAN3,chr1-24481661-24482300,chr1-24910747-24911735
RCAN3,chr1-24481661-24482300,chr1-24928575-24930729
RCAN3,chr1-24481661-24482300,chr1-24964804-24965693
RCAN3,chr1-24481661-24482300,chr1-25031997-25032616
RCAN3,chr1-24501323-24503397,chr1-24536005-24536921
RCAN3,chr1-24501323-24503397,chr1-24910747-24911735
RCAN3,chr1-24501323-24503397,chr1-24928575-24930729
RCAN3,chr1-24501323-24503397,chr1-24964804-24965693
RCAN3,chr1-24501323-24503397,chr1-25031997-25032616
RCAN3,chr1-24536005-24536921,chr1-24910747-24911735
RCAN3,chr1-24536005-24536921,chr1-24928575-24930729
RCAN3,chr1-24536005-24536921,chr1-24964804-24965693
RCAN3,chr1-24536005-24536921,chr1-25031997-25032616
RCAN3,chr1-24910747-24911735,chr1-24928575-24930729
RCAN3,chr1-24910747-24911735,chr1-24964804-24965693
RCAN3,chr1-24910747-24911735,chr1-25031997-25032616
RCAN3,chr1-24928575-24930729,chr1-24964804-24965693
RCAN3,chr1-24928575-24930729,chr1-25031997-25032616
RCAN3,chr1-24964804-24965693,chr1-25031997-25032616
RUNX3,chr1-24910747-24911735,chr1-24928575-24930729
RUNX3,chr1-24910747-24911735,chr1-25021927-25023220
RUNX3,chr1-24928575-24930729,chr1-25021927-25023220
LDLRAP1,chr1-25561510-25562892,chr1-25810353-25811139
LDLRAP1,chr1-25561510-25562892,chr1-25970802-25971930
LDLRAP1,chr1-25810353-25811139,chr1-25970802-25971930
MAN1C1,chr1-25561510-25562892,chr1-25819194-25821352
SH3BGRL3,chr1-25895035-25895736,chr1-26233480-26235299
SYTL1,chr1-27136836-27137875,chr1-27356460-27357815
RPA2,chr1-27527768-27528506,chr1-28176253-28176812
LCK,chr1-31763762-31764704,chr1-31826588-31827742
LCK,chr1-31763762-31764704,chr1-31888771-31889785
LCK,chr1-31763762-31764704,chr1-32072261-32073621
LCK,chr1-31763762-31764704,chr1-32107405-32108804
LCK,chr1-31763762-31764704,chr1-32200179-32201787
LCK,chr1-31763762-31764704,chr1-32239897-32241659
LCK,chr1-31763762-31764704,chr1-32334992-32336553
LCK,chr1-31763762-31764704,chr1-32350751-32352122
LCK,chr1-31763762-31764704,chr1-32649852-32651753
LCK,chr1-31763762-31764704,chr1-32753526-32754711
LCK,chr1-31826588-31827742,chr1-31888771-31889785
LCK,chr1-31826588-31827742,chr1-32072261-32073621
LCK,chr1-31826588-31827742,chr1-32107405-32108804
LCK,chr1-31826588-31827742,chr1-32200179-32201787
LCK,chr1-31826588-31827742,chr1-32239897-32241659
LCK,chr1-31826588-31827742,chr1-32334992-32336553
LCK,chr1-31826588-31827742,chr1-32350751-32352122
LCK,chr1-31826588-31827742,chr1-32649852-32651753
LCK,chr1-31826588-31827742,chr1-32753526-32754711
LCK,chr1-31888771-31889785,chr1-32072261-32073621
LCK,chr1-31888771-31889785,chr1-32107405-32108804
LCK,chr1-31888771-31889785,chr1-32200179-32201787
LCK,chr1-31888771-31889785,chr1-32239897-32241659
LCK,chr1-31888771-31889785,chr1-32334992-32336553
LCK,chr1-31888771-31889785,chr1-32350751-32352122
LCK,chr1-31888771-31889785,chr1-32649852-32651753
LCK,chr1-31888771-31889785,chr1-32753526-32754711
LCK,chr1-32072261-32073621,chr1-32107405-32108804
LCK,chr1-32072261-32073621,chr1-32200179-32201787
LCK,chr1-32072261-32073621,chr1-32239897-32241659
LCK,chr1-32072261-32073621,chr1-32334992-32336553
LCK,chr1-32072261-32073621,chr1-32350751-32352122
LCK,chr1-32072261-32073621,chr1-32649852-32651753
LCK,chr1-32072261-32073621,chr1-32753526-32754711
LCK,chr1-32107405-32108804,chr1-32200179-32201787
LCK,chr1-32107405-32108804,chr1-32239897-32241659
LCK,chr1-32107405-32108804,chr1-32334992-32336553
LCK,chr1-32107405-32108804,chr1-32350751-32352122
LCK,chr1-32107405-32108804,chr1-32649852-32651753
LCK,chr1-32107405-32108804,chr1-32753526-32754711
LCK,chr1-32200179-32201787,chr1-32239897-32241659
LCK,chr1-32200179-32201787,chr1-32334992-32336553
LCK,chr1-32200179-32201787,chr1-32350751-32352122
