gene,enhancer_1,enhancer_2
GABARAP,chr17-7383545-7384678,chr17-7571990-7574070
GABARAP,chr17-7383545-7384678,chr17-7613887-7615577
GABARAP,chr17-7434845-7437292,chr17-7454979-7456633
GABARAP,chr17-7434845-7437292,chr17-7478339-7479799
GABARAP,chr17-7434845-7437292,chr17-7483195-7485296
GABARAP,chr17-7434845-7437292,chr17-7571990-7574070
GABARAP,chr17-7434845-7437292,chr17-7613887-7615577
GABARAP,chr17-7454979-7456633,chr17-7478339-7479799
GABARAP,chr17-7454979-7456633,chr17-7483195-7485296
GABARAP,chr17-7454979-7456633,chr17-7571990-7574070
GABARAP,chr17-7454979-7456633,chr17-7613887-7615577
GABARAP,chr17-7478339-7479799,chr17-7483195-7485296
GABARAP,chr17-7478339-7479799,chr17-7571990-7574070
GABARAP,chr17-7478339-7479799,chr17-7613887-7615577
GABARAP,chr17-7483195-7485296,chr17-7571990-7574070
GABARAP,chr17-7483195-7485296,chr17-7613887-7615577
GABARAP,chr17-7571990-7574070,chr17-7613887-7615577
ACAP1,chr17-7045845-7047225,chr17-7383545-7384678
ACAP1,chr17-7045845-7047225,chr17-7478339-7479799
ACAP1,chr17-7383545-7384678,chr17-7478339-7479799
CD68,chr17-7383545-7384678,chr17-7393465-7395191
CD68,chr17-7383545-7384678,chr17-7454979-7456633
CD68,chr17-7383545-7384678,chr17-7478339-7479799
CD68,chr17-7383545-7384678,chr17-7583223-7584425
CD68,chr17-7383545-7384678,chr17-7613887-7615577
CD68,chr17-7393465-7395191,chr17-7454979-7456633
CD68,chr17-7393465-7395191,chr17-7478339-7479799
CD68,chr17-7393465-7395191,chr17-7583223-7584425
CD68,chr17-7393465-7395191,chr17-7613887-7615577
CD68,chr17-7454979-7456633,chr17-7478339-7479799
CD68,chr17-7454979-7456633,chr17-7583223-7584425
CD68,chr17-7454979-7456633,chr17-7613887-7615577
CD68,chr17-7478339-7479799,chr17-7583223-7584425
CD68,chr17-7478339-7479799,chr17-7613887-7615577
CD68,chr17-7583223-7584425,chr17-7613887-7615577
VAMP2,chr17-7887215-7888238,chr17-8288001-8289307
VAMP2,chr17-7887215-7888238,chr17-8109571-8110575
VAMP2,chr17-8288001-8289307,chr17-8109571-8110575
RPL23A,chr17-28356665-28357963,chr17-28371066-28372575
RPL23A,chr17-28356665-28357963,chr17-28576444-28577304
RPL23A,chr17-28356665-28357963,chr17-28598434-28600064
RPL23A,chr17-28356665-28357963,chr17-28719291-28720356
RPL23A,chr17-28356665-28357963,chr17-28741407-28741767
RPL23A,chr17-28371066-28372575,chr17-28576444-28577304
RPL23A,chr17-28371066-28372575,chr17-28598434-28600064
RPL23A,chr17-28371066-28372575,chr17-28719291-28720356
RPL23A,chr17-28371066-28372575,chr17-28741407-28741767
RPL23A,chr17-28576444-28577304,chr17-28598434-28600064
RPL23A,chr17-28576444-28577304,chr17-28719291-28720356
RPL23A,chr17-28576444-28577304,chr17-28741407-28741767
RPL23A,chr17-28598434-28600064,chr17-28719291-28720356
RPL23A,chr17-28598434-28600064,chr17-28741407-28741767
RPL23A,chr17-28719291-28720356,chr17-28741407-28741767
SLFN12L,chr17-35050837-35052129,chr17-35141423-35142537
SLFN12L,chr17-35050837-35052129,chr17-35312527-35314812
SLFN12L,chr17-35050837-35052129,chr17-35577793-35579323
SLFN12L,chr17-35050837-35052129,chr17-35586630-35587959
SLFN12L,chr17-35050837-35052129,chr17-35763781-35765007
SLFN12L,chr17-35141423-35142537,chr17-35312527-35314812
SLFN12L,chr17-35141423-35142537,chr17-35577793-35579323
SLFN12L,chr17-35141423-35142537,chr17-35586630-35587959
SLFN12L,chr17-35141423-35142537,chr17-35763781-35765007
SLFN12L,chr17-35312527-35314812,chr17-35577793-35579323
SLFN12L,chr17-35312527-35314812,chr17-35586630-35587959
SLFN12L,chr17-35312527-35314812,chr17-35763781-35765007
SLFN12L,chr17-35577793-35579323,chr17-35586630-35587959
SLFN12L,chr17-35577793-35579323,chr17-35763781-35765007
SLFN12L,chr17-35586630-35587959,chr17-35763781-35765007
CCL5,chr17-35586630-35587959,chr17-35808517-35810084
CCL5,chr17-35586630-35587959,chr17-35879810-35880670
CCL5,chr17-35586630-35587959,chr17-36103043-36103923
CCL5,chr17-35586630-35587959,chr17-36148804-36149260
CCL5,chr17-35586630-35587959,chr17-36182312-36184092
CCL5,chr17-35808517-35810084,chr17-35879810-35880670
CCL5,chr17-35808517-35810084,chr17-36103043-36103923
CCL5,chr17-35808517-35810084,chr17-36148804-36149260
CCL5,chr17-35808517-35810084,chr17-36182312-36184092
CCL5,chr17-35879810-35880670,chr17-36103043-36103923
CCL5,chr17-35879810-35880670,chr17-36148804-36149260
CCL5,chr17-35879810-35880670,chr17-36182312-36184092
CCL5,chr17-36103043-36103923,chr17-36148804-36149260
CCL5,chr17-36103043-36103923,chr17-36182312-36184092
CCL5,chr17-36148804-36149260,chr17-36182312-36184092
CCL3,chr17-36081821-36083001,chr17-36089633-36090635
CCL3,chr17-36081821-36083001,chr17-36196454-36197477
CCL3,chr17-36089633-36090635,chr17-36196454-36197477
