gene,enhancer_1,enhancer_2
FTL,chr19-48618630-48619718,chr19-49127544-49128612
FTL,chr19-48618630-48619718,chr19-49142677-49143200
FTL,chr19-48618630-48619718,chr19-49442557-49444013
FTL,chr19-48618630-48619718,chr19-49452580-49454103
FTL,chr19-48618630-48619718,chr19-48954004-48955395
FTL,chr19-48618630-48619718,chr19-49118475-49120354
FTL,chr19-48623943-48624531,chr19-48636788-48638536
FTL,chr19-48623943-48624531,chr19-48644602-48646895
FTL,chr19-48623943-48624531,chr19-48738414-48739696
FTL,chr19-48623943-48624531,chr19-48872065-48873367
FTL,chr19-48623943-48624531,chr19-48899720-48901330
FTL,chr19-48623943-48624531,chr19-49084633-49085925
FTL,chr19-48623943-48624531,chr19-49113772-49115131
FTL,chr19-48623943-48624531,chr19-49127544-49128612
FTL,chr19-48623943-48624531,chr19-49142677-49143200
FTL,chr19-48623943-48624531,chr19-49442557-49444013
FTL,chr19-48623943-48624531,chr19-49452580-49454103
FTL,chr19-48623943-48624531,chr19-48954004-48955395
FTL,chr19-48623943-48624531,chr19-49118475-49120354
FTL,chr19-48636788-48638536,chr19-48644602-48646895
FTL,chr19-48636788-48638536,chr19-48738414-48739696
FTL,chr19-48636788-48638536,chr19-48872065-48873367
FTL,chr19-48636788-48638536,chr19-48899720-48901330
FTL,chr19-48636788-48638536,chr19-49084633-49085925
FTL,chr19-48636788-48638536,chr19-49113772-49115131
FTL,chr19-48636788-48638536,chr19-49127544-49128612
FTL,chr19-48636788-48638536,chr19-49142677-49143200
FTL,chr19-48636788-48638536,chr19-49442557-49444013
FTL,chr19-48636788-48638536,chr19-49452580-49454103
FTL,chr19-48636788-48638536,chr19-48954004-48955395
FTL,chr19-48636788-48638536,chr19-49118475-49120354
FTL,chr19-48644602-48646895,chr19-48738414-48739696
FTL,chr19-48644602-48646895,chr19-48872065-48873367
FTL,chr19-48644602-48646895,chr19-48899720-48901330
FTL,chr19-48644602-48646895,chr19-49084633-49085925
FTL,chr19-48644602-48646895,chr19-49113772-49115131
FTL,chr19-48644602-48646895,chr19-49127544-49128612
FTL,chr19-48644602-48646895,chr19-49142677-49143200
FTL,chr19-48644602-48646895,chr19-49442557-49444013
FTL,chr19-48644602-48646895,chr19-49452580-49454103
FTL,chr19-48644602-48646895,chr19-48954004-48955395
FTL,chr19-48644602-48646895,chr19-49118475-49120354
FTL,chr19-48738414-48739696,chr19-48872065-48873367
FTL,chr19-48738414-48739696,chr19-48899720-48901330
FTL,chr19-48738414-48739696,chr19-49084633-49085925
FTL,chr19-48738414-48739696,chr19-49113772-49115131
FTL,chr19-48738414-48739696,chr19-49127544-49128612
FTL,chr19-48738414-48739696,chr19-49142677-49143200
FTL,chr19-48738414-48739696,chr19-49442557-49444013
FTL,chr19-48738414-48739696,chr19-49452580-49454103
FTL,chr19-48738414-48739696,chr19-48954004-48955395
FTL,chr19-48738414-48739696,chr19-49118475-49120354
FTL,chr19-48872065-48873367,chr19-48899720-48901330
FTL,chr19-48872065-48873367,chr19-49084633-49085925
FTL,chr19-48872065-48873367,chr19-49113772-49115131
FTL,chr19-48872065-48873367,chr19-49127544-49128612
FTL,chr19-48872065-48873367,chr19-49142677-49143200
FTL,chr19-48872065-48873367,chr19-49442557-49444013
FTL,chr19-48872065-48873367,chr19-49452580-49454103
FTL,chr19-48872065-48873367,chr19-48954004-48955395
FTL,chr19-48872065-48873367,chr19-49118475-49120354
FTL,chr19-48899720-48901330,chr19-49084633-49085925
FTL,chr19-48899720-48901330,chr19-49113772-49115131
FTL,chr19-48899720-48901330,chr19-49127544-49128612
FTL,chr19-48899720-48901330,chr19-49142677-49143200
FTL,chr19-48899720-48901330,chr19-49442557-49444013
FTL,chr19-48899720-48901330,chr19-49452580-49454103
FTL,chr19-48899720-48901330,chr19-48954004-48955395
FTL,chr19-48899720-48901330,chr19-49118475-49120354
FTL,chr19-49084633-49085925,chr19-49113772-49115131
FTL,chr19-49084633-49085925,chr19-49127544-49128612
FTL,chr19-49084633-49085925,chr19-49142677-49143200
FTL,chr19-49084633-49085925,chr19-49442557-49444013
FTL,chr19-49084633-49085925,chr19-49452580-49454103
FTL,chr19-49084633-49085925,chr19-48954004-48955395
FTL,chr19-49084633-49085925,chr19-49118475-49120354
FTL,chr19-49113772-49115131,chr19-49127544-49128612
FTL,chr19-49113772-49115131,chr19-49142677-49143200
FTL,chr19-49113772-49115131,chr19-49442557-49444013
FTL,chr19-49113772-49115131,chr19-49452580-49454103
FTL,chr19-49113772-49115131,chr19-48954004-48955395
FTL,chr19-49113772-49115131,chr19-49118475-49120354
FTL,chr19-49127544-49128612,chr19-49142677-49143200
FTL,chr19-49127544-49128612,chr19-49442557-49444013
FTL,chr19-49127544-49128612,chr19-49452580-49454103
