gene,enhancer_1,enhancer_2
LIME1,chr20-63706816-63708556,chr20-64077081-64078328
LIME1,chr20-63968698-63970396,chr20-63552556-63554593
LIME1,chr20-63968698-63970396,chr20-63635078-63636130
LIME1,chr20-63968698-63970396,chr20-64077081-64078328
LIME1,chr20-63552556-63554593,chr20-63635078-63636130
LIME1,chr20-63552556-63554593,chr20-64077081-64078328
LIME1,chr20-63635078-63636130,chr20-64077081-64078328
MX2,chr21-41419768-41420836,chr21-41425618-41427096
MX1,chr21-41419768-41420836,chr21-41425618-41427096
ABCG1,chr21-42218536-42220706,chr21-42424666-42425840
PIK3IP1,chr22-31107057-31108003,chr22-31291956-31292646
PIK3IP1,chr22-31107057-31108003,chr22-31345181-31347785
PIK3IP1,chr22-31107057-31108003,chr22-31665411-31665961
PIK3IP1,chr22-31291956-31292646,chr22-31345181-31347785
PIK3IP1,chr22-31291956-31292646,chr22-31665411-31665961
PIK3IP1,chr22-31345181-31347785,chr22-31665411-31665961
SUN2,chr22-38569411-38571099,chr22-39020138-39021783
SUN2,chr22-38569411-38571099,chr22-39090080-39091379
SUN2,chr22-38569411-38571099,chr22-39173766-39174963
SUN2,chr22-39020138-39021783,chr22-39090080-39091379
SUN2,chr22-39020138-39021783,chr22-39173766-39174963
SUN2,chr22-39090080-39091379,chr22-39173766-39174963
RPL3,chr22-39090080-39091379,chr22-39144094-39146263
RPL3,chr22-39090080-39091379,chr22-39152052-39153604
RPL3,chr22-39090080-39091379,chr22-39240783-39243477
RPL3,chr22-39090080-39091379,chr22-39398900-39400270
RPL3,chr22-39090080-39091379,chr22-39532166-39533157
RPL3,chr22-39090080-39091379,chr22-39173766-39174963
RPL3,chr22-39144094-39146263,chr22-39152052-39153604
RPL3,chr22-39144094-39146263,chr22-39240783-39243477
RPL3,chr22-39144094-39146263,chr22-39398900-39400270
RPL3,chr22-39144094-39146263,chr22-39532166-39533157
RPL3,chr22-39144094-39146263,chr22-39173766-39174963
RPL3,chr22-39152052-39153604,chr22-39240783-39243477
RPL3,chr22-39152052-39153604,chr22-39398900-39400270
RPL3,chr22-39152052-39153604,chr22-39532166-39533157
RPL3,chr22-39152052-39153604,chr22-39173766-39174963
RPL3,chr22-39240783-39243477,chr22-39398900-39400270
RPL3,chr22-39240783-39243477,chr22-39532166-39533157
RPL3,chr22-39240783-39243477,chr22-39173766-39174963
RPL3,chr22-39398900-39400270,chr22-39532166-39533157
RPL3,chr22-39398900-39400270,chr22-39173766-39174963
RPL3,chr22-39532166-39533157,chr22-39173766-39174963
GRAP2,chr22-39532166-39533157,chr22-39993795-39995678
GRAP2,chr22-39532166-39533157,chr22-40176908-40178060
GRAP2,chr22-39532166-39533157,chr22-40289415-40290745
GRAP2,chr22-39532166-39533157,chr22-40385061-40386019
GRAP2,chr22-39993795-39995678,chr22-40176908-40178060
GRAP2,chr22-39993795-39995678,chr22-40289415-40290745
GRAP2,chr22-39993795-39995678,chr22-40385061-40386019
GRAP2,chr22-40176908-40178060,chr22-40289415-40290745
GRAP2,chr22-40176908-40178060,chr22-40385061-40386019
GRAP2,chr22-40289415-40290745,chr22-40385061-40386019
TYMP,chr22-50244014-50245505,chr22-50469248-50470395
TYMP,chr22-50244014-50245505,chr22-50506814-50508752
TYMP,chr22-50244014-50245505,chr22-50562450-50563695
TYMP,chr22-50244014-50245505,chr22-50620036-50622641
TYMP,chr22-50244014-50245505,chr22-50783131-50784219
TYMP,chr22-50469248-50470395,chr22-50506814-50508752
TYMP,chr22-50469248-50470395,chr22-50562450-50563695
TYMP,chr22-50469248-50470395,chr22-50620036-50622641
TYMP,chr22-50469248-50470395,chr22-50783131-50784219
TYMP,chr22-50506814-50508752,chr22-50562450-50563695
TYMP,chr22-50506814-50508752,chr22-50620036-50622641
TYMP,chr22-50506814-50508752,chr22-50783131-50784219
TYMP,chr22-50562450-50563695,chr22-50620036-50622641
TYMP,chr22-50562450-50563695,chr22-50783131-50784219
TYMP,chr22-50620036-50622641,chr22-50783131-50784219
SAT1,chrX-23732521-23733170,chrX-23745666-23746185
SAT1,chrX-23732521-23733170,chrX-23786488-23787464
SAT1,chrX-23732521-23733170,chrX-23772865-23773986
SAT1,chrX-23745666-23746185,chrX-23786488-23787464
SAT1,chrX-23745666-23746185,chrX-23772865-23773986
SAT1,chrX-23786488-23787464,chrX-23772865-23773986
DDX3X,chrX-41350504-41351644,chrX-41352060-41352998
PIM2,chrX-48475402-48476579,chrX-48910905-48912375
IL2RG,chrX-71111100-71112428,chrX-71365445-71367210
RPS4X,chrX-72238372-72239483,chrX-72276316-72277491
TSC22D3,chrX-107673539-107675081,chrX-107712196-107713116
RPL10,chrX-154096425-154098209,chrX-154411067-154412866
RPL10,chrX-154096425-154098209,chrX-154457428-154458962
RPL10,chrX-154096425-154098209,chrX-154750320-154751610
RPL10,chrX-154411067-154412866,chrX-154457428-154458962
RPL10,chrX-154411067-154412866,chrX-154750320-154751610
RPL10,chrX-154457428-154458962,chrX-154750320-154751610
