"gene" "peak" "beta" "se" "z" "p" "boot_basic_p"
"NUDT16" "chr3-131361017-131362374" 0.0576634734141659 0.0934813798175416 0.616844483112192 0.537337308129024 0.52
"NUDT16" "chr3-131380844-131382302" 0.0436547072701693 0.0889402919310674 0.49083161660863 0.623545546297972 0.72
"NUDT16" "chr3-131386480-131387337" -0.0889128813869918 0.119817442020588 -0.742069600949368 0.458045166858687 0.4
"NUDT16" "chr3-131502049-131503367" -0.122972088559005 0.110397672162609 -1.11390110090251 0.265321617084674 0.26
"MRPL3" "chr3-131025935-131027203" -0.0689828525927123 0.0976305560581616 -0.706570313413118 0.479833542790765 0.54
"MRPL3" "chr3-131361017-131362374" -0.0424758367947166 0.0978709429611043 -0.433998442332341 0.664289572186554 0.72
"MRPL3" "chr3-131380844-131382302" -0.15309413439632 0.0901100361140544 -1.6989687386491 0.0893250739752665 0.1216
"MRPL3" "chr3-131386480-131387337" 0.191144412629698 0.112107111755012 1.70501594089237 0.0881914514258132 0.2
"MRPL3" "chr3-131502049-131503367" -0.137902826434355 0.112864743268414 -1.22184149310822 0.221767574030201 0.26
"DNAJC13" "chr3-132282804-132284253" 0.0187970194787535 0.0478829392265393 0.392561939228976 0.694643055388482 0.76
"DNAJC13" "chr3-132416636-132418430" -0.141741511996196 0.0431194297789123 -3.28718428613162 0.00101194587343982 0.0088
"DNAJC13" "chr3-132659114-132661062" 0.00327372924527723 0.0557555208764737 0.0587157862363114 0.953178485432867 0.86
"DNAJC13" "chr3-132721470-132723175" -0.0313558438698141 0.0453020517019394 -0.692150635386604 0.488842735677784 0.5
"DNAJC13" "chr3-132316808-132317789" 0.00944529976858425 0.0500808742256979 0.188600936277938 0.850405598939784 0.72
"ACAD11" "chr3-132282804-132284253" 0.0707275341364913 0.116155632048863 0.608903183504166 0.542588613980836 0.7
"ACAD11" "chr3-132416636-132418430" -0.0709808768249949 0.106846889905936 -0.664323284350941 0.506483421431598 0.54
"ACAD11" "chr3-132659114-132661062" -0.301963579351876 0.149761819442206 -2.01629213958906 0.0437694363825428 0.1
"ACAD11" "chr3-132721470-132723175" -0.0135434457485087 0.112581142380571 -0.120299416599684 0.904245966242935 0.84
"ACAD11" "chr3-132316808-132317789" 0.100840179606038 0.120568908966959 0.836369678302989 0.402946965197437 0.72
"UBA5" "chr3-132282804-132284253" -0.0917408439963082 0.154077749360507 -0.595419159334001 0.551563321722428 0.58
"UBA5" "chr3-132416636-132418430" 0.298286150253062 0.141610724092687 2.10638108211231 0.0351712632384607 0.0608
"UBA5" "chr3-132659114-132661062" 0.0799152962144104 0.167374257457993 0.477464679623551 0.633031266221076 0.54
"UBA5" "chr3-132721470-132723175" -0.163927071450029 0.141851513379543 -1.15562440995198 0.24783481907694 0.34
"UBA5" "chr3-132316808-132317789" 0.107811552902038 0.153097707273488 0.704200963045437 0.481307631377679 0.56
"NPHP3" "chr3-132282804-132284253" 0.0853533796675372 0.0864869000508286 0.986893733240234 0.323694736731566 0.48
"NPHP3" "chr3-132416636-132418430" 0.117457422077316 0.0802357211103063 1.46390436144817 0.143220081549923 0.12
"NPHP3" "chr3-132659114-132661062" 0.0469209117701257 0.100027374577901 0.469080708837199 0.639011947550425 0.6
"NPHP3" "chr3-132721470-132723175" -0.0831488942939357 0.082833530012158 -1.00380720562955 0.315471550566113 0.38
"NPHP3" "chr3-132316808-132317789" -0.0713862015018455 0.0936120707863836 -0.762574750266384 0.445717047786813 0.4
"CDV3" "chr3-133505974-133507006" -0.000980973206503198 0.0707929680365851 -0.0138569300554858 0.988944123264528 0.94
"CDV3" "chr3-133572256-133574728" -0.0707636283666702 0.0680931017072417 -1.03921875480001 0.298703009957158 0.28
"CDV3" "chr3-133661269-133662563" 0.063645659012881 0.0657614992595044 0.967825547311899 0.333131502610431 0.3
"CDV3" "chr3-133805170-133806483" 0.00310828319318471 0.0601906490016658 0.0516406326354562 0.958815042354628 0.96
"TOPBP1" "chr3-133505974-133507006" 0.0101194779439219 0.101150282873464 0.100043990549993 0.920309401201001 0.98
"TOPBP1" "chr3-133572256-133574728" -0.154317580200599 0.0931185459008419 -1.65721638700121 0.0974757346415532 0.14
