"gene" "peak" "beta" "se" "z" "p" "boot_basic_p"
"PIP5K1A" "chr1-151457549-151459634" 0.0571910201184434 0.0670261485232123 0.853264306222774 0.393512749351297 0.32
"PIP5K1A" "chr1-151472520-151473833" -0.134852139676527 0.1255693956069 -1.0739252110338 0.282856202854286 0.34
"PIP5K1A" "chr1-151510639-151512191" -0.184216227926547 0.107606380296868 -1.71194521568634 0.0869067649465929 0.18
"PIP5K1A" "chr1-151539395-151541307" 0.0028866928611816 0.0741224261121148 0.0389449322235526 0.968934292988821 0.94
"PIP5K1A" "chr1-151593440-151594503" 0.129160981163453 0.116812718063413 1.105709920159 0.268852094884374 0.36
"PIP5K1A" "chr1-151611171-151613027" 0.0120923913437259 0.0678672700967311 0.178177070132491 0.858583916954067 0.74
"PIP5K1A" "chr1-151619495-151620713" 0.019061307654744 0.0901948763699089 0.211334705716203 0.832626103191684 0.94
"PIP5K1A" "chr1-151653388-151654587" 0.0517014117799564 0.0893748624882584 0.578478224643407 0.562941294680552 0.76
"PIP5K1A" "chr1-151720633-151721689" -0.233721484118873 0.127052252798045 -1.83956977520409 0.0658314251851905 0.12
"PIP5K1A" "chr1-150765298-150766134" 0.0374472951557993 0.0877366127888481 0.426814917575199 0.66951414019341 0.64
"PSMD4" "chr1-150770779-150771698" -0.165712075130882 0.14076144354705 -1.17725472938541 0.239093850108906 0.32
"PSMD4" "chr1-150789267-150789762" 0.0405003089910854 0.0973825775431602 0.415888652907504 0.677491483093163 0.54
"PSMD4" "chr1-150791373-150791954" 0.0996590425808849 0.0989843999776325 1.0068156457321 0.314023374576821 0.26
"PSMD4" "chr1-150875576-150877286" -0.071953976508412 0.0795857952730744 -0.904105767386301 0.365939320502636 0.36
"PSMD4" "chr1-150925622-150926732" -0.112814053973454 0.077842846646866 -1.44925396273385 0.147266672562272 0.28
"PSMD4" "chr1-150973513-150975267" -0.17271347241871 0.0828708825494527 -2.08412734491689 0.0371485853216609 0.0624
"PSMD4" "chr1-150977199-150977587" -0.0436800514299572 0.0973654207752245 -0.44861975722157 0.653705978869545 0.72
"PSMD4" "chr1-150979108-150979759" -0.196338521617426 0.10538872668711 -1.8629935837477 0.0624631689558933 0.0856
"PSMD4" "chr1-151001638-151002296" -0.130663461904508 0.104314658031422 -1.25258965873376 0.210355080271172 0.2
"PSMD4" "chr1-151006310-151007015" -0.0419059491394413 0.0916989594150466 -0.456994816590744 0.647674771179119 0.88
"PSMD4" "chr1-151007828-151009136" 0.0819134552058136 0.0757254920217811 1.08171572107122 0.279378865374892 0.28
"PSMD4" "chr1-151024299-151024931" 0.0885986266443239 0.124923368324113 0.709223805224778 0.478185603133439 0.36
"PSMD4" "chr1-151047391-151048798" -0.174675591266154 0.10756624918336 -1.62388846494402 0.104399614847416 0.16
"PSMD4" "chr1-151057375-151058516" -0.0388481198393172 0.0810618296130218 -0.47924059973446 0.631767474400776 0.72
"PSMD4" "chr1-151058733-151059837" -0.119701616584187 0.0791461039557389 -1.5124132534828 0.130428765367792 0.16
"PSMD4" "chr1-151069980-151071590" -0.305827083707868 0.083364588148049 -3.66854908663068 0.000243930864620321 8e-04
"PSMD4" "chr1-151130923-151132155" -0.162269118444932 0.128133197345819 -1.26640965656217 0.205366455470352 0.22
"PSMD4" "chr1-151145609-151147259" -0.142321176421609 0.0855399826644743 -1.66379711555304 0.0961529806187154 0.16
"PSMD4" "chr1-151155830-151157553" -0.147495517872283 0.089316309586418 -1.6513839247867 0.098660205157232 0.1
"PSMD4" "chr1-151165291-151166747" -0.108439751901291 0.0759922980736866 -1.42698345293021 0.153584664240623 0.18
"PSMD4" "chr1-151189514-151190574" -0.267571647598892 0.10460666443703 -2.55788337233485 0.0105311405128654 0.0184
"PSMD4" "chr1-151196325-151196623" -0.0459170650213242 0.150570334817468 -0.304954259927682 0.760400989244829 0.88
"PSMD4" "chr1-151197881-151199680" -0.143176224342543 0.0752854433498186 -1.90177832489165 0.0572001410991011 0.076
"PSMD4" "chr1-151251371-151251989" -0.132149696721875 0.16727324675066 -0.790022907362219 0.429514390375631 0.6
"PSMD4" "chr1-151254149-151255105" -0.215381736378046 0.0761614848352807 -2.82796136188607 0.00468454601537571 0.0056
"PSMD4" "chr1-151277133-151277692" 0.025629366877929 0.0809929302926988 0.316439555715634 0.751668897132685 0.6
"PSMD4" "chr1-151280985-151283466" -0.191553724812443 0.090507800286586 -2.11643332625368 0.0343079701908423 0.0512
"PSMD4" "chr1-151311339-151312234" -0.251207984557637 0.093717459276516 -2.68048223348054 0.00735161668739607 0.0216
"PSMD4" "chr1-151326656-151328279" -0.225086038806088 0.0768703170795085 -2.92812684216298 0.00341010896284453 0.0032
"PSMD4" "chr1-151340571-151341224" -0.177566642055138 0.119600463440366 -1.48466516723554 0.137632543273276 0.22
"PSMD4" "chr1-151346535-151347789" -0.0716510461482605 0.0777860958773539 -0.921129224189801 0.3569829641485 0.32
"PSMD4" "chr1-151398724-151400194" -0.200403706906071 0.0823062397367415 -2.43485436276845 0.0148977845002846 0.0304
"PSMD4" "chr1-151457549-151459634" -0.159065395430223 0.0755798600015145 -2.10460029202271 0.0353261161950813 0.0472
"PSMD4" "chr1-151472520-151473833" -0.239299735189027 0.145721236704744 -1.6421747481727 0.100553794308496 0.18
"PSMD4" "chr1-151510639-151512191" -0.0608301629740159 0.112924263393155 -0.538681069472471 0.590106938133901 0.52
"PSMD4" "chr1-151539395-151541307" -0.092634053234762 0.0845480042053487 -1.09563855593532 0.273236981743072 0.22
"PSMD4" "chr1-151593440-151594503" -0.320448900698005 0.155275031169106 -2.06375035500081 0.0390413923013667 0.0624
"PSMD4" "chr1-151611171-151613027" 0.0455014708368434 0.0768723457449735 0.591909488332722 0.55391119974604 0.56
"PSMD4" "chr1-151619495-151620713" 0.0840825764782759 0.098285797187352 0.855490608861807 0.392279601200557 0.3
"PSMD4" "chr1-151653388-151654587" -0.193009354786421 0.109194665853138 -1.76757127537723 0.0771326036375196 0.1184
"PSMD4" "chr1-151720633-151721689" -0.202923792796033 0.139317581043984 -1.45655552784804 0.145239111263813 0.2
"PSMD4" "chr1-151762692-151763888" -0.300507756895228 0.11286537316857 -2.66253278980794 0.00775550130475028 0.0184
