"gene" "peak" "beta" "se" "z" "p" "boot_basic_p"
"ZNF267" "chr16-31458041-31460171" -0.00653603704841055 0.0873622656143927 -0.0748153336276773 0.940361641539807 0.92
"ZNF267" "chr16-31471846-31473120" 0.0802011433460792 0.121559824544254 0.659766856745352 0.509403455315856 0.44
"ZNF267" "chr16-31476151-31477775" -0.136361483259913 0.0996328031406454 -1.36864043730075 0.171111697267059 0.14
"ZNF267" "chr16-31487160-31489009" 0.0110720630185385 0.109851175649342 0.100791484051858 0.919715987156517 0.72
"ZNF267" "chr16-31507542-31508783" -0.253907392153428 0.0968356276511454 -2.6220451946482 0.00874038395090154 0.0168
"ZNF267" "chr16-31700171-31701476" -0.0200782202682082 0.120036528208995 -0.167267585690667 0.867159507664207 0.88
"ZNF267" "chr16-31712794-31713845" 0.00693145511771487 0.0791128360246224 0.0876147976234549 0.930182840607451 0.92
"ZNF267" "chr16-31868424-31870220" -0.0250000391597271 0.0673327215136084 -0.371291084004001 0.710420738047832 0.66
"ZNF267" "chr16-31873343-31874821" -0.142410926148865 0.0690237635891184 -2.06321589469682 0.0390921206471611 0.0536
"ZNF267" "chr16-31877340-31877769" 0.0155962911742748 0.101479435872049 0.153689178898664 0.877854817395373 0.74
"VPS35" "chr16-46620265-46622190" 0.0264660451698976 0.0629690184125502 0.420302647827567 0.674264375842285 0.72
"VPS35" "chr16-46658627-46659353" 0.0608091517527473 0.0598887572922664 1.01536840138441 0.309930249708479 0.32
"VPS35" "chr16-46688179-46690279" -0.0381255048558692 0.0576903800556073 -0.660864165206059 0.508699428857399 0.56
"VPS35" "chr16-46789283-46790384" -0.0515029807018455 0.071485818025501 -0.720464312004836 0.471239165276751 0.48
"VPS35" "chr16-46829932-46831702" 0.00292926376598948 0.0516894069986266 0.0566704850389812 0.95480768574453 0.86
"VPS35" "chr16-46883479-46885181" 0.0806611154996802 0.0565663999544161 1.4259545519015 0.153881461220247 0.28
"VPS35" "chr16-46961197-46962052" 0.046081469352299 0.069364256902272 0.664340272789538 0.50647255070741 0.38
"VPS35" "chr16-47016334-47017119" -0.0758743776727331 0.0601213750986728 -1.26201999784945 0.206941590568328 0.36
"VPS35" "chr16-47018174-47018839" -0.0436779217515046 0.074755154237898 -0.58427973558192 0.559032123606585 0.5
"VPS35" "chr16-47141739-47142053" -0.116844140749094 0.0900305338357331 -1.29782792316088 0.194346472127878 0.22
"VPS35" "chr16-47142526-47144611" -0.0030306757475873 0.0519304974935003 -0.0583602294194586 0.953461693076524 0.82
"VPS35" "chr16-46742631-46743776" -0.11626441063402 0.0859290643722331 -1.35302777335476 0.176046757827301 0.28
"VPS35" "chr16-46972310-46974143" -0.0765200642839585 0.0522011556321302 -1.46586916242252 0.142683934509344 0.12
"VPS35" "chr16-47037237-47038492" -0.0970940786354314 0.058643773377114 -1.65565878599011 0.0977909380551467 0.1
"C16orf87" "chr16-46620265-46622190" -0.140017891468225 0.135628354998346 -1.03236444525138 0.301901421380342 0.46
"C16orf87" "chr16-46658627-46659353" 0.086036182251219 0.122100121169938 0.704636338005549 0.481036578624573 0.46
