"gene" "peak" "beta" "se" "z" "p" "boot_basic_p"
"KLHDC3" "chr6-42547226-42548336" -0.359463078938549 0.174876111906945 -2.05552991211188 0.039827849579561 0.06
"KLHDC3" "chr6-42563462-42564820" -0.0574206266919213 0.134523873816739 -0.42684339264676 0.669493398494669 0.8
"KLHDC3" "chr6-42569239-42570002" -0.0838497326791842 0.204880901999505 -0.409260852821639 0.682348240923947 0.72
"KLHDC3" "chr6-42726063-42727580" 0.174342065720366 0.159291582753081 1.0944838560027 0.273742824025865 0.32
"KLHDC3" "chr6-42770612-42772062" 0.0216318604556414 0.164094862777896 0.131825336207632 0.895122446039584 0.96
"KLHDC3" "chr6-42774771-42775529" -0.0975862933814975 0.141844947314321 -0.68797863603313 0.491466235008182 0.34
"KLHDC3" "chr6-42781535-42783986" -0.0260917152037269 0.136085754272399 -0.191729952508474 0.847953742525261 0.68
"KLHDC3" "chr6-42879052-42880384" -0.299430543276131 0.14018134466253 -2.13602276392037 0.0326775583951047 0.0488
"KLHDC3" "chr6-42889924-42891383" -0.154648317239004 0.157391068335461 -0.982573654747607 0.325817315970697 0.3
"KLHDC3" "chr6-42901157-42901818" -0.0376829517013261 0.216293332066126 -0.174221513633188 0.861691378654794 0.98
"KLHDC3" "chr6-42928418-42930555" -0.0111845457361186 0.138736618536826 -0.0806171135931916 0.935746455825166 0.98
"KLHDC3" "chr6-42959881-42961070" -0.325597181578162 0.287841280850639 -1.13116916592347 0.257983897149504 0.4
"KLHDC3" "chr6-42978132-42979771" -0.167992496391948 0.147504597396392 -1.13889668089801 0.254746250157592 0.28
"KLHDC3" "chr6-42983913-42985437" 0.0643839493563995 0.132504913201728 0.485898581423769 0.627039074232207 0.8
"KLHDC3" "chr6-43013071-43014552" -0.137694734564319 0.134548434229111 -1.0233841467813 0.306126252008711 0.26
"KLHDC3" "chr6-43020839-43022297" -0.11411336533769 0.188813456352414 -0.604370935960733 0.545597054390719 0.62
"KLHDC3" "chr6-43052825-43054123" 0.25492525602498 0.142350077664074 1.79083327672338 0.0733200535188536 0.072
"KLHDC3" "chr6-43058947-43060320" 0.0147748453554461 0.132469967371773 0.111533547177384 0.911193264744945 1
"KLHDC3" "chr6-43075776-43077253" 0.114149037229711 0.245481476189417 0.465000614309621 0.641931016673284 0.68
"KLHDC3" "chr6-43143163-43143852" -1.14042216278329 0.416150954745066 -2.74040501356512 0.006136351606227 0.1
"KLHDC3" "chr6-43173978-43174929" -0.00897292180665078 0.134242286335061 -0.0668412469097472 0.946708086528698 0.82
"KLHDC3" "chr6-43181604-43182676" 0.201593598436836 0.144897954842674 1.39127980554122 0.164140595127727 0.2
"KLHDC3" "chr6-43223816-43224891" -0.0864718815025232 0.187038747940176 -0.462320681970033 0.643851370323506 0.62
"KLHDC3" "chr6-43228782-43229784" -0.0763732332661963 0.147990081517978 -0.516069945247774 0.605805558193893 0.66
"KLHDC3" "chr6-43246540-43247855" 0.0677622955651152 0.168554806541055 0.402019360679639 0.687669777841636 0.66
"KLHDC3" "chr6-43262980-43263779" -0.052951070334768 0.245799683610649 -0.21542367165388 0.829437015918953 0.92
"KLHDC3" "chr6-43274876-43276549" -0.445815410310995 0.268113225909798 -1.66278783449863 0.0963549126824402 0.22
"KLHDC3" "chr6-43307715-43308955" 0.0532991274623749 0.211991165111811 0.251421456334104 0.801488280612869 0.7
"KLHDC3" "chr6-43312594-43313137" -0.085644413624776 0.171061808813072 -0.500663556751957 0.616607924336786 0.64
"KLHDC3" "chr6-43331325-43332257" 0.205370554246832 0.19307213130955 1.06369859209543 0.287465262468709 0.16
"KLHDC3" "chr6-43367484-43367923" -0.202103353671466 0.229102878368254 -0.882151089112947 0.377695107610603 0.34
"KLHDC3" "chr6-43383164-43384423" -0.0937517069094648 0.136848578635504 -0.685076219601609 0.493295825468248 0.54
"KLHDC3" "chr6-43426854-43428317" 0.124005181711474 0.132836057637099 0.933520490725863 0.35055129579586 0.34
"KLHDC3" "chr6-43454323-43456227" -0.0736295900965455 0.186958616678561 -0.393828278175256 0.693707825198892 0.66
"KLHDC3" "chr6-43476785-43478214" -0.112119272011323 0.14180505093803 -0.790657816979453 0.429143698071078 0.46
"KLHDC3" "chr6-43506684-43507013" -0.0686079021918064 0.224633348647109 -0.305421713227394 0.76004498657313 0.82
"KLHDC3" "chr6-43509288-43510890" 0.113813971439652 0.133113071156381 0.855017245496072 0.392541600626715 0.28
"KLHDC3" "chr6-43516151-43517654" 0.0636828830253315 0.13237683333641 0.481072718090286 0.630464817172479 0.64
"KLHDC3" "chr6-42745245-42747746" -0.106355376698108 0.134579287587971 -0.790280425794244 0.42936401568508 0.62
"KLHDC3" "chr6-43170557-43172623" -0.0784738459851617 0.139167944578594 -0.563878745373324 0.572836656007485 0.46
"KLHDC3" "chr6-43368339-43370135" 0.0175199599257767 0.135852540846767 0.12896306404411 0.897386875334521 0.92
"RRP36" "chr6-42547226-42548336" -0.201652870143276 0.123495588025089 -1.63287509592901 0.102495268889521 0.2
"RRP36" "chr6-42563462-42564820" 0.120619636784996 0.0982210957373083 1.22804206041025 0.219431179226612 0.28
"RRP36" "chr6-42569239-42570002" -0.163076457800113 0.156147203452403 -1.04437642298103 0.296311267388997 0.24
