"gene" "peak" "beta" "se" "z" "p" "boot_basic_p"
"MALT1" "chr18-58541703-58542997" 0.0164995825104484 0.0498518866337981 0.330972077980739 0.74066557659333 0.78
"MALT1" "chr18-58564693-58565392" -0.0297554184080074 0.0563328435200075 -0.528207286348669 0.597355472711665 0.62
"MALT1" "chr18-58614721-58616079" 0.0196816540613186 0.0660928563243523 0.297787917724881 0.765865036696649 0.86
"MALT1" "chr18-58649583-58650479" 0.146659057701264 0.0555823498842461 2.63859045194546 0.00832514879566695 0.0352
"MALT1" "chr18-58657274-58658863" 0.0511939979265426 0.0491594986891211 1.04138567909912 0.297696586312891 0.34
"MALT1" "chr18-58862805-58864978" -0.0292210144042761 0.0456616444972033 -0.639946605647675 0.522207312956938 0.72
"MALT1" "chr18-58886508-58887960" 0.0689874925434396 0.0471791711876237 1.46224468990962 0.143674169198453 0.1
"MALT1" "chr18-59139111-59140510" -0.018202869210728 0.0398261570592073 -0.457058138541131 0.647629257902226 0.62
"MALT1" "chr18-58670487-58672224" 0.000879224161193984 0.0405761951580656 0.0216684723091691 0.982712413317955 0.88
"ZNF532" "chr18-58534908-58535717" 0.0204289752462718 0.102665396768978 0.198985986410222 0.842273706618917 0.84
"ZNF532" "chr18-58536302-58536868" 0.230326158298727 0.136599976074914 1.68613615402401 0.0917695777818084 0.2
"ZNF532" "chr18-58541703-58542997" 0.190943482623128 0.117518529359712 1.62479469121563 0.104206312613081 0.1
"ZNF532" "chr18-58564693-58565392" -0.0177776619963983 0.140050526948506 -0.126937487375072 0.898989875981964 0.96
"ZNF532" "chr18-58614721-58616079" 0.00347189927140641 0.161120152087969 0.0215485103906233 0.982808106737066 0.9
"ZNF532" "chr18-58649583-58650479" -0.140225111647547 0.154582271830216 -0.907122854304805 0.364341833600157 0.42
"ZNF532" "chr18-58657274-58658863" 0.0738022019484977 0.12027171600856 0.613628909587065 0.539460575288845 0.62
"ZNF532" "chr18-58862805-58864978" -0.000527660830929107 0.113107247733063 -0.00466513721715166 0.996277772541866 0.9
"ZNF532" "chr18-58886508-58887960" 0.204358893662988 0.113183997377745 1.80554582270983 0.0709893117771565 0.12
"ZNF532" "chr18-59139111-59140510" -0.0198519748524324 0.0995303021705404 -0.199456591806755 0.841905595803735 0.9
"ZNF532" "chr18-58670487-58672224" 0.0281713107419743 0.103746027682567 0.271541102548722 0.785974891488045 0.78
"ZNF532" "chr18-59357938-59359660" -0.373892037367005 0.141822248702928 -2.63634261046155 0.00838050677133672 0.1
"SEC11C" "chr18-58649583-58650479" -0.0187004454949162 0.213423572430295 -0.0876212748290673 0.930177692344473 0.98
"SEC11C" "chr18-58657274-58658863" -0.19505040527131 0.189956889542398 -1.02681406155461 0.304508026799173 0.32
"SEC11C" "chr18-58862805-58864978" -0.156468483708137 0.171163129891948 -0.914148297048038 0.360638927449203 0.5
"SEC11C" "chr18-58886508-58887960" -0.149934909871008 0.181853183600704 -0.824483283175406 0.409665010466458 0.42
"SEC11C" "chr18-59139111-59140510" 0.00106868093319703 0.143868320791708 0.00742818799382707 0.994073217989674 0.9
"SEC11C" "chr18-58670487-58672224" -0.0677064519997663 0.146940779485177 -0.460773736446638 0.644960946381172 0.68
"SEC11C" "chr18-59357938-59359660" -0.213081298314567 0.197427142329929 -1.0792907996332 0.280458113013811 0.36
"LMAN1" "chr18-58862805-58864978" -0.11710871876612 0.139096484315118 -0.841924361659743 0.399830293008625 0.62
"LMAN1" "chr18-58886508-58887960" 0.0405094274726236 0.140407505710058 0.288513261935411 0.772953880360125 0.76
"LMAN1" "chr18-59139111-59140510" 0.255967359643135 0.116579562004794 2.19564523353253 0.0281173459436563 0.056
"LMAN1" "chr18-59357938-59359660" 0.248844567063031 0.140104244185689 1.77613867809188 0.0757100625355008 0.1
"PMAIP1" "chr18-59904495-59905240" 0.196891067798782 0.0919174430901238 2.14204248050865 0.0321900637893676 0.12
"PMAIP1" "chr18-59911291-59912046" 0.0778874410301774 0.105989082673386 0.734862865736783 0.462423015865809 0.44
"PMAIP1" "chr18-59917334-59917797" 0.113077222123464 0.115401917950307 0.9798556569238 0.327157374176994 0.3
"PMAIP1" "chr18-59899041-59901111" 0.173043996332253 0.0870302461546346 1.98832019875928 0.0467762882568228 0.1
"PIGN" "chr18-61732631-61733844" 0.0450492018599702 0.0930254763076245 0.484267360384135 0.628196136953119 0.74
"PIGN" "chr18-61738170-61739183" 0.0894548560570372 0.102688223757996 0.871130620273012 0.38368283673465 0.46
"PIGN" "chr18-61892762-61894862" -0.0446617425711452 0.147657300383861 -0.302468909122943 0.762294631074368 0.74
"PIGN" "chr18-62186334-62188291" 0.13771089758722 0.0823188553140072 1.67289616773604 0.0943477383684018 0.12
"PIGN" "chr18-62331544-62332938" 0.13729028675094 0.10336009915489 1.32827162390009 0.184088390417204 0.36
"PIGN" "chr18-62420303-62421193" 0.168920724259284 0.127510051962041 1.32476398260406 0.185249444299367 0.28
"PIGN" "chr18-62505222-62506952" -0.053605103141644 0.125136859806503 -0.428371810068853 0.668380445016441 0.82
"PIGN" "chr18-62522260-62525033" 0.0256450527098904 0.084201729339828 0.304566817225214 0.760696095985007 0.78
"PIGN" "chr18-62526185-62526971" -0.0241044188604129 0.0861978043562413 -0.279640752342058 0.779753138069181 0.9
"PIGN" "chr18-62583502-62584972" 0.180034859343377 0.142941356158865 1.25950154791651 0.207849231476867 0.4
"PIGN" "chr18-62324185-62326229" -0.129807286792001 0.129474306848006 -1.00257178394773 0.316067515422828 0.46
"RELCH" "chr18-61732631-61733844" -0.0384037066432778 0.0472171665957764 -0.813342040873605 0.416021979618095 0.36
"RELCH" "chr18-61738170-61739183" 0.0601814831250296 0.0514575068775421 1.16953748397194 0.242187148182904 0.26
"RELCH" "chr18-61892762-61894862" -0.0633699273246325 0.0741040191800541 -0.855148317538075 0.392469043625505 0.34
"RELCH" "chr18-62186334-62188291" 0.00303971690223271 0.040171582136809 0.0756683391727167 0.93968296543327 0.86
"RELCH" "chr18-62331544-62332938" 0.0266936516889214 0.0533268329835656 0.500566979050639 0.616675906726932 0.68
"RELCH" "chr18-62420303-62421193" -0.0871522165929472 0.0702069390105758 -1.24136186281842 0.214472100969139 0.32
"RELCH" "chr18-62505222-62506952" 0.148681059128761 0.057535424497325 2.58416550199736 0.00976149404081808 0.0136
"RELCH" "chr18-62522260-62525033" 0.0703176663303811 0.0419547545128724 1.67603569957265 0.0937312001718016 0.18
"RELCH" "chr18-62526185-62526971" -0.0343735157195385 0.0428528884664078 -0.802128326693397 0.422478730761745 0.46
"RELCH" "chr18-62583502-62584972" -0.147858933248307 0.0816776785415121 -1.81027345400321 0.0702533915674296 0.1
"RELCH" "chr18-62714656-62717455" 0.0328647138399734 0.0427553224062264 0.768669536104055 0.442089514076495 0.56
"RELCH" "chr18-62324185-62326229" 0.162541493577913 0.0576190661717424 2.8209671620403 0.00478791037076051 0.0136
"ZCCHC2" "chr18-62186334-62188291" 0.0107499801919704 0.0444297084613037 0.241954776753332 0.808815205090778 0.86
"ZCCHC2" "chr18-62331544-62332938" -0.0186972831070383 0.0607701909801877 -0.307671949116205 0.758331966347278 0.78
"ZCCHC2" "chr18-62420303-62421193" 0.0553396613755575 0.0756458264087647 0.731562651936943 0.464435551057794 0.52
"ZCCHC2" "chr18-62505222-62506952" 0.114165997589351 0.0649696754770959 1.75721976061892 0.0788803583307929 0.22
"ZCCHC2" "chr18-62522260-62525033" -0.00398929046823822 0.0457812123466253 -0.087138156980945 0.930561695836433 0.98
"ZCCHC2" "chr18-62526185-62526971" 0.0448250697728405 0.0471105743373995 0.951486378659056 0.341357529957755 0.44
"ZCCHC2" "chr18-62583502-62584972" -0.0580950236894683 0.0890069962018142 -0.652701766923398 0.513948563166645 0.6
"ZCCHC2" "chr18-62714656-62717455" -0.0435455026145717 0.0465478049905256 -0.935500666968831 0.349530339770577 0.44
"ZCCHC2" "chr18-63074691-63075405" 0.135189054265717 0.0660094492205623 2.04802578815647 0.0405574726176006 0.14
"ZCCHC2" "chr18-62324185-62326229" -0.0463811023372474 0.0698389634821654 -0.664114987174626 0.506616718589848 0.84
"PHLPP1" "chr18-62331544-62332938" 0.0239742031548657 0.0870071781002138 0.275542819320637 0.78289923340266 0.8
"PHLPP1" "chr18-62420303-62421193" -0.0437406018987849 0.114498255191935 -0.382019811790685 0.702446669446133 0.9
"PHLPP1" "chr18-62505222-62506952" -0.039779093844212 0.0998566717979433 -0.398361903395936 0.69036343573888 0.9
"PHLPP1" "chr18-62522260-62525033" -0.0664824464896419 0.0656927660441502 -1.01202081283898 0.31152810219446 0.38
"PHLPP1" "chr18-62526185-62526971" -0.12018591642593 0.0706073360758359 -1.70217321748046 0.0887229018202958 0.1
"PHLPP1" "chr18-62583502-62584972" -0.0633379315632955 0.129686155736644 -0.488393932286164 0.625270838908116 0.76
"PHLPP1" "chr18-62714656-62717455" -0.0199472205516396 0.0676437425236373 -0.294886412363557 0.768080652017426 0.76
"PHLPP1" "chr18-63074691-63075405" -0.0690798914587684 0.103554157840652 -0.667089500791152 0.504714966138645 0.74
"PHLPP1" "chr18-63137782-63138922" -0.0907063131648033 0.133701727609225 -0.678422895401278 0.497503596410662 0.54
"PHLPP1" "chr18-63160892-63162135" -0.0926932044743597 0.111407636334114 -0.832018410267415 0.40539855291029 0.48
"PHLPP1" "chr18-63197225-63198187" -0.100555943731012 0.127353330710089 -0.789582362474057 0.429771712032685 0.56
"PHLPP1" "chr18-63199486-63200464" -0.123620722308653 0.129104292913126 -0.957526039756378 0.338301809599967 0.5
"PHLPP1" "chr18-63235984-63237263" -0.0868225909867046 0.0640849000946241 -1.35480574766454 0.175479454898557 0.4
"PHLPP1" "chr18-63249505-63250163" -0.0262525864751098 0.0966088089798829 -0.271741125393404 0.785821077226313 0.84
"PHLPP1" "chr18-63253147-63253636" 0.0929884263420572 0.0836001837626028 1.11229930553878 0.266009482377311 0.22
"PHLPP1" "chr18-63319426-63321041" -0.0302828858362321 0.0646948115811669 -0.468088322635251 0.639721429630481 0.58
"PHLPP1" "chr18-63365981-63367884" 0.0319690745209936 0.0652907139452764 0.489641981060102 0.62438726411218 0.48
"PHLPP1" "chr18-63440680-63441289" 0.1227065357724 0.0721828795771193 1.6999396046718 0.0891422863500792 0.2
"PHLPP1" "chr18-63444358-63445261" 0.0854326343203462 0.0674721014177295 1.26619198935899 0.205444354778136 0.2
"PHLPP1" "chr18-62324185-62326229" 0.0460398045009676 0.0977888247818663 0.470808444662944 0.637777533532689 0.74
"PHLPP1" "chr18-63421564-63423245" -0.0622186600099028 0.0648666835450057 -0.95917744841594 0.337469359282687 0.42
"BCL2" "chr18-62714656-62717455" 0.184453846665308 0.0615218584062397 2.99818392102732 0.00271593715814952 0.28
"BCL2" "chr18-63074691-63075405" 0.355099469107539 0.0701158480287912 5.06446800674403 4.09542406313924e-07 0.0288
"BCL2" "chr18-63137782-63138922" 0.392351832755463 0.0753220026127995 5.20899364256668 1.89867618223228e-07 0.0832
"BCL2" "chr18-63160892-63162135" 0.629840227884819 0.059695569499015 10.5508705783469 5.03285791090845e-26 8e-04
"BCL2" "chr18-63197225-63198187" -0.204336380382654 0.105112539466717 -1.94397720214299 0.0518982003528191 0.48
"BCL2" "chr18-63199486-63200464" 0.964405231060479 0.0620375631647768 15.5455047210501 1.70672717104346e-54 8e-04
"BCL2" "chr18-63235984-63237263" -0.0116804460596919 0.0520759490386605 -0.224296364738748 0.822526704674372 0.86
"BCL2" "chr18-63249505-63250163" 0.0611374440791572 0.0752601844242389 0.812347784514155 0.416592098718812 0.62
"BCL2" "chr18-63253147-63253636" 0.0683152586435044 0.0663066745297141 1.03029233675247 0.302872795318159 0.74
"BCL2" "chr18-63319426-63321041" 0.155039532347904 0.0529408592327941 2.92854204851788 0.00340555766229468 0.2
"BCL2" "chr18-63365981-63367884" 0.205554073054955 0.0529049332257497 3.88534793490504 0.000102183437361348 0.18
