"X1","X2","X3","X4","X5","X6"
"IKZF3","chr17-40053767-40054853_chr17-40176760-40178597","-11.189493034635","0.964026750978759","1.5487604579171e-30","4e-04"
"IKZF3","chr17-40053767-40054853_chr17-40139538-40141085","-11.0935778001505","0.901991359490392","3.17064575030098e-20","4e-04"
"IKZF3","chr17-40068602-40070299_chr17-40112928-40113720","-11.0944734199816","1.12722916092671","1.53534709144834e-43","4e-04"
"IKZF3","chr17-40068602-40070299_chr17-40176760-40178597","-11.195340571332","1.17160455748316","7.22684220236592e-43","4e-04"
"IKZF3","chr17-40068602-40070299_chr17-40139538-40141085","-11.3336789860482","1.1495156744472","1.26017613420899e-33","4e-04"
"IKZF3","chr17-40112928-40113720_chr17-40176760-40178597","-11.0670645445399","1.00696635494544","1.3799179328122e-34","4e-04"
"IKZF3","chr17-40112928-40113720_chr17-40139538-40141085","-11.3547193355036","0.92971122248808","2.33480560326131e-22","4e-04"
"IKZF3","chr17-40176760-40178597_chr17-40139538-40141085","-11.2778316218136","1.0164405823948","4.97331921364166e-28","4e-04"
"CD6","chr11-60913541-60914904_chr11-60985982-60986866","-10.7366446650238","1.36674410769357","2.89345066006527e-68","4e-04"
"CD6","chr11-60913541-60914904_chr11-61021299-61022229","-10.7993873678452","1.21206389462327","2.77845740933918e-49","4e-04"
"CD6","chr11-60913541-60914904_chr11-61025709-61026961","-10.7189621751672","1.01811618498555","4.35970045899111e-40","4e-04"
"CD6","chr11-60913541-60914904_chr11-61041712-61043416","-10.806803708955","1.25824303312013","2.03355940415323e-51","4e-04"
"CD6","chr11-60913541-60914904_chr11-61101794-61103484","-10.7797936402368","1.16564540665967","4.76526632061943e-40","4e-04"
"CD6","chr11-60913541-60914904_chr11-61332319-61333774","-11.2504500771107","1.06202151410154","1.81325809909281e-38","4e-04"
"CD6","chr11-60913541-60914904_chr11-61429103-61430461","-11.0934513110787","0.848951462448608","1.23797943562132e-19","4e-04"
"CD6","chr11-60985982-60986866_chr11-61021299-61022229","-11.3883641691274","1.43927161563839","1.01627950009531e-71","4e-04"
"CD6","chr11-60985982-60986866_chr11-61025709-61026961","-11.483781064047","1.45515076111496","1.31855590633239e-74","4e-04"
"CD6","chr11-60985982-60986866_chr11-61041712-61043416","-10.993017870159","1.41088633875866","3.54801593791357e-82","4e-04"
"CD6","chr11-60985982-60986866_chr11-61101794-61103484","-10.9637406630568","1.40161395361432","1.1278757760039e-70","4e-04"
"CD6","chr11-60985982-60986866_chr11-61332319-61333774","-11.1955495137968","1.49737382205238","5.68110430862474e-70","4e-04"
"CD6","chr11-60985982-60986866_chr11-61429103-61430461","-11.4909300280391","1.46331500662857","6.98108076344387e-53","4e-04"
"CD6","chr11-61021299-61022229_chr11-61025709-61026961","-11.2969457032821","1.28391696424809","5.13620765570611e-48","4e-04"
"CD6","chr11-61021299-61022229_chr11-61041712-61043416","-10.7005745567262","1.31228788314655","6.00891328265545e-64","4e-04"
"CD6","chr11-61021299-61022229_chr11-61101794-61103484","-10.5145599846712","1.27213487676613","5.65732762578153e-48","4e-04"
"CD6","chr11-61021299-61022229_chr11-61332319-61333774","-10.8704713809925","1.32791292918621","1.77660853101258e-63","4e-04"
"CD6","chr11-61021299-61022229_chr11-61429103-61430461","-11.5368188863336","1.34044635849592","4.73897061016975e-43","4e-04"
"CD6","chr11-61025709-61026961_chr11-61041712-61043416","-11.663844745795","1.27299900758926","3.01948270965702e-53","4e-04"
"CD6","chr11-61025709-61026961_chr11-61101794-61103484","-11.0635661811519","1.2210600288538","7.51700697040926e-45","4e-04"
