"X1","X2","X3","X4","X5","X6"
"FTL","chr19-48618630-48619718_chr19-49127544-49128612","-7.31978237705576","-0.0754395831303643","1.76776822207542e-08","0.0032"
"FTL","chr19-48618630-48619718_chr19-49142677-49143200","-7.39047502881117","-0.142121186336186","2.54195156899342e-09","4e-04"
"FTL","chr19-48618630-48619718_chr19-49442557-49444013","-7.35100087463099","-0.0721186608550415","3.8203581312554e-07","0.0044"
"FTL","chr19-48618630-48619718_chr19-49452580-49454103","-7.23828012663092","-0.0925109054379861","2.24053906509101e-11","4e-04"
"FTL","chr19-48618630-48619718_chr19-48954004-48955395","-7.2849317145201","-0.0950509035590529","2.59596294014741e-11","4e-04"
"FTL","chr19-48618630-48619718_chr19-49118475-49120354","-7.26369718538304","-0.0961602449533633","2.53174383522407e-12","4e-04"
"FTL","chr19-48623943-48624531_chr19-48636788-48638536","-7.26397298270705","-0.0969872528329476","7.00087144018437e-12","8e-04"
"FTL","chr19-48623943-48624531_chr19-48644602-48646895","-7.30345653841891","-0.104885120432205","1.56258844378263e-11","4e-04"
"FTL","chr19-48623943-48624531_chr19-48738414-48739696","-7.28964421992586","-0.119599040958227","2.69449286081935e-10","4e-04"
"FTL","chr19-48623943-48624531_chr19-48872065-48873367","-7.30838813300528","-0.0837065284068808","8.42534757066267e-10","4e-04"
"FTL","chr19-48623943-48624531_chr19-48899720-48901330","-7.24914170137868","-0.0912602825005224","7.92639574573526e-10","4e-04"
"FTL","chr19-48623943-48624531_chr19-48933085-48933985","-7.29325013865091","-0.142576626748982","1.81545463470381e-07","4e-04"
"FTL","chr19-48623943-48624531_chr19-48964844-48966066","-7.30341012594819","-0.0772578024440722","1.63616253015582e-08","0.0012"
"FTL","chr19-48623943-48624531_chr19-49084633-49085925","-7.21132277956867","-0.123944768550879","3.43072119277965e-19","4e-04"
"FTL","chr19-48623943-48624531_chr19-49113772-49115131","-7.29468739218223","-0.112879756373702","1.13997599563197e-10","4e-04"
"FTL","chr19-48623943-48624531_chr19-49127544-49128612","-7.28476297141219","-0.0788637989321154","2.14175936647396e-08","4e-04"
"FTL","chr19-48623943-48624531_chr19-49142677-49143200","-7.26428199558186","-0.161144341381595","1.11244792216048e-09","4e-04"
"FTL","chr19-48623943-48624531_chr19-49442557-49444013","-7.29247693467172","-0.0706154281344797","4.86949191425825e-06","0.0124"
"FTL","chr19-48623943-48624531_chr19-49452580-49454103","-7.24288029845763","-0.0823660343071412","2.25377554348017e-09","4e-04"
"FTL","chr19-48623943-48624531_chr19-48954004-48955395","-7.29909326968815","-0.0877092019370692","7.07821362692582e-09","4e-04"
"FTL","chr19-48623943-48624531_chr19-49118475-49120354","-7.33571908709005","-0.0995131472690827","9.482556443893e-13","4e-04"
"FTL","chr19-48636788-48638536_chr19-48644602-48646895","-7.28476891670988","-0.106510359850131","7.10877061695842e-13","4e-04"
"FTL","chr19-48636788-48638536_chr19-48738414-48739696","-7.27380975236424","-0.123407376040955","5.35426638939737e-14","4e-04"
"FTL","chr19-48636788-48638536_chr19-48872065-48873367","-7.24921236714442","-0.0739431121554579","1.34007161362227e-06","0.0044"
"FTL","chr19-48636788-48638536_chr19-48899720-48901330","-7.32498703393316","-0.0955658896657514","3.78232231474348e-11","4e-04"
"FTL","chr19-48636788-48638536_chr19-48933085-48933985","-7.32182554896077","-0.136180352888975","3.27615540785939e-09","4e-04"
"FTL","chr19-48636788-48638536_chr19-48964844-48966066","-7.14897106053062","-0.0917917641004093","2.58585445171838e-10","0.0024"
"FTL","chr19-48636788-48638536_chr19-49084633-49085925","-7.2298930002403","-0.123745488892323","1.36429876418767e-18","4e-04"
"FTL","chr19-48636788-48638536_chr19-49113772-49115131","-7.35499859185602","-0.0999520271309303","3.58062266533602e-10","4e-04"
"FTL","chr19-48636788-48638536_chr19-49127544-49128612","-7.30891469158325","-0.0796121967016076","1.94054969235245e-08","0.002"
"FTL","chr19-48636788-48638536_chr19-49142677-49143200","-7.29030760785696","-0.124416167089263","1.19044885635685e-08","0.0012"
"FTL","chr19-48636788-48638536_chr19-49442557-49444013","-7.24507547918286","-0.0777754148197942","4.64385905581577e-08","0.0028"
"FTL","chr19-48636788-48638536_chr19-49452580-49454103","-7.36815341734856","-0.0548716734521426","0.000375818451541446","0.0316"
"FTL","chr19-48636788-48638536_chr19-48954004-48955395","-7.24663087507283","-0.102943415256312","1.06112642180482e-12","8e-04"
"FTL","chr19-48636788-48638536_chr19-49118475-49120354","-7.2408148862861","-0.0960937320329874","1.1256154376972e-11","4e-04"
"FTL","chr19-48644602-48646895_chr19-48738414-48739696","-7.24497001100592","-0.1524410394976","2.00254303060553e-13","4e-04"
"FTL","chr19-48644602-48646895_chr19-48872065-48873367","-7.31338088456074","-0.0972270731245334","1.34786489081773e-11","4e-04"
"FTL","chr19-48644602-48646895_chr19-48899720-48901330","-7.20693835404723","-0.0770724936903786","8.57530906020033e-07","0.0084"
"FTL","chr19-48644602-48646895_chr19-48933085-48933985","-7.2661970847869","-0.112072975314244","0.000144054238958652","0.16"
"FTL","chr19-48644602-48646895_chr19-48964844-48966066","-7.19742672896209","-0.0885873048587789","7.54405415510544e-10","0.0012"
"FTL","chr19-48644602-48646895_chr19-49084633-49085925","-7.21530994865529","-0.129081948134529","1.94892251134378e-19","4e-04"
"FTL","chr19-48644602-48646895_chr19-49113772-49115131","-7.26125377817625","-0.093550299049575","5.92166052460491e-07","0.0068"
"FTL","chr19-48644602-48646895_chr19-49127544-49128612","-7.29822728747155","-0.0914505861170868","7.1431755927408e-10","4e-04"
"FTL","chr19-48644602-48646895_chr19-49142677-49143200","-7.28642274512599","-0.165894671539863","4.01607372278705e-08","4e-04"
"FTL","chr19-48644602-48646895_chr19-49442557-49444013","-7.28461810227433","-0.0628495376365487","7.60942206566015e-05","0.0128"
"FTL","chr19-48644602-48646895_chr19-49452580-49454103","-7.31681324051773","-0.0925336720738986","5.07734617694453e-11","4e-04"
"FTL","chr19-48644602-48646895_chr19-48954004-48955395","-7.2160792672933","-0.101309627404262","1.20936426647665e-09","4e-04"
"FTL","chr19-48644602-48646895_chr19-49118475-49120354","-7.22155330244226","-0.10117340300825","2.53748318808584e-12","4e-04"
"FTL","chr19-48738414-48739696_chr19-48872065-48873367","-7.23872622869907","-0.119688713397813","9.29866700799083e-13","4e-04"
"FTL","chr19-48738414-48739696_chr19-48899720-48901330","-7.24440959118884","-0.123320621280991","1.97248742855203e-10","4e-04"
"FTL","chr19-48738414-48739696_chr19-48933085-48933985","-7.30995038806172","-0.161538050283827","1.56956139044128e-05","0.0052"
"FTL","chr19-48738414-48739696_chr19-48964844-48966066","-7.13136911682473","-0.11098680315129","4.19991229616418e-11","4e-04"
"FTL","chr19-48738414-48739696_chr19-49084633-49085925","-7.15519859166739","-0.162803655317251","1.0884566849649e-21","4e-04"
"FTL","chr19-48738414-48739696_chr19-49113772-49115131","-7.28883078887188","-0.144730304655578","2.3517153476425e-09","4e-04"
"FTL","chr19-48738414-48739696_chr19-49127544-49128612","-7.28296930917265","-0.110627929479635","3.69182870744341e-10","4e-04"
"FTL","chr19-48738414-48739696_chr19-49142677-49143200","-7.30886791339566","-0.152917472693244","4.1597792913641e-05","0.0012"
"FTL","chr19-48738414-48739696_chr19-49442557-49444013","-7.27427266955466","-0.108711637096658","6.1436103783989e-08","4e-04"
"FTL","chr19-48738414-48739696_chr19-49452580-49454103","-7.1799495952767","-0.129206164543433","1.62249041142633e-14","4e-04"
"FTL","chr19-48738414-48739696_chr19-48954004-48955395","-7.29194731478035","-0.130233701376618","1.68930781161354e-10","4e-04"
"FTL","chr19-48738414-48739696_chr19-49118475-49120354","-7.20548157636455","-0.120463216861644","1.2087781315835e-12","4e-04"
"FTL","chr19-48872065-48873367_chr19-48899720-48901330","-7.33453658995281","-0.0822161639280453","3.63956837441426e-09","4e-04"
"FTL","chr19-48872065-48873367_chr19-48933085-48933985","-7.29793361502907","-0.108194901665633","4.83831319119653e-06","0.0376"
"FTL","chr19-48872065-48873367_chr19-48964844-48966066","-7.27984869330903","-0.0757692969359063","4.4421181014981e-08","0.0016"
"FTL","chr19-48872065-48873367_chr19-49084633-49085925","-7.29628540128493","-0.109658622843161","1.72777643158692e-15","4e-04"
"FTL","chr19-48872065-48873367_chr19-49113772-49115131","-7.3135369710659","-0.0919764915565633","5.39283022224742e-09","0.0016"
"FTL","chr19-48872065-48873367_chr19-49127544-49128612","-7.28462434123971","-0.0721450797091343","1.02893030465281e-07","0.0028"
"FTL","chr19-48872065-48873367_chr19-49142677-49143200","-7.27475856328889","-0.138915686007008","3.08356092296593e-09","4e-04"
"FTL","chr19-48872065-48873367_chr19-49442557-49444013","-7.34297613211064","-0.0689845082543979","1.72288370371444e-06","0.0052"
"FTL","chr19-48872065-48873367_chr19-49452580-49454103","-7.23512092159709","-0.0883769125927182","1.94392202858229e-10","0.0012"
"FTL","chr19-48872065-48873367_chr19-48954004-48955395","-7.29130034340929","-0.0904383072836649","2.03178635246201e-10","4e-04"
"FTL","chr19-48872065-48873367_chr19-49118475-49120354","-7.25979855525906","-0.092807758991019","7.68583741057847e-12","4e-04"
"FTL","chr19-48899720-48901330_chr19-48933085-48933985","-7.26370847012743","-0.148263942292737","6.12128471097621e-07","4e-04"
"FTL","chr19-48899720-48901330_chr19-48964844-48966066","-7.21684688192456","-0.0736052119410528","9.07347723691651e-08","0.0024"
"FTL","chr19-48899720-48901330_chr19-49084633-49085925","-7.16041370539604","-0.114327596447719","1.3565676959269e-16","4e-04"
"FTL","chr19-48899720-48901330_chr19-49113772-49115131","-7.27601987826673","-0.118436633533229","8.82640402646778e-11","4e-04"
"FTL","chr19-48899720-48901330_chr19-49127544-49128612","-7.33975678351981","-0.0780642576029613","6.21822184827878e-08","0.002"
"FTL","chr19-48899720-48901330_chr19-49142677-49143200","-7.25894085750192","-0.176272924794111","9.18504833605898e-09","4e-04"
"FTL","chr19-48899720-48901330_chr19-49442557-49444013","-7.26455792434041","-0.0485738101258703","0.00154270350592813","0.14"
"FTL","chr19-48899720-48901330_chr19-49452580-49454103","-7.27524502563382","-0.0831947568255471","2.27525682108976e-09","4e-04"
"FTL","chr19-48899720-48901330_chr19-48954004-48955395","-7.25472776624857","-0.0983302867342339","7.24158013884466e-10","4e-04"
"FTL","chr19-48899720-48901330_chr19-49118475-49120354","-7.26858628689554","-0.089257870356962","1.55491272804541e-10","8e-04"
"FTL","chr19-48933085-48933985_chr19-48964844-48966066","-7.21528263156857","-0.146190812148242","2.99901143391006e-09","4e-04"
"FTL","chr19-48933085-48933985_chr19-49084633-49085925","-7.18086295335376","-0.166228296468549","8.33236602857011e-11","4e-04"
"FTL","chr19-48933085-48933985_chr19-49113772-49115131","-7.28522889206387","-0.0668064992474672","0.0367749754764439","0.52"
"FTL","chr19-48933085-48933985_chr19-49127544-49128612","-7.3457604125197","-0.119362085094239","2.34698123883346e-06","4e-04"
