"X1","X2","X3","X4","X5","X6"
"RPS27","chr1-153633299-153634614_chr1-154342513-154343557","-7.21647306556959","0.223203807716581","1.17717048439233e-52","4e-04"
"RPS27","chr1-153633299-153634614_chr1-154271627-154273119","-7.05879134938229","0.131621008007797","7.14964551016365e-32","4e-04"
"RPS27","chr1-153670327-153672160_chr1-153678402-153679988","-7.09286649522604","0.205228366531487","8.50284417271741e-46","4e-04"
"RPS27","chr1-153670327-153672160_chr1-153782979-153784163","-7.07209637049161","0.14117747015941","1.60728135932582e-37","4e-04"
"RPS27","chr1-153670327-153672160_chr1-153921782-153923783","-7.03465631796732","0.130104202710102","2.47013747734879e-29","4e-04"
"RPS27","chr1-153670327-153672160_chr1-153957509-153958858","-7.02613845349749","0.13557553429201","1.70290633544628e-35","4e-04"
"RPS27","chr1-153670327-153672160_chr1-153963169-153963947","-7.05305505398018","0.149790921347932","1.02244762598399e-40","4e-04"
"RPS27","chr1-153670327-153672160_chr1-154157449-154158661","-7.12824564633478","0.248220566325151","6.34802583153202e-82","4e-04"
"RPS27","chr1-153670327-153672160_chr1-154324586-154326454","-7.09745817243195","0.202686196001116","4.35102050934432e-58","4e-04"
"RPS27","chr1-153670327-153672160_chr1-154328210-154328942","-7.06760002335029","0.268622824255635","2.0641458105853e-89","4e-04"
"RPS27","chr1-153670327-153672160_chr1-154334798-154335395","-7.16934776724294","0.277521211975694","1.65786472089286e-70","4e-04"
"RPS27","chr1-153670327-153672160_chr1-154342513-154343557","-7.15120340727995","0.207790518592361","1.92019235562055e-47","4e-04"
"RPS27","chr1-153670327-153672160_chr1-154271627-154273119","-6.99473027562901","0.120844664658244","3.47450224958632e-27","4e-04"
"RPS27","chr1-153678402-153679988_chr1-153782979-153784163","-7.1353019528908","0.190546779841227","3.71879513582284e-35","4e-04"
"RPS27","chr1-153678402-153679988_chr1-153921782-153923783","-7.19854807340727","0.208371388193683","1.39345602465819e-47","4e-04"
"RPS27","chr1-153678402-153679988_chr1-153957509-153958858","-7.10544433499834","0.185204566155108","4.08383759048541e-35","4e-04"
"RPS27","chr1-153678402-153679988_chr1-153963169-153963947","-7.12580283562199","0.186159961894465","1.73944903800908e-28","4e-04"
"RPS27","chr1-153678402-153679988_chr1-154157449-154158661","-7.08589290372804","0.314521667925843","4.26520771258124e-43","4e-04"
"RPS27","chr1-153678402-153679988_chr1-154324586-154326454","-7.09373904724163","0.26706930292832","1.68740440729325e-43","4e-04"
"RPS27","chr1-153678402-153679988_chr1-154328210-154328942","-7.11875745328062","0.301272373909633","1.35311765316372e-37","4e-04"
"RPS27","chr1-153678402-153679988_chr1-154334798-154335395","-7.07093443186396","0.326220686804824","4.38452833706639e-39","4e-04"
"RPS27","chr1-153678402-153679988_chr1-154342513-154343557","-7.09521021755522","0.281732824284501","6.35765320547959e-31","4e-04"
"RPS27","chr1-153678402-153679988_chr1-154271627-154273119","-7.12209993504664","0.183513479623801","4.98709882806219e-36","4e-04"
"RPS27","chr1-153782979-153784163_chr1-153921782-153923783","-7.06429283381847","0.127361995797761","1.38687285622739e-31","4e-04"
"RPS27","chr1-153782979-153784163_chr1-153957509-153958858","-7.06517874980237","0.132933174873552","8.06104636416897e-36","4e-04"
"RPS27","chr1-153782979-153784163_chr1-153963169-153963947","-7.08186482582641","0.142478147740319","1.0294998526416e-37","4e-04"
"RPS27","chr1-153782979-153784163_chr1-154157449-154158661","-7.09296537237569","0.239736780182091","6.23238003926808e-76","4e-04"
"RPS27","chr1-153782979-153784163_chr1-154324586-154326454","-7.18142959994111","0.181930042603574","3.53689767529875e-43","4e-04"
"RPS27","chr1-153782979-153784163_chr1-154328210-154328942","-7.14667293799188","0.281839524975021","7.23316577687543e-90","4e-04"
"RPS27","chr1-153782979-153784163_chr1-154334798-154335395","-7.17985227084006","0.253325332012291","1.84692960441024e-55","4e-04"
"RPS27","chr1-153782979-153784163_chr1-154342513-154343557","-7.13317915203001","0.195256983093112","5.29237425832707e-37","4e-04"
"RPS27","chr1-153782979-153784163_chr1-154271627-154273119","-7.12662429542595","0.119159541999217","3.08399340338795e-29","4e-04"
"RPS27","chr1-153921782-153923783_chr1-153957509-153958858","-7.06808912611625","0.125863833034462","5.27172558938233e-31","4e-04"
"RPS27","chr1-153921782-153923783_chr1-153963169-153963947","-7.05627398381576","0.140786527952129","5.10157493682545e-37","4e-04"
"RPS27","chr1-153921782-153923783_chr1-154157449-154158661","-7.17803796563641","0.241691453774289","4.7709742984232e-77","4e-04"
"RPS27","chr1-153921782-153923783_chr1-154324586-154326454","-7.20814299003412","0.202560473648544","9.67437820180796e-57","4e-04"
"RPS27","chr1-153921782-153923783_chr1-154328210-154328942","-7.10715350424714","0.269134482092908","3.84661096996226e-88","4e-04"
"RPS27","chr1-153921782-153923783_chr1-154334798-154335395","-7.17980941765573","0.254734222662476","3.63625737549839e-59","4e-04"
"RPS27","chr1-153921782-153923783_chr1-154342513-154343557","-7.15087749742288","0.223280005517519","6.45308942336967e-56","4e-04"
"RPS27","chr1-153921782-153923783_chr1-154271627-154273119","-6.98174583292397","0.116453876829373","8.94337073844481e-25","4e-04"
"RPS27","chr1-153957509-153958858_chr1-153963169-153963947","-7.11339482497017","0.13294261375197","8.44591973767506e-33","4e-04"
"RPS27","chr1-153957509-153958858_chr1-154157449-154158661","-7.09157515898584","0.238897313153604","6.69615946237938e-68","4e-04"
"RPS27","chr1-153957509-153958858_chr1-154324586-154326454","-7.14253442130521","0.208474109382393","3.30223160384562e-53","4e-04"
"RPS27","chr1-153957509-153958858_chr1-154328210-154328942","-7.13581249526622","0.283140636078016","1.13733624491348e-87","4e-04"
"RPS27","chr1-153957509-153958858_chr1-154334798-154335395","-7.11883426663267","0.266913798060548","1.12632090513799e-64","4e-04"
"RPS27","chr1-153957509-153958858_chr1-154342513-154343557","-7.13136919754996","0.184544444003361","9.43735535540314e-31","4e-04"
"RPS27","chr1-153957509-153958858_chr1-154271627-154273119","-7.08014894998084","0.118333555121002","5.39048794217731e-29","4e-04"
"RPS27","chr1-153963169-153963947_chr1-154157449-154158661","-7.13686334990813","0.219972215936645","6.502926709289e-45","4e-04"
"RPS27","chr1-153963169-153963947_chr1-154324586-154326454","-7.1414620838548","0.207438349662467","8.52536017276348e-42","4e-04"
"RPS27","chr1-153963169-153963947_chr1-154328210-154328942","-7.1332421053609","0.251418077587635","9.79382559721159e-58","4e-04"
"RPS27","chr1-153963169-153963947_chr1-154334798-154335395","-7.12947987981103","0.229800837341314","1.47749967846788e-34","4e-04"
"RPS27","chr1-153963169-153963947_chr1-154342513-154343557","-7.11020094664375","0.211396848348846","1.88870061845127e-37","4e-04"
"RPS27","chr1-153963169-153963947_chr1-154271627-154273119","-7.08488701654422","0.128431565685268","4.19409079571096e-32","4e-04"
"RPS27","chr1-154157449-154158661_chr1-154324586-154326454","-7.0983158078369","0.284849256423507","7.33338200226047e-59","4e-04"
"RPS27","chr1-154157449-154158661_chr1-154328210-154328942","-7.10387456880447","0.343751508404129","3.15129656856601e-82","4e-04"
"RPS27","chr1-154157449-154158661_chr1-154334798-154335395","-7.09924942790304","0.291977780151489","1.50623262201847e-41","4e-04"
"RPS27","chr1-154157449-154158661_chr1-154342513-154343557","-7.06183052751767","0.288729909605672","5.71137754779686e-51","4e-04"
"RPS27","chr1-154157449-154158661_chr1-154271627-154273119","-7.05136741471563","0.219374414224952","3.61232257483654e-67","4e-04"
"RPS27","chr1-154324586-154326454_chr1-154328210-154328942","-7.16098888609661","0.264343972139491","1.65790733450052e-43","4e-04"
"RPS27","chr1-154324586-154326454_chr1-154334798-154335395","-7.11515494417304","0.274255070727288","3.01788162729368e-35","4e-04"
"RPS27","chr1-154324586-154326454_chr1-154342513-154343557","-7.13365844774311","0.255927431193239","1.03078629505498e-34","4e-04"
"RPS27","chr1-154324586-154326454_chr1-154271627-154273119","-7.12252888918424","0.185026218163358","7.85635057819669e-46","4e-04"
"RPS27","chr1-154328210-154328942_chr1-154334798-154335395","-7.11016474592883","0.367383315117549","7.65333516898276e-61","4e-04"
"RPS27","chr1-154328210-154328942_chr1-154342513-154343557","-7.10944150056813","0.304788800647869","7.60301074245842e-47","4e-04"
"RPS27","chr1-154328210-154328942_chr1-154271627-154273119","-7.04294018438093","0.255602200530453","5.16996821215546e-79","4e-04"
"RPS27","chr1-154334798-154335395_chr1-154342513-154343557","-7.08516111496041","0.266849484255843","2.97322024016368e-22","4e-04"
"RPS27","chr1-154334798-154335395_chr1-154271627-154273119","-7.06521637542333","0.255392572170822","2.13014993053905e-63","4e-04"
"RPS27","chr1-154342513-154343557_chr1-154271627-154273119","-7.07500815078569","0.196922290842161","1.82076055271405e-42","4e-04"
"GABARAP","chr17-7035014-7036788_chr17-7233929-7234779","-8.25673559898626","-0.0973037668796947","5.54985082294538e-07","4e-04"
"GABARAP","chr17-7035014-7036788_chr17-7239181-7239940","-8.27483662849849","-0.126660108394883","2.57487323499665e-11","4e-04"
"GABARAP","chr17-7035014-7036788_chr17-7262227-7263739","-8.21045543464669","-0.110493828796202","0.00100825366400519","0.0136"
"GABARAP","chr17-7035014-7036788_chr17-7328808-7330557","-8.26869011424479","-0.103442685451659","4.30805432218042e-08","4e-04"
"GABARAP","chr17-7035014-7036788_chr17-7336093-7337206","-8.17231646671744","-0.116733002765753","0.000106589115189001","0.0032"
"GABARAP","chr17-7035014-7036788_chr17-7383545-7384678","-8.24539881629947","-0.0912810208870572","0.000661166801052091","0.0104"
"GABARAP","chr17-7035014-7036788_chr17-7434845-7437292","-8.29855587533197","-0.0841804832233436","8.94857750222967e-06","4e-04"
"GABARAP","chr17-7035014-7036788_chr17-7454979-7456633","-8.21028756709581","-0.113725532169411","6.15921677941307e-07","4e-04"
"GABARAP","chr17-7035014-7036788_chr17-7478339-7479799","-8.22783965276198","-0.116348110555179","1.90383946097432e-07","4e-04"
"GABARAP","chr17-7035014-7036788_chr17-7483195-7485296","-8.27212820224128","-0.101821151603299","3.36656144396571e-06","4e-04"
"GABARAP","chr17-7035014-7036788_chr17-7571990-7574070","-8.17194289354622","-0.122784519709025","1.30182029174337e-08","4e-04"
"GABARAP","chr17-7035014-7036788_chr17-7613887-7615577","-8.28404422957427","-0.139005995300432","7.83844673567352e-12","4e-04"
"GABARAP","chr17-7035014-7036788_chr17-7306567-7309294","-8.25889893731011","-0.102461182252622","2.41845136763193e-06","8e-04"
"GABARAP","chr17-7233929-7234779_chr17-7239181-7239940","-8.19705169892143","-0.109468038050131","5.01747952366529e-09","4e-04"
"GABARAP","chr17-7233929-7234779_chr17-7262227-7263739","-8.2685291596183","-0.13999162885896","0.00023940148531913","0.0076"
"GABARAP","chr17-7233929-7234779_chr17-7328808-7330557","-8.29299007556949","-0.0970304405032392","6.24485067753135e-07","4e-04"
"GABARAP","chr17-7233929-7234779_chr17-7336093-7337206","-8.27438133208382","-0.112040539065731","0.000420046327995614","0.0028"
"GABARAP","chr17-7233929-7234779_chr17-7383545-7384678","-8.2648207795137","-0.0679434429913491","0.0151161392524409","0.056"
"GABARAP","chr17-7233929-7234779_chr17-7434845-7437292","-8.3426318151304","-0.0759228816637607","8.39677197692004e-05","0.0016"
"GABARAP","chr17-7233929-7234779_chr17-7454979-7456633","-8.22204665222601","-0.126229147541626","1.24433354462123e-07","4e-04"
"GABARAP","chr17-7233929-7234779_chr17-7478339-7479799","-8.26331417790198","-0.0961606423571669","1.90149989144049e-05","0.0024"
"GABARAP","chr17-7233929-7234779_chr17-7483195-7485296","-8.2356769777377","-0.0920983477848968","2.40554954354522e-05","8e-04"
