"X1","X2","X3","X4","X5","X6"
"AIF1","chr6-31739481-31740657_chr6-31896618-31898623","-8.22540904495691","-0.0876815550775375","5.25156677593855e-06","0.0036"
"AIF1","chr6-31821276-31822790_chr6-31826871-31827919","-8.22073305183233","-0.104735413848692","5.76029415811367e-07","4e-04"
"AIF1","chr6-31821276-31822790_chr6-31896618-31898623","-8.30263246451373","-0.138168146004118","3.5505699987293e-07","0.0012"
"AIF1","chr6-31826871-31827919_chr6-31896618-31898623","-8.22255916574054","-0.0933275018023452","2.28405364640022e-06","0.0016"
"PRKCQ","chr10-6050488-6051549_chr10-6144310-6145865","-10.9163032610429","1.04352876172832","3.02439357294634e-48","4e-04"
"PRKCQ","chr10-6050488-6051549_chr10-6163161-6164692","-10.9427207385963","0.99607756786304","7.59548549166004e-38","4e-04"
"PRKCQ","chr10-6050488-6051549_chr10-6201013-6201923","-10.6967854578554","1.08021241214913","7.3206052630385e-40","4e-04"
"PRKCQ","chr10-6050488-6051549_chr10-6401504-6402116","-10.4521929395662","0.925777962120392","7.51974428076469e-22","4e-04"
"PRKCQ","chr10-6050488-6051549_chr10-6542745-6544014","-10.988780836056","1.31450817329381","5.14962228147354e-72","4e-04"
"PRKCQ","chr10-6050488-6051549_chr10-6579892-6580734","-10.7632925343346","0.994430948396451","2.69186507004398e-40","4e-04"
"PRKCQ","chr10-6144310-6145865_chr10-6163161-6164692","-10.9481116847478","0.80118922092052","1.68065478338845e-23","4e-04"
"PRKCQ","chr10-6144310-6145865_chr10-6201013-6201923","-10.530797970676","0.944996921990567","4.68463836845695e-39","4e-04"
"PRKCQ","chr10-6144310-6145865_chr10-6401504-6402116","-10.3318475569403","0.844012398683113","1.9096780511822e-23","4e-04"
"PRKCQ","chr10-6144310-6145865_chr10-6542745-6544014","-10.8275450413689","1.22217366727108","6.39827978241192e-63","4e-04"
"PRKCQ","chr10-6144310-6145865_chr10-6579892-6580734","-10.6210564659115","0.917017796637073","9.56664518285557e-39","4e-04"
"PRKCQ","chr10-6163161-6164692_chr10-6201013-6201923","-10.7526497481042","0.875027954967927","1.89510903984434e-28","4e-04"
"PRKCQ","chr10-6163161-6164692_chr10-6401504-6402116","-11.0189646324645","0.762043466725841","9.82157809384191e-15","4e-04"
"PRKCQ","chr10-6163161-6164692_chr10-6542745-6544014","-10.8074912865846","1.19661953181365","1.60918850918761e-53","4e-04"
"PRKCQ","chr10-6163161-6164692_chr10-6579892-6580734","-10.6779384343359","0.869384215255629","6.7517234297759e-31","4e-04"
"PRKCQ","chr10-6201013-6201923_chr10-6401504-6402116","-10.1717311025622","0.9716532326843","1.0876002902444e-22","4e-04"
"PRKCQ","chr10-6201013-6201923_chr10-6542745-6544014","-10.6862433113958","1.21590356194717","4.15689770304342e-53","4e-04"
