"X1","X2","X3","X4","X5","X6"
"ACTB","chr7-5822455-5823738_chr7-5045095-5046688","-6.42485232024167","-0.0184098414355318","0.00888683865615657","0.12"
"ACTB","chr7-5822455-5823738_chr7-5569285-5570778","-6.33492549379753","-0.00153832006042126","0.839649245065577","1"
"ACTB","chr7-5045095-5046688_chr7-5569285-5570778","-6.33044741191229","-0.0451781122178695","2.04322117478813e-08","0.0284"
"LCK","chr1-31763762-31764704_chr1-31826588-31827742","-10.3443589593451","0.849484741128104","1.50707677915332e-12","4e-04"
"LCK","chr1-31763762-31764704_chr1-31888771-31889785","-10.3229691439851","0.727368521049003","1.61060329734158e-11","4e-04"
"LCK","chr1-31763762-31764704_chr1-32072261-32073621","-10.7061366043742","0.945707855590685","1.52403407762176e-28","4e-04"
"LCK","chr1-31763762-31764704_chr1-32200179-32201787","-10.4598813487442","1.03571542085781","1.65086553589698e-26","4e-04"
"LCK","chr1-31763762-31764704_chr1-32334992-32336553","-10.8695947694175","0.952335558472869","1.23216598774437e-22","4e-04"
"LCK","chr1-31763762-31764704_chr1-32350751-32352122","-10.7972187083474","0.883157247573429","1.6333520727148e-22","4e-04"
"LCK","chr1-31763762-31764704_chr1-32753526-32754711","-10.5296306015209","0.907797251988699","9.77954183644428e-15","4e-04"
"LCK","chr1-31826588-31827742_chr1-31888771-31889785","-10.3132786775813","0.841126679796632","2.86836619620982e-20","4e-04"
"LCK","chr1-31826588-31827742_chr1-32072261-32073621","-10.9689426776675","0.96918686100234","2.40191719934605e-32","4e-04"
"LCK","chr1-31826588-31827742_chr1-32200179-32201787","-10.5787877229423","1.08125696223411","9.70821040721073e-37","4e-04"
"LCK","chr1-31826588-31827742_chr1-32334992-32336553","-10.9565881560023","1.06655065225801","6.5271076440935e-36","4e-04"
"LCK","chr1-31826588-31827742_chr1-32350751-32352122","-11.349620183914","0.950692571894216","1.2748078067473e-31","4e-04"
"LCK","chr1-31826588-31827742_chr1-32753526-32754711","-10.3610579194962","0.970804871558487","6.80008709978875e-18","4e-04"
"LCK","chr1-31888771-31889785_chr1-32072261-32073621","-10.9584908509181","0.799093137125567","1.08991745142219e-25","4e-04"
"LCK","chr1-31888771-31889785_chr1-32200179-32201787","-10.8480327335854","0.897721431968764","2.29632377908832e-28","4e-04"
"LCK","chr1-31888771-31889785_chr1-32334992-32336553","-11.107035269188","0.850179727145446","4.52179477884276e-28","4e-04"
"LCK","chr1-31888771-31889785_chr1-32350751-32352122","-11.0529012285207","0.770470905203182","1.62928441022401e-21","4e-04"
