"X1","X2","X3","X4","X5","X6"
"SRSF7","chr2-38740653-38741274_chr2-39119851-39121396","-8.40025594635271","0.295420828229844","1.55353415348019e-21","4e-04"
"KIAA0232","chr4-6639854-6641941_chr4-6941694-6942796","-8.34273841495306","-0.0340142753003389","0.250837181920228","0.36"
"CD44","chr11-35138547-35140084_chr11-35077522-35078474","-7.03736606616537","0.0865801367952891","6.97107112178365e-10","4e-04"
"DIPK1A","chr1-92484542-92487131_chr1-92980578-92981736","-10.5063948623775","0.515612739322648","3.41200053138454e-10","4e-04"
"GOLGA8A","chr15-34038004-34040015_chr15-34366201-34368185","-11.0750752392636","0.821319015318156","6.06654113304017e-18","4e-04"
"TNFRSF1B","chr1-12177548-12178532_chr1-12617039-12618665","-7.98855745750056","-0.253076465466965","1.0398342703867e-07","4e-04"
"FAM222B","chr17-28725763-28727407_chr17-29145340-29145640","-9.97525763703225","0.306653386344719","2.59021034465329e-05","0.0012"
"CUTA","chr6-33343472-33345615_chr6-33710799-33712193","-11.030930801664","0.502468357571351","7.24260678373982e-15","4e-04"
"SPATA13","chr13-24274289-24274943_chr13-24274289-24274943","-8.6304414305875","0.0861945165754275","0.000845230422588058","0.0068"
"GOLGA8B","chr15-34366201-34368185_chr15-34582400-34584340","-11.698892287235","0.98272851124574","3.03507907090161e-23","4e-04"
"PLEKHO1","chr1-149899029-149900305_chr1-150281079-150282823","-8.64405670427742","-0.196562385290739","4.40184753086857e-08","4e-04"
"UBC","chr12-124645939-124646933_chr12-124910006-124911105","-8.16370508462142","0.211801852946911","1.16578207394322e-09","4e-04"
"RPS21","chr20-62776144-62777695_chr20-62860490-62862309","-8.01235093307707","0.21525018746615","1.70321101675904e-17","4e-04"
"LINC00342","chr2-96163283-96165071_chr2-96304705-96306241","-10.3998939152114","0.671842954646155","2.17800235690039e-23","4e-04"
"RPS14","chr5-150656091-150657550_chr5-150783233-150784057","-7.40794724966508","0.283460193892232","2.9541348638853e-33","4e-04"
"DDX3X","chrX-41350504-41351644_chrX-41352060-41352998","-8.03182717181659","0.308039841765411","1.3530057937963e-16","4e-04"
"RASA3","chr13-114142183-114143460_chr13-114148225-114148973","-8.78044490817383","0.443000243454714","4.83163636782797e-27","4e-04"
"ZNF136","chr19-11987073-11989129_chr19-12672025-12672303","-11.2853943818052","0.537243025568034","7.38181349048272e-06","4e-04"
"TRBC2","chr7-142782907-142783570_chr7-142808356-142809545","-9.88133041451764","0.91257864179737","4.68099936533962e-43","4e-04"
"SP1","chr12-53208780-53209333_chr12-52903213-52904206","-9.8016271211423","0.367830942453194","1.85829011727612e-05","4e-04"
"FOSL1","chr11-65429927-65430318_chr11-65899102-65900837","-9.98048553969041","0.350503366326006","1.05953838861554e-09","4e-04"
"MINK1","chr17-4764336-4764962_chr17-4806536-4807992","-9.72507125265799","0.201309310885995","0.00070771704890472","4e-04"
"LRRFIP1","chr2-237662217-237663137_chr2-237725525-237725981","-6.64668439923129","0.0971095133165282","3.76850857786583e-11","4e-04"
"HCG27","chr6-31180195-31180981_chr6-31272965-31273499","-10.6443376462916","0.474268817767586","0.00339041430847561","4e-04"
"GDI2","chr10-6088513-6090077_chr10-6188104-6188893","-8.90834596381209","0.0181192146516882","0.59700867771703","0.68"
"RASGRP1","chr15-38453778-38455019_chr15-38563685-38565227","-11.1667728455332","1.11582562859561","1.54251476474283e-50","4e-04"
"STAT4","chr2-190533630-190535119_chr2-191150222-191151664","-10.6311411099964","0.882912692757794","1.98436894878994e-36","4e-04"
"PCNX1","chr14-70817288-70818028_chr14-70882597-70883465","-8.01237608327233","0.210463931091479","1.36401031951402e-10","4e-04"
"RPL28","chr19-55275972-55277083_chr19-55640043-55642046","-7.24613136254411","0.0418057154065016","0.166996210729374","0.42"
"ZNF394","chr7-99392226-99393529_chr7-99437977-99439622","-9.63135437360375","0.180426717696856","0.00813126464592441","0.0096"
"RPS11","chr19-49546619-49547317_chr19-49555606-49556839","-7.46764421056595","0.211502696067663","4.01081705734843e-08","4e-04"
"UTRN","chr6-144590361-144591068_chr6-144062889-144065055","-6.34992059111927","0.0314463129760858","0.0120063953138627","0.18"
"TCF25","chr16-89476528-89477092_chr16-89909969-89910948","-8.28986901698115","0.230685070935102","0.000146421853726371","4e-04"
"UPF2","chr10-11757500-11758349_chr10-12068236-12069714","-8.77577365960268","0.220386209180117","5.82959050253406e-07","4e-04"
"CLEC12A","chr12-9647383-9648617_chr12-9760519-9761118","-7.66779275006296","-0.232166398866639","1.47060502283592e-09","4e-04"
"CD2","chr1-116737150-116739345_chr1-116769200-116770550","-10.7737920445898","1.09434982991671","2.9112618675562e-36","4e-04"
"RPS16","chr19-39390432-39391773_chr19-39444682-39446088","-7.59923695222498","0.123059196985591","5.2260947740878e-17","4e-04"
