"X1","X2","X3","X4","X5","X6"
"SUN2","chr22-38569411-38571099_chr22-39090080-39091379","-9.60112488061707","0.397650809471865","4.47747023983333e-12","4e-04"
"SUN2","chr22-39020138-39021783_chr22-39090080-39091379","-9.63711307959742","0.37182532857541","1.18555375175702e-07","4e-04"
"ETS1","chr11-128290004-128290877_chr11-128521754-128523296","-10.1267208435877","0.962346889884092","1.16048867513003e-54","4e-04"
"ETS1","chr11-128290004-128290877_chr11-128624043-128625150","-9.71562786286514","0.905363054408313","1.09869932405392e-20","4e-04"
"ETS1","chr11-128521754-128523296_chr11-128624043-128625150","-10.2516879329306","0.835677779262935","1.34949264572838e-30","4e-04"
"NDFIP1","chr5-141701770-141703330_chr5-142108265-142109736","-8.82003045072879","0.323059252483074","6.30188372536565e-15","4e-04"
"NDFIP1","chr5-141701770-141703330_chr5-142222168-142224110","-8.72908038422564","0.31963693312929","2.86093897262303e-10","4e-04"
"NDFIP1","chr5-142108265-142109736_chr5-142222168-142224110","-8.72104307911382","0.27021467233914","3.86260247111154e-20","4e-04"
"IRS2","chr13-109389616-109390374_chr13-109704504-109705696","-8.14085822818187","0.254810378174245","5.9829591262014e-19","4e-04"
"IRS2","chr13-109389616-109390374_chr13-110160300-110161734","-8.22526854958855","0.257104485241601","7.68195400819589e-21","4e-04"
"IRS2","chr13-109704504-109705696_chr13-110160300-110161734","-8.25050378706726","0.157727664265764","1.30725014565735e-09","4e-04"
"SLC11A1","chr2-218368729-218369127_chr2-218381620-218382414","-7.56912106300275","0.101136146875024","1.62820012682944e-05","0.0044"
"SLC11A1","chr2-218368729-218369127_chr2-218398382-218398745","-7.57194770497096","0.105732113216824","9.59911782346641e-05","0.0088"
"SLC11A1","chr2-218381620-218382414_chr2-218398382-218398745","-7.56433366626997","0.0957219653668636","4.10270032603016e-07","0.0012"
"SYTL1","chr1-27136836-27137875_chr1-27356460-27357815","-10.9619452181788","0.59587624033142","9.22204144830503e-11","4e-04"
"SYTL1","chr1-27136836-27137875_chr1-27402943-27403765","-10.7191714788851","0.51212892706105","0.000558748813093513","4e-04"
"SYTL1","chr1-27356460-27357815_chr1-27402943-27403765","-10.9857581478945","0.301978415821719","0.144067704653546","0.0604"
"FCMR","chr1-206802792-206803750_chr1-206909045-206909919","-11.1465678336813","1.19886170940082","1.83613224690418e-34","4e-04"
"FCMR","chr1-206802792-206803750_chr1-206922767-206923481","-11.1635849413672","1.08419108743581","2.38489535192352e-27","4e-04"
"FCMR","chr1-206909045-206909919_chr1-206922767-206923481","-10.9052795429206","1.12565587172888","8.86492069839704e-19","4e-04"
"ELL","chr19-18112848-18113254_chr19-18495890-18496749","-9.16839007585712","0.248639253897412","0.000297727417184221","4e-04"
"ELL","chr19-18112848-18113254_chr19-18514638-18515492","-9.17160563734542","0.241716326690367","1.37196654180841e-05","4e-04"
"ELL","chr19-18495890-18496749_chr19-18514638-18515492","-9.1734495939937","0.257808505293785","4.75318021516525e-10","4e-04"
"KLF12","chr13-74132883-74136577_chr13-74286899-74288894","-10.169948905112","0.881615011740204","1.27503366918867e-143","4e-04"
"KLF12","chr13-74132883-74136577_chr13-74290035-74290733","-10.2768161101519","0.828882328749721","3.76030441847919e-75","4e-04"
"KLF12","chr13-74286899-74288894_chr13-74290035-74290733","-9.82397765535093","0.548599331193984","8.35747882608442e-20","4e-04"
"TREM1","chr6-41199501-41202145_chr6-41271681-41272628","-8.36686572605936","0.140146074215944","1.45007132049448e-08","4e-04"
"TREM1","chr6-41199501-41202145_chr6-41278796-41279254","-8.231083045875","0.152155731946595","5.94796782633591e-07","4e-04"
"TREM1","chr6-41271681-41272628_chr6-41278796-41279254","-8.37584070043465","0.219947960417913","3.90543472633417e-14","4e-04"
"NCK2","chr2-105328314-105330330_chr2-105744122-105745712","-9.93740904800597","0.459252462687237","2.84576469077972e-14","4e-04"
"NCK2","chr2-105328314-105330330_chr2-106159686-106161359","-9.97809788887565","0.521367833352647","2.45218052609664e-11","4e-04"
"NCK2","chr2-105744122-105745712_chr2-106159686-106161359","-9.87879874725833","0.42495475778258","1.35575648200757e-05","4e-04"
"CYFIP2","chr5-157265282-157266824_chr5-157271527-157272681","-9.9809599812253","0.639166117950705","3.99023114241292e-28","4e-04"
"CYFIP2","chr5-157265282-157266824_chr5-157252607-157253720","-9.79940098826129","0.661035603222054","1.25090159635946e-26","4e-04"
"CYFIP2","chr5-157271527-157272681_chr5-157252607-157253720","-9.92105485689918","0.730947116253053","1.19587853309197e-29","4e-04"
"NOL4L","chr20-32189295-32190732_chr20-32521556-32522061","-10.9700166122902","0.568954185053044","0.000801196584619563","4e-04"
"NOL4L","chr20-32189295-32190732_chr20-32535942-32537531","-11.0561867162194","0.622820405043742","5.99796340232703e-11","4e-04"
"NOL4L","chr20-32521556-32522061_chr20-32535942-32537531","-10.9617939391179","0.623845609933538","9.88881412340608e-08","4e-04"
"TAGAP","chr6-159044634-159045450_chr6-159092469-159093005","-8.22807182185663","0.136270313038628","5.3349204783932e-09","4e-04"
"TAGAP","chr6-159044634-159045450_chr6-159098289-159099154","-8.30744408935191","0.0754940773239132","0.00465799572195062","0.042"
"TAGAP","chr6-159092469-159093005_chr6-159098289-159099154","-8.20673422276269","0.164134091614272","5.08152882081971e-09","4e-04"
"CCL3","chr17-36081821-36083001_chr17-36089633-36090635","-9.99345194998789","0.525688405835984","1.39745142993577e-31","4e-04"
"CCL3","chr17-36081821-36083001_chr17-36196454-36197477","-10.1050452489536","0.349665192184924","8.6292171888679e-10","4e-04"
"CCL3","chr17-36089633-36090635_chr17-36196454-36197477","-10.1169883492464","0.560372273437983","1.30869891942001e-31","4e-04"
"KLF6","chr10-3774032-3774510_chr10-3775801-3776433","-6.97803849668737","0.193471610664292","8.5512345346004e-18","4e-04"
"KLF6","chr10-3774032-3774510_chr10-3777051-3777260","-6.92920389791577","0.180467909877329","7.4149005055186e-10","4e-04"
"KLF6","chr10-3775801-3776433_chr10-3777051-3777260","-6.9666188650439","0.145084984211146","1.39196764361531e-11","4e-04"
"IL7R","chr5-35617140-35618431_chr5-35853508-35854707","-9.52567883755841","1.15926805199267","2.01620811247969e-154","4e-04"
"IL7R","chr5-35617140-35618431_chr5-36240912-36242640","-9.99452357149787","0.7030442344331","6.65205901913603e-45","4e-04"
"IL7R","chr5-35853508-35854707_chr5-36240912-36242640","-9.94780286998673","1.24178079654425","8.06828623851166e-158","4e-04"
"RPL18A","chr19-18279500-18279820_chr19-18290177-18290702","-7.81456001921926","0.259952666649557","3.56925148832987e-26","4e-04"
"RPL18A","chr19-18279500-18279820_chr19-18294400-18294921","-7.8357032748714","0.310358856379045","2.20831865633729e-38","4e-04"
"RPL18A","chr19-18290177-18290702_chr19-18294400-18294921","-7.841999149982","0.283150225148294","6.99739045639199e-22","4e-04"
"SPPL2B","chr19-1881905-1882897_chr19-2266505-2266835","-11.4544975462675","0.542406269268798","0.00541396765271727","4e-04"
"SPPL2B","chr19-1881905-1882897_chr19-2748971-2749547","-11.5237468173524","0.456226724162478","0.0448756023272105","0.0044"
"SPPL2B","chr19-2266505-2266835_chr19-2748971-2749547","-11.5217536222321","0.470824726287611","0.00441038859690002","4e-04"
"RFX2","chr19-6056457-6057822_chr19-6062225-6062621","-8.59963081252275","0.194461605338982","2.4597655389373e-12","4e-04"
"RFX2","chr19-6056457-6057822_chr19-6243345-6244328","-8.4654355304578","0.221602748767426","8.37753711472221e-10","4e-04"
"RFX2","chr19-6062225-6062621_chr19-6243345-6244328","-8.68259257851687","0.224104178473848","1.12515713265486e-07","4e-04"
"SYNE2","chr14-63727161-63728445_chr14-63852425-63854189","-10.4894203649723","1.29164583045217","4.36200142019022e-110","4e-04"
"SYNE2","chr14-63727161-63728445_chr14-64722537-64723221","-9.52350117352821","1.10934341738467","3.99544370456246e-41","4e-04"
"SYNE2","chr14-63852425-63854189_chr14-64722537-64723221","-10.01723527159","1.33176046259903","1.02318494068286e-45","4e-04"
"LYZ","chr12-69008210-69008915_chr12-69359213-69360493","-6.22162695446236","-0.0246216414339069","0.0248433313327851","0.5"
"LYZ","chr12-69008210-69008915_chr12-69738313-69740004","-6.18785148996352","0.00117132915125472","0.908341975795057","0.9"
"LYZ","chr12-69359213-69360493_chr12-69738313-69740004","-6.22737854857632","-0.110432569454375","4.083312237597e-43","4e-04"
"ANXA6","chr5-150783233-150784057_chr5-150846036-150847418","-10.0236155630651","0.461388585441483","5.82067087992449e-05","4e-04"
"ANXA6","chr5-150783233-150784057_chr5-151195381-151196997","-10.1166840963952","0.357756731959792","0.00645519251637887","4e-04"
"ANXA6","chr5-150846036-150847418_chr5-151195381-151196997","-10.2500652137104","0.371081795555406","0.00270381904056063","4e-04"
"PNPLA2","chr11-574973-576700_chr11-821033-821468","-10.4076677168352","0.308025666357315","1.50070462536308e-06","4e-04"
"PNPLA2","chr11-574973-576700_chr11-826961-827461","-10.3780776820052","0.363304203282483","1.09479197384366e-05","4e-04"
"PNPLA2","chr11-821033-821468_chr11-826961-827461","-10.2085659102588","0.37193996021793","0.000909942202795715","4e-04"
"HCK","chr20-31661128-31662437_chr20-32034379-32035298","-7.49419883061463","-0.00650623265840619","0.790517193253565","0.94"
"HCK","chr20-31661128-31662437_chr20-32535942-32537531","-7.39116505555954","-0.22491824734","4.00390599862049e-12","4e-04"
"HCK","chr20-32034379-32035298_chr20-32535942-32537531","-7.51387429981319","-0.0652418056892085","0.00947994860149024","0.0708"
"C5AR1","chr19-47309386-47310128_chr19-47323310-47324834","-8.37444002693288","0.218409182492195","7.03799347360036e-14","4e-04"
"C5AR1","chr19-47309386-47310128_chr19-47336613-47337312","-8.3674597552961","0.210158876351223","1.33412336222108e-09","4e-04"
"C5AR1","chr19-47323310-47324834_chr19-47336613-47337312","-8.30159376663008","0.185584063953705","1.1436394363242e-08","4e-04"
"RGCC","chr13-41456773-41459068_chr13-41463037-41464153","-9.92374142750021","0.777968142978704","6.53339650736829e-114","4e-04"
"RGCC","chr13-41456773-41459068_chr13-41464878-41465539","-9.78725366782512","0.756206226216012","1.54055105908976e-98","4e-04"
"RGCC","chr13-41463037-41464153_chr13-41464878-41465539","-9.48519284347801","0.532739204144783","8.82781832317822e-48","4e-04"
"CLEC2D","chr12-9647383-9648617_chr12-9650333-9651112","-9.07509108713228","0.32595012332803","2.87642592800529e-17","4e-04"
"CLEC2D","chr12-9647383-9648617_chr12-9764469-9765424","-9.14701493133802","0.394796239260205","4.45953007396214e-23","4e-04"
"CLEC2D","chr12-9650333-9651112_chr12-9764469-9765424","-9.00860030480876","0.405700760913294","1.33022542768922e-17","4e-04"
"TRIB1","chr8-125162895-125163843_chr8-125219074-125220814","-10.1334583656028","0.302265537692133","8.67176219112466e-06","4e-04"
"TRIB1","chr8-125162895-125163843_chr8-125090911-125092642","-9.9435339339581","0.295200480306744","2.04001677398438e-06","4e-04"
"TRIB1","chr8-125219074-125220814_chr8-125090911-125092642","-10.2766403259978","0.295908648911596","7.9992167255564e-09","4e-04"
"BTG1","chr12-91876735-91877634_chr12-92030038-92031163","-7.71377665607948","0.219655859151103","2.92690096302119e-17","4e-04"
"BTG1","chr12-91876735-91877634_chr12-92592811-92594462","-7.77177104224769","0.180221339911603","9.73952854502322e-26","4e-04"
