"X1","X2","X3","X4","X5","X6"
"SARAF","chr8-30090464-30091480_chr8-30099732-30100257","-8.16894465107262","0.236635268295556","4.51192149601575e-12","4e-04"
"SARAF","chr8-30090464-30091480_chr8-30133559-30134282","-8.19139728536053","0.168314708740816","2.74237430401963e-09","4e-04"
"SARAF","chr8-30090464-30091480_chr8-30141297-30142093","-8.15587380706545","0.269183831226176","2.58097388101447e-13","4e-04"
"SARAF","chr8-30099732-30100257_chr8-30133559-30134282","-8.16198994927666","0.204829909292099","9.88708547432505e-09","4e-04"
"SARAF","chr8-30099732-30100257_chr8-30141297-30142093","-8.1650899769448","0.27743279279947","1.42672858770516e-08","4e-04"
"SARAF","chr8-30133559-30134282_chr8-30141297-30142093","-8.14111341311603","0.21435551158267","2.48862905575872e-09","4e-04"
"ABHD5","chr3-43388935-43390602_chr3-43690053-43691710","-8.51853941761755","0.156442870746632","1.21880485690039e-08","8e-04"
"ABHD5","chr3-43388935-43390602_chr3-43708886-43709431","-8.55759790729773","0.179990125940578","3.78800534501074e-06","0.0072"
"ABHD5","chr3-43388935-43390602_chr3-43769154-43770406","-8.52113569513777","0.230365671200728","7.03082186585898e-09","4e-04"
"ABHD5","chr3-43690053-43691710_chr3-43708886-43709431","-8.49881530645827","0.221271017441612","8.10746569839341e-12","4e-04"
"ABHD5","chr3-43690053-43691710_chr3-43769154-43770406","-8.46046591098567","0.198337910399526","1.79271117223285e-09","4e-04"
"ABHD5","chr3-43708886-43709431_chr3-43769154-43770406","-8.65015896288929","0.221281733660184","7.20551211091082e-06","0.012"
"UBA52","chr19-18274233-18274474_chr19-18274881-18275084","-7.73964150800166","-0.151352336708363","1.11266820336928e-05","0.0012"
"UBA52","chr19-18274233-18274474_chr19-18294400-18294921","-7.8360195677487","0.102455997302073","0.0538487528316338","0.0244"
"UBA52","chr19-18274233-18274474_chr19-18393791-18394148","-7.78130505679728","-0.136083325757532","0.00358355822927241","0.026"
"UBA52","chr19-18274881-18275084_chr19-18294400-18294921","-7.80674940375274","0.112657572678671","0.00138809075458839","0.0028"
"UBA52","chr19-18274881-18275084_chr19-18393791-18394148","-7.73826569001178","-0.167596620796097","2.42868101761895e-05","0.0016"
"UBA52","chr19-18294400-18294921_chr19-18393791-18394148","-7.86511516166776","0.12790398226362","0.00558616706514223","0.034"
"RPL7A","chr9-133133237-133134495_chr9-133144005-133144675","-8.09375102053808","0.303953056349584","4.54504437237615e-38","4e-04"
"RPL7A","chr9-133133237-133134495_chr9-133147493-133147848","-7.99548881758121","0.410870243117059","2.7501739681208e-48","4e-04"
"RPL7A","chr9-133133237-133134495_chr9-133700766-133703835","-8.05064510357719","0.414921522109863","1.85640309584441e-50","4e-04"
"RPL7A","chr9-133144005-133144675_chr9-133147493-133147848","-7.99716854318942","0.248495251194435","2.36342913901562e-16","4e-04"
"RPL7A","chr9-133144005-133144675_chr9-133700766-133703835","-8.0385026835877","0.368601560612135","2.98508323401104e-38","4e-04"
"RPL7A","chr9-133147493-133147848_chr9-133700766-133703835","-7.98260067990796","0.451171954718879","1.22290427505008e-43","4e-04"
"RPSA","chr3-39180324-39181261_chr3-39383132-39384595","-8.33587082737952","0.276142624605988","6.82423036019437e-44","4e-04"
"RPSA","chr3-39180324-39181261_chr3-39405869-39407212","-8.53796283896162","0.277621679698181","1.12506500945572e-41","4e-04"
"RPSA","chr3-39180324-39181261_chr3-39106610-39108718","-8.37597487940189","0.254434251108522","7.62723935193302e-34","4e-04"
"RPSA","chr3-39383132-39384595_chr3-39405869-39407212","-8.28431654943983","0.227954425470927","3.50225150170967e-34","4e-04"
"RPSA","chr3-39383132-39384595_chr3-39106610-39108718","-8.32020006069746","0.220286289051615","1.38923475742516e-28","4e-04"
"RPSA","chr3-39405869-39407212_chr3-39106610-39108718","-8.37061323314231","0.220746962290673","4.57385242228211e-30","4e-04"
"PIK3IP1","chr22-31107057-31108003_chr22-31291956-31292646","-10.2078767222915","0.567875294693553","4.00420511249794e-17","4e-04"
"PIK3IP1","chr22-31107057-31108003_chr22-31345181-31347785","-10.2765781699912","0.420640921724865","4.68446148244099e-15","4e-04"
"PIK3IP1","chr22-31107057-31108003_chr22-31665411-31665961","-10.0317536201898","0.510823770651818","8.25788612903861e-07","4e-04"
"PIK3IP1","chr22-31291956-31292646_chr22-31345181-31347785","-9.99324570384876","0.541365649069131","3.06862531216912e-18","4e-04"
"PIK3IP1","chr22-31291956-31292646_chr22-31665411-31665961","-9.89105242868075","0.568970978709676","4.09026935140063e-06","4e-04"
"PIK3IP1","chr22-31345181-31347785_chr22-31665411-31665961","-9.85290048560341","0.510900806849018","3.3261656223375e-10","4e-04"
"NFKBIZ","chr3-101819682-101820177_chr3-101861445-101862679","-7.9355495667168","0.170874483055521","1.65750571641822e-06","4e-04"
"NFKBIZ","chr3-101819682-101820177_chr3-101873218-101873953","-7.8542324944049","0.11217496099356","0.000573681341020085","0.014"
"NFKBIZ","chr3-101819682-101820177_chr3-101901642-101902457","-7.89882141738369","0.0699102213729974","0.0235069507009539","0.12"
"NFKBIZ","chr3-101861445-101862679_chr3-101873218-101873953","-7.91431945168978","0.271165973107379","2.08843952117463e-16","4e-04"
"NFKBIZ","chr3-101861445-101862679_chr3-101901642-101902457","-7.93609240580329","0.252183583195287","2.61408365168177e-18","4e-04"
"NFKBIZ","chr3-101873218-101873953_chr3-101901642-101902457","-7.90729720147482","0.145668565636383","8.47772612112642e-08","4e-04"
"EZR","chr6-158720229-158721174_chr6-158813911-158814274","-8.88188147105645","0.228101190272207","0.00158796470329821","0.004"
"EZR","chr6-158720229-158721174_chr6-158817909-158819712","-9.1687605403347","0.195099432591682","4.84407648134513e-08","4e-04"
"EZR","chr6-158720229-158721174_chr6-158869016-158870547","-9.05631593686016","0.242491858513787","2.47153063775171e-13","4e-04"
"EZR","chr6-158813911-158814274_chr6-158817909-158819712","-9.08231839296099","0.20069045138491","4.47616053119175e-06","4e-04"
"EZR","chr6-158813911-158814274_chr6-158869016-158870547","-9.01292061955859","0.258436060885116","1.14532287276524e-10","4e-04"
"EZR","chr6-158817909-158819712_chr6-158869016-158870547","-9.20279199565193","0.186915669907323","1.23114736342525e-12","4e-04"
"RPS28","chr19-7862121-7863248_chr19-7868448-7870099","-7.4556701760752","0.188806857214369","3.06983072040761e-14","4e-04"
"RPS28","chr19-7862121-7863248_chr19-8208486-8210220","-7.48366246807324","0.247410034158004","3.30040709649566e-17","4e-04"
"RPS28","chr19-7862121-7863248_chr19-8320591-8322027","-7.52497169905327","0.183117012520928","3.12922464294331e-22","4e-04"
"RPS28","chr19-7868448-7870099_chr19-8208486-8210220","-7.52568508344686","0.26784292374671","5.45635999064991e-41","4e-04"
"RPS28","chr19-7868448-7870099_chr19-8320591-8322027","-7.50822715165407","0.170608801439651","1.97121768028029e-31","4e-04"
"RPS28","chr19-8208486-8210220_chr19-8320591-8322027","-7.49333247895918","0.218355953940604","1.64667063864478e-40","4e-04"
"LRRC25","chr19-18109454-18110637_chr19-18223763-18224960","-9.75569987782846","-0.262915118475996","2.2249218961972e-05","4e-04"
"LRRC25","chr19-18109454-18110637_chr19-18328035-18328927","-9.71572459048535","-0.202987974681072","0.00170850236971231","0.01"
"LRRC25","chr19-18109454-18110637_chr19-18587918-18589713","-9.94574258925588","-0.241201895972457","0.000164300093182126","4e-04"
"LRRC25","chr19-18223763-18224960_chr19-18328035-18328927","-9.75422681501979","-0.166898041131826","0.000884130492637125","0.0028"
"LRRC25","chr19-18223763-18224960_chr19-18587918-18589713","-9.66932636778794","-0.191570445471781","0.000127414064656783","0.0012"
"LRRC25","chr19-18328035-18328927_chr19-18587918-18589713","-9.76808353919715","-0.159530573178385","0.00226109280216755","0.0088"
"GBP5","chr1-89272246-89273541_chr1-89274199-89274808","-8.1370073790351","0.29307237746315","1.9475329969907e-29","4e-04"
"GBP5","chr1-89272246-89273541_chr1-89278633-89279495","-8.19933611652994","0.368235903539305","5.27493745433554e-26","4e-04"
"GBP5","chr1-89272246-89273541_chr1-89309979-89311237","-8.17368341714072","0.334450633780729","5.18558789222685e-23","4e-04"
"GBP5","chr1-89274199-89274808_chr1-89278633-89279495","-8.11407763800442","0.221588787420318","2.62055120205934e-06","0.0012"
"GBP5","chr1-89274199-89274808_chr1-89309979-89311237","-7.99378980079248","0.307890408844189","1.18299517258904e-15","4e-04"
"GBP5","chr1-89278633-89279495_chr1-89309979-89311237","-8.08134478697337","0.207438202259978","0.00133310312727212","0.0772"
"PRKCQ-AS1","chr10-6163161-6164692_chr10-6201013-6201923","-11.4047612361641","0.956447526616468","4.64367345014317e-25","4e-04"
"PRKCQ-AS1","chr10-6163161-6164692_chr10-6542745-6544014","-11.6072908334543","1.2291325681235","1.00776084341167e-38","4e-04"
"PRKCQ-AS1","chr10-6163161-6164692_chr10-6579892-6580734","-11.4562746995833","0.97754688272005","1.60860140264885e-27","4e-04"
"PRKCQ-AS1","chr10-6201013-6201923_chr10-6542745-6544014","-10.8581837991922","0.969406315164975","2.37313895497789e-20","4e-04"
"PRKCQ-AS1","chr10-6201013-6201923_chr10-6579892-6580734","-11.0266869680459","0.89371609901445","3.26808051345591e-17","4e-04"
"PRKCQ-AS1","chr10-6542745-6544014_chr10-6579892-6580734","-10.9223406187285","1.1596496005254","1.39051264571084e-39","4e-04"
"CARD11","chr7-2508182-2509263_chr7-2558592-2559553","-10.719410047753","0.898164672056502","2.43743402186484e-39","4e-04"
"CARD11","chr7-2508182-2509263_chr7-2843267-2844794","-10.6908444164336","0.810608091762951","7.50468941484758e-26","4e-04"
"CARD11","chr7-2508182-2509263_chr7-3300277-3302449","-10.7280667498076","0.923233387508135","3.97549829309763e-38","4e-04"
