"X1","X2","X3","X4","X5","X6"
"HLA-DPA1","chr6-33029051-33030140_chr6-32636861-32637580","-9.02989675386344","0.327938221698733","9.34544488417183e-43","4e-04"
"HLA-DPA1","chr6-33075303-33076229_chr6-32636861-32637580","-8.97789967529392","0.318198350254385","7.53342286714229e-39","4e-04"
"VIM","chr10-17023141-17024273_chr10-17025462-17026070","-7.30504450241765","0.114889004379899","1.98902860709151e-16","4e-04"
"VIM","chr10-17023141-17024273_chr10-17200348-17201851","-7.34014866738675","0.104709595694309","8.30904084649705e-18","4e-04"
"VIM","chr10-17023141-17024273_chr10-17205822-17206756","-7.33455921596485","0.117693605926614","8.10363932186065e-18","4e-04"
"VIM","chr10-17023141-17024273_chr10-17216064-17217346","-7.42717773603698","0.111180895007318","1.71179653038517e-19","4e-04"
"VIM","chr10-17023141-17024273_chr10-17238043-17240207","-7.46846159100758","0.216162423964721","1.57414007576247e-60","4e-04"
"VIM","chr10-17025462-17026070_chr10-17200348-17201851","-7.30536464781395","0.119929114575736","4.68844424176263e-20","4e-04"
"VIM","chr10-17025462-17026070_chr10-17205822-17206756","-7.26459677553994","0.12613565844337","2.80500485725542e-17","4e-04"
"VIM","chr10-17025462-17026070_chr10-17216064-17217346","-7.40120602721005","0.122333253035979","2.03307783419766e-21","4e-04"
"VIM","chr10-17025462-17026070_chr10-17238043-17240207","-7.43118976758376","0.221975021540939","1.64244226666457e-57","4e-04"
"VIM","chr10-17200348-17201851_chr10-17205822-17206756","-7.35697581625354","0.0942489779027162","3.23016609236728e-14","4e-04"
"VIM","chr10-17200348-17201851_chr10-17216064-17217346","-7.34782964383947","0.0973051068459983","1.12073300262505e-16","4e-04"
"VIM","chr10-17200348-17201851_chr10-17238043-17240207","-7.41064622900748","0.206536577121442","2.17714718200352e-68","4e-04"
"VIM","chr10-17205822-17206756_chr10-17216064-17217346","-7.30685582985968","0.12038431070866","1.29230344930583e-21","4e-04"
"VIM","chr10-17205822-17206756_chr10-17238043-17240207","-7.41855920532555","0.207051796817798","9.3451536786306e-58","4e-04"
"VIM","chr10-17216064-17217346_chr10-17238043-17240207","-7.42339500622386","0.210768531096159","2.14779826230851e-73","4e-04"
"LTB","chr6-31307563-31308915_chr6-31356262-31357635","-9.20091697865797","0.702602427382371","3.46257109099755e-68","4e-04"
