"X1","X2","X3","X4","X5","X6"
"IL32","chr16-2672893-2674214_chr16-2681760-2683027","-8.92936189152448","0.462307010532034","3.65392556792289e-36","4e-04"
"IL32","chr16-2672893-2674214_chr16-2715313-2715912","-8.92661293282455","0.56961307236128","9.59788216311458e-44","4e-04"
"IL32","chr16-2672893-2674214_chr16-2911374-2912764","-9.00916861415079","0.426449603122676","1.96748649361506e-29","4e-04"
"IL32","chr16-2672893-2674214_chr16-2979658-2980950","-9.13819099657732","0.405272268230274","6.69369730544249e-29","4e-04"
"IL32","chr16-2672893-2674214_chr16-3027897-3028544","-9.16829505337065","0.558404577163259","4.05626439862637e-45","4e-04"
"IL32","chr16-2672893-2674214_chr16-3058049-3059909","-8.96008364681834","0.466590663662818","1.13886246801517e-40","4e-04"
"IL32","chr16-2672893-2674214_chr16-3074366-3075772","-9.02132347582304","0.669656989105243","1.37735937353546e-65","4e-04"
"IL32","chr16-2672893-2674214_chr16-3105642-3106963","-9.15816208592475","0.554228785415646","1.11571171784776e-53","4e-04"
"IL32","chr16-2672893-2674214_chr16-3123437-3124992","-9.15666313127432","0.478062650578188","3.7556245896389e-36","4e-04"
"IL32","chr16-2672893-2674214_chr16-3151988-3153014","-9.13560669257554","0.530241818410541","1.82927069827454e-43","4e-04"
"IL32","chr16-2672893-2674214_chr16-3157408-3159340","-8.96448376433731","0.590207100172651","4.70936980153531e-58","4e-04"
"IL32","chr16-2672893-2674214_chr16-3170441-3172366","-9.32884867498381","0.661176224883342","1.12104080147263e-49","4e-04"
"IL32","chr16-2672893-2674214_chr16-3214747-3216543","-9.1467277446189","0.753027298530903","3.45662903320692e-85","4e-04"
"IL32","chr16-2672893-2674214_chr16-3364462-3365697","-9.39142155794422","0.735760556163791","1.16218207150147e-69","4e-04"
"IL32","chr16-2672893-2674214_chr16-3400256-3401669","-8.85848518706045","0.420437097800738","1.86812048968334e-27","4e-04"
"IL32","chr16-2672893-2674214_chr16-3499839-3501325","-8.93280822672011","0.47969736985368","2.01871147471821e-40","4e-04"
"IL32","chr16-2672893-2674214_chr16-3129113-3129892","-9.17721223058333","0.554210361241793","1.14940298892983e-47","4e-04"
"IL32","chr16-2681760-2683027_chr16-2715313-2715912","-8.97040694971256","0.606535344941228","1.29031293755976e-47","4e-04"
"IL32","chr16-2681760-2683027_chr16-2911374-2912764","-8.94157929807615","0.497619775912489","1.34006637817369e-49","4e-04"
"IL32","chr16-2681760-2683027_chr16-2979658-2980950","-9.10241185334012","0.483274497280142","2.91038515528588e-46","4e-04"
"IL32","chr16-2681760-2683027_chr16-3027897-3028544","-9.10050319245139","0.62570610145341","3.78594374851353e-62","4e-04"
"IL32","chr16-2681760-2683027_chr16-3058049-3059909","-9.07966052964704","0.54060400833721","3.301154499864e-63","4e-04"
"IL32","chr16-2681760-2683027_chr16-3074366-3075772","-9.41678309749542","0.681506008477209","5.99979600779371e-70","4e-04"
"IL32","chr16-2681760-2683027_chr16-3105642-3106963","-9.07929167583792","0.601183496377997","1.35284891219076e-74","4e-04"
"IL32","chr16-2681760-2683027_chr16-3123437-3124992","-9.04493418988899","0.559499477620912","1.32213768514629e-59","4e-04"
"IL32","chr16-2681760-2683027_chr16-3151988-3153014","-9.15146125858041","0.581839923875405","1.10129292415291e-54","4e-04"
"IL32","chr16-2681760-2683027_chr16-3157408-3159340","-9.04213098742224","0.636056826295968","5.44198881911212e-87","4e-04"
"IL32","chr16-2681760-2683027_chr16-3170441-3172366","-9.2507318110481","0.732751830768664","1.9541283483595e-61","4e-04"
"IL32","chr16-2681760-2683027_chr16-3214747-3216543","-9.38894849635072","0.784727889243721","2.49706618667163e-91","4e-04"
"IL32","chr16-2681760-2683027_chr16-3364462-3365697","-9.33385515226242","0.748320504095622","7.01157439661045e-70","4e-04"
"IL32","chr16-2681760-2683027_chr16-3400256-3401669","-8.97335833473785","0.48831616585785","2.07136804178042e-47","4e-04"
"IL32","chr16-2681760-2683027_chr16-3499839-3501325","-9.04852469768492","0.541944231711674","1.51084321986871e-61","4e-04"
"IL32","chr16-2681760-2683027_chr16-3129113-3129892","-9.46506253144352","0.607830277178946","1.10465129196296e-56","4e-04"
"IL32","chr16-2715313-2715912_chr16-2911374-2912764","-9.05371621261807","0.622123089511404","1.7058178855838e-53","4e-04"
"IL32","chr16-2715313-2715912_chr16-2979658-2980950","-9.00418281744942","0.522858439552544","3.01041127203437e-34","4e-04"
"IL32","chr16-2715313-2715912_chr16-3027897-3028544","-8.72026486577754","0.761611801162098","1.38852206083128e-60","4e-04"
"IL32","chr16-2715313-2715912_chr16-3058049-3059909","-9.00576442967546","0.6109193055206","9.80271423493246e-48","4e-04"
"IL32","chr16-2715313-2715912_chr16-3074366-3075772","-9.24456535183719","0.620348720764711","3.02065483845352e-25","4e-04"
"IL32","chr16-2715313-2715912_chr16-3105642-3106963","-8.91308995035924","0.695295295004446","9.31094194762218e-62","4e-04"
"IL32","chr16-2715313-2715912_chr16-3123437-3124992","-9.03810366701539","0.649334156689286","1.18816253760303e-57","4e-04"
"IL32","chr16-2715313-2715912_chr16-3151988-3153014","-8.94085290505502","0.564043835205973","1.95809566032675e-23","4e-04"
"IL32","chr16-2715313-2715912_chr16-3157408-3159340","-9.16756626963145","0.765652466085732","9.51391193637002e-86","4e-04"
"IL32","chr16-2715313-2715912_chr16-3170441-3172366","-9.01953504346522","0.612596769188088","8.24374737389394e-16","4e-04"
"IL32","chr16-2715313-2715912_chr16-3214747-3216543","-9.10991236094394","0.718114595874157","1.09895264311302e-32","4e-04"
"IL32","chr16-2715313-2715912_chr16-3364462-3365697","-8.98000725291532","0.566130673910223","8.42710341221258e-11","4e-04"
"IL32","chr16-2715313-2715912_chr16-3400256-3401669","-8.90090918714894","0.618314234845431","2.72899181602695e-54","4e-04"
"IL32","chr16-2715313-2715912_chr16-3499839-3501325","-9.03430860565629","0.6101427819758","2.63074698212108e-45","4e-04"
"IL32","chr16-2715313-2715912_chr16-3129113-3129892","-9.19364858528233","0.473991549650175","2.26285704705376e-13","4e-04"
"IL32","chr16-2911374-2912764_chr16-2979658-2980950","-9.25018744469628","0.442523589253578","9.96428946178031e-40","4e-04"
"IL32","chr16-2911374-2912764_chr16-3027897-3028544","-9.11682500137508","0.574802027007105","4.62264203677912e-50","4e-04"
"IL32","chr16-2911374-2912764_chr16-3058049-3059909","-9.0111712355491","0.519944082822711","1.00778975396873e-55","4e-04"
"IL32","chr16-2911374-2912764_chr16-3074366-3075772","-9.28484896468718","0.703857324780483","7.7438097680585e-79","4e-04"
"IL32","chr16-2911374-2912764_chr16-3105642-3106963","-9.0592359126911","0.563869360687514","5.11995351381191e-67","4e-04"
"IL32","chr16-2911374-2912764_chr16-3123437-3124992","-9.03518879619459","0.534426029866849","2.99807689904358e-51","4e-04"
"IL32","chr16-2911374-2912764_chr16-3151988-3153014","-9.31632678465309","0.55448501945118","1.5134154141973e-50","4e-04"
"IL32","chr16-2911374-2912764_chr16-3157408-3159340","-9.0586987451607","0.58656904793174","8.11880485717394e-73","4e-04"
"IL32","chr16-2911374-2912764_chr16-3170441-3172366","-9.32829670738689","0.658288904731167","1.21365394466255e-49","4e-04"
"IL32","chr16-2911374-2912764_chr16-3214747-3216543","-9.52495155284384","0.784255053122305","9.83569540175762e-86","4e-04"
"IL32","chr16-2911374-2912764_chr16-3364462-3365697","-9.31130134775728","0.730170828988242","1.08578467905011e-73","4e-04"
"IL32","chr16-2911374-2912764_chr16-3400256-3401669","-8.85253092466394","0.454204767829806","1.50511043316201e-39","4e-04"
"IL32","chr16-2911374-2912764_chr16-3499839-3501325","-8.95420092185586","0.517214702867298","7.2261018820907e-54","4e-04"
"IL32","chr16-2911374-2912764_chr16-3129113-3129892","-9.26247239577169","0.573161391452037","3.18460250442581e-55","4e-04"
"IL32","chr16-2979658-2980950_chr16-3027897-3028544","-9.03126595805551","0.499853038283842","7.92548462362903e-35","4e-04"
"IL32","chr16-2979658-2980950_chr16-3058049-3059909","-9.39413343578339","0.498114445332976","7.90899705801679e-51","4e-04"
"IL32","chr16-2979658-2980950_chr16-3074366-3075772","-9.15928055686118","0.646240986765718","2.72187974203013e-61","4e-04"
