"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"FOSB","chr19-45484967-45486113","chr19-45496364-45497288","-6.88562237535917","0.0643214637604174","0.00113697164957448","0.0548"
"FOSB","chr19-45484967-45486113","chr19-45506114-45507826","-6.950332056372","0.10558576946571","4.66396617657395e-05","0.0156"
"FOSB","chr19-45484967-45486113","chr19-45667610-45669631","-6.88884681763888","0.0590964868215231","0.00110363658819454","0.1"
"FOSB","chr19-45484967-45486113","chr19-45716684-45718233","-6.94660699751092","0.171105061333891","3.98500544714512e-08","8e-04"
"FOSB","chr19-45484967-45486113","chr19-45729704-45731241","-6.87628446245708","0.0655441760185389","0.00463065063246521","0.12"
"FOSB","chr19-45484967-45486113","chr19-45768254-45771017","-6.80888917606136","0.0532269036935446","0.0160401508720866","0.1"
"FOSB","chr19-45484967-45486113","chr19-45790710-45791359","-6.89774574989487","0.0517150191426647","0.0078714995547783","0.2"
"FOSB","chr19-45484967-45486113","chr19-45816640-45817489","-6.88603596955643","0.0625914792653272","0.00149051918044903","0.0668"
"FOSB","chr19-45484967-45486113","chr19-45883212-45883617","-6.8568358347689","0.0458107012494801","0.0106235549564794","0.16"
"FOSB","chr19-45484967-45486113","chr19-45901253-45903565","-6.94357296825778","0.114157813451657","0.000288020323957611","0.038"
"FOSB","chr19-45484967-45486113","chr19-45514515-45516517","-6.97132665107138","0.035458523812539","0.150752293690482","0.4"
"FOSB","chr19-45496364-45497288","chr19-45506114-45507826","-6.94919008268975","0.138395314375716","2.48938345545793e-06","0.002"
"FOSB","chr19-45496364-45497288","chr19-45667610-45669631","-6.88404374683394","0.0702214302454","0.000523189825947909","0.0388"
"FOSB","chr19-45496364-45497288","chr19-45716684-45718233","-6.91842802492335","0.0925029096772387","0.0101333923061705","0.16"
"FOSB","chr19-45496364-45497288","chr19-45729704-45731241","-6.86325044498349","0.0401856613033125","0.13395963589238","0.36"
"FOSB","chr19-45496364-45497288","chr19-45768254-45771017","-6.81734209189896","0.131314211166347","1.3490285112297e-07","0.002"
"FOSB","chr19-45496364-45497288","chr19-45790710-45791359","-6.89359363941851","0.0552281545196434","0.010896393716812","0.1"
"FOSB","chr19-45496364-45497288","chr19-45816640-45817489","-6.88506367692942","0.075687749278513","0.00054807173195281","0.0352"
"FOSB","chr19-45496364-45497288","chr19-45883212-45883617","-6.86103604577223","0.0804915551327286","5.46126049057823e-05","0.0176"
"FOSB","chr19-45496364-45497288","chr19-45901253-45903565","-6.94081719034084","0.180083397938731","6.27552275830922e-07","0.002"
"FOSB","chr19-45496364-45497288","chr19-45514515-45516517","-6.96723108770972","0.0338974929587615","0.229044153129353","0.4"
"FOSB","chr19-45506114-45507826","chr19-45667610-45669631","-6.9055400010777","0.07134075628173","4.61331477114063e-05","0.016"
"FOSB","chr19-45506114-45507826","chr19-45716684-45718233","-6.93550307250587","0.0773310173405192","0.0066518569305338","0.1292"
