"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"SARAF","chr8-30090464-30091480","chr8-30099732-30100257","-8.17837615112899","0.125805957069245","0.00187232148927216","0.0088"
"SARAF","chr8-30090464-30091480","chr8-30133559-30134282","-8.13789943649836","0.144845879764383","0.000996045011025759","0.0032"
"SARAF","chr8-30090464-30091480","chr8-30141297-30142093","-8.14579487353369","0.126706242661681","0.00140538692245996","0.014"
"SARAF","chr8-30099732-30100257","chr8-30133559-30134282","-8.13607264244201","0.211567199429002","0.000120604098068165","0.0048"
"SARAF","chr8-30099732-30100257","chr8-30141297-30142093","-8.14956782311977","0.215550307045505","1.06843228755417e-05","4e-04"
"SARAF","chr8-30133559-30134282","chr8-30141297-30142093","-8.15433953348636","0.140300150743959","8.60748013081437e-05","0.0016"
"ABHD5","chr3-43388935-43390602","chr3-43690053-43691710","-8.63867977119154","0.04864234560536","0.531323478555433","0.6"
"ABHD5","chr3-43388935-43390602","chr3-43708886-43709431","-8.62457585102453","0.200960021417953","2.56214529367305e-05","0.0052"
"ABHD5","chr3-43388935-43390602","chr3-43769154-43770406","-8.53060349106704","0.145183694382273","0.00211235561299985","0.0472"
"ABHD5","chr3-43690053-43691710","chr3-43708886-43709431","-8.62765458911185","0.128216817107546","0.00579528310051834","0.1"
"ABHD5","chr3-43690053-43691710","chr3-43769154-43770406","-8.55313125733725","0.125824845489289","0.00597045055620479","0.0628"
"ABHD5","chr3-43708886-43709431","chr3-43769154-43770406","-8.52462312682238","0.259174454319228","8.69637503980254e-06","0.004"
"UBA52","chr19-18274233-18274474","chr19-18274881-18275084","-7.73855842887311","-0.244877049510267","1.42786419257068e-06","4e-04"
"UBA52","chr19-18274233-18274474","chr19-18294400-18294921","-7.85130039955606","-0.262488090831639","4.45955243215325e-09","4e-04"
"UBA52","chr19-18274233-18274474","chr19-18393791-18394148","-7.79015667406747","-0.251795754084116","3.76012544512638e-08","4e-04"
"UBA52","chr19-18274881-18275084","chr19-18294400-18294921","-7.83712248386995","-0.191434237738824","8.76920151322977e-09","4e-04"
"UBA52","chr19-18274881-18275084","chr19-18393791-18394148","-7.78051323726837","-0.153903323984941","2.60445290448239e-06","4e-04"
"UBA52","chr19-18294400-18294921","chr19-18393791-18394148","-7.84880370685956","0.278705457853885","1.57400151714755e-11","4e-04"
"RPL7A","chr9-133133237-133134495","chr9-133144005-133144675","-8.03828206368827","0.396777503085439","4.5051916392048e-21","4e-04"
"RPL7A","chr9-133133237-133134495","chr9-133147493-133147848","-8.01743492364019","0.3388810728946","3.08677383974223e-19","4e-04"
"RPL7A","chr9-133133237-133134495","chr9-133700766-133703835","-8.04896142054215","0.373546051936029","8.90055387238654e-23","4e-04"
"RPL7A","chr9-133144005-133144675","chr9-133147493-133147848","-8.00557825266045","0.242414474616798","6.53691583720446e-13","4e-04"
"RPL7A","chr9-133144005-133144675","chr9-133700766-133703835","-8.02588782526557","0.210103300279826","8.2641658917841e-10","4e-04"
"RPL7A","chr9-133147493-133147848","chr9-133700766-133703835","-7.9957458748874","0.189710525512364","7.91028771719672e-05","0.006"
"RPSA","chr3-39180324-39181261","chr3-39383132-39384595","-8.43193821400087","0.147737985183216","0.00179827983865467","0.0284"
"RPSA","chr3-39180324-39181261","chr3-39405869-39407212","-8.50595394415288","0.233713724498149","3.39887118717237e-07","8e-04"
"RPSA","chr3-39180324-39181261","chr3-39106610-39108718","-8.36453534473586","0.261534727898879","1.16974465489028e-09","4e-04"
"RPSA","chr3-39383132-39384595","chr3-39405869-39407212","-8.48779855409428","0.102434198271989","0.015459979328665","0.1"
"RPSA","chr3-39383132-39384595","chr3-39106610-39108718","-8.3971210487885","0.240720513893024","7.0843192080334e-10","4e-04"
"RPSA","chr3-39405869-39407212","chr3-39106610-39108718","-8.34690749439178","0.153181798964112","9.34050676904643e-05","0.0032"
"PIK3IP1","chr22-31107057-31108003","chr22-31291956-31292646","-9.98582493426474","0.338816559107786","0.000290183105797043","0.0044"
"PIK3IP1","chr22-31107057-31108003","chr22-31345181-31347785","-9.95866225571778","0.367254770803929","0.00331119015909494","0.016"
"PIK3IP1","chr22-31107057-31108003","chr22-31665411-31665961","-9.94555845966886","0.479502965019917","3.89696466825303e-08","4e-04"
"PIK3IP1","chr22-31291956-31292646","chr22-31345181-31347785","-9.8646991215229","0.141331623786838","0.469461262863496","0.42"
"PIK3IP1","chr22-31291956-31292646","chr22-31665411-31665961","-9.85477594433945","0.579280987492475","2.21137999966029e-07","4e-04"
"PIK3IP1","chr22-31345181-31347785","chr22-31665411-31665961","-9.96951091419742","0.463355553669799","5.09487576449077e-08","4e-04"
"NFKBIZ","chr3-101819682-101820177","chr3-101861445-101862679","-7.94361278580496","0.154443556672443","2.27281410283328e-05","8e-04"
"NFKBIZ","chr3-101819682-101820177","chr3-101873218-101873953","-7.89203278911759","0.137393972361287","0.00021157717789449","0.0056"
"NFKBIZ","chr3-101819682-101820177","chr3-101901642-101902457","-7.9019833741889","0.182373069498067","1.72555963889507e-06","4e-04"
"NFKBIZ","chr3-101861445-101862679","chr3-101873218-101873953","-7.91032323231761","0.309479747073224","4.11361540706546e-16","4e-04"
"NFKBIZ","chr3-101861445-101862679","chr3-101901642-101902457","-7.91247207818835","0.309914757964921","1.20432027755699e-14","4e-04"
"NFKBIZ","chr3-101873218-101873953","chr3-101901642-101902457","-7.88951904124241","0.11824831533063","0.00615917708325894","0.0472"
"EZR","chr6-158720229-158721174","chr6-158813911-158814274","-8.91917838139945","0.294240430017221","3.28244374207679e-07","4e-04"
"EZR","chr6-158720229-158721174","chr6-158817909-158819712","-9.15889726671147","0.411006397018036","9.51634062799447e-07","4e-04"
"EZR","chr6-158720229-158721174","chr6-158869016-158870547","-8.91947956175927","0.249051347602195","0.0420086836505457","0.0872"
"EZR","chr6-158813911-158814274","chr6-158817909-158819712","-9.13666667880412","0.498270873470312","9.9975159213844e-06","4e-04"
"EZR","chr6-158813911-158814274","chr6-158869016-158870547","-8.91172297997931","0.339251346097722","0.0436545887811133","0.1"
"EZR","chr6-158817909-158819712","chr6-158869016-158870547","-8.96094327953349","0.167125854968829","0.0185777728632815","0.0836"
"RPS28","chr19-7862121-7863248","chr19-7868448-7870099","-7.4894569930733","0.191414182694958","2.98065471697602e-07","4e-04"
"RPS28","chr19-7862121-7863248","chr19-8208486-8210220","-7.49779849564695","0.187398807216393","7.4229276094088e-08","4e-04"
"RPS28","chr19-7862121-7863248","chr19-8320591-8322027","-7.5108809396031","0.112416495004168","0.0376686571801015","0.12"
"RPS28","chr19-7868448-7870099","chr19-8208486-8210220","-7.50603012779623","0.144605515545235","1.99129695450464e-07","0.0012"
"RPS28","chr19-7868448-7870099","chr19-8320591-8322027","-7.50994042849254","0.0790986402636862","0.0774682392810116","0.3"
"RPS28","chr19-8208486-8210220","chr19-8320591-8322027","-7.52066491945878","0.20758949141474","2.43339280009952e-05","0.006"
"LRRC25","chr19-18109454-18110637","chr19-18223763-18224960","-9.81353478936876","-0.148397801980983","0.128425428170912","0.22"
"LRRC25","chr19-18109454-18110637","chr19-18328035-18328927","-9.7577822166436","-0.248201259875693","0.00828251203616722","0.018"
"LRRC25","chr19-18109454-18110637","chr19-18587918-18589713","-9.77345378601493","-0.175997004367092","0.0641856283344819","0.1"
"LRRC25","chr19-18223763-18224960","chr19-18328035-18328927","-9.73029039207224","-0.250824955183766","0.00138515092900922","0.0044"
"LRRC25","chr19-18223763-18224960","chr19-18587918-18589713","-9.7456075284168","-0.187723021993692","0.0183267289726486","0.04"
"LRRC25","chr19-18328035-18328927","chr19-18587918-18589713","-9.75003777079948","-0.249296858368459","0.00587655237215274","0.0108"
"GBP5","chr1-89272246-89273541","chr1-89274199-89274808","-8.16633292901557","0.386434864449728","5.43058262770659e-24","4e-04"
"GBP5","chr1-89272246-89273541","chr1-89278633-89279495","-8.17199617327291","0.376656877764072","4.94089523962059e-27","4e-04"
"GBP5","chr1-89272246-89273541","chr1-89309979-89311237","-8.14470183729815","0.426785464642617","2.99711426873062e-33","4e-04"
"GBP5","chr1-89274199-89274808","chr1-89278633-89279495","-8.10526483616285","0.20356778614729","4.65510494957885e-07","0.004"
"GBP5","chr1-89274199-89274808","chr1-89309979-89311237","-8.05310314797241","0.172077393598309","4.04272977847598e-05","0.014"
"GBP5","chr1-89278633-89279495","chr1-89309979-89311237","-8.0409498151061","0.300718684852981","5.87429746130349e-07","0.0024"
"PRKCQ-AS1","chr10-6163161-6164692","chr10-6201013-6201923","-11.3365065043036","1.03838349626942","1.9749111782637e-10","4e-04"
"PRKCQ-AS1","chr10-6163161-6164692","chr10-6542745-6544014","-11.3364802417463","1.06620549425199","1.16247287568106e-10","4e-04"
"PRKCQ-AS1","chr10-6163161-6164692","chr10-6579892-6580734","-11.4068397945407","0.960453737089861","1.1345357192068e-08","4e-04"
"PRKCQ-AS1","chr10-6201013-6201923","chr10-6542745-6544014","-10.8169764235554","0.997688118521409","4.60719889173042e-10","4e-04"
"PRKCQ-AS1","chr10-6201013-6201923","chr10-6579892-6580734","-11.0234073629734","1.07281709556663","4.91868168096887e-11","4e-04"
"PRKCQ-AS1","chr10-6542745-6544014","chr10-6579892-6580734","-10.9572722626698","1.36865556738652","6.16462051012484e-14","4e-04"
"CARD11","chr7-2508182-2509263","chr7-2558592-2559553","-10.833753951895","0.993748964501766","1.45381541681914e-10","4e-04"
"CARD11","chr7-2508182-2509263","chr7-2843267-2844794","-10.292170800416","0.555166330743363","0.0401088868315798","0.14"
"CARD11","chr7-2508182-2509263","chr7-3300277-3302449","-10.5614488061898","1.17155391215471","1.28517896707186e-16","4e-04"
"CARD11","chr7-2558592-2559553","chr7-2843267-2844794","-10.2925935880348","0.332277664961819","0.2023274662757","0.3"
"CARD11","chr7-2558592-2559553","chr7-3300277-3302449","-10.4944430783367","0.724172963972688","3.01792890082901e-07","0.0012"
"CARD11","chr7-2843267-2844794","chr7-3300277-3302449","-10.5187217028714","0.432934863799159","0.00445571857118749","0.14"
"MYADM","chr19-53867057-53868396","chr19-53877267-53877734","-8.40514284176489","0.140893278318493","0.00071003313321873","0.01"
"MYADM","chr19-53867057-53868396","chr19-53878946-53879667","-8.30976594564849","0.0296562806977017","0.500376100711559","0.6"
"MYADM","chr19-53867057-53868396","chr19-54020050-54020576","-8.37352288337881","0.123681418165741","0.00386180973334569","0.0276"
"MYADM","chr19-53877267-53877734","chr19-53878946-53879667","-8.32201798699265","0.255237343005011","1.20410261055472e-06","4e-04"
"MYADM","chr19-53877267-53877734","chr19-54020050-54020576","-8.30678936180787","0.170702864724604","0.000227325561260393","8e-04"
"MYADM","chr19-53878946-53879667","chr19-54020050-54020576","-8.35280475613269","0.23795560602167","1.77674529794522e-10","4e-04"
"RPL19","chr17-38727680-38728793","chr17-39096396-39097162","-7.4506380205935","0.291109447817072","5.7158126609228e-18","4e-04"
"RPL19","chr17-38727680-38728793","chr17-39161116-39161655","-7.36957711354673","0.374643125227192","2.08889389650018e-28","4e-04"
"RPL19","chr17-38727680-38728793","chr17-39238135-39239067","-7.49162903084335","0.286500444710328","8.02025826251033e-16","4e-04"
"RPL19","chr17-39096396-39097162","chr17-39161116-39161655","-7.36205079559829","0.394156520585291","4.32380526171462e-22","4e-04"
"RPL19","chr17-39096396-39097162","chr17-39238135-39239067","-7.47852291320004","0.294651268144362","5.21650076246518e-11","4e-04"
