"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"IL32","chr16-2672893-2674214","chr16-2681760-2683027","-9.43644106985911","0.274618931493698","0.000439092507126139","0.0488"
"IL32","chr16-2672893-2674214","chr16-2715313-2715912","-9.17868514049736","0.44240479614021","1.55722669855436e-12","4e-04"
"IL32","chr16-2672893-2674214","chr16-2911374-2912764","-9.37002329160205","0.174761191524594","0.0424959226587387","0.36"
"IL32","chr16-2672893-2674214","chr16-2979658-2980950","-8.91895526103519","0.286966835083452","0.000218136811518143","0.062"
"IL32","chr16-2672893-2674214","chr16-3027897-3028544","-8.9954656751504","0.419840397122802","4.23501241805121e-11","4e-04"
"IL32","chr16-2672893-2674214","chr16-3058049-3059909","-9.25095001300984","0.17507525251875","0.0162125823022171","0.28"
"IL32","chr16-2672893-2674214","chr16-3074366-3075772","-9.25760021478164","0.443208242514135","8.14218885491687e-12","4e-04"
"IL32","chr16-2672893-2674214","chr16-3105642-3106963","-9.177846705194","0.306979901030873","1.40241100992995e-05","0.0144"
"IL32","chr16-2672893-2674214","chr16-3123437-3124992","-9.35808812346345","0.147441860786443","0.094307902458554","0.32"
"IL32","chr16-2672893-2674214","chr16-3151988-3153014","-8.98655892151876","0.403442684090455","2.89944401029645e-10","0.002"
"IL32","chr16-2672893-2674214","chr16-3157408-3159340","-9.5192926129144","0.290094670214803","0.000172404238794817","0.0196"
"IL32","chr16-2672893-2674214","chr16-3170441-3172366","-9.0417832787201","0.487129564350956","4.04950606815697e-15","4e-04"
"IL32","chr16-2672893-2674214","chr16-3214747-3216543","-9.14292767984225","0.399339391288691","4.48908652197108e-10","0.002"
"IL32","chr16-2672893-2674214","chr16-3364462-3365697","-8.95041471933739","0.421010154436199","1.1106182612307e-11","4e-04"
"IL32","chr16-2672893-2674214","chr16-3400256-3401669","-9.33750630731469","0.12087973323539","0.175313837683447","0.44"
"IL32","chr16-2672893-2674214","chr16-3499839-3501325","-9.18524098727888","0.235551960106634","0.00205580408065188","0.0844"
"IL32","chr16-2672893-2674214","chr16-3129113-3129892","-9.09721982331979","0.416310041339456","1.5120776052772e-10","0.002"
"IL32","chr16-2681760-2683027","chr16-2715313-2715912","-9.11167549651148","0.525543455381589","1.12351261159309e-20","4e-04"
"IL32","chr16-2681760-2683027","chr16-2911374-2912764","-9.34851813900216","0.228793549922803","0.00828459528288356","0.1428"
"IL32","chr16-2681760-2683027","chr16-2979658-2980950","-8.92231465450965","0.450438296785906","1.82352308682565e-09","0.0048"
"IL32","chr16-2681760-2683027","chr16-3027897-3028544","-8.8976403862939","0.421815445855262","2.54585319650525e-13","4e-04"
"IL32","chr16-2681760-2683027","chr16-3058049-3059909","-9.23954283221091","0.279237263519673","9.78640638687369e-05","0.03"
"IL32","chr16-2681760-2683027","chr16-3074366-3075772","-9.19207439454975","0.535968088780013","5.66947371932728e-20","4e-04"
"IL32","chr16-2681760-2683027","chr16-3105642-3106963","-9.12457545258531","0.362900947735088","6.21267400665684e-08","0.002"
"IL32","chr16-2681760-2683027","chr16-3123437-3124992","-9.38800104905829","0.285680795238982","0.00127540475315996","0.0488"
"IL32","chr16-2681760-2683027","chr16-3151988-3153014","-8.91768225559751","0.46792756376093","1.24219750075488e-15","4e-04"
"IL32","chr16-2681760-2683027","chr16-3157408-3159340","-9.41510823731102","0.218621706259957","0.00363079739473878","0.0956"
"IL32","chr16-2681760-2683027","chr16-3170441-3172366","-8.93725647313045","0.498720481376537","1.36089551752169e-19","4e-04"
