"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"IKZF3","chr17-40053767-40054853","chr17-40176760-40178597","-10.7879224138278","0.732002748909156","4.48568205796664e-06","8e-04"
"IKZF3","chr17-40053767-40054853","chr17-40139538-40141085","-11.0623603930564","0.139091139888509","0.69902246340318","0.74"
"IKZF3","chr17-40068602-40070299","chr17-40112928-40113720","-10.8881114740084","0.994191531212905","2.20866749804278e-06","4e-04"
"IKZF3","chr17-40068602-40070299","chr17-40176760-40178597","-10.7722216182482","1.13616287699639","3.15798189189929e-10","4e-04"
"IKZF3","chr17-40068602-40070299","chr17-40139538-40141085","-11.0263569802112","-0.104588391302671","0.861185784355467","0.9"
"IKZF3","chr17-40112928-40113720","chr17-40176760-40178597","-10.7854090127975","0.766030734961883","1.91348845575396e-06","4e-04"
"IKZF3","chr17-40112928-40113720","chr17-40139538-40141085","-11.0191259452318","-0.065842262559507","0.866268719463405","0.94"
"IKZF3","chr17-40176760-40178597","chr17-40139538-40141085","-11.0260625489518","-1.58798128682786","0.116890946611933","0.58"
"CD6","chr11-60913541-60914904","chr11-60985982-60986866","-10.9447683329918","0.658216989488298","0.000336298339926206","0.0116"
"CD6","chr11-60913541-60914904","chr11-61021299-61022229","-10.6751512493483","0.874708966782526","1.25494322955888e-08","4e-04"
"CD6","chr11-60913541-60914904","chr11-61025709-61026961","-10.7980955908035","0.663760524959858","6.78096103865293e-05","0.0044"
"CD6","chr11-60913541-60914904","chr11-61041712-61043416","-10.8058823170286","0.999979316390487","1.04303633205396e-09","4e-04"
"CD6","chr11-60913541-60914904","chr11-61101794-61103484","-10.6096663232128","1.05487344981021","4.17798380030602e-12","4e-04"
"CD6","chr11-60913541-60914904","chr11-61332319-61333774","-10.7855425528669","0.903033208107146","8.27295567762267e-07","0.0016"
"CD6","chr11-60913541-60914904","chr11-61429103-61430461","-11.2968966367878","-0.491445677905434","0.265082506615688","0.4"
"CD6","chr11-60985982-60986866","chr11-61021299-61022229","-11.0572025721741","2.57489847496306","6.87769609423204e-63","4e-04"
"CD6","chr11-60985982-60986866","chr11-61025709-61026961","-11.2950440828245","2.53552912690011","1.26243621629992e-53","4e-04"
"CD6","chr11-60985982-60986866","chr11-61041712-61043416","-10.9851869970595","2.44303177672033","2.28567310781598e-47","4e-04"
"CD6","chr11-60985982-60986866","chr11-61101794-61103484","-10.8868784652087","2.5134641265935","9.87882543704876e-61","4e-04"
"CD6","chr11-60985982-60986866","chr11-61332319-61333774","-11.2432195045854","2.89694604656108","1.57639531462565e-56","4e-04"
"CD6","chr11-60985982-60986866","chr11-61429103-61430461","-11.6136773276744","1.78053621312642","6.06643140178366e-06","4e-04"
"CD6","chr11-61021299-61022229","chr11-61025709-61026961","-10.9723171028441","2.25847170483106","2.21973452136556e-40","4e-04"
"CD6","chr11-61021299-61022229","chr11-61041712-61043416","-10.6847786410112","1.96390914164977","1.49887572011611e-25","4e-04"
"CD6","chr11-61021299-61022229","chr11-61101794-61103484","-10.5633854228565","2.12729549180876","8.13261338391749e-40","4e-04"
"CD6","chr11-61021299-61022229","chr11-61332319-61333774","-10.7343269502628","1.94706863665643","1.01250805953857e-20","4e-04"
"CD6","chr11-61021299-61022229","chr11-61429103-61430461","-11.5165576623598","1.89580606429789","1.71466948769972e-05","4e-04"
"CD6","chr11-61025709-61026961","chr11-61041712-61043416","-10.7632894728344","1.44058684749293","4.48443806626613e-18","4e-04"
"CD6","chr11-61025709-61026961","chr11-61101794-61103484","-10.5243119659818","1.43099691487799","1.13722786371638e-20","4e-04"
"CD6","chr11-61025709-61026961","chr11-61332319-61333774","-10.7652968448556","1.27216492244616","1.24317282735104e-11","4e-04"
"CD6","chr11-61025709-61026961","chr11-61429103-61430461","-11.4364959699108","0.57241879681503","0.145727907899294","0.14"
"CD6","chr11-61041712-61043416","chr11-61101794-61103484","-10.5495489120356","1.9898089585963","3.95337526829173e-34","4e-04"
"CD6","chr11-61041712-61043416","chr11-61332319-61333774","-10.8463293813065","2.27747486989376","2.68375624866402e-32","4e-04"
"CD6","chr11-61041712-61043416","chr11-61429103-61430461","-11.7336754698322","2.06270354079523","1.41416617455403e-08","4e-04"
"CD6","chr11-61101794-61103484","chr11-61332319-61333774","-10.6206689144698","1.80770364749675","5.0838728994163e-18","4e-04"
"CD6","chr11-61101794-61103484","chr11-61429103-61430461","-11.8544445057634","2.25151704967665","1.83607847599348e-11","4e-04"
"CD6","chr11-61332319-61333774","chr11-61429103-61430461","-11.6201914679688","0.888378535119076","0.007828206562373","0.032"
"CD247","chr1-166974642-166976091","chr1-167219792-167222604","-10.0165901271692","-0.560401146114907","0.433896978510399","0.76"
"CD247","chr1-166974642-166976091","chr1-167446879-167448222","-9.48750343011326","1.01689834489973","2.15635634180234e-20","4e-04"
"CD247","chr1-166974642-166976091","chr1-167454346-167456309","-9.40840105731841","1.22795560961134","3.10915177529081e-30","4e-04"
"CD247","chr1-166974642-166976091","chr1-167627491-167628583","-9.33247755294305","1.02897467469364","6.12688932108391e-23","4e-04"
"CD247","chr1-166974642-166976091","chr1-167636955-167638043","-9.281758321962","0.950489093864456","3.27381050028788e-21","4e-04"
"CD247","chr1-166974642-166976091","chr1-167713300-167715715","-9.96786292295585","1.04674514727744","1.18163708153049e-09","4e-04"
"CD247","chr1-166974642-166976091","chr1-167935045-167937615","-9.35902701363205","1.5079229914161","1.30726004558554e-10","4e-04"
"CD247","chr1-167219792-167222604","chr1-167446879-167448222","-10.1095134547117","1.02907759289039","3.0438745543302e-15","4e-04"
"CD247","chr1-167219792-167222604","chr1-167454346-167456309","-9.98774392848833","1.03937873984807","1.81957963827088e-14","4e-04"
"CD247","chr1-167219792-167222604","chr1-167627491-167628583","-10.0273952369502","1.09528174418146","4.45368933502553e-17","4e-04"
"CD247","chr1-167219792-167222604","chr1-167636955-167638043","-10.0255899047481","1.12352207933914","3.27773012062944e-19","4e-04"
"CD247","chr1-167219792-167222604","chr1-167713300-167715715","-10.2726971913544","0.673275123843509","2.40900650699982e-05","0.0244"
