"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"CTSS","chr1-150363055-150365026","chr1-151130923-151132155","-6.63064041416134","-0.081613713471259","1.03335132900333e-07","4e-04"
"CTSS","chr1-150363055-150365026","chr1-151145609-151147259","-6.62246521940332","-0.0346763805378319","0.0406820558891107","0.16"
"CTSS","chr1-150363055-150365026","chr1-151189514-151190574","-6.64182687451814","-0.0668954784975314","2.80130649669251e-05","0.0056"
"CTSS","chr1-150363055-150365026","chr1-151197881-151199680","-6.55626721235068","-0.0773682664817385","0.000102077990607282","0.0092"
"CTSS","chr1-150548569-150549514","chr1-150696198-150697796","-6.63379154332641","-0.0955593026893258","6.84574652906529e-08","4e-04"
"CTSS","chr1-150548569-150549514","chr1-150973513-150975267","-6.61291038933838","-0.0527536784308837","0.00714931417372093","0.066"
"CTSS","chr1-150548569-150549514","chr1-151047391-151048798","-6.6515737476899","-0.0791651230898359","5.94332766752655e-06","0.0028"
"CTSS","chr1-150548569-150549514","chr1-151069980-151071590","-6.65746104276924","-0.10414519691235","2.55297040524496e-07","8e-04"
"CTSS","chr1-150548569-150549514","chr1-151130923-151132155","-6.65310312075318","-0.0946529163492814","2.27251758095945e-08","4e-04"
"CTSS","chr1-150548569-150549514","chr1-151145609-151147259","-6.62060514706274","-0.0833995639856457","1.25458911748153e-05","0.002"
"CTSS","chr1-150548569-150549514","chr1-151189514-151190574","-6.65885333212897","-0.0826126245195463","3.41839474835725e-06","0.0028"
"CTSS","chr1-150548569-150549514","chr1-151197881-151199680","-6.58040986554147","-0.0636363409233431","0.00640382397905706","0.1"
"CTSS","chr1-150696198-150697796","chr1-150973513-150975267","-6.60591951927022","-0.143447240131564","1.44322922732564e-08","4e-04"
"CTSS","chr1-150696198-150697796","chr1-151047391-151048798","-6.65395968393031","-0.113980904298988","1.0171720562677e-07","8e-04"
"CTSS","chr1-150696198-150697796","chr1-151069980-151071590","-6.67234897153392","-0.0554265381509074","0.0263441014975568","0.14"
"CTSS","chr1-150696198-150697796","chr1-151130923-151132155","-6.66171181422783","-0.110650815498288","1.03074199783352e-07","4e-04"
"CTSS","chr1-150696198-150697796","chr1-151145609-151147259","-6.62594024628415","-0.123242566954209","1.36066450088726e-07","0.0012"
"CTSS","chr1-150696198-150697796","chr1-151189514-151190574","-6.66142399376016","-0.121817949957943","3.99089498516212e-08","8e-04"
"CTSS","chr1-150696198-150697796","chr1-151197881-151199680","-6.57834521468722","-0.112087727744146","9.75986194963243e-05","0.0132"
"CTSS","chr1-150973513-150975267","chr1-151047391-151048798","-6.64399323401818","-0.0936376745134082","6.66194672418474e-08","4e-04"
"CTSS","chr1-150973513-150975267","chr1-151069980-151071590","-6.6586646763089","-0.0734775087300511","0.000215544084163392","0.016"
"CTSS","chr1-150973513-150975267","chr1-151130923-151132155","-6.64908170995846","-0.0899014087048702","6.64505913397381e-08","0.0012"
"CTSS","chr1-150973513-150975267","chr1-151145609-151147259","-6.61508891639229","-0.0934425552462438","7.17228102715641e-07","8e-04"
"CTSS","chr1-150973513-150975267","chr1-151189514-151190574","-6.65102680246204","-0.0918560505990874","1.90567922584571e-07","0.0016"
"CTSS","chr1-150973513-150975267","chr1-151197881-151199680","-6.57581829974477","-0.0795890637455669","0.000459167718326306","0.0224"
"CTSS","chr1-151047391-151048798","chr1-151069980-151071590","-6.66715998481518","-0.071476874128151","0.00549423614988185","0.0492"
"CTSS","chr1-151047391-151048798","chr1-151130923-151132155","-6.66277805816056","-0.0900256459129794","4.22691961246335e-05","0.0068"
"CTSS","chr1-151047391-151048798","chr1-151145609-151147259","-6.63030086890973","-0.0758709704661778","0.00197033429655147","0.0416"
"CTSS","chr1-151047391-151048798","chr1-151189514-151190574","-6.66836116107058","-0.071841772340361","0.00235110676377578","0.0368"
"CTSS","chr1-151047391-151048798","chr1-151197881-151199680","-6.58655724600302","-0.0676596996100586","0.0275541394689699","0.1196"
"CTSS","chr1-151069980-151071590","chr1-151130923-151132155","-6.65304303376735","-0.079028842768587","1.21750675628324e-06","8e-04"
"CTSS","chr1-151069980-151071590","chr1-151145609-151147259","-6.62369216429405","-0.0614186561149042","0.000776825206738958","0.0212"
"CTSS","chr1-151069980-151071590","chr1-151189514-151190574","-6.65376696827811","-0.0826737129461942","1.41602073877861e-06","0.002"
"CTSS","chr1-151069980-151071590","chr1-151197881-151199680","-6.57676472098033","-0.0664806900049423","0.00262147418757569","0.0424"
"CTSS","chr1-151130923-151132155","chr1-151145609-151147259","-6.63710622482487","-0.0947276842835353","0.00342520793447681","0.0288"
"CTSS","chr1-151130923-151132155","chr1-151189514-151190574","-6.6732282814637","-0.0967541330650996","0.00081009392298175","0.0176"
"CTSS","chr1-151130923-151132155","chr1-151197881-151199680","-6.58987931163976","-0.138729758331168","0.000508597889878001","0.0136"
"CTSS","chr1-151145609-151147259","chr1-151189514-151190574","-6.66165331062607","-0.0725704451043974","6.97023568484701e-05","0.0084"
"CTSS","chr1-151145609-151147259","chr1-151197881-151199680","-6.57820513873101","-0.0679354415824187","0.00445145711408897","0.0596"
"CTSS","chr1-151189514-151190574","chr1-151197881-151199680","-6.58700603029676","-0.0582151763295467","0.0440842129379754","0.18"
"TC2N","chr14-91310466-91311625","chr14-91315657-91316312","-10.0842825092684","1.36131803253848","8.38543749184968e-28","4e-04"
"TC2N","chr14-91310466-91311625","chr14-91317243-91318171","-9.90783782319592","1.34233049283576","3.54308557933848e-29","4e-04"
"TC2N","chr14-91310466-91311625","chr14-91397161-91397813","-9.78100935754488","1.33624726670158","2.87972501263511e-32","4e-04"
"TC2N","chr14-91310466-91311625","chr14-91415889-91416627","-10.1670337053233","1.15246811319877","3.23353219775817e-14","4e-04"
"TC2N","chr14-91310466-91311625","chr14-91417336-91419355","-10.1583199885469","0.604062816190531","0.0533767014734296","0.2"
"TC2N","chr14-91310466-91311625","chr14-91509138-91511027","-10.2012939776026","0.441049987617898","0.179794036912437","0.22"
"TC2N","chr14-91310466-91311625","chr14-91835533-91836998","-10.1297177510488","1.35534526949489","6.32600328298444e-24","4e-04"
"TC2N","chr14-91310466-91311625","chr14-92039140-92041036","-10.251783311697","1.09295270354749","1.86901053386654e-06","4e-04"
"TC2N","chr14-91310466-91311625","chr14-92120955-92122702","-9.64795070995695","1.27959627992996","4.45863879818625e-15","4e-04"
"TC2N","chr14-91310466-91311625","chr14-91323432-91324518","-10.2549146530712","1.20034424122269","1.25166240690167e-12","4e-04"
"TC2N","chr14-91315657-91316312","chr14-91317243-91318171","-9.92062310844321","1.50059925271713","6.31772036001212e-45","4e-04"
"TC2N","chr14-91315657-91316312","chr14-91397161-91397813","-9.8557596473418","1.46511361263498","9.18636435878332e-49","4e-04"
