"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"HLA-DQB1","chr6-32589000-32590112","chr6-33073311-33073903","-8.58711438005541","0.158873817012969","3.92128715074533e-06","4e-04"
"HLA-DQB1","chr6-32589000-32590112","chr6-33075303-33076229","-8.56473926184397","0.132095333000395","0.000252646937347079","0.01"
"HLA-DQB1","chr6-32589000-32590112","chr6-32472659-32474242","-8.58512394167039","0.130265223023438","0.00176525914922935","0.0228"
"HLA-DQB1","chr6-32589000-32590112","chr6-32636861-32637580","-8.56951052876955","0.138568201025667","4.40037383036711e-05","0.0036"
"HLA-DQB1","chr6-32622245-32623990","chr6-32668092-32668702","-8.56198882612521","0.0753195391319221","0.0262552370826519","0.26"
"HLA-DQB1","chr6-32622245-32623990","chr6-33029051-33030140","-8.62856355640031","0.116491344330892","0.00108088583112893","0.0144"
"HLA-DQB1","chr6-32622245-32623990","chr6-33073311-33073903","-8.59354306809393","0.14797780247933","8.79054076112564e-06","4e-04"
"HLA-DQB1","chr6-32622245-32623990","chr6-33075303-33076229","-8.58065469201828","0.132916220464973","0.000124803739811572","0.0036"
"HLA-DQB1","chr6-32622245-32623990","chr6-32472659-32474242","-8.56004278240787","0.0497634802332518","0.211310902473281","0.36"
"HLA-DQB1","chr6-32622245-32623990","chr6-32636861-32637580","-8.57962109957533","0.125289361975207","0.000121640790185215","0.006"
"HLA-DQB1","chr6-32668092-32668702","chr6-33029051-33030140","-8.617879901712","0.157060910078308","8.37489002581557e-05","0.0032"
"HLA-DQB1","chr6-32668092-32668702","chr6-33073311-33073903","-8.5514793888839","0.0743051670082938","0.0448025643330096","0.16"
"HLA-DQB1","chr6-32668092-32668702","chr6-33075303-33076229","-8.55836941338771","0.127609527859929","0.00117798093958938","0.0124"
"HLA-DQB1","chr6-32668092-32668702","chr6-32472659-32474242","-8.56694364424023","0.111900820766442","0.013676915054124","0.12"
"HLA-DQB1","chr6-32668092-32668702","chr6-32636861-32637580","-8.55898260455613","0.134972842650766","0.000228641938297934","0.006"
"HLA-DQB1","chr6-33029051-33030140","chr6-33073311-33073903","-8.57281120710611","0.188917993588354","8.46311660447919e-08","4e-04"
"HLA-DQB1","chr6-33029051-33030140","chr6-33075303-33076229","-8.57126370942018","0.223522819508575","1.62173952088534e-09","4e-04"
"HLA-DQB1","chr6-33029051-33030140","chr6-32472659-32474242","-8.60204860181959","0.265338937163386","2.36254949125637e-10","4e-04"
"HLA-DQB1","chr6-33029051-33030140","chr6-32636861-32637580","-8.57788697773856","0.272968534467023","1.72135434400825e-15","4e-04"
