"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"FTL","chr19-48964844-48966066","chr19-49084633-49085925","-7.12425903098617","-0.056312440611482","0.0550108950957164","0.24"
"FTL","chr19-48964844-48966066","chr19-49113772-49115131","-7.28350244525869","-0.0389853166906233","0.0918820564686225","0.22"
"FTL","chr19-48964844-48966066","chr19-49127544-49128612","-7.25452006778016","-0.0756602670874711","0.0060203843677679","0.1376"
"FTL","chr19-48964844-48966066","chr19-49142677-49143200","-7.28999509107424","-0.073645317788493","0.000555569158350941","0.0688"
"FTL","chr19-48964844-48966066","chr19-49442557-49444013","-7.27470957150488","-0.0610352599024699","0.0118612352972408","0.2"
"FTL","chr19-48964844-48966066","chr19-49452580-49454103","-7.12033905935878","-0.0398902882945462","0.235357012712746","0.36"
"FTL","chr19-48964844-48966066","chr19-48954004-48955395","-7.245727813328","-0.0844300318342286","0.000491588721617876","0.0576"
"FTL","chr19-48964844-48966066","chr19-49118475-49120354","-7.17898614672544","-0.0647327153673822","0.0218061578915235","0.12"
"FTL","chr19-49084633-49085925","chr19-49113772-49115131","-7.23931018039661","-0.135389917240747","3.4443791126293e-09","0.0012"
"FTL","chr19-49084633-49085925","chr19-49127544-49128612","-7.21290440548015","-0.178181693092908","1.05005697387345e-10","4e-04"
"FTL","chr19-49084633-49085925","chr19-49142677-49143200","-7.24602760872126","-0.17090614777155","4.60894332323447e-16","4e-04"
"FTL","chr19-49084633-49085925","chr19-49442557-49444013","-7.22609671440427","-0.19685936483954","4.51422738045628e-16","4e-04"
"FTL","chr19-49084633-49085925","chr19-49452580-49454103","-7.08685378025748","-0.148846702566966","1.26520653496165e-05","0.0144"
"FTL","chr19-49084633-49085925","chr19-48954004-48955395","-7.21434452080081","-0.163299808029684","1.34913017551283e-11","4e-04"
"FTL","chr19-49084633-49085925","chr19-49118475-49120354","-7.16980754822887","-0.106912908919749","0.000163959287649594","0.0316"
